"Id4","7","3","0","0","0","5","8","5","3","10","1","10","9","11","4","9","1","1","6","6","9","9","11","6","10","5","5","1","1","1","1","2","2","1","2",NA,"5","2","1","1","1","1","3","9","9","9","9",NA,NA,"6","1","1","9","9","10","10","10","10",NA,NA,"9","9","9","10","10","1","9","1","9","1","1","1","1","1","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","13","1","2","pama1250","S Australia"
"Ie1","0","1","1","2","6","1","8","7","6","8","1","8","9","11","6","1","5","4","1","1","9","9","12","5","11","5","5","3","5","7","2","3","2","2",NA,"2","1","3","1","2","1","6","1","9","9","9","9","1","1","9","1","6","6","3","10","10","10","10","9","9","10","9","9","9","9","2","9","1","9","1","1","5","5",NA,NA,NA,NA,"4","5","2","3","8","8",NA,NA,NA,NA,NA,"3","59","4","2","nucl1709","Interior New Guinea"
"Ie10","1","0","4","0","5","1","2","7",NA,"8","1","8","3","9","2","9","3","3","1","1","2","9","7","8","15","9","4","3","5","7","5","4","1","1",NA,"5","1","3","1","2","1","6","7","9","9","9","5","1","1",NA,"1","2","4","4","10","10","10","9","9","9",NA,"9","9","9","9","2","9","1","9","1","1","1","1","4","4","4","4","4","5","4","8","9","8",NA,NA,NA,NA,NA,NA,NA,"2","2","aust1307","S New Guinea"
"Ie11","1","1","0","1","7","4","1","6","2","8","1","8","9","11","6","1","5","5","1","1","9","9","11","6","15","9","5","5","5","5","4","3","1","2","4","6","1","2","1","2","1","7","1","9","9","9","9","9","1","3","1","9","5","5","10","10","10","10","10","9","9","9","9","9","9","1","2","1","9","1","1","7","5","7","1","7","2","4","3","2","4","1","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","nucl1709","Interior New Guinea"
"Ie12","3","2","0","1","4","1","8","4","6","8","1","8","9","11","6","2","3","3","1","1","9","9","12","5","15","9","6","4","5","6",NA,"3","1","1","2","6","1",NA,"1","2","1","6","1","9","9","9","8","1","1","4","1","6","6","4","10","10","10","9","9","9","9","9","9","9","9","1","9","1","9","1","1","9","9","7","1","7","1","4","5","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,"6","2","sepi1257","N Coast New Guinea"
"Ie15","2","1","0","1","6","1","5","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","8","7","15","9","5","4","5","7",NA,"3","1","1",NA,"4","1",NA,"1","2","1","6","1","9","9","9","6",NA,"1",NA,"1",NA,"6","3","10","10","10","9",NA,"9",NA,"9",NA,"9","9","1","9","1","9","1","1","9","9",NA,NA,"7","4",NA,"5","2","11","8","8",NA,NA,NA,NA,NA,NA,NA,"3","2","nduu1242","N Coast New Guinea"
"Ie17","1","1","0","1","7","1","8",NA,NA,"7","9","7","1","8","6","2","5","5","1","1","9","9","8","7","15","9","5","4","5","4","4","3","1","1",NA,"6",NA,"5","1","2","1","6","1","9","9",NA,"9","9","1",NA,"1","9","6","5","10","10",NA,"10","10","9",NA,"9","10","9","9","2","9","1","9","1","1","5","5","7","4","1","9","6","2","2","3","4","8",NA,NA,NA,NA,NA,NA,NA,"6","2","nucl1709","Interior New Guinea"
"Ie18","2","1","1","0","6","5","1","7","2","12","2","12","3","9","2","9","3","3","1","1","2","9","7","8","15","9","4","5","5","5","4","4","1",NA,"5","3","1","5","1","2","1","7","7","9","9","9","9","1",NA,"3","1","5",NA,"2","10","10","10","10","9",NA,"9","9","9",NA,"9","1","9","1","9","1","1",NA,NA,"7","1","1","9","3","2","2","11","3","8","5","2","8","8","8",NA,NA,"1","2","kolo1268","S New Guinea"
"Ie19","1","2","2","1","4","5","8","1","1","7","9","7","1","8","2","9","6","4","1","1","9","9","8","7","15","9","8","4","5","6","4","4","1","1",NA,"3","1","5","1","2","1","6","1","9","9","9","9","1","1","3","1","6","6","5","10","10","10","10","9","9","9","9","9","9","9","1","9","1","9","1","1","9","9",NA,NA,NA,NA,"2","5","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,"7","2","mari1437","S New Guinea"
"Ie2","0","2","0","1","7","5","8","5","5","8","1","8","9","11","6","1","4","3","1","1","2","9","1","3","1","1","5","4","5","7","2","3","1","1","2","6","1","5","1","2","1","6","7","9","9",NA,"9","9",NA,"9","1","9","6","3","10","10",NA,"10","10",NA,"10","9","10","9","9","1","9","1","9","1","1","5","5","7","1","7","1",NA,"5","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,"8","2","nucl1709","N Coast New Guinea"
"Ie20","1","2","1","1","5","1","8","2","2","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","4","4","5","7",NA,"3","1","1",NA,NA,"1","3","1","2","1","6","1","9","9","9","8","8",NA,NA,"1","2",NA,"4","10","10","10","9","9",NA,NA,"9","9",NA,"9","4","9","1","9","1","1","1","1","7","1","5","1","6","5","4","8","8","8",NA,NA,NA,NA,NA,NA,NA,"7","2","koia1260","S New Guinea"
"Ie23","1","1","1","2","5","1","8","7","2","8","1","8","9","11","6","1","3","3","1","1","9","9","8","7","15","9","5","4","5","5","1","3","1","1",NA,NA,"1",NA,"1","2","1","6","1","9","9",NA,"9","8",NA,NA,"1","2","6","3","10","10",NA,"10","9",NA,NA,"9","9","9","9","1","9","1","9","1","1","5","5","7","1","7","1",NA,"5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","nucl1709","Interior New Guinea"
"Ie25","0","1","1","1","7","1","8","4","6","2","1","8","9","11","2","9","3","3","1","1","9","9","8","7","15","9",NA,"4","5","6",NA,"3","1","1","2",NA,"1","5","1","2","1","6","1","9","9","9","9","9",NA,NA,"1","1","6","3","10","10","10","10","10",NA,NA,"9","9","9","9","2","9","1","9","1","1","1","1","7","1","7","1","6","5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"1","goil1242","S New Guinea"
"Ie28","1","1","1","1","6","5","8","2","2","10","1","10","9","11","2","9","3","3","3","3","9","9","8","7","15","9",NA,"4","5","7",NA,"3","1","1",NA,NA,"1","5","1","2","1","6","2","9","9",NA,"6","1","1",NA,"1","1",NA,"5","10","10",NA,"9","9","9",NA,"9","9",NA,"9","2","9","1","9","1","1","5","5","2",NA,"7",NA,"2","5","4","7","8","8",NA,NA,NA,NA,NA,NA,NA,"8","2","aust1307","N Coast New Guinea"
"Ie3","2","1","0","1","6","6","8","4","6","8","1","8","9","11","2","9","6","3","1","1","9","9","8","7","15","9","6","4","5","6",NA,"2","1","1",NA,"4","1","1","1","2","1","6","1","9","9","9",NA,NA,NA,"1","1","9","6","2","10","10","10",NA,NA,NA,"9","9","10","9","9","1","9","1","9","1","1","9","9","7","1","7","1","1","5","3",NA,"8","8",NA,NA,NA,NA,NA,"1","99","3","2","nucl1708","N Coast New Guinea"
"Ie31","1","1","0","1","7","1","8","5","5","8","1","8","9","11","6","2","4","3","1","1","9","9","1","3","1","1","5","4","5","6","3","3","1","2",NA,"3","1","5","1","2","1","6","1","9","9","9","9","9","1",NA,"1",NA,NA,"5","10","10","10","10","10","9",NA,"9",NA,NA,"9","2","9","1","9","1","1",NA,NA,"7","4",NA,NA,"6","2","2","3","4","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","nucl1709","Interior New Guinea"
"Ie38","0","0","0","1","9","4","1","5","5","10","1","10","2","6","3","9","6","6","1","1","9","9","1","3","15","9","6","4","5","6","4","3","2","1","2","6","1","2","1","2","1","6","1","9","9","9","9","9","1","4","1","9","4","3","10","10","10","10","9","9","9","10","9","9","9","1","9","1","9","1","1","5","5","5","1","5","1","3","2","2","3","2","8","5","2","3","8","8",NA,NA,NA,"2","nucl1709","Interior New Guinea"
"Ie39","3","1","2","1","3","1","8","2","2","8","1","8","9","11","3","9","3","3","1","1","9","9","8","7","15","9","4","4","5","7",NA,"3","1","1",NA,NA,"1","5","1","2","1","8","1","9","9",NA,"9","1",NA,"3","1","3","6","1","10","10",NA,"9","9",NA,"9","9","9","9","9","2","9","1","9","1","1","1","2",NA,NA,NA,NA,"3","5","4","3","8","8","5","4","3","9","8",NA,NA,NA,"2","nucl1580","S New Guinea"
"Ie4","2","0","2","1","5","4","8","4","6","8","1","8","9","11","5","9","3","3","6","6","9","9","12","5","15","9","5","4","5","7","2","3","1","1",NA,"6","6","5","1","2","1","6","2","9","9","9","9","1","1","5","9","2",NA,"3","10","10","10","10","9","9","9","10","9",NA,"9","1","9","1","9","1","1","1","1","7","1","7","1","4","5","2","8","8","8",NA,NA,NA,NA,NA,"1","99","8","2","aust1307","N Coast New Guinea"
"Ie5","0","1","1","1","7","5","8","4","6","8","1","8","9","11","6","1","6","6","1","1","9","9","8","7","15","9","5","4","5","3","2","3","1","1","2","4","1","5","1","2","1","6","1","9","9","9","9","1","1","9","1","3","6","4","10","10","10","10","9","9","10","9","9","9","9","1","9","1","9","1","1","9","9","1","9","7","1","1","3","2","4","8","4","5","2","10","8","4","2","12","8","2","more1255","S New Guinea"
"Ie7","0","1","0","2","7","1","8","2","2","8","1","8","3","9","6","2","5","4","1","1","9","9","8","7","15","9","5","3","5","5","4","4","1","1","1","5","1","5","1","2","1","6","1","9","9","9","9","9","2","9","1","9","5","3","10","10","10","10","10","9","10","9","10","9","9","1","9","1","9","1","1","9","9","7","1","7","1","2","5","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,"5","2","nucl1709","Interior New Guinea"
"Ie8","4","1","2","1","2","1","8","4","6","8","1","8","9","11","2","9","6","6","1","1","9","9","7","8","15","9","4","4","4","7","5","4","2",NA,NA,NA,"1","5","1","2","1","1","1","9","9",NA,"9","1","1","3","1","5","6","2","10","10",NA,"10","9","9","9","9","9","9","9","2","9","1","9","1","1","1","1","7","1","7","1",NA,"5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,"2","2","pura1257","Interior New Guinea"
"Ie9","1","1","2","1","5","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","1","3","15","9","5","4","5","7","2","3","1","1",NA,NA,"1","1","1","2","1","6","1","9","9","9","6","1",NA,"4","1","2","4","5","10","10","10","9","9",NA,"9","9","9","9","9","1","9","1","9","1","1","7","5",NA,NA,NA,NA,"4","5","4","3","9","8",NA,NA,NA,NA,NA,NA,NA,"6","2","nucl1709","S New Guinea"
"If1","0","0","4","1","5","1","8","2","2","10","1","1","9","10","2","9","1","1","5","4","5","9","7","8","15","9","4","4","5","7",NA,"4","3","1","5",NA,"1","1","1","2","1","6","7","9","6",NA,"6","1","1","9","9","2",NA,"5","10","9",NA,"9","9","9","10","10","9",NA,"9","4","2","1","9","1","1","2","4","3","4","7","1","6","5","4","8","8","8","5","3","3","8","8","4","25","4","1","aust1307","Oceania"
"If14","0","1","4","1","4","4","2","2","2","12","2","12","3","9","2","9","1","1","1","1","4","9","7","8","15","9","4","4","4","8","4","3","2","2","2","2","5","2","1","2","1","8","5","9","9","9","9","1","1","9","1","2","4","5","10","10","10","10","9","9","10","1","9","9","9","4","9","1","9","1","1","4","5","4","1","7","1","2","5","2","10","8","8","5","3","10","8","8",NA,NA,NA,"2","aust1307","Oceania"
"If15","0","0","5","0","5","6","8","8","1","5","3","5","9","11","2","9","1","1","4","4","9","9","7","8","15","9","4","4","5","6",NA,"3","1",NA,NA,"4","1","5","1","2","1","8","3","9","6","9",NA,"1","1","9","9","1",NA,"6","10","9","10",NA,"9","9","10","10","9",NA,"9","1","9","1","9","1","1",NA,NA,NA,NA,NA,NA,"6","5","2","8","8","8","5","4","3","8","8",NA,NA,"4","2","aust1307","Oceania"
"If17","1","0","5","0","4","6","8","8","2","5","3","5","9","11","4","9","1","1","4","4","9","9","1","3","1","1","5","4","4","5","3","3","2","1","2","2","1","1","1","2","1","2","3","9","9","9","9","1","2","1","1","2","1","2","10","10","10","10","9","9","9","9","9","9","9","4","9","1","9","1","1","1","2","3",NA,"1","9","6","5","2","8","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","aust1307","Oceania"
"If2","0","0","5","0","5","6","8","8","1","5","3","5","1","10","2","9","1","1","4","4","2","9","7","8","15","9","1","4","4","6","3","3","1","1","5","5","1","5","1","2","1","8","7","9","6","9","9","1","1","9","9","3","6","2","10","9","10","10","9","9","10","10","9","9","9","1","9","1","9","1","1","2","3","7","1","7","1","6","5","2","8","9","8",NA,NA,NA,NA,NA,"2","26","4","2","aust1307","Oceania"
"If3","0","0","4","1","5","6","8","8","1","2","2","2","9","11","2","9","1","1","4","4","2","9","1","3","15","9","5","4","4","6","3","3","2","1","2","1","1","1","1","2","1","6","7","9","9","9","9","1","1","9","9","2",NA,"2","10","10","10","10","9","9","10","10","9",NA,"9","4","9","1","9","1","1","2","4","3","2","3","2","6","5","2","8","9","8",NA,NA,NA,NA,NA,"8","99","5","2","aust1307","Oceania"
"If4","0","0","4","1","5","6","8","8","1","2","2","2","9","11","2","9","1","1","4","4","2","9","7","8","15","9","4","4","4","7","2","3","2","1","6","4","1","1","1","2","1","6","7","9","6","9","9","1","1","6","9","2","6","3","10","9","10","10","3","9","9","10","9","9","9","1","9","1","9","1","1","2","4",NA,NA,NA,NA,"6","5","2","3","8","8","5","2","7","8","8","2","69","4","2","aust1307","Oceania"
"If5","0","0","3","1","6","6","8","2","2","5","3","5","1","1","3","9","1","1","4","4","9","9","1","3","1","1","1","4","5","5","1","3","3","1",NA,"3","1",NA,"1","2","1","6","3","9","6","9","9","1","2","9","9","2",NA,"2","10","9","10","10","3","9","10","10","9",NA,"9","4","9","1","9","1","1","2","4","3","1","3","1","6","5","3","7","8","8",NA,NA,NA,NA,NA,"4","26","6","2","aust1307","Oceania"
"If6","0","0","4","1","5","6","8","7","1","8","1","8","9","1","2","9","3","3","4","4","9","9","12","5","15","9","1","4","5","5","2","3","2",NA,NA,"6","1","5","1","2","1","6","2","9","6","9",NA,"1","1","9","9","2","6","5","10","9","10",NA,"3","9","10","10","9","9","9","4","9","1","9","1","1","1","2","3","1","3","1","6","5","3","7","8","8",NA,NA,NA,NA,NA,"4",NA,"3","2","aust1307","Oceania"
"If7","1","0","5","0","4","1","8","2","2","12","2","12","3","9","2","9","1","1","1","1","4","2","7","8","15","9","4","4","5","7","4","3","2",NA,NA,NA,NA,"1","1","2","1","2","5","9","9","9","9","1","1","4","9","2","9","4","10","10","10","10","9","9","9","10","9","10","9","2","9","1","9","2","2","6","5","4","1","5","1","2","5","3","7","8","8",NA,NA,NA,NA,NA,"2","69",NA,"2","aust1307","Oceania"
"If8","0","0","1","2","7","6","8","1","1","6","2","6","9","11","3","9","1","1","1","1","1","9","7","8","15","9","3","3","6","7","5","2","2","4",NA,"2","1","1","1","7","2","6","6","1","9","9","9","1","1","9","9","1",NA,"4","3","10","10","10","9","3","10","10","9",NA,"9","1","9","1","9","1","1","6","5","5","1","5","1","2","5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,"1","2","aust1307","Oceania"
"Ig1","2","1","0","2","5","1","8","2","2","10","1","1","3","9","2","9","1","1","4","4","9","9","1","3","2","2","4","4","5","6",NA,"3","1","1",NA,"6","1","1","1","2","1","6","3","9","9","9","5","9","2","5","1","3","5","4","10","10","10","9","10","9","9","9","9","9","9","2","9","1","9","1","1","5","5","3",NA,"5","1","3","5","4","8","8","8","5","2","8","8","8","2","59","2","1","sout2948","Oceania"
"Ig10","2","0","0","2","6","4","8","5","5","8","1","8","9","11","2","9","3","3","3","3","9","9","11","6","15","9","1","4","5","7","2","3","1","1","2",NA,"1","5","1","2","1","6","2","9","9","9","9","9","1","2","1","9","5","5","10","10","10","10","10","9","9","9","10","9","9","1","9","1","9","1","1",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2","aust1307","N Coast New Guinea"
"Ig11","3","1","3","0","3","1","8","2","2","12","2","12","3","9","3","9","1","1","4","4","9","9","8","7","15","9","1","4","4","7","1","3","1","2",NA,"5","1",NA,"1","2","1","8","3","9","9","9","9","1","1","2","1","1",NA,"5","10","10","10","10","9","9","9","9","9",NA,"9","2","9","1","9","1","1","1","1",NA,NA,NA,NA,NA,"5","2","11","1","8","5","2","10","8","8",NA,NA,NA,"2","yele1255","S New Guinea"
"Ig14","0","1","3","1","5","4","8","8","2","4","1","4","9","11","3","9","1","1","4","4","9","9","8","7","15","9","4","4","5","6","4","4","1","1",NA,"4","10","5","1","2","1","6","3","9","9","9","6","1","1",NA,"1","3",NA,"3","10","10","10","9","9","9",NA,"9","9",NA,"9","2","9","1","9","1","1","2","3","2","1","1","9",NA,"5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","aust1307","S New Guinea"
"Ig2","1","0","3","1","5","4","8","2","2","1","1","1","9","10","2","9","1","1","5","5","9","9","2","3","15","9","1","4","5","7","3","2","2","1","2","5","1","5","1","2","1","6","3","9","9","9","8","1","2","6","1","2","6","3","10","10","10","9","9","9","9","9","9","9","9","4","9","1","9","1","1","2","3","2","1","2","1","6","5","2","3","8","8",NA,NA,NA,NA,NA,"4","24","1","2","aust1307","S New Guinea"
"Ig20","0","0","3","1","6","1","8","1","1","10","1","1","9","10","2","9","1","1","4","4","9","9","8","7","15","9","5","4","5","6","3","3","1","1",NA,NA,"1",NA,"1","2","1","6","3","9","9",NA,NA,"1","1",NA,"1","3","4","3","10","10",NA,NA,"9","9",NA,"9","9","9","9","2","9","1","9",NA,NA,"5","5","1","9","2","1","2","5","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"1","aust1307","Oceania"
"Ig3","1","1","2","1","5","1","8","4","4","2","2","2","9","11","4","9","1","1","4","4","2","9","7","8","15","9","5","4","5","6","3","3","1","1","2","5","1","5","1","2","1","6","7","9","9","9","6","1","1","5","1","2","6","5","10","10","10","9","9","9","9","9","9","9","9","4","2","1","9","1","1","2","3",NA,NA,NA,NA,"4","5","2","11","1","8","5","4","3","8","8","2","24","3","2","aust1307","Oceania"
"Ig4","0","1","4","1","4","1","8","2","2","5","3","5","9","11","2","9","1","1","6","6","9","9","12","5","15","9","5","4","5","6","4","3","1","1","2","6","5","5","1","2","1","8","3","9","9","9","9","1","1","9","1","2","6","5","10","10","10","10","9","9","10","9","9","9","9","1","9","1","9","1","1","5","5",NA,NA,"2","1",NA,"5","2","3","8","8",NA,NA,NA,NA,NA,"2","59","8","2","aust1307","N Coast New Guinea"
"Ig5","0","0","3","1","6","4","8","1","1","3","2","3","9","11","6","1","1","1","4","4","9","9","8","7","15","9","5","4","5","7",NA,"3","1",NA,NA,"5",NA,"2","1","2","1","6","3","9","9",NA,NA,"8",NA,"9","1","2",NA,"4","10","10",NA,NA,"9",NA,"10","9","9",NA,"9","1","9","1","9","1","1","9","9","2",NA,"2",NA,"6","5","4","7","8","8",NA,NA,NA,NA,NA,"1","99","5","2","aust1307","S New Guinea"
"Ig6","0","1","3","0","6","1","8","2","2","10","1","10","9","11","2","9","1","1","1","1","4","9","8","7","15","9","4","4","5","6","3","3","1","1","5",NA,"1","5","1","2","1","6","5","9","9","9","9","1","1","9","1","2","6","4","10","10","10","10","3","9","10","9","9","9","9","1","9","1","9","1","1","1","1","5","1","5","1","2","5","2","3","8","8",NA,NA,NA,NA,NA,"2","13","4","2","aust1307","Oceania"
"Ig7","2","1","2","1","4","1","5","7","3","10","1","4","2","6","2","9","1","1","5","5","2","9","1","3","1","1","5","4","5","6","3","4","1",NA,NA,NA,"1","5","1","2","1","6","7","9","9",NA,NA,"1","1","2","1","3","6","4","10","10",NA,NA,"9","9","9","9","9","9","9","2","9","1","9","1","1","7","5",NA,NA,"5","1",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","99","8","1","aust1307","N Coast New Guinea"
"Ig9","0","0","9","1","0","4","8","2","2","8","1","8","2","6","2","9","3","3","3","3","9","9","11","6","10","5","8","2","4","7","3","3","1","1","2",NA,"1","3","1","2","1","2","2","9","9",NA,"8","1","1","6","9","2","5","9","10","10",NA,"9","9","9","9","10","9","9","10","2","9","1","9","1","1","9","9","1","9","1","9","2","5","4",NA,"8","8",NA,NA,NA,NA,NA,"2","13","7","2","aust1307","N Coast New Guinea"
"Ih1","0","0","3","1","6","1","8","5","3","1","1","1","9","11","2","9","1","1","6","4","9","9","8","7","15","9","1","4","5","7",NA,"3","1","1","2",NA,"1","5","1","2","1","6","3","9","9",NA,"9","1",NA,"9","9","2","2",NA,"10","10",NA,"10","9",NA,"10","10","9","9",NA,"2","9","1","9","1","1","4","5","2","1","2","1",NA,"5","2","3","8","8",NA,NA,NA,NA,NA,"2","59","6","2","aust1307","Oceania"
"Ih14","1","0","5","0","4","1","8","2","2","8","1","8","9","11","4","9","3","3","1","1","9","9",NA,NA,NA,NA,"5","4","5","7","6","3","3","1","2",NA,"5",NA,"1","2","1","2","1","9","9","9","6","1","1","8","9","2","8","2","10","10","10","9","9","9","9","9","10","9","9","2","9","1","9","1","1","1","2",NA,NA,"7","1",NA,"5","2","8","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","aust1307","Oceania"
"Ih2","0","1","3","1","5","1","8","5","3","8","1","8","9","11","6","1","5","5","1","1","9","9","7","8","15","9","1","4","5","7",NA,"2","1",NA,"2",NA,"1","5","1","2","1","6","1","9","9","9","9","1",NA,"9","1","2","2","4","10","10","10","10","9",NA,"10","9","9","9","9","2","9","1","9","1","1","1","1",NA,NA,NA,NA,NA,"5","2","3","8","8",NA,NA,NA,NA,NA,"4","11","1","2","aust1307","Oceania"
"Ih3","1","0","1","1","7","5","1","2","2","8","1","8","9","11","2","9","4","4","6","6","9","9","7","8","15","9","5","4","5","7","2","3","1","1","2","5","4","5","1","2","1","6","2","9","9",NA,"9","8",NA,NA,NA,NA,"1",NA,"10","10",NA,"10","9",NA,NA,NA,NA,"9",NA,"2","9","1","9","1","1","9","9","1","9","6","4","2","5","2","3","8","8","5","3","3","8","8",NA,NA,NA,"2","aust1307","Oceania"
"Ih4","0","0","4","1","5","4","8","7","3","7","1","8","3","9","6","1","5","4","1","1","9","9","1","3","1","1","5","4","5","7","2","3","3","1","2","5","6","5","1","2","1","6","1","9","9","9","6","1","1","5","1","3","1","2","10","10","10","9","9","9","9","9","9","9","9","2","9","1","9","1","1","1","2",NA,NA,"7","1","4","5","2","8","8","8",NA,NA,NA,NA,NA,"4","12","4","1","aust1307","Oceania"
"Ih7","1","0","3","1","5","1","2","8","5","8","1","8","9","11","6","1","3","3","1","1","9","9","7","8","15","9","4","4","5","7",NA,"3","2",NA,NA,NA,NA,"5","1","2","1","6","1","9","9",NA,NA,"8","1","2","9","2",NA,"6","10","10",NA,NA,"9","9","9","10","9",NA,"9","4","9","1","9","3","2","1","1","7","1","7","1",NA,"2","2","11","3","8",NA,NA,NA,NA,NA,"4","11","8","2","aust1307","Oceania"
"Ii1","0","0","3","1","6","4","8","8","2","2","2","2","9","11","2","9","1","1","1","1","5","9","7","8","15","9","4","4","5","7","2","4","3","2","5","5","5","1","1","2","1","6","5","9","9","9","9","1","1","9","9","3","4","3","10","10","10","10","9","3","10","10","9","9","9","4","9","1","9","1","1","1","1",NA,NA,NA,NA,"6","3","3","7","8","8",NA,NA,NA,NA,NA,"4","11","6","2","aust1307","Oceania"
"Ii12","0","0","3","1","6","6","8","2","2","10","1","10","9","1","2","9","1","1","1","1","4","9","8","7","15","9","4","4","5","7",NA,"3","3","1","5","3","6","1","1","2","1","6","5","9","9","9","9","1","1",NA,NA,"2","1","2","10","10","10","10","9","9",NA,NA,"9","9","9","4","9","1","9","1","1","1","1","6",NA,NA,NA,"3","3","3","7","8","8",NA,NA,NA,NA,NA,NA,NA,"6","2","aust1307","Oceania"
"Ii13","0","0","4","0","6","6","8","2","2","12","2","12","3","9",NA,NA,"1","1","1","1","5","9","7","8","15","9","4","4","5","7",NA,"3","3","1","5",NA,"6","5","1","2","1","6","5","9","9","9","9","1","1",NA,"9","3","6","1","10","10","10","10","3","3",NA,"10","9","9","9","4","9","1","9","1","1","1","2",NA,NA,NA,NA,"6","3","3","3","8","8",NA,NA,NA,NA,NA,NA,NA,"4","2","aust1307","Oceania"
"Ii14","0","0","3","1","6","4","8","8","2","12","2","12","3","9","2","9","1","1","1","1","5","9","7","8","15","9","4","4","4","7","4","4","3","1","5",NA,"5","1","1","2","1","6","5","9","9","9","9","1","1","9","9","2","4","2","10","10","10","10","3","3","9","10","9","9","9","4","9","1","9","1","1","7","5",NA,NA,NA,NA,"3","3","3","7","3","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","aust1307","Oceania"
"Ii2","0","0","5","0","5","4","8","5","5","8","1","8","9","11","3","9","4","3","1","1","2","9","12","5","15","9","4","4","5","6","5","3","2","1","2",NA,"6","1","1","1","1","8","7","9","9","9","9","1","1","9","9","3","9","5","10","10","10","10","3","9","10","10","9","10","9","4","9","1","9","1","1","1","1","7","1",NA,NA,"4","5","2","11","8","8",NA,NA,NA,NA,NA,"2","13","6","2","aust1307","Oceania"
"Ii3","0","0","4","1","5","4","8","1","1","8","1","8","9","11","2","9","4","1","4","3","2","9","7","8","15","9","4","4","4","7","3","3","2","2","2","2","1","1","1","2","1","6","7","9","9","9","9","1","1","2","9","3","4","6","10","10","10","10","9","9","9","10","9","9","9","1","9","1","9","1","1","1","1",NA,NA,NA,NA,"6","5","2",NA,"8","8",NA,NA,NA,NA,NA,"2","11","4","2","aust1307","Oceania"
"Ii4","0","0","5","1","4","4","8","7","2","12","2","12","3","9","2","9","1","1","1","1","5","9","8","7","15","9","4","4","4","7",NA,"3","2",NA,"2","3",NA,"5","1","2","1","2","5","9","9","9","9","1","2","9","9","3",NA,"2","10","10","10","10","3","9","10","10","9",NA,"9","4","9","1","9","1","1",NA,NA,"6","4","6","4","6","5","3","7","8","8",NA,NA,NA,NA,NA,"4",NA,"2","2","aust1307","Oceania"
"Ii5","0","0","5","0","5","6","8","8","2","11","2","11","1","10","3","9","1","1","1","1","5","9","7","8","15","9","4","4","4","3",NA,"4","1","1",NA,NA,NA,"1","1","1","1","8","5","9","1","9","9","1","3","9","9","1","9","5","10","9","10","10","3","9","10","10","9","10","9","2","9","1","9","1","1","1","2",NA,NA,NA,NA,NA,"5","2","7","8","8",NA,NA,NA,NA,NA,"2",NA,"3","2","aust1307","Oceania"
"Ii6","0","0","6","0","4","6","8","8","2","11","2","11","1","10","2","9","1","1","1","1","4","9","7","8","15","9","6","4","4","7",NA,"3","2",NA,NA,"6","6","5","1","1","1","2","5","9","9","9","9","8",NA,"9","9","3","9","1","10","10","10","10","9",NA,"10","10","9","10","9","1","9","1","9","1","1","1","2",NA,NA,"5","1","6","5","2",NA,"8","8",NA,NA,NA,NA,NA,"4","13","3","2","aust1307","Oceania"
"Ii7","0","0","4","1","5","6","8","7","2","10","2","2","9","11","3","9","1","1","1","1","2","9","7","8","15","9","4","4","5","7",NA,"3","2","1",NA,"4","1","5","1","2","1","6","6","9","6","9","9","1","1","9","1","2",NA,"6","10","9","10","10","9","9","10","9","9",NA,"9","4","9","1","9","1","1","1","1","5","1","5","1","6","5","2","7","8","8",NA,NA,NA,NA,NA,NA,NA,"3","1","aust1307","Oceania"
"Ii8","0","0","3","1","6","6","8","7","2","2","2","12","3","9",NA,NA,"1","1","1","1","4","9","12","5","15","9","4","4","5","7",NA,"3","2","1","2",NA,"6","5","1","2","1","6","5","9","9","9","9","1","1",NA,NA,"5","6","1","10","10","10","10","3","9",NA,NA,"9","9","9","4","9","1","9","1","1","6","5",NA,NA,NA,NA,"6","3","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,"3","1","aust1307","Oceania"
