"Var1","Var2","value"
"Friulian","Tajik",12798.0624791546
"Italian","Tajik",12798.0624791546
"Romansh","Tajik",12798.0624791546
"Walloon","Tajik",12798.0624791546
"French","Tajik",12798.0624791546
"Occitan","Tajik",12798.0624791546
"Spanish","Tajik",12798.0624791546
"Portuguese","Tajik",12798.0624791546
"Catalan","Tajik",12798.0624791546
"Aromanian","Tajik",12798.0624791546
"Romanian","Tajik",12798.0624791546
"Latin","Tajik",10830.9396609964
"Breton","Tajik",12798.0624791546
"Breton","Tajik",12798.0624791546
"Breton","Tajik",12798.0624791546
"Cornish","Tajik",12798.0624791546
"Welsh","Tajik",12798.0624791546
"Welsh","Tajik",12798.0624791546
"Irish","Tajik",12798.0624791546
"Scottish Gaelic","Tajik",12798.0624791546
"Luxembourgish","Tajik",12798.0624791546
"German","Tajik",12798.0624791546
"West Flemish","Tajik",12798.0624791546
"Dutch","Tajik",12798.0624791546
"English","Tajik",12798.0624791546
"Swedish","Tajik",12798.0624791546
"Swedish","Tajik",12798.0624791546
"Swedish","Tajik",12798.0624791546
"Norwegian (Bokmål)","Tajik",12798.0624791546
"Danish","Tajik",12798.0624791546
"Faroese","Tajik",12798.0624791546
"Icelandic","Tajik",12798.0624791546
"Gothic","Tajik",11150.1093048412
"Czech","Tajik",12798.0624791546
"Czech","Tajik",12798.0624791546
"Slovak","Tajik",12798.0624791546
"Upper Sorbian","Tajik",12798.0624791547
"Lower Sorbian","Tajik",12798.0624791547
"Polish","Tajik",12798.0624791546
"Belarusian","Tajik",12798.0624791546
"Ukrainian","Tajik",12798.0624791546
"Russian","Tajik",12798.0624791546
"Bulgarian","Tajik",12798.0624791547
"Macedonian","Tajik",12798.0624791547
"Serbian","Tajik",12798.0624791547
"Old Church Slavonic","Tajik",11826.371263074
"Slovenian","Tajik",12798.0624791546
"Latvian","Tajik",12798.0624791546
"Lithuanian","Tajik",12798.0624791546
"Western Punjabi","Tajik",9768.38625615774
"Urdu","Tajik",9768.38625615774
"Hindi","Tajik",9768.38625615772
"Bihari","Tajik",9768.38625615772
"Gujarati","Tajik",9768.38625615772
"Marathi","Tajik",9768.38625615772
"Sindhi","Tajik",9768.38625615772
"Assamese","Tajik",9768.38625615772
"Oriya","Tajik",9768.38625615772
"Bengali","Tajik",9768.38625615772
"Kashmiri","Tajik",9768.38625615772
"Sinhalese","Tajik",9768.38625615772
"Romani","Tajik",9768.38625615772
"Sanskrit","Tajik",6774.2401578777
"Tajik","Tajik",0
"Persian","Tajik",1406.34012824775
"Kurdish (Sorani)","Tajik",3950.96383453896
"Ossetian","Tajik",7649.65344033284
"Albanian","Tajik",12004.6564016883
"Anglo Saxon","Tajik",12004.6564016883
"Greek","Tajik",12004.6564016883
"Armenian","Tajik",13663.9058346533
"Armenian","Tajik",13663.9058346533
"Friulian","Persian",12798.0624791546
"Italian","Persian",12798.0624791546
"Romansh","Persian",12798.0624791546
"Walloon","Persian",12798.0624791546
"French","Persian",12798.0624791546
"Occitan","Persian",12798.0624791546
"Spanish","Persian",12798.0624791546
"Portuguese","Persian",12798.0624791546
"Catalan","Persian",12798.0624791546
"Aromanian","Persian",12798.0624791546
"Romanian","Persian",12798.0624791546
"Latin","Persian",10830.9396609964
"Breton","Persian",12798.0624791546
"Breton","Persian",12798.0624791546
"Breton","Persian",12798.0624791546
"Cornish","Persian",12798.0624791546
"Welsh","Persian",12798.0624791546
"Welsh","Persian",12798.0624791546
"Irish","Persian",12798.0624791546
"Scottish Gaelic","Persian",12798.0624791546
"Luxembourgish","Persian",12798.0624791546
"German","Persian",12798.0624791546
"West Flemish","Persian",12798.0624791546
"Dutch","Persian",12798.0624791546
"English","Persian",12798.0624791546
"Swedish","Persian",12798.0624791546
"Swedish","Persian",12798.0624791546
"Swedish","Persian",12798.0624791546
"Norwegian (Bokmål)","Persian",12798.0624791546
"Danish","Persian",12798.0624791546
"Faroese","Persian",12798.0624791546
"Icelandic","Persian",12798.0624791546
"Gothic","Persian",11150.1093048412
"Czech","Persian",12798.0624791546
"Czech","Persian",12798.0624791546
"Slovak","Persian",12798.0624791546
"Upper Sorbian","Persian",12798.0624791547
"Lower Sorbian","Persian",12798.0624791547
"Polish","Persian",12798.0624791546
"Belarusian","Persian",12798.0624791546
"Ukrainian","Persian",12798.0624791546
"Russian","Persian",12798.0624791546
"Bulgarian","Persian",12798.0624791547
"Macedonian","Persian",12798.0624791547
"Serbian","Persian",12798.0624791547
"Old Church Slavonic","Persian",11826.371263074
"Slovenian","Persian",12798.0624791546
"Latvian","Persian",12798.0624791546
"Lithuanian","Persian",12798.0624791546
"Western Punjabi","Persian",9768.38625615774
"Urdu","Persian",9768.38625615774
"Hindi","Persian",9768.38625615772
"Bihari","Persian",9768.38625615772
"Gujarati","Persian",9768.38625615772
"Marathi","Persian",9768.38625615772
"Sindhi","Persian",9768.38625615772
"Assamese","Persian",9768.38625615772
"Oriya","Persian",9768.38625615772
"Bengali","Persian",9768.38625615772
"Kashmiri","Persian",9768.38625615772
"Sinhalese","Persian",9768.38625615772
"Romani","Persian",9768.38625615772
"Sanskrit","Persian",6774.2401578777
"Tajik","Persian",1406.34012824775
"Persian","Persian",0
"Kurdish (Sorani)","Persian",3950.96383453896
"Ossetian","Persian",7649.65344033284
"Albanian","Persian",12004.6564016883
"Anglo Saxon","Persian",12004.6564016883
"Greek","Persian",12004.6564016883
"Armenian","Persian",13663.9058346533
"Armenian","Persian",13663.9058346533
"Friulian","Kurdish (Sorani)",12798.0624791546
"Italian","Kurdish (Sorani)",12798.0624791546
"Romansh","Kurdish (Sorani)",12798.0624791546
"Walloon","Kurdish (Sorani)",12798.0624791546
"French","Kurdish (Sorani)",12798.0624791546
"Occitan","Kurdish (Sorani)",12798.0624791546
"Spanish","Kurdish (Sorani)",12798.0624791546
"Portuguese","Kurdish (Sorani)",12798.0624791546
"Catalan","Kurdish (Sorani)",12798.0624791546
"Aromanian","Kurdish (Sorani)",12798.0624791546
"Romanian","Kurdish (Sorani)",12798.0624791546
"Latin","Kurdish (Sorani)",10830.9396609964
"Breton","Kurdish (Sorani)",12798.0624791546
"Breton","Kurdish (Sorani)",12798.0624791546
"Breton","Kurdish (Sorani)",12798.0624791546
"Cornish","Kurdish (Sorani)",12798.0624791546
"Welsh","Kurdish (Sorani)",12798.0624791546
"Welsh","Kurdish (Sorani)",12798.0624791546
"Irish","Kurdish (Sorani)",12798.0624791546
"Scottish Gaelic","Kurdish (Sorani)",12798.0624791546
"Luxembourgish","Kurdish (Sorani)",12798.0624791546
"German","Kurdish (Sorani)",12798.0624791546
"West Flemish","Kurdish (Sorani)",12798.0624791546
"Dutch","Kurdish (Sorani)",12798.0624791546
"English","Kurdish (Sorani)",12798.0624791546
"Swedish","Kurdish (Sorani)",12798.0624791546
"Swedish","Kurdish (Sorani)",12798.0624791546
"Swedish","Kurdish (Sorani)",12798.0624791546
"Norwegian (Bokmål)","Kurdish (Sorani)",12798.0624791546
"Danish","Kurdish (Sorani)",12798.0624791546
"Faroese","Kurdish (Sorani)",12798.0624791546
"Icelandic","Kurdish (Sorani)",12798.0624791546
"Gothic","Kurdish (Sorani)",11150.1093048412
"Czech","Kurdish (Sorani)",12798.0624791546
"Czech","Kurdish (Sorani)",12798.0624791546
"Slovak","Kurdish (Sorani)",12798.0624791546
"Upper Sorbian","Kurdish (Sorani)",12798.0624791547
"Lower Sorbian","Kurdish (Sorani)",12798.0624791547
"Polish","Kurdish (Sorani)",12798.0624791546
"Belarusian","Kurdish (Sorani)",12798.0624791546
"Ukrainian","Kurdish (Sorani)",12798.0624791546
"Russian","Kurdish (Sorani)",12798.0624791546
"Bulgarian","Kurdish (Sorani)",12798.0624791547
"Macedonian","Kurdish (Sorani)",12798.0624791547
"Serbian","Kurdish (Sorani)",12798.0624791547
"Old Church Slavonic","Kurdish (Sorani)",11826.371263074
"Slovenian","Kurdish (Sorani)",12798.0624791546
"Latvian","Kurdish (Sorani)",12798.0624791546
"Lithuanian","Kurdish (Sorani)",12798.0624791546
"Western Punjabi","Kurdish (Sorani)",9768.38625615776
"Urdu","Kurdish (Sorani)",9768.38625615776
"Hindi","Kurdish (Sorani)",9768.38625615774
"Bihari","Kurdish (Sorani)",9768.38625615774
"Gujarati","Kurdish (Sorani)",9768.38625615774
"Marathi","Kurdish (Sorani)",9768.38625615774
"Sindhi","Kurdish (Sorani)",9768.38625615774
"Assamese","Kurdish (Sorani)",9768.38625615774
"Oriya","Kurdish (Sorani)",9768.38625615774
"Bengali","Kurdish (Sorani)",9768.38625615774
"Kashmiri","Kurdish (Sorani)",9768.38625615774
"Sinhalese","Kurdish (Sorani)",9768.38625615774
"Romani","Kurdish (Sorani)",9768.38625615774
"Sanskrit","Kurdish (Sorani)",6774.24015787772
"Tajik","Kurdish (Sorani)",3950.96383453896
"Persian","Kurdish (Sorani)",3950.96383453896
"Kurdish (Sorani)","Kurdish (Sorani)",0
"Ossetian","Kurdish (Sorani)",7649.65344033286
"Albanian","Kurdish (Sorani)",12004.6564016883
"Anglo Saxon","Kurdish (Sorani)",12004.6564016883
"Greek","Kurdish (Sorani)",12004.6564016883
"Armenian","Kurdish (Sorani)",13663.9058346533
"Armenian","Kurdish (Sorani)",13663.9058346533
"Friulian","Ossetian",12798.0624791546
"Italian","Ossetian",12798.0624791546
"Romansh","Ossetian",12798.0624791546
"Walloon","Ossetian",12798.0624791546
"French","Ossetian",12798.0624791546
"Occitan","Ossetian",12798.0624791546
"Spanish","Ossetian",12798.0624791546
"Portuguese","Ossetian",12798.0624791546
"Catalan","Ossetian",12798.0624791546
"Aromanian","Ossetian",12798.0624791546
"Romanian","Ossetian",12798.0624791546
"Latin","Ossetian",10830.9396609964
"Breton","Ossetian",12798.0624791546
"Breton","Ossetian",12798.0624791546
"Breton","Ossetian",12798.0624791546
"Cornish","Ossetian",12798.0624791546
"Welsh","Ossetian",12798.0624791546
"Welsh","Ossetian",12798.0624791546
"Irish","Ossetian",12798.0624791546
"Scottish Gaelic","Ossetian",12798.0624791546
"Luxembourgish","Ossetian",12798.0624791546
"German","Ossetian",12798.0624791546
"West Flemish","Ossetian",12798.0624791546
"Dutch","Ossetian",12798.0624791546
"English","Ossetian",12798.0624791546
"Swedish","Ossetian",12798.0624791546
"Swedish","Ossetian",12798.0624791546
"Swedish","Ossetian",12798.0624791546
"Norwegian (Bokmål)","Ossetian",12798.0624791546
"Danish","Ossetian",12798.0624791546
"Faroese","Ossetian",12798.0624791546
"Icelandic","Ossetian",12798.0624791546
"Gothic","Ossetian",11150.1093048412
"Czech","Ossetian",12798.0624791546
"Czech","Ossetian",12798.0624791546
"Slovak","Ossetian",12798.0624791546
"Upper Sorbian","Ossetian",12798.0624791547
"Lower Sorbian","Ossetian",12798.0624791547
"Polish","Ossetian",12798.0624791546
"Belarusian","Ossetian",12798.0624791546
"Ukrainian","Ossetian",12798.0624791546
"Russian","Ossetian",12798.0624791546
"Bulgarian","Ossetian",12798.0624791547
"Macedonian","Ossetian",12798.0624791547
"Serbian","Ossetian",12798.0624791547
"Old Church Slavonic","Ossetian",11826.371263074
"Slovenian","Ossetian",12798.0624791546
"Latvian","Ossetian",12798.0624791546
"Lithuanian","Ossetian",12798.0624791546
"Western Punjabi","Ossetian",9768.38625615774
"Urdu","Ossetian",9768.38625615774
"Hindi","Ossetian",9768.38625615772
"Bihari","Ossetian",9768.38625615772
"Gujarati","Ossetian",9768.38625615772
"Marathi","Ossetian",9768.38625615772
"Sindhi","Ossetian",9768.38625615772
"Assamese","Ossetian",9768.38625615772
"Oriya","Ossetian",9768.38625615772
"Bengali","Ossetian",9768.38625615772
"Kashmiri","Ossetian",9768.38625615772
"Sinhalese","Ossetian",9768.38625615772
"Romani","Ossetian",9768.38625615772
"Sanskrit","Ossetian",6774.2401578777
"Tajik","Ossetian",7649.65344033284
"Persian","Ossetian",7649.65344033284
"Kurdish (Sorani)","Ossetian",7649.65344033286
"Ossetian","Ossetian",0
"Albanian","Ossetian",12004.6564016883
"Anglo Saxon","Ossetian",12004.6564016883
"Greek","Ossetian",12004.6564016883
"Armenian","Ossetian",13663.9058346533
"Armenian","Ossetian",13663.9058346533
"Friulian","Albanian",12798.0624791546
"Italian","Albanian",12798.0624791546
"Romansh","Albanian",12798.0624791546
"Walloon","Albanian",12798.0624791546
"French","Albanian",12798.0624791546
"Occitan","Albanian",12798.0624791546
"Spanish","Albanian",12798.0624791546
"Portuguese","Albanian",12798.0624791546
"Catalan","Albanian",12798.0624791546
"Aromanian","Albanian",12798.0624791546
"Romanian","Albanian",12798.0624791546
"Latin","Albanian",10830.9396609964
"Breton","Albanian",12798.0624791546
"Breton","Albanian",12798.0624791546
"Breton","Albanian",12798.0624791546
"Cornish","Albanian",12798.0624791546
"Welsh","Albanian",12798.0624791546
"Welsh","Albanian",12798.0624791546
"Irish","Albanian",12798.0624791546
"Scottish Gaelic","Albanian",12798.0624791546
"Luxembourgish","Albanian",12798.0624791546
"German","Albanian",12798.0624791546
"West Flemish","Albanian",12798.0624791546
"Dutch","Albanian",12798.0624791546
"English","Albanian",12798.0624791546
"Swedish","Albanian",12798.0624791546
"Swedish","Albanian",12798.0624791546
"Swedish","Albanian",12798.0624791546
"Norwegian (Bokmål)","Albanian",12798.0624791546
"Danish","Albanian",12798.0624791546
"Faroese","Albanian",12798.0624791546
"Icelandic","Albanian",12798.0624791546
"Gothic","Albanian",11150.1093048412
"Czech","Albanian",12798.0624791546
"Czech","Albanian",12798.0624791546
"Slovak","Albanian",12798.0624791546
"Upper Sorbian","Albanian",12798.0624791546
"Lower Sorbian","Albanian",12798.0624791546
"Polish","Albanian",12798.0624791546
"Belarusian","Albanian",12798.0624791546
"Ukrainian","Albanian",12798.0624791546
"Russian","Albanian",12798.0624791546
"Bulgarian","Albanian",12798.0624791546
"Macedonian","Albanian",12798.0624791546
"Serbian","Albanian",12798.0624791546
"Old Church Slavonic","Albanian",11826.371263074
"Slovenian","Albanian",12798.0624791546
"Latvian","Albanian",12798.0624791546
"Lithuanian","Albanian",12798.0624791546
"Western Punjabi","Albanian",12004.6564016883
"Urdu","Albanian",12004.6564016883
"Hindi","Albanian",12004.6564016883
"Bihari","Albanian",12004.6564016883
"Gujarati","Albanian",12004.6564016883
"Marathi","Albanian",12004.6564016883
"Sindhi","Albanian",12004.6564016883
"Assamese","Albanian",12004.6564016883
"Oriya","Albanian",12004.6564016883
"Bengali","Albanian",12004.6564016883
"Kashmiri","Albanian",12004.6564016883
"Sinhalese","Albanian",12004.6564016883
"Romani","Albanian",12004.6564016883
"Sanskrit","Albanian",9010.51030340828
"Tajik","Albanian",12004.6564016883
"Persian","Albanian",12004.6564016883
"Kurdish (Sorani)","Albanian",12004.6564016883
"Ossetian","Albanian",12004.6564016883
"Albanian","Albanian",0
"Anglo Saxon","Albanian",10180.9530943181
"Greek","Albanian",10180.9530943181
"Armenian","Albanian",13663.9058346533
"Armenian","Albanian",13663.9058346533
"Friulian","Anglo Saxon",12798.0624791546
"Italian","Anglo Saxon",12798.0624791546
"Romansh","Anglo Saxon",12798.0624791546
"Walloon","Anglo Saxon",12798.0624791546
"French","Anglo Saxon",12798.0624791546
"Occitan","Anglo Saxon",12798.0624791546
"Spanish","Anglo Saxon",12798.0624791546
"Portuguese","Anglo Saxon",12798.0624791546
"Catalan","Anglo Saxon",12798.0624791546
"Aromanian","Anglo Saxon",12798.0624791546
"Romanian","Anglo Saxon",12798.0624791546
"Latin","Anglo Saxon",10830.9396609964
"Breton","Anglo Saxon",12798.0624791546
"Breton","Anglo Saxon",12798.0624791546
"Breton","Anglo Saxon",12798.0624791546
"Cornish","Anglo Saxon",12798.0624791546
"Welsh","Anglo Saxon",12798.0624791546
"Welsh","Anglo Saxon",12798.0624791546
"Irish","Anglo Saxon",12798.0624791546
"Scottish Gaelic","Anglo Saxon",12798.0624791546
"Luxembourgish","Anglo Saxon",12798.0624791546
"German","Anglo Saxon",12798.0624791546
"West Flemish","Anglo Saxon",12798.0624791546
"Dutch","Anglo Saxon",12798.0624791546
"English","Anglo Saxon",12798.0624791546
"Swedish","Anglo Saxon",12798.0624791546
"Swedish","Anglo Saxon",12798.0624791546
"Swedish","Anglo Saxon",12798.0624791546
"Norwegian (Bokmål)","Anglo Saxon",12798.0624791546
"Danish","Anglo Saxon",12798.0624791546
"Faroese","Anglo Saxon",12798.0624791546
"Icelandic","Anglo Saxon",12798.0624791546
"Gothic","Anglo Saxon",11150.1093048412
"Czech","Anglo Saxon",12798.0624791546
"Czech","Anglo Saxon",12798.0624791546
"Slovak","Anglo Saxon",12798.0624791546
"Upper Sorbian","Anglo Saxon",12798.0624791546
"Lower Sorbian","Anglo Saxon",12798.0624791546
"Polish","Anglo Saxon",12798.0624791546
"Belarusian","Anglo Saxon",12798.0624791546
"Ukrainian","Anglo Saxon",12798.0624791546
"Russian","Anglo Saxon",12798.0624791546
"Bulgarian","Anglo Saxon",12798.0624791546
"Macedonian","Anglo Saxon",12798.0624791546
"Serbian","Anglo Saxon",12798.0624791546
"Old Church Slavonic","Anglo Saxon",11826.371263074
"Slovenian","Anglo Saxon",12798.0624791546
"Latvian","Anglo Saxon",12798.0624791546
"Lithuanian","Anglo Saxon",12798.0624791546
"Western Punjabi","Anglo Saxon",12004.6564016883
"Urdu","Anglo Saxon",12004.6564016883
"Hindi","Anglo Saxon",12004.6564016883
"Bihari","Anglo Saxon",12004.6564016883
"Gujarati","Anglo Saxon",12004.6564016883
"Marathi","Anglo Saxon",12004.6564016883
"Sindhi","Anglo Saxon",12004.6564016883
"Assamese","Anglo Saxon",12004.6564016883
"Oriya","Anglo Saxon",12004.6564016883
"Bengali","Anglo Saxon",12004.6564016883
"Kashmiri","Anglo Saxon",12004.6564016883
"Sinhalese","Anglo Saxon",12004.6564016883
"Romani","Anglo Saxon",12004.6564016883
"Sanskrit","Anglo Saxon",9010.51030340828
"Tajik","Anglo Saxon",12004.6564016883
"Persian","Anglo Saxon",12004.6564016883
"Kurdish (Sorani)","Anglo Saxon",12004.6564016883
"Ossetian","Anglo Saxon",12004.6564016883
"Albanian","Anglo Saxon",10180.9530943181
"Anglo Saxon","Anglo Saxon",0
"Greek","Anglo Saxon",803.285967635898
"Armenian","Anglo Saxon",13663.9058346533
"Armenian","Anglo Saxon",13663.9058346533
"Friulian","Greek",12798.0624791546
"Italian","Greek",12798.0624791546
"Romansh","Greek",12798.0624791546
"Walloon","Greek",12798.0624791546
"French","Greek",12798.0624791546
"Occitan","Greek",12798.0624791546
"Spanish","Greek",12798.0624791546
"Portuguese","Greek",12798.0624791546
"Catalan","Greek",12798.0624791546
"Aromanian","Greek",12798.0624791546
"Romanian","Greek",12798.0624791546
"Latin","Greek",10830.9396609964
"Breton","Greek",12798.0624791546
"Breton","Greek",12798.0624791546
"Breton","Greek",12798.0624791546
"Cornish","Greek",12798.0624791546
"Welsh","Greek",12798.0624791546
"Welsh","Greek",12798.0624791546
"Irish","Greek",12798.0624791546
"Scottish Gaelic","Greek",12798.0624791546
"Luxembourgish","Greek",12798.0624791546
"German","Greek",12798.0624791546
"West Flemish","Greek",12798.0624791546
"Dutch","Greek",12798.0624791546
"English","Greek",12798.0624791546
"Swedish","Greek",12798.0624791546
"Swedish","Greek",12798.0624791546
"Swedish","Greek",12798.0624791546
"Norwegian (Bokmål)","Greek",12798.0624791546
"Danish","Greek",12798.0624791546
"Faroese","Greek",12798.0624791546
"Icelandic","Greek",12798.0624791546
"Gothic","Greek",11150.1093048412
"Czech","Greek",12798.0624791546
"Czech","Greek",12798.0624791546
"Slovak","Greek",12798.0624791546
"Upper Sorbian","Greek",12798.0624791546
"Lower Sorbian","Greek",12798.0624791546
"Polish","Greek",12798.0624791546
"Belarusian","Greek",12798.0624791546
"Ukrainian","Greek",12798.0624791546
"Russian","Greek",12798.0624791546
"Bulgarian","Greek",12798.0624791546
