"glottocode","headword","sourceForm","clicsForm","NumMeanings"
"roma1327","pizdă","pizdă","pizda","2"
"basq1248","piztia","pistiɑ","pistia","1"
"basq1248","piztu","pistu","pistu","2"
"ital1282","pizzicare","pizzicare","pizzicare","1"
"ital1282","piàngere","piand͡ʒere","piandzere","1"
"stan1290","piège","pjɛːʒ","pjez","1"
"ital1282","piòvere","piɔvere","piovere","1"
"poli1260","pióro","piuɾɔ","piuro","1"
"ital1282","più tardi","piu tardi","piutardi","0"
"lith1251","piúklas","piúklas","piuklas","1"
"poli1260","piątek","piɔntɛk","piontek","1"
"poli1260","pić","pit͡ɕ","pitc","1"
"poli1260","piękny","piɛŋknɨ","piengkni","1"
"poli1260","pięta","piɛnta","pienta","1"
"poli1260","pięć","piɛnt͡ɕ","pientc","1"
"poli1260","pięćdziesiąt","piɛnd͡ʑd͡ʑɛɕɔnt","piendzdzecont","1"
"poli1260","piła","piła","pila","1"
"nort2697","pişik","pɪʃɪk","pisik","1"
"nucl1301","pişirmek","piʃiɾmɛk","pisirmek","2"
"slov1269","piť","pic","pic","1"
"mode1248","piɣola'biða","piɣola'biða","pigolabida","1"
"hind1269","piːlaː","piːlaː","pila","1"
"hind1269","piːn̪aː","piːn̪aː","pina","1"
"hind1269","piːp","piːp","pip","1"
"hind1269","piːpal","piːpal","pipal","1"
"hind1269","piːtʃʰaː karn̪aː","piːtʃʰaː karn̪aː","pitshakarna","2"
"hind1269","piːtʃʰe","piːtʃʰe","pitshe","2"
"hind1269","piːtʃʰe hon̪aː","piːtʃʰe hon̪aː","pitshehona","1"
"hind1269","piːʈan̪aː","piːʈan̪aː","pitana","1"
"hind1269","piːʈʰ","piːʈʰ","pith","1"
"lith1251","pìlnas","pìlnas","pilnas","1"
"lith1251","pìlti","pìlti","pilti","1"
"lith1251","pìnigas","pìnigas","pinigas","1"
"lith1251","pìnti","pìnti","pinti","1"
"lith1251","pìrmas","pìrmas","pirmas","1"
"czec1258","píd’","píd’","pid","1"
"lith1251","píenas","píenas","pienas","1"
"bulg1262","píja","píja","pija","1"
"bulg1262","píle","píle","pile","1"
"bulg1262","pípam/ pípna","pípam","pipam","1"
"czec1258","písečná moucha","písečná moucha","pisecnamoucha","1"
"czec1258","písek","písek","pisek","1"
"czec1258","pískati","pískati","piskati","1"
"bulg1262","píša","píša","pisa","1"
"bulg1262","píštjá","píštjá","pistja","1"
"czec1258","píšt’ala","píšt’ala","pistala","1"
"bulg1262","pítam","pítam","pitam","1"
"czec1258","píti","píti","piti","1"
"roma1327","pîine","pîine","piine","1"
"roma1327","pîndă","pîndă","pinda","1"
"roma1327","pîntece","pîntece","pintece","2"
"roma1327","pînză","pînză","pinza","2"
"roma1327","pîrîŭ","pîrîŭ","piriu","1"
"roma1327","pîslă","pîslă","pisla","1"
"tami1289","piḷattal","piḷattal","pilattal","1"
"tami1289","piḻital","piḻital","pilital","1"
"tami1289","piṇam","piṇam","pinam","1"
"tami1289","piṉpaṟṟutal","piṉpaṟṟutal","pinparrutal","1"
"tami1289","piṉpuṟam","piṉpuṟam","pinpuram","1"
"tami1289","piṉvāṅkutal","piṉvāṅkutal","pinvankutal","1"
"tami1289","piṉṉal","piṉṉal","pinnal","1"
"tami1289","piṟaku","piṟaku","piraku","1"
"tami1289","piṭari","piṭari","pitari","1"
"tami1289","piṭittal","piṭittal","pitittal","1"
"tami1289","piṭittiruttal","piṭittiruttal","pitittiruttal","1"
"lith1251","piẽtūs","piẽtūs","pietus","1"
"russ1263","pjad ́","pjad ́","pjad","1"
"russ1263","pjat","pjat","pjat","1"
"russ1263","pjatka","pjatka","pjatka","1"
"russ1263","pjatnadcat","pjatnadcat","pjatnadcat","1"
"russ1263","pjatnica","pjatnica","pjatnica","1"
"lith1251","pjauti","pjâˑʊ̯tʲɪ","pjautji","1"
"hind1269","pjaːlaː","pjaːlaː","pjala","1"
"hind1269","pjaːliː","pjaːliː","pjali","1"
"hind1269","pjaːr karan̪aː","pjaːr karan̪aː","pjarkarana","2"
"hind1269","pjaːs lagn̪aː","pjaːs lagn̪aː","pjaslagna","1"
"bulg1262","pjána","pjána","pjana","1"
"bulg1262","pjásək","pjásək","pjas@k","1"
"lith1251","pjáustyti","pjáustyti","pjaustyti","1"
"lith1251","pjáuti","pjáuti","pjauti","2"
"lith1251","pjáutuvas","pjáutuvas","pjautuvas","1"
"swed1254","pjäxa","pjäxa","pjaxa","1"
"croa1245","pjena","pjɛ̂na","pjena","1"
"croa1245","pjesma","pjɛ̂sma","pjesma","1"
"croa1245","pjevati","pjɛ̂ʋati","pjevati","1"
"lith1251","pjú̄klas","pjú̄klas","pjuklas","1"
"lith1251","pjūtìs","pjūtìs","pjutis","1"
"lith1251","pjáuti","pjáuti","pjauti","2"
"lith1251","pjūtìs","pjūtìs","pjutis","1"
"stan1289","pla","pla","pla","2"
"mode1248","pla'tis","pla'tis","platis","1"
"dutc1256","plaat","plaːt","plat","1"
"esto1258","plaat","plɑːt","plat","1"
"dutc1256","plaats","plaats","plaats","1"
"dutc1256","plaatsen","plaatsen","plaatsen","1"
"stan1288","placa","plaka","plaka","1"
"stan1289","placa","pɫakə","plak@","1"
"czec1258","placatý","plat͡satiː","platsati","1"
"stan1290","place","place","place","2"
"stan1293","place","place","place","1"
"stan1288","placer","plaθeɾ","plather","1"
"stan1290","placer","plaˈse","plase","1"
"czec1258","plachta","plachta","plachta","1"
"roma1327","placă","plakə","plak@","1"
"roma1327","placă de înmatriculare","placă de înmatriculare","placadeinmatriculare","1"
"dani1285","plade","ˈplaːðə","plad@","1"
"esto1258","pladistama","pladistama","pladistama","1"
"dani1285","plads","plads","plads","2"
"norw1258","plage","ˈplaːɡə","plag@","1"
"roma1327","plagă","plagă","plaga","1"
"stan1290","plaie","plaie","plaie","1"
"stan1290","plaignant","plaignant","plaignant","1"
"stan1293","plain","plain","plain","2"
"stan1290","plaine","plaine","plaine","1"
"stan1293","plaintiff","plaintiff","plaintiff","1"
"stan1290","plaisir","plɛˈziːʁ","plezir","1"
"stan1293","plait","plait","plait","2"
"dutc1256","plak","plɑk","plak","1"
"czec1258","plakat","plakat","plakat","1"
"russ1263","plakat","plakat","plakat","1"
"croa1245","plakati","plâkati","plakati","1"
"czec1258","plakati","plakati","plakati","1"
"slov1269","plakať","pɫakac","plakac","1"
"dutc1256","plakken","plɑkə","plak@","1"
"dutc1256","plaksel","plaksel","plaksel","1"
"lith1251","plaktùkas (kú̄jis)","plaktùkas kú̄jis","plaktukaskujis","1"
"czec1258","plamen","plamen","plamen","1"
"russ1263","plamja","plamja","plamja","1"
"roma1327","plan","plan","plan","1"
"stan1289","plana","plana","plana","1"
"stan1288","plancha","plant͡ʃa","plantsa","1"
"stan1290","planche","planche","planche","1"
"stan1290","plancher","plancher","plancher","1"
"croa1245","planina","planina","planina","1"
"bulg1262","planiná","planiná","planina","2"
"port1283","planície","planície","planicie","1"
"dutc1256","plank","plank","plank","2"
"esto1258","plank","plank","plank","1"
"port1283","plano","plano","plano","1"
"stan1288","plano","plano","plano","1"
"stan1295","planschen","planschen","planschen","1"
"dutc1256","plant","plant","plant","1"
"stan1293","plant","plant","plant","2"
"port1283","planta","planta","planta","1"
"stan1288","planta","planta","planta","1"
"stan1289","planta","planta","planta","1"
"swed1254","planta","planta","planta","1"
"port1283","plantar","plantar","plantar","1"
"stan1288","plantar","plantar","plantar","1"
"stan1289","plantar","plantar","plantar","1"
"roma1327","plantă","plantă","planta","1"
"dani1285","plante","plante","plante","2"
"stan1290","plante","plante","plante","1"
"dutc1256","planten","planten","planten","1"
"stan1290","planter","planter","planter","1"
"swed1254","plantera","plantera","plantera","1"
"roma1327","plantă","plantă","planta","1"
"stan1289","planxa","planxa","planxa","1"
"slov1268","planína","plani˨ːna","planina","1"
"stan1290","plaque","plak","plak","1"
"swed1254","plaska","plaska","plaska","1"
"ital1282","plasmare","plasmare","plasmare","1"
"norw1258","plass","plɑs","plas","1"
"dutc1256","plassen","plassen","plassen","1"
"dutc1256","plastic","plastic","plastic","1"
"roma1327","plastic","plastic","plastic","1"
"stan1293","plastic","plastic","plastic","1"
"roma1327","plasă","plasə","plas@","2"
"russ1263","plašč","plašč","plasc","1"
"lith1251","plaštãkė","plaštãkė","plastake","1"
"czec1258","plat","plat","plat","1"
"dutc1256","plat","plat","plat","1"
"roma1327","plat","plat","plat","1"
"stan1289","plat","plat","plat","2"
"stan1290","plat","plat","plat","2"
"russ1263","plat ́je","plat ́je","platje","1"
"russ1263","plata","plata","plata","1"
"stan1288","plata","plata","plata","1"
"stan1289","plata","plata","plata","1"
"stan1289","plataner","plataner","plataner","1"
"roma1327","plată","plată","plata","1"
"norw1258","plate","ˈplaːtə","plat@","1"
"stan1293","plate","plate","plate","1"
"stan1289","platet","platet","platet","1"
"stan1288","platillo","platillo","platillo","1"
"czec1258","platit","placɪt","placit","1"
"croa1245","platiti","plǎːtiti","platiti","0"
"slov1269","platiť","pɫatic","platic","1"
"russ1263","platje","platje","platje","1"
"bulg1262","platnó","platnó","platno","1"
"stan1288","plato","plato","plato","2"
"russ1263","platok","platok","platok","1"
"stan1289","platós","platós","platos","1"
"swed1254","plats","plats","plats","2"
"stan1295","platschen","platschen","platschen","1"
"stan1295","platt","platt","platt","1"
"swed1254","platt","platt","platt","1"
"swed1254","platta","platːa","plata","1"
"lith1251","platus","pɫɐtʊ̂s","platus","1"
"lith1251","platùs","platùs","platus","1"
"slov1269","platňa","pɫatɲa","platna","1"
"lith1251","plaukai","pɫɒʊ̯ˑkɐʲɪ̯ˑ","plaukaji","1"
"lith1251","plaukaĩ aɲt kú̄no","plaukaĩ aɲt kú̄no","plaukaiantkuno","1"
"lith1251","plaukti","pɫɒʊ̯ˑktʲɪ","plauktji","1"
"lith1251","plauti","pɫâˑʊ̯tʲɪ","plautji","2"
"lith1251","plaũkti","plaũkti","plaukti","3"
"lith1251","plaũkti; pláukioti","plaũkti","plaukti","1"
"lith1251","plaũtis","plaũtis","plautis","1"
"croa1245","plav","plâːʋ","plav","1"
"czec1258","plavat","plavat","plavat","1"
"russ1263","plavat","plavat","plavat","2"
"czec1258","plaviti se","plaviti se","plavitise","1"
"russ1263","plavnik","plavnik","plavnik","1"
"stan1293","play","play","play","1"
"stan1288","playa","playa","playa","1"
"czec1258","plazit se","plazɪt sɛ","plazitse","1"
"czec1258","plaziti se","plaziti se","plazitise","1"
"slov1269","plaziť sa","pɫazic sa","plazicsa","1"
"croa1245","plaćati","plǎːt͡ɕati","platcati","1"
"slov1268","plačeváti","plat͡ʃɛʋa˨ːti","platsevati","1"
"lith1251","plaštaka","pɫǎʃtɐkɐ","plastaka","2"
"bulg1262","pláča","pláča","placa","1"
"bulg1262","pládne","pládne","pladne","1"
"bulg1262","plámək","plámək","plam@k","1"
"czec1258","pláň","pláň","plan","1"
"bulg1262","plášt","plášt","plast","1"
"bulg1262","pláštam","pláštam","plastam","1"
"czec1258","plášt’","plášt’","plast","1"
"bulg1262","plát","plát","plat","1"
"stan1288","plátano","plátano","platano","1"
"czec1258","plátno","plátno","platno","1"
"lith1251","pláukas","pláukas","plaukas","1"
"lith1251","pláukioti","pláukioti","plaukioti","1"
"lith1251","pláuti","pláuti","plauti","1"
"bulg1262","plávam","plávam","plavam","3"
"bulg1262","plávam s platná","plávam s platná","plavamsplatna","1"
"russ1263","plávat","plávat","plavat","1"
"roma1327","plăti","plăti","plati","1"
"swed1254","plåt","plåt","plat","1"
"stan1289","ple","ple","ple","1"
"mode1248","ple'vra","ple'vra","plevra","1"
"mode1248","ple'vro","ple'vro","plevro","1"
"stan1288","pleamar","pleamar","pleamar","1"
"roma1327","pleca","pleca","pleca","2"
"czec1258","plece","plece","plece","1"
"slov1269","plece","pɫɛt͡sɛ","pletse","1"
"czec1258","plech","plech","plech","1"
"poli1260","plecy","plecy","plecy","2"
"russ1263","plečo","plečo","pleco","1"
"stan1290","plein","plein","plein","1"
"stan1288","pleito","pleito","pleito","1"
"poli1260","plemię","plemię","plemie","1"
"russ1263","plemja","plemja","plemja","1"
"russ1263","plemjannica","plemjannica","plemjannica","1"
"russ1263","plemjannik","plemjannik","plemjannik","1"
"czec1258","plen","plen","plen","1"
"czec1258","plena","plena","plena","1"
"russ1263","plennyj (plennik)","plennyj plennik","plennyjplennik","1"
"russ1263","plená","plená","plena","1"
"roma1327","pleoapă","pleoapă","pleoapa","1"
"croa1245","plesati","plɛ̌sati","plesati","1"
"russ1263","pleskat","pleskat","pleskat","1"
"croa1245","plesti","plɛ̌sti","plesti","1"
"russ1263","plesti","plesti","plesti","2"
"russ1263","plestí","plestí","plesti","1"
"poli1260","pleść","pleść","plesc","1"
"czec1258","plešatý","plešatý","plesaty","1"
"russ1263","plešivyj","plešivyj","plesivyj","1"
"bulg1262","plešív","plešív","plesiv","1"
"roma1327","pleşuv","pleşuv","plesuv","1"
"bulg1262","pleta","pleta","pleta","1"
"bulg1262","pletá","pletá","pleta","2"
"dutc1256","pletten","pletten","pletten","1"
"stan1290","pleurer","pleurer","pleurer","1"
"stan1290","pleuvoir","plœˈvwaːʁ","ploevwar","1"
"russ1263","plevat","plevat","plevat","1"
"croa1245","pleći","plɛ̂t͡ɕi","pletci","1"
"poli1260","pleść","pleść","plesc","1"
"roma1327","pleşuv","pleşuv","plesuv","1"
"lith1251","pléiskanos","pléiskanos","pleiskanos","1"
"bulg1262","pléme","pléme","pleme","1"
"bulg1262","plémennica","plémennica","plemennica","1"
"bulg1262","plémennik","plémennik","plemennik","1"
"bulg1262","plénnik","plénnik","plennik","1"
"czec1258","plésti","plésti","plesti","1"
"bulg1262","pléška","pléška","pleska","1"
"lith1251","plé̇šti","plé̇šti","plesti","1"
"lith1251","plé̇šyti","plé̇šyti","plesyti","1"
"mode1248","pli'rono","pli'rono","plirono","1"
"mode1248","pli'ɣi","pli'ɣi","pligi","1"
"mode1248","pli'ɣono","pli'ɣono","pligono","1"
"stan1290","plier","plier","plier","2"
"slov1269","pliesť","pɫi̯esc","pliesc","1"
"esto1258","plii","plii","plii","1"
"swed1254","plikt","plikt","plikt","1"
"roma1327","plin","plin","plin","1"
"roma1327","plisc","plisc","plisc","1"
"mode1248","plisi'azo","plisi'azo","plisiazo","1"
"croa1245","plivati","plîʋati","plivati","1"
"czec1258","plivati","plivati","plivati","1"
"hind1269","pliːhaː","pliːhaː","pliha","1"
"lith1251","plìkas","plìkas","plikas","1"
"czec1258","plíce","plíce","plice","1"
"bulg1262","plítka","plítka","plitka","1"
"bulg1262","plítka činíja","plítka činíja","plitkacinija","1"
"bulg1262","plítək","plítək","plit@k","1"
"roma1327","plînge","plînge","plinge","1"
"russ1263","pljasat","pljasat","pljasat","1"
"bulg1262","pljáčka","pljáčka","pljacka","1"
"bulg1262","pljúja","pljúja","pljuja","1"
"bulg1262","pljúvam/ pljúna","pljúvam","pljuvam","1"
"slov1269","plniť","pɫ̩nic","plnic","1"
"czec1258","plný","plný","plny","1"
"czec1258","plný","plniː","plni","1"
"slov1269","plný","pɫ̩niː","plni","1"
"roma1327","ploaie","ploaie","ploaie","1"
"czec1258","plochý","plochý","plochy","1"
"czec1258","plochý","ploxiː","ploxi","1"
"slov1269","plochý","pɫɔxiː","ploxi","1"
"swed1254","plocka","plocka","plocka","2"
"swed1254","plocka up","plocka up","plockaup","1"
"russ1263","plody","plody","plody","1"
"dutc1256","ploeg","ploeg","ploeg","2"
"dutc1256","ploegen","ploegen","ploegen","1"
"swed1254","plog","plog","plog","2"
"swed1254","plogfåra","plogfåra","plogfara","1"
"lith1251","plokštė","pɫǒːkʃteː","plokste","1"
"lith1251","plokščias","pɫôːkʃt͡ʃʲɛs","plokstsjes","1"
"stan1289","plom","plom","plom","1"
"stan1289","ploma","pɫɔmə","plom@","1"
"stan1290","plomb","plomb","plomb","1"
"stan1288","plomo","plomo","plomo","1"
"poli1260","plon","plon","plon","1"
"lith1251","plonas","pɫôːnɐs","plonas","1"
"stan1290","plonger","plonger","plonger","1"
"esto1258","plonn","plonn","plonn","1"
"stan1289","plorar","plorar","plorar","1"
"russ1263","ploskij","ploskij","ploskij","1"
"czec1258","ploský","ploský","plosky","1"
"croa1245","plosnat","plɔ̂snat","plosnat","1"
"croa1245","plot","plɔ̂ːt","plot","1"
"czec1258","plot","plot","plot","1"
"russ1263","plot","plot","plot","1"
"slov1269","plot","pɫɔt","plot","1"
"stan1293","plot","plot","plot","1"
"russ1263","plotnik","plotnik","plotnik","1"
"dutc1256","plotsklaps","plɔtsklɑps","plotsklaps","1"
"roma1327","ploua","plowa","plowa","1"
"stan1293","plough","plough","plough","2"
"stan1293","ploughsock","ploughsock","ploughsock","1"
"stan1289","ploure","pɫɔwɾə","plowr@","1"
"czec1258","ploutev","ploutev","ploutev","1"
"czec1258","plouti","plouti","plouti","3"
"czec1258","plouti; plovati","plouti","plouti","1"
"dani1285","plov","plov","plov","2"
"czec1258","plovati","plovati","plovati","3"
"dani1285","plovfure","plovfure","plovfure","1"
"stan1293","plow","plow","plow","1"
"russ1263","ploxoj","ploxoj","ploxoj","1"
"stan1290","ployer","plwaˈje","plwaje","0"
"croa1245","ploča","plɔ̂t͡ʃa","plotsa","1"
"bulg1262","plód","plód","plod","1"
"lith1251","plókščias","plókščias","plokscias","1"
"lith1251","plónas","plónas","plonas","1"
"bulg1262","plósək","plósək","plos@k","1"
"swed1254","plöja","plöja","ploja","2"
"czec1258","plst’","plst’","plst","1"
"czec1258","plt’","plt’","plt","1"
"poli1260","pluć","pluć","pluc","1"
"dani1285","pludselig","ˈplusəli","plus@li","1"
"bulg1262","plug","plug","plug","1"
"roma1327","plug","plug","plug","2"
"russ1263","plug","plug","plug","1"
"slov1268","plug","plug","plug","1"
"czec1258","pluh","pluh","pluh","1"
"czec1258","pluh, plouh","pluh","pluh","1"
"stan1290","pluie","pluie","pluie","1"
"dutc1256","pluim","pləʏm","pl@ym","1"
"dutc1256","pluimvee","pluimvee","pluimvee","1"
"stan1289","pluja","pluja","pluja","1"
"dani1285","plukke","ˈploɡə","plog@","1"
"norw1258","plukke","ˈplukə","pluk@","1"
"dutc1256","plukken","ˈplɵkə","plok@","1"
"port1283","pluma","pluma","pluma","1"
"stan1288","pluma","pluma","pluma","2"
"stan1289","pluma","pluma","pluma","1"
"roma1327","plumb","plumb","plumb","1"
"stan1290","plume","plume","plume","2"
"swed1254","plumsa","plumsa","plumsa","1"
"lith1251","plunksna","pɫʊ̂nksnɐ","plunksna","1"
"stan1290","plus","plus","plus","1"
"stan1290","plus tard","plyˈtaːʁ","plytar","0"
"poli1260","plusk","plusk","plusk","1"
"poli1260","pluskać","pluskać","pluskac","1"
"roma1327","plută","plută","pluta","1"
"roma1327","pluti","pluti","pluti","1"
"norw1258","plutselig","ˈplʉtsəlɪ","pluts@li","1"
"roma1327","plută","plută","pluta","1"
"lith1251","plùnksna","plùnksna","plunksna","2"
"bulg1262","plúg","plúg","plug","1"
"bulg1262","plúvam","plúvam","pluvam","3"
"bulg1262","plúvam; plávam","plúvam","pluvam","1"
"lith1251","plũ̄duriuoti","plũ̄duriuoti","pluduriuoti","1"
"lith1251","plũ̄gas","plũ̄gas","plugas","1"
"czec1258","plynout","plɪnoʊ̯t","plinout","1"
"slov1269","plynúť","pɫinuːc","plinuc","1"
"norw1258","plystre","ˈplʏstrə","plystr@","1"
"russ1263","plyt ́","plyt ́","plyt","2"
"russ1263","plyt'; plavat'","plyt'","plyt","1"
"lith1251","plytà","plytà","plyta","1"
"lith1251","plyšti","pɫîːʃtʲɪ","plistji","1"
"lith1251","plýnas","plýnas","plynas","1"
"slov1268","plákati","pla˨ːkati","plakati","1"
"slov1268","plán","pla˨ːn","plan","1"
"slov1268","plása","plása","plasa","1"
"slov1268","plávati","pla˨ːʋati","plavati","1"
"slov1269","plávať","pɫaːvac","plavac","1"
"slov1268","pláziti se","pla˨ːziti sɛ","plazitise","1"
"slov1268","pláčati","pla˨ːt͡ʃati","platsati","0"
"roma1327","plânge","plɨnd͡ʒe","plindze","1"
"lith1251","pléišėti","pléišėti","pleiseti","1"
"slov1268","plésati","plɛ˨ːsati","plesati","1"
"czec1258","plést","plɛːst","plest","1"
"czec1258","plésti","plésti","plesti","1"
"slov1268","plésti","plésti","plesti","1"
"slov1268","plézati","plɛ˨ːzati","plezati","1"
"slov1268","plêsti","ple˦ːsti","plesti","1"
"slov1268","plêče","ple˦ːt͡ʃɛ","pletse","1"
"slov1268","plòsk","plɔ˦sk","plosk","1"
"slov1268","plôča","plo˦ːt͡ʃa","plotsa","1"
"swed1254","plöja","plöja","ploja","1"
"swed1254","plötsligt","pløtːslɪɡt","plotsligt","1"
"stan1295","plötzlich","plœt͡slɪç","ploetslic","1"
"dani1285","pløje","pløje","ploje","1"
"russ1263","plúg","plúg","plug","1"
"lith1251","plúgas, pliū́gas","plúgas","plugas","1"
"croa1245","plāsȁ","plāsȁ","plasa","1"
"roma1327","plăcea a","plət͡ʃe̯a a","pl@tseaa","1"
"roma1327","plămân","plămân","plaman","1"
"roma1327","plăti","plətʲ","pl@tj","1"
"poli1260","pląsać","plɔ̃sat͡ɕ","plosatc","1"
"lith1251","plėnė̃, plėvė̃","plėnė̃","plene","1"
"lith1251","plūsti","pɫûːstʲɪ","plustji","1"
"croa1245","plȁsa","plȁsa","plasa","1"
"croa1245","plȅsti","plȅsti","plesti","1"
"croa1245","plȕg","plȕg","plug","1"
"bulg1262","plə́st","plə́st","pl@st","1"
"bulg1262","plə́t","plə́t","pl@t","1"
"bulg1262","plə́x","plə́x","pl@x","1"
"bulg1262","plə́zgam/ plə́zna (s)e","plə́zgam","pl@zgam","1"
"slov1268","plẹ́na","plẹ́na","plena","1"
"mode1248","pnef'moni [pnev'moni]","pnef'moni pnev'moni","pnefmonipnevmoni","1"
"mode1248","pniɣ'menos","pniɣ'menos","pnigmenos","1"
"croa1245","po","pɔ","po","1"
"czec1258","po","po","po","1"
"lith1251","po","pǒː","po","1"
"poli1260","po","po","po","1"
"poli1260","po południu","po południu","popoludniu","1"
"lith1251","po to","po tǒː","poto","2"
"nort2690","po'choq","pot͡ʃɒq","potsaq","1"
"mode1248","po'diki","po'diki","podiki","1"
"mode1248","po'li","po'li","poli","1"
"mode1248","po'litis","po'litis","politis","1"
"mode1248","po'tami","po'tami","potami","1"
"mode1248","po'te","po'te","pote","1"
"basq1248","po'tiko","po'tiko","potiko","1"
"mode1248","po'tistra","po'tistra","potistra","1"
"mode1248","po'to","po'to","poto","1"
"russ1263","po-jasnit","po-jasnit","pojasnit","1"
"poli1260","po-wróz","po-wróz","powroz","1"
"mand1415","po2po","po2po","po2po","1"
"mand1415","po4sui4","po4sui4","po4sui4","1"
"mand1415","po4xiao3","po4xiao3","po4xiao3","1"
"roma1327","poamă","poamă","poama","1"
"roma1327","poamă","poamă","poama","1"
"roma1327","poartă","poartă","poarta","1"
"roma1327","poartă","po̯artə","poart@","2"
"russ1263","pobeda","pobeda","pobeda","1"
"russ1263","poberež ́je","poberež ́je","poberezje","1"
"bulg1262","pobéda","pobéda","pobeda","2"
"croa1245","pobijediti","pɔbijɛ̌diti","pobijediti","1"
"poli1260","pobić się","pɔbit͡ɕ ɕɛ̃","pobitcce","1"
"bulg1262","pobjágvam/ pobjágna","pobjágvam","pobjagvam","1"
"croa1245","pobjeći","pɔ̌bjɛt͡ɕi","pobjetci","1"
"stan1289","poble","poble","poble","2"
"croa1245","poboljšati","pɔbɔ̌ʎʃati","poboysati","1"
"poli1260","pobór","pobór","pobor","1"
"port1283","pobre","pobre","pobre","1"
"stan1288","pobre","pobre","pobre","1"
"stan1289","pobre","pobre","pobre","1"
"slov1269","pobrežie","pɔbrɛʒi̯e","pobrezie","1"
"czec1258","pobřeží","pobřeží","pobrezi","1"
"slov1268","pobégniti","pɔbɛ˨ːɡniti","pobegniti","1"
"slov1268","pobóčje","pɔbɔ˨ːt͡ʃjɛ","pobotsje","1"
"czec1258","pobřeží","pobr̝ɛʒiː","pobrezi","1"
"stan1289","poc","poc","poc","1"
"stan1289","poc a poc","poc a poc","pocapoc","1"
"stan1289","poc profund","poc profund","pocprofund","1"
"tami1289","poccu mayir","poccu mayir","poccumayir","1"
"stan1290","poche","poche","poche","1"
"dutc1256","pochen","pochen","pochen","1"
"czec1258","pochopit","poxopɪt","poxopit","0"
"slov1269","pochopiť","pɔxɔpic","poxopic","0"
"czec1258","pochovati","pochovati","pochovati","1"
"poli1260","pochować","pochować","pochowac","1"
"poli1260","pochwała","pochwała","pochwala","1"
"poli1260","pochwycić","pochwycić","pochwycic","1"
"czec1258","pochybnost","pochybnost","pochybnost","1"
"poli1260","pociągnąć nosem","pociągnąć nosem","pociagnacnosem","1"
"poli1260","pocić się","pocić się","pocicsie","1"
"slov1269","pociťovať","pɔt͡sicɔvac","potsicovac","1"
"stan1293","pocket","pocket","pocket","1"
"ital1282","poco","poco","poco","1"
"stan1288","poco","poco","poco","1"
"ital1282","poco profondo","poco profondo","pocoprofondo","1"
"stan1288","poco profundo","poco profundo","pocoprofundo","1"
"poli1260","począć","począć","poczac","1"
"poli1260","początek","początek","poczatek","1"
"slov1268","pocéni","pɔt͡sɛ˨ːni","potseni","1"
"czec1258","počasí","počasí","pocasi","1"
"czec1258","počátek","počátek","pocatek","1"
"russ1263","počemu","počemu","pocemu","1"
"bulg1262","počéten čovék","počéten čovék","pocetencovek","1"
"czec1258","počítati","počítati","pocitati","1"
"czec1258","počíti","počíti","pociti","2"
"bulg1262","počívam (si)/ počína (si)","počívam si","pocivamsi","1"
"russ1263","počka","počka","pocka","1"
"russ1263","počva","počva","pocva","1"
"port1283","poço","poço","poco","1"
"bulg1262","pod","pod","pod","1"
"croa1245","pod","pɔ̂d","pod","2"
"czec1258","pod","pod","pod","1"
"poli1260","pod","pod","pod","1"
"roma1327","pod","pod","pod","1"
"russ1263","pod","pod","pod","2"
"slov1268","pod","pɔd","pod","1"
"slov1269","pod","pɔt","pot","1"
"roma1327","pod(ea)","pod(ea)","podea","1"
"stan1289","podar","podar","podar","1"
"slov1269","podariť sa","pɔdaric sa","podaricsa","1"
"poli1260","podarunek","pɔdaɾunɛk","podarunek","1"
"czec1258","podat","podat","podat","0"
"russ1263","podat ́","podat ́","podat","1"
"poli1260","podatek","podatek","podatek","1"
"poli1260","podać","pɔdat͡ɕ","podatc","0"
"czec1258","podařit se","podar̝ɪt sɛ","podaritse","1"
"slov1269","podať","pɔdac","podac","0"
"russ1263","podborodok","podborodok","podborodok","1"
"croa1245","podbradak","pɔ̌dbradak","podbradak","1"
"poli1260","podbródek","podbródek","podbrodek","1"
"poli1260","podbródek","pɔdbɾudɛk","podbrudek","1"
"bulg1262","podčinjávam/ podčinjá se","podčinjávam","podcinjavam","1"
"poli1260","poddać (się)","poddać się","poddacsie","1"
"roma1327","podea","pode̯a","podea","1"
"poli1260","podejrzany","podejrzany","podejrzany","1"
"poli1260","podejrzenie","podejrzenie","podejrzenie","1"
"slov1269","podeliť","pɔdɛɫic","podelic","1"
"port1283","poder","puˈðer","puder","1"
"stan1288","poder","poðeɾ","poder","2"
"stan1289","poder","puðɛ","pude","2"
"stan1288","poder verse","poðeɾ βeɾse","poderberse","1"
"stan1289","poder-se veure","puðəɾzə βɛwɾə","pud@rz@bewr@","1"
"croa1245","poderati","pɔdɛ̌rati","poderati","1"
"port1283","poderoso","poderoso","poderoso","2"
"stan1288","poderoso","poderoso","poderoso","1"
"stan1289","poderós","poderós","poderos","1"
"czec1258","podezření","podezření","podezreni","1"
"croa1245","podignuti","pɔ̌diɡnuti","podignuti","1"
"croa1245","podijeliti","pɔdijɛ̌liti","podijeliti","1"
"croa1245","podići","pɔ̌dit͡ɕi","poditci","1"
"czec1258","podlaha","podlaha","podlaha","1"
