,wordclass,l1,l2,Unnamed: 0,overlap,p,rho
665,ADV,ja,ka,192533.5,6.68181818182,0.439524615743,0.217803741944
666,ADV,ka,be,193189.695652,8.71739130435,0.309587709634,0.32077010932
667,ADV,ka,es,193899.793103,8.86206896552,0.346820742951,0.345957820419
668,ADV,ka,eu,194584.738095,7.0,0.345232592481,0.315559509636
669,ADV,ka,he,195224.333333,7.69444444444,0.321817177054,0.370572709063
670,ADV,kk,be,195917.875,6.1875,0.372780599649,0.234518106039
671,ADV,kk,es,196693.761905,6.2380952381,0.350238249443,0.446535707737
672,ADV,kk,eu,197418.607143,5.14285714286,0.366744469684,0.278185333251
673,ADV,kk,he,198093.08,6.04,0.390461919604,0.314734972248
674,ADV,kk,ja,198758.777778,5.66666666667,0.436062032823,0.128627422668
675,ADV,kk,ka,199418.151515,6.0303030303,0.55281660552,0.14490235119
676,ADV,la,be,200100.292683,7.63414634146,0.334422772034,0.340682200445
677,ADV,la,ca,200780.727273,6.36363636364,0.458093257736,0.193820103613
678,ADV,la,es,201520.56,7.28,0.249152171879,0.453034528797
679,ADV,la,eu,202231.025,5.55,0.303048823075,0.224198003454
680,ADV,la,fr,202928.6,6.68,0.368182772204,0.235143196994
681,ADV,la,he,203611.857143,5.14285714286,0.422710114944,0.322832238578
682,ADV,la,it,204302.764706,6.26470588235,0.309274161777,0.214245147392
683,ADV,la,ja,204942.842105,4.84210526316,0.364701442862,0.176915030456
684,ADV,la,ka,205577.825,6.35,0.318617883796,0.180256319185
685,ADV,la,kk,206236.413793,4.03448275862,0.285737039051,0.406313496548
686,ADV,la,pt,206975.703704,6.66666666667,0.232529974778,0.386898708516
687,ADV,la,ro,207706.057143,5.85714285714,0.335882972083,0.327280166979
688,ADV,lt,be,208455.179487,11.0512820513,0.234008713408,0.444036350008
689,ADV,lt,ca,209194.714286,9.47619047619,0.278196469036,0.31634432627
690,ADV,lt,da,210002.058824,9.5,0.390084055688,0.222364628426
691,ADV,lt,de,210823.897436,10.8717948718,0.297253476461,0.390967449611
692,ADV,lt,en,211638.333333,9.60606060606,0.408918694211,0.336204125021
693,ADV,lt,es,212462.346154,9.57692307692,0.312571122441,0.480167463038
694,ADV,lt,eu,213222.333333,7.27777777778,0.334332949303,0.295072815402
695,ADV,lt,fr,213984.608696,9.17391304348,0.347666071991,0.308339349392
696,ADV,lt,he,214726.83871,7.48387096774,0.329860922427,0.316148305621
697,ADV,lt,it,215467.5,7.82142857143,0.37485517351,0.265527206505
698,ADV,lt,ja,216177.5,5.66666666667,0.556712915765,0.208989890782
699,ADV,lt,ka,216861.512821,7.79487179487,0.417822302217,0.31178866619
700,ADV,lt,kk,217598.153846,5.92307692308,0.406867367593,0.0807905187771
701,ADV,lt,la,218325.914286,6.68571428571,0.268414817824,0.0956472178907
702,ADV,lt,nl,219125.179487,9.07692307692,0.31332280961,0.353448585854
703,ADV,lt,no,219941.147059,9.17647058824,0.379593916454,0.116340230858
704,ADV,lt,pt,220722.961538,9.07692307692,0.363592059109,0.353582943375
705,ADV,lt,ro,221517.129032,7.8064516129,0.443212125978,0.207963591873
706,ADV,nl,be,222284.777778,10.3111111111,0.322583611823,0.355057133439
707,ADV,nl,ca,223077.583333,10.5416666667,0.361377110928,0.282239604933
708,ADV,nl,en,223958.512195,12.512195122,0.262396753753,0.296643726645
709,ADV,nl,es,224846.413793,10.3793103448,0.344094884169,0.355833655014
710,ADV,nl,eu,225658.642857,7.83333333333,0.365960106943,0.310229798005
711,ADV,nl,fr,226489.259259,10.7037037037,0.366669909807,0.326416899002
712,ADV,nl,he,227304.944444,10.4722222222,0.378383291986,0.265707795077
713,ADV,nl,it,228108.235294,11.3529411765,0.281575453237,0.436152155842
714,ADV,nl,ja,228870.727273,7.95454545455,0.45913660661,0.277361968959
715,ADV,nl,ka,229603.617021,9.34042553191,0.30762801635,0.321679722183
716,ADV,nl,kk,230374.545455,6.12121212121,0.421429489358,0.0901186129833
717,ADV,nl,la,231127.05,7.3,0.395069103773,0.196405659429
718,ADV,nl,pt,231963.965517,12.4827586207,0.367684350996,0.326395696615
719,ADV,nl,ro,232810.054054,10.027027027,0.37660646737,0.333390342903
720,ADV,no,be,233590.384615,10.5641025641,0.250658774779,0.345747375737
721,ADV,no,ca,234336.75,10.35,0.518718060334,0.0570866849108
722,ADV,no,da,235210.974359,22.0,0.0333135100011,0.657217288485
723,ADV,no,de,236094.162162,15.1351351351,0.18214006803,0.459939595556
724,ADV,no,en,236954.171429,13.7428571429,0.363649850598,0.288868489047
725,ADV,no,es,237804.44,10.84,0.350121235374,0.260678267508
726,ADV,no,eu,238586.25,8.69444444444,0.379884809456,0.398904160138
727,ADV,no,fr,239372.086957,11.7826086957,0.361980411831,0.305458570839
728,ADV,no,he,240156.965517,9.62068965517,0.370994242795,0.238261626907
729,ADV,no,it,240915.785714,11.1428571429,0.384789640655,0.270311386456
730,ADV,no,ja,241641.625,9.25,0.384146960974,0.20631136943
731,ADV,no,ka,242350.666667,9.5641025641,0.341126945189,0.257182238578
732,ADV,no,kk,243079.37037,5.96296296296,0.411495246975,0.228219440389
733,ADV,no,la,243796.857143,8.02857142857,0.358184713607,0.183354531933
734,ADV,no,nl,244619.769231,14.1794871795,0.268604131596,0.335495990198
735,ADV,no,pt,245451.88,12.52,0.339997848565,0.244596056803
736,ADV,no,ro,246273.833333,10.2666666667,0.332114753313,0.159359209631
737,ADV,pl,be,247011.875,13.15,0.194384101418,0.540943003003
738,ADV,pl,ca,247727.954545,12.4545454545,0.117318449429,0.560606363555
739,ADV,pl,da,248489.828571,14.2,0.28736504155,0.402069336205
740,ADV,pl,de,249261.921053,15.3421052632,0.15081949984,0.536516681795
741,ADV,pl,en,250038.361111,13.3611111111,0.265304622272,0.35207112278
742,ADV,pl,es,250799.269231,12.8846153846,0.200765023966,0.509372516941
743,ADV,pl,eu,251512.972973,8.51351351351,0.303433255616,0.393505667907
744,ADV,pl,fr,252247.923077,14.0769230769,0.207112053885,0.486225556288
745,ADV,pl,he,252943.6,11.8666666667,0.248769645822,0.4656136067
746,ADV,pl,it,253651.4,12.6666666667,0.307984357268,0.304424954779
747,ADV,pl,ja,254331.909091,8.86363636364,0.463487259413,0.195470791589
748,ADV,pl,ka,255002.05,10.35,0.428750132421,0.256375588708
749,ADV,pl,kk,255701.107143,5.96428571429,0.374187277123,0.168589318531
750,ADV,pl,la,256397.942857,8.88571428571,0.282415089553,0.383405817246
751,ADV,pl,lt,257144.823529,11.0588235294,0.273157687462,0.38281270751
752,ADV,pl,nl,257915.25,13.15,0.36915268031,0.272502593044
753,ADV,pl,no,258687.181818,14.3939393939,0.356580816892,0.311356446515
754,ADV,pl,pt,259429.392857,14.1071428571,0.181969380273,0.531563834037
755,ADV,pl,ro,260190.818182,11.3939393939,0.215696294384,0.413855810752
756,ADV,pl,ru,260951.756098,17.243902439,0.132379775891,0.522272903744
757,ADV,pt,be,261700.275862,10.0,0.27285721102,0.300863907395
758,ADV,pt,es,262542.111111,16.5555555556,0.137869797944,0.600988658966
759,ADV,pt,eu,263344.758621,8.13793103448,0.320715968433,0.411380145734
760,ADV,pt,he,264098.708333,10.2916666667,0.264964962173,0.286313670502
761,ADV,pt,it,264880.576923,14.4230769231,0.211849702609,0.507177956362
762,ADV,pt,ja,265633.733333,8.8,0.510599187718,0.174389526135
763,ADV,pt,ka,266360.896552,8.31034482759,0.261866608049,0.271029969843
764,ADV,pt,kk,267116.842105,6.10526315789,0.342859256458,0.351001109405
765,ADV,pt,ro,267900.576923,11.0769230769,0.270556709664,0.412487521459
766,ADV,ro,be,268662.583333,9.08333333333,0.304838688579,0.368418316592
767,ADV,ro,es,269459.2,11.6,0.282257009327,0.41869869839
768,ADV,ro,eu,270215.529412,7.29411764706,0.259445508439,0.392487876179
769,ADV,ro,he,270932.258065,8.35483870968,0.321680927896,0.312111232826
770,ADV,ro,ja,271654.85,7.65,0.373589833516,0.389933868309
771,ADV,ro,ka,272355.361111,7.88888888889,0.281395246374,0.379424466722
772,ADV,ro,kk,273081.230769,5.88461538462,0.389028808225,0.197675685708
773,ADV,ru,be,273841.652174,16.1086956522,0.176414346076,0.484065522688
774,ADV,ru,ca,274587.565217,12.8695652174,0.303361145768,0.402259286147
775,ADV,ru,da,275388.439024,13.9024390244,0.221026594416,0.401891655072
776,ADV,ru,de,276196.659091,15.5227272727,0.184156926498,0.473968405799
777,ADV,ru,en,277012.536585,13.8292682927,0.237993879418,0.398125757334
778,ADV,ru,es,277822.034483,12.5517241379,0.227342935807,0.373929955956
779,ADV,ru,eu,278578.186047,9.41860465116,0.350373370662,0.395829013855
780,ADV,ru,fr,279338.074074,14.2222222222,0.187376893284,0.426848566881
781,ADV,ru,he,280079.027027,11.9189189189,0.330573783071,0.397482094677
782,ADV,ru,it,280818.342857,12.9714285714,0.301873006839,0.246232627824
783,ADV,ru,ja,281527.772727,10.9545454545,0.313287603773,0.240574830791
784,ADV,ru,ka,282237.382979,10.7446808511,0.274806343227,0.401230304124
785,ADV,ru,kk,282971.714286,7.34285714286,0.286591894558,0.374798025533
786,ADV,ru,la,283692.790698,7.76744186047,0.301236994039,0.370427043456
787,ADV,ru,lt,284470.3,11.8,0.253665964404,0.363571464609
788,ADV,ru,nl,285273.787234,14.1914893617,0.275527575347,0.381254350963
789,ADV,ru,no,286086.5,14.0263157895,0.273803867159,0.397829237122
790,ADV,ru,pt,286854.206897,13.6551724138,0.240824644186,0.428621634605
791,ADV,ru,ro,287638.783784,11.8378378378,0.256135836508,0.476366852633
792,ADV,sk,be,288384.847826,10.1739130435,0.210113300543,0.382137728177
793,ADV,sk,ca,289099.363636,10.7727272727,0.208376110442,0.549283576894
794,ADV,sk,cs,289857.195652,14.1086956522,0.190555343656,0.489563787228
795,ADV,sk,da,290625.97561,11.3902439024,0.343081056033,0.39331032133
796,ADV,sk,de,291396.909091,12.1363636364,0.323534486296,0.311426169892
797,ADV,sk,en,292173.292683,10.3170731707,0.361509951789,0.293882003307
798,ADV,sk,es,292937.035714,10.3928571429,0.23274503777,0.314689201364
799,ADV,sk,eu,293647.659091,7.27272727273,0.407179350533,0.3344198655
800,ADV,sk,fr,294376.037037,11.9259259259,0.320687537461,0.277597490752
801,ADV,sk,he,295075.842105,8.34210526316,0.24969825171,0.421877779457
802,ADV,sk,it,295793.294118,10.6470588235,0.292761910248,0.348660363546
803,ADV,sk,ja,296456.545455,6.5,0.358245620066,0.188179183085
804,ADV,sk,ka,297132.12766,8.51063829787,0.356537595759,0.303123366168
805,ADV,sk,kk,297823.764706,5.20588235294,0.364594013563,0.350058141609
806,ADV,sk,la,298524.022222,7.02222222222,0.330479700007,0.209752462801
807,ADV,sk,lt,299281.8,10.0,0.289536613932,0.360361847182
808,ADV,sk,nl,300040.978723,10.7872340426,0.326278303909,0.230842387293
809,ADV,sk,no,300816.076923,11.5128205128,0.363464630295,0.264709458042
810,ADV,sk,pl,301544.97561,13.6341463415,0.229493244424,0.523126960638
811,ADV,sk,pt,302308.1,11.1,0.318880639447,0.290336351094
812,ADV,sk,ro,303060.702703,9.43243243243,0.27087517573,0.395472711741
813,ADV,sk,ru,303814.782609,13.0,0.249521395263,0.379435053244
814,CNJ,be,es,647.5,10.5,0.356431917067,0.413299195495
815,CNJ,bg,be,1346.5,10.0,0.430555427383,0.397907166155
816,CNJ,bg,ca,2016.5,13.5,0.188219309847,0.459592605926
817,CNJ,bg,cs,2711.0,14.0,0.0235092205162,0.632814980494
818,CNJ,bg,da,3424.5,15.0,0.112105380541,0.476724534233
819,CNJ,bg,de,4157.0,13.5,0.236301008,0.525823923621
820,CNJ,bg,en,4883.0,14.5,0.0106423645575,0.67200828338
821,CNJ,bg,es,5608.5,12.5,0.4479709223,0.247220276332
822,CNJ,bg,eu,6272.0,12.0,0.166065763694,0.591273622043
823,CNJ,bg,fr,6973.0,10.5,0.338256033688,0.3782878995
824,CNJ,bg,he,7622.5,9.0,0.092791615318,0.770806841128
825,CNJ,bg,hr,8312.0,11.0,0.437649153323,0.22525839929
826,CNJ,bg,it,8984.5,11.5,0.135956769689,0.252697118013
827,CNJ,bg,ja,9612.0,8.5,0.423127588,-0.051245327311
828,CNJ,bg,ka,10266.0,9.0,0.288142845967,0.514522612526
829,CNJ,bg,kk,10924.5,4.5,0.539734876501,0.45851424399
830,CNJ,bg,la,11584.5,8.0,0.325798445031,-0.248051323921
831,CNJ,bg,lt,12243.0,6.0,0.943221398697,-0.0378705051814
832,CNJ,bg,nl,13004.5,14.5,0.15695571594,0.536106527839
833,CNJ,bg,no,13714.5,12.5,0.291678879629,0.420605918804
834,CNJ,bg,pl,14410.5,13.0,0.162819096071,0.491199958371
835,CNJ,bg,pt,15111.0,15.5,0.393277543881,-0.0495060648125
836,CNJ,bg,ro,15817.5,13.0,0.47928292006,0.219529698045
837,CNJ,bg,ru,16526.5,15.0,0.0746330979291,0.533549903137
838,CNJ,bg,sk,17224.5,9.5,0.310141146781,0.292151611937
839,CNJ,ca,be,17912.5,12.0,0.417461970523,0.387480347443
840,CNJ,ca,es,18724.0,16.5,0.00533943839218,0.674630164705
841,CNJ,ca,eu,19464.5,11.0,0.637130937706,-0.158870625972
842,CNJ,ca,he,20164.5,9.5,0.49619266292,-0.07831462965
843,CNJ,ca,it,20912.0,16.0,0.0353384283485,0.600282661477
844,CNJ,ca,ja,21613.0,8.0,0.567887553749,-0.305241674883
845,CNJ,ca,ka,22278.0,9.5,0.608926840003,0.248619692512
846,CNJ,ca,kk,22981.0,4.5,0.613369807064,-0.617053031002
847,CNJ,ca,pt,23777.5,18.0,0.264666136258,0.323111534444
848,CNJ,ca,ro,24564.5,15.5,0.455412333968,0.310304400385
849,CNJ,cs,be,25297.5,15.0,0.158255200967,0.323743666413
850,CNJ,cs,ca,26021.0,13.0,0.0408947977714,0.611393120363
851,CNJ,cs,da,26786.0,15.5,0.041127729547,0.588582866979
852,CNJ,cs,de,27585.5,18.0,0.00877355649212,0.61960317351
853,CNJ,cs,en,28377.5,15.5,0.0225281740409,0.668406157481
854,CNJ,cs,es,29160.5,13.5,0.0381952412238,0.626653690169
855,CNJ,cs,eu,29872.0,12.0,0.422955040929,0.340711897589
856,CNJ,cs,fr,30630.0,11.5,0.00374656699226,0.795409631833
857,CNJ,cs,he,31331.0,8.0,0.308650982914,0.289329550835
858,CNJ,cs,it,32051.5,15.0,0.198612171741,0.325091834508
859,CNJ,cs,ja,32729.5,5.5,0.12920836058,0.040856387059
860,CNJ,cs,ka,33416.5,10.5,0.276163742129,0.466608190412
861,CNJ,cs,kk,34112.0,5.0,0.321295715165,0.328390322763
862,CNJ,cs,la,34809.0,7.5,0.305211212623,0.152499707071
863,CNJ,cs,lt,35521.0,10.0,0.420537695833,0.287506981133
864,CNJ,cs,nl,36354.0,13.5,0.255415992989,0.481046750026
865,CNJ,cs,no,37124.5,16.5,0.000778783935173,0.791431214455
866,CNJ,cs,pl,37881.5,19.5,0.176399122661,0.344043585617
867,CNJ,cs,pt,38640.0,13.0,0.0656511684342,0.627747495446
868,CNJ,cs,ro,39408.0,14.5,0.381131353091,0.342834873556
869,CNJ,cs,ru,40162.5,17.5,0.350321978404,0.320328274849
870,CNJ,da,be,40909.5,12.5,0.276083557114,0.423585310025
871,CNJ,da,ca,41695.0,16.5,0.457992691283,0.307943107388
872,CNJ,da,de,42555.5,19.0,0.0173598746497,0.603372977038
873,CNJ,da,en,43432.5,19.0,0.00943773902739,0.583598066383
874,CNJ,da,es,44302.5,16.0,0.361048309467,0.28148274523
875,CNJ,da,eu,45076.5,11.0,0.514161057119,0.0957647929945
876,CNJ,da,fr,45918.0,14.0,0.278168684287,0.484648697177
877,CNJ,da,he,46682.5,10.0,0.411283138463,0.227085966476
878,CNJ,da,it,47458.5,14.5,0.4990481268,0.313008543661
879,CNJ,da,ja,48195.0,9.5,0.38151859426,0.232522930018
880,CNJ,da,ka,48912.5,10.5,0.57376863762,0.205327227468
881,CNJ,da,kk,49661.5,8.5,0.713006329654,0.159988886378
882,CNJ,da,la,50382.5,7.0,0.35924122896,0.234821167306
883,CNJ,da,nl,51228.5,16.0,0.0945246893637,0.442868594157
884,CNJ,da,pt,52081.0,16.0,0.0866409241171,0.456745865929
885,CNJ,da,ro,52903.0,16.5,0.20275551507,0.303991556148
886,CNJ,de,be,53673.5,14.5,0.0845726300536,0.596057359531
887,CNJ,de,ca,54478.0,15.0,0.127075557925,0.458887278451
888,CNJ,de,en,55366.0,21.0,0.0468843908286,0.586124266334
889,CNJ,de,es,56269.5,15.0,0.0188547445505,0.648242722439
890,CNJ,de,eu,57073.0,12.5,0.520774863714,0.185985112166
891,CNJ,de,fr,57940.5,14.5,0.130744178996,0.612490206593
892,CNJ,de,he,58743.5,10.5,0.370077389532,0.151026210938
893,CNJ,de,it,59550.5,16.5,0.0253859344019,0.661634929535
894,CNJ,de,ja,60311.5,9.5,0.152923218994,-0.000283092613
895,CNJ,de,ka,61038.5,10.0,0.404929969561,0.43152150551
896,CNJ,de,kk,61814.0,9.0,0.199259968,0.487353840069
897,CNJ,de,la,62576.5,7.5,0.245863993033,0.097168302192
898,CNJ,de,nl,63469.0,20.0,0.00896470023631,0.642591077083
899,CNJ,de,pt,64362.0,15.0,0.493424822889,0.192948330926
900,CNJ,de,ro,65221.5,16.5,0.492801800141,0.295782032681
901,CNJ,en,be,65984.5,12.5,0.32127159573,0.469006023234
902,CNJ,en,ca,66788.0,15.5,0.117151669048,0.0864257487725
903,CNJ,en,es,67658.5,14.5,0.363370873005,0.284657597704
904,CNJ,en,eu,68453.0,13.0,0.0827495300382,0.534035556156
905,CNJ,en,fr,69302.5,19.0,0.287053588313,0.499805036102
906,CNJ,en,he,70104.5,11.0,0.334796179335,0.336892545797
907,CNJ,en,it,70907.5,18.0,0.428210185385,0.432160093315
908,CNJ,en,ja,71668.0,10.0,0.184639274046,0.1547110448
909,CNJ,en,ka,72399.5,9.5,0.0165336380685,0.777790106448
910,CNJ,en,kk,73165.5,7.0,0.28556309213,0.576683984502
911,CNJ,en,la,73908.5,7.0,0.340343341271,-0.114776716225
912,CNJ,en,pt,74750.0,17.0,0.544117146003,0.110981725106
913,CNJ,en,ro,75600.5,16.0,0.817341064015,0.061892069289
914,CNJ,en,ru,76408.0,19.5,0.294622197486,0.26659588766
915,CNJ,eu,be,77112.5,11.0,0.128115127055,0.561681250566
916,CNJ,eu,es,77880.0,9.0,0.309102251509,0.400867938725
917,CNJ,eu,he,78581.5,7.5,0.352922166479,0.34142630255
918,CNJ,fi,be,79325.0,12.0,0.0830633611927,0.653041308456
919,CNJ,fi,bg,80046.0,10.0,0.358228422,0.425904796567
920,CNJ,fi,ca,80794.5,12.5,0.313686769297,0.253039860944
921,CNJ,fi,cs,81567.5,16.0,0.0491435398157,0.6464747298
922,CNJ,fi,da,82383.0,17.0,0.0199873093506,0.583425950202
923,CNJ,fi,de,83236.0,17.0,0.0116559621027,0.647447917019
924,CNJ,fi,en,84075.5,17.0,0.108338767289,0.517258459623
925,CNJ,fi,es,84926.0,15.5,0.807558590734,0.0686765133393
926,CNJ,fi,eu,85700.0,9.5,0.357991840336,0.431589243038
927,CNJ,fi,fr,86521.5,15.0,0.394775078467,0.481536999656
928,CNJ,fi,he,87272.5,8.0,0.120276089986,0.232750542373
929,CNJ,fi,hi,88010.0,11.5,0.0134238054616,0.749427535458
930,CNJ,fi,hr,88751.0,10.5,0.816351404673,0.0618173991925
931,CNJ,fi,hu,89535.5,12.0,0.497373964182,0.0837751470805
932,CNJ,fi,hy,90292.5,8.5,0.399685848221,0.51158609144
933,CNJ,fi,it,91070.0,14.5,0.106689233241,0.296915210333
934,CNJ,fi,ja,91806.5,6.0,0.215843572413,0.062677662814
935,CNJ,fi,ka,92514.0,7.5,0.103981624425,0.087538025639
936,CNJ,fi,kk,93241.5,5.0,0.295750096541,0.622040633936
937,CNJ,fi,la,93971.5,6.5,0.22661317999,0.0349689666585
938,CNJ,fi,lt,94721.0,7.0,0.938346669869,-0.0363408012437
939,CNJ,fi,nl,95606.5,16.0,0.32844207813,0.443473748947
940,CNJ,fi,no,96435.0,14.5,0.0452674527448,0.61405918151
941,CNJ,fi,pl,97204.0,15.0,0.0453022970729,0.586682698589
942,CNJ,fi,pt,98009.5,12.0,0.129670522775,0.0210029829995
943,CNJ,fi,ro,98815.0,12.5,0.49974638115,0.220988704521
944,CNJ,fi,ru,99608.0,15.5,0.258204704214,0.352584162118
945,CNJ,fi,sk,100387.5,7.0,0.494258111286,0.397900991291
946,CNJ,fr,be,101137.0,10.5,0.267489468204,0.555899752925
947,CNJ,fr,ca,101944.5,14.5,0.119272682319,0.438195599523
948,CNJ,fr,es,102813.5,15.0,0.134337727025,0.425308278545
949,CNJ,fr,eu,103597.5,9.5,0.61004208646,0.279012343457
950,CNJ,fr,he,104345.5,9.5,0.346807454937,0.111356682995
951,CNJ,fr,it,105134.5,17.0,0.260941929087,0.516307729818
952,CNJ,fr,ja,105877.5,7.5,0.668339058879,-0.202579562197
953,CNJ,fr,ka,106582.5,6.5,0.21938528059,0.622884224934
954,CNJ,fr,kk,107320.5,5.5,0.579498002638,0.318449102542
955,CNJ,fr,pt,108166.5,17.5,0.0684789939194,0.540096143221
956,CNJ,fr,ro,109004.0,13.5,0.253876089,0.421974391113
957,CNJ,he,be,109699.0,6.5,0.13262348139,-0.0128567609745
958,CNJ,he,es,110447.0,10.0,0.773148165171,-0.064712517659
959,CNJ,hi,be,111139.5,7.5,0.376657677539,0.495854168743
960,CNJ,hi,bg,111803.0,11.5,0.296297468417,0.438376619019
961,CNJ,hi,ca,112474.0,11.0,0.398411210144,0.386980374553
962,CNJ,hi,cs,113162.5,12.5,0.022023588702,0.672014372298
963,CNJ,hi,da,113880.0,14.0,0.203395074859,0.509512963308
964,CNJ,hi,de,114638.5,12.0,0.354547205554,0.400293973679
965,CNJ,hi,en,115389.5,14.5,0.16794064678,0.402272157393
966,CNJ,hi,es,116148.0,14.0,0.535837340928,0.253550894176
967,CNJ,hi,eu,116838.5,11.0,0.902165445363,0.0421356174199
968,CNJ,hi,fr,117559.5,10.0,0.0693901862208,0.623018692443
969,CNJ,hi,he,118226.5,7.0,0.500819775496,-0.125974283849
970,CNJ,hi,hr,118900.5,7.5,0.357276433249,0.402295908677
971,CNJ,hi,hy,119553.5,8.0,0.328984940841,0.453572869517
972,CNJ,hi,it,120237.0,11.5,0.317691518776,0.470062153998
973,CNJ,hi,ja,120878.5,7.5,0.419558694103,-0.095543607575
974,CNJ,hi,ka,121523.5,9.5,0.172048205397,0.489301785183
975,CNJ,hi,kk,122191.5,4.5,0.746693067754,0.109767312666
976,CNJ,hi,la,122839.5,3.0,0.440138695514,0.653763804838
977,CNJ,hi,lt,123494.0,6.0,0.902764714334,0.0649147055473
978,CNJ,hi,nl,124270.0,11.5,0.294291490749,0.503979046324
979,CNJ,hi,no,124997.5,12.5,0.0567987708055,0.621851786711
980,CNJ,hi,pl,125689.0,11.0,0.262282093308,0.415973943144
981,CNJ,hi,pt,126407.0,13.5,0.284460685207,0.115664066033
982,CNJ,hi,ro,127120.5,10.5,0.231517039595,0.467893529847
983,CNJ,hi,ru,127819.5,12.0,0.378868958011,0.074537786408
984,CNJ,hi,sk,128503.5,7.5,0.144488118176,0.601802376725
985,CNJ,hr,be,129201.5,12.0,0.455946537499,0.272782731544
986,CNJ,hr,ca,129911.5,11.5,0.109082951349,0.521358424585
987,CNJ,hr,cs,130649.5,14.0,0.194576763356,0.394285132979
988,CNJ,hr,da,131401.0,12.0,0.480706944429,0.317533804993
989,CNJ,hr,de,132181.0,13.5,0.403696914804,0.310587884852
990,CNJ,hr,en,132943.5,11.5,0.440025880516,0.267753998591
991,CNJ,hr,es,133711.5,9.5,0.285756259025,0.235738415762
992,CNJ,hr,eu,134407.5,7.0,0.38307937879,-0.0053833709515
993,CNJ,hr,fr,135150.0,12.0,0.0465005145273,0.603993239888
994,CNJ,hr,he,135835.5,5.5,0.320558062256,0.546266464651
995,CNJ,hr,it,136540.0,11.5,0.389483504541,0.326965484275
996,CNJ,hr,ja,137195.0,7.5,0.721901270613,-0.157768604124
997,CNJ,hr,ka,137851.5,7.5,0.947648992564,0.0290939450746
998,CNJ,hr,kk,138535.0,5.5,0.167415126288,0.0019755387865
999,CNJ,hr,la,139233.0,7.0,0.285785606698,0.145437145831
1000,CNJ,hr,lt,139931.0,5.0,0.522007722778,0.385161347817
1001,CNJ,hr,nl,140735.0,13.5,0.370819943789,0.34981549558
1002,CNJ,hr,no,141495.5,11.0,0.126579794357,0.520047426018
1003,CNJ,hr,pl,142231.5,15.5,0.215340606189,0.162226462484
1004,CNJ,hr,pt,142979.0,12.5,0.06527003096,0.556971481735
1005,CNJ,hr,ro,143725.5,12.5,0.460256758236,0.411718612893
1006,CNJ,hr,ru,144468.0,16.5,0.403455707606,0.25988891405
1007,CNJ,hr,sk,145207.0,7.5,0.579271417748,0.243729582908
1008,CNJ,hu,be,145938.0,12.5,0.429780266014,0.421174182179
1009,CNJ,hu,bg,146663.0,14.5,0.296972573391,0.415654649178
1010,CNJ,hu,ca,147387.0,13.5,0.0583304252685,0.541650135687
1011,CNJ,hu,cs,148135.5,15.5,0.44400422267,0.273696576141
1012,CNJ,hu,da,148920.0,18.0,0.337632928851,0.291203411673
1013,CNJ,hu,de,149753.0,17.5,0.292554076097,0.334921016701
1014,CNJ,hu,en,150587.5,17.0,0.46894096356,0.390800459351
1015,CNJ,hu,es,151417.0,11.0,0.302208314648,0.415171946927
1016,CNJ,hu,eu,152155.5,10.5,0.364315087175,0.371909597054
1017,CNJ,hu,fr,152941.5,11.0,0.204698025202,0.433579723413
1018,CNJ,hu,he,153664.0,8.0,0.210390522188,0.0998959239875
1019,CNJ,hu,hi,154379.5,12.0,0.318478125639,0.105802751142
1020,CNJ,hu,hr,155111.5,10.0,0.342048724961,-0.120546602922
1021,CNJ,hu,hy,155833.5,10.5,0.164987279625,0.585399441065
1022,CNJ,hu,it,156590.5,13.0,0.244937415595,0.304950453415
1023,CNJ,hu,ja,157305.0,8.5,0.701677621672,-0.166614807639
1024,CNJ,hu,ka,158009.5,11.0,0.203499696712,0.493771071614
1025,CNJ,hu,kk,158737.0,5.5,0.473160019169,-0.194398534886
1026,CNJ,hu,la,159467.5,7.5,0.406407488642,0.171930382989
1027,CNJ,hu,lt,160193.0,9.0,0.0586852989241,0.648818131018
1028,CNJ,hu,nl,161071.0,12.5,0.294234457156,0.41619517328
1029,CNJ,hu,no,161872.0,16.0,0.299472482472,0.357465773902
1030,CNJ,hu,pl,162632.0,17.0,0.599361846797,-0.0369100022775
1031,CNJ,hu,pt,163418.0,13.5,0.405295847792,0.364429106737
1032,CNJ,hu,ro,164204.0,15.0,0.378729323214,0.104778391221
1033,CNJ,hu,ru,164981.0,17.0,0.767534940282,-0.0818728857665
1034,CNJ,hu,sk,165733.5,9.5,0.177707929183,0.561235781282
1035,CNJ,hy,be,166430.5,10.0,0.0974830642966,0.68699644726
1036,CNJ,hy,bg,167095.5,12.0,0.471974679805,0.39390736323
1037,CNJ,hy,ca,167774.0,9.5,0.167417664641,0.505684864498
1038,CNJ,hy,cs,168482.0,11.0,0.287564332909,0.341976440803
1039,CNJ,hy,da,169217.5,10.5,0.462430882574,0.238151765955
1040,CNJ,hy,de,169981.5,10.5,0.215937526664,0.246386518071
1041,CNJ,hy,en,170740.5,8.0,0.094723577232,0.233645548488
1042,CNJ,hy,es,171512.0,10.0,0.318941275132,0.12126008484
1043,CNJ,hy,eu,172215.5,6.0,0.0885323300269,0.106847135425
1044,CNJ,hy,fr,172948.5,6.5,0.342086395949,0.32127199175
1045,CNJ,hy,he,173594.0,6.0,0.0075108019268,0.928378310481
