"566","ch28","0","0","2","1","7","6","6","1","1","10","1","10","9","11","3","9","1","1","1","1","1","2","7","8","15","9","2","5","6","7","2","2","5","4","8","3","1","1","3","7","2","7","6","1","6","1","1","1","1","5","1","4","2","2","3","9","3","3","3","9","9","9","3","9","9","2","9","1","9","1","1","6","5","7","1","7","1","3","5","3","3","8","8","5","3","3","8","6","4","49","1","2","ural1272","Inner Asia"
"567","Ch3","0","0","0","3","7","7","8","6","1","10","1","10","2","6","3","9","1","1","1","1","2","9","12","5","15","9","3","5","6","7","8","2","4","4","8","1","1","1","3","7","2","7","6","1","7","7","7","8","1","9","1","9","6","4","3","4","4","4","9","3","10","9","10","9","9","5","9","1","9","1","1","6","5","7","1","7","1","3","5","2","2","8","8","5","2","2","4","8","6","49","5","2","indo1319","Europe"
"569","Ch5","0","0","0","2","8","6","8","7","1","10","1","10","2","6","3","9","1","1","1","1","1","9","1","3","1","3","2","5","6","7","8","3","4","4","8","2","1","1","3","7","2","7","6","1","6","8","8","8","1","9","1","1","4","4","3","9","9","9","9","9","10","9","9","9","9","5","9","1","9","1","1","1","9","4","1","4","1","2","5","2","9","9","11","2","3","8","4","8","6","12","1","2","indo1319","Europe"
"571","Ch7","0","0","1","3","6","7","8","6","1","10","1","10","2","6","1","9","1","1","1","1","2","9","7","8","15","9","3","5","6","7","8","3","5","4","5","2","1","1","3","7","2","7","6","1","7","1","8","8","1","6","1","1","5","2","3","4","9","9","9","9","9","9","9","9","9","5","9","1","9","1","1","6","5","7","3","7","1","5","5","2","3","8","9","5","3","3","8","8","5","11","5","2","indo1319","Inner Asia"
"573","Ch9","0","0","1","4","5","7","8","7","1","10","1","10","2","6","3","9","1","1","1","1","2","9","8","7","15","9","3","5","6","7","8","3","4","4","8","3","1","1","3","7","2","7","6","1","7","8","8","8","2","9","1","1","5","2","3","4","9","9","9","9","10","9","3","9","9","5","9","2","9","1","1","7","5","7","1","7","1","2","5","2","1","8","11","5","2","1","8","3","6","49","8","2","indo1319","Inner Asia"
"574","Ci1","0","1","1","7","1","4","8","8","1","8","1","8","2","6","6","1","5","4","1","1","9","9","7","8","15","9","6","2","6","2","1","4","4","4","6","2","1","1","1","7","2","4","1","1","9","6","9","9","4","6","1","9","2","1","3","10","9","10","10","9","9","9","10","9","9","4","9","1","9","4","2","1","1","1","9","7","1","3","2","2","6","2","6","2","2","9","4","6","5","13","6","2","mong1329","Inner Asia"
"575","Ci10","0","0","0","3","7","7","8","8","1","12","2","12","3","9","3","9","1","1","1","1","1","9","7","8","15","9","2","5","6","7","8","3","4","4","8","5","1","1","3","7","2","7","6","1","8","1","6","9","1","9","1","9","6","1","3","9","9","9","10","9","10","9","10","9","9","2","9","1","9","1","1","6","5","7","1","4","1","6","5","2","1","7","9","2","2","2","4","4","8","49","8","2","indo1319","Greater Mesopotamia"
"576","Ci11","0","0","1","4","5","1","8","2","2","8","1","8","9","11","1","9","4","1","1","1","2","9","10","1","7","4","8","6","6","3","3","3","3","4","8","1","5","1","3","7","2","7","7","1","2","8","6","9","1","9","1","1","2","2","3","3","9","9","10","3","10","9","9","9","9","4","9","1","9","1","1","1","1","7","1","7","1","2","5","2","1","7","9","5","2","6","8","6","5","11","5","2","indo1319","Greater Mesopotamia"
"577","Ci12","1","0","0","6","3","4","8","8","2","8","1","8","9","11","6","1","4","4","1","1","9","9","10","1","15","9","3","5","6","5","4","2","2","4","2","3","1","1","3","7","2","4","1","1","6","6","9","9","4","8","1","8","1","2","3","9","9","10","10","9","9","9","9","9","9","5","9","1","9","4","2","4","5","4","1","4","1","2","5","2","7","4","8","2","3","9","4","8","6","59","3","2","abkh1242","Greater Mesopotamia"
"581","Ci5","0","0","0","4","6","1","7","7","2","8","1","8","9","11","3","9","3","1","1","1","9","9","10","1","15","9","2","5","6","7","8","4","4","4","8","3","10","1","3","7","2","7","1","1","6","9","9","9","1","9","9","9","1","1","3","9","10","10","10","3","10","10","10","9","9","5","2","1","9","1","1","6","5","7","1","4","1","2","5","2","1","8","2","5","2","11","5","8","6","49","5","2","turk1311","Greater Mesopotamia"
"586","Cj1","0","0","0","4","6","1","8","7","2","8","1","8","2","6","3","9","3","1","1","1","9","9","10","1","7","4","2","6","6","7","8","3","3","4","8","2","3","1","3","7","2","7","1","1","7","8","6","1","2","9","1","9","2","2","3","4","9","9","10","9","10","9","10","9","9","3","5","2","9","1","1","6","5","4","9","4","1","2","6","3","9","2","2","6","3","9","8","8","5","49","8","2","afro1255","Greater Mesopotamia"
"588","Cj2","1","1","0","8","0","1","8","5","5","8","1","8","9","11","3","9","5","1","1","1","2","9","10","1","7","4","2","1","1","1","1","3","2","4","2","5","4","1","1","6","2","4","7","1","6","6","3","9","6","6","1","9","1","9","3","9","9","9","10","9","9","9","10","9","10","2","9","2","9","4","3","5","1","1","9","7","1","2","5","2","6","8","6","5","2","11","6","8","5","13","7","2","afro1255","Greater Mesopotamia"
"589","Cj3","0","2","1","3","4","1","2","7","2","8","1","8","9","11","3","9","5","1","1","1","9","9","10","1","7","4","3","5","6","7","7","3","3","4","8","3","2","1","3","7","2","7","1","1","5","1","1","1","1","9","1","1","2","1","3","9","3","3","3","3","10","3","9","9","9","4","9","1","9","4","3","3","5","7","4","7","4","2","5","2","1","7","2","3","3","11","7","9","6","49","4","2","afro1255","Greater Mesopotamia"
"590","Cj4","0","0","2","2","6","3","7","2","2","2","2","2","9","11","3","9","1","1","1","1","1","9","1","3","1","2","4","6","6","7","8","2","4","1","8","4","1","1","3","7","2","7","6","1","8","1","8","8","1","9","1","1","1","1","3","3","9","3","9","3","10","3","3","9","9","5","9","1","9","4","3","1","1","7","1","7","1","2","5","2","9","7","9","2","2","2","2","11","6","11","6","2","afro1255","Greater Mesopotamia"
"591","Cj5","0","1","0","9","0","1","8","2","2","8","1","8","9","11","1","9","4","1","1","1","9","9","10","1","7","4","2","1","1","1","1","3","2","4","8","2","5","1","1","6","2","4","1","1","6","6","9","9","6","9","1","9","1","9","3","9","9","10","10","9","10","9","10","9","10","4","9","1","9","4","3","1","1","4","1","4","1","2","5","2","6","7","6","5","2","3","6","8","4","11","8","2","afro1255","Greater Mesopotamia"
"593","Cj7","0","0","1","2","7","6","8","1","1","8","1","8","2","6","1","9","3","1","1","1","9","9","12","5","15","9","2","5","4","7","8","3","4","4","6","2","5","1","3","7","2","7","1","1","7","7","8","8","1","9","9","1","2","1","3","4","3","9","9","3","10","10","9","9","9","5","9","1","9","1","1","6","5","7","1","7","1","2","5","2","1","7","9","5","2","1","9","11","6","49","8","2","afro1255","Greater Mesopotamia"
"594","Cj8","0","0","0","1","9","1","8","7","1","8","1","8","9","11","2","9","3","1","1","1","9","9","10","1","7","4","2","5","6","7","5","3","2","4","2","3","6","1","3","7","2","7","1","1","9","1","6","9","1","4","1","9","2","2","3","10","3","9","10","9","9","9","10","9","9","1","9","1","9","4","3","3","5","4","1","4","1","2","5","2","1","7","9","2","2","2","4","8","8","26","8","2","afro1255","Greater Mesopotamia"
"597","Ea10","1","0","0","5","4","1","5","7","6","8","1","8","9","11","6","1","5","1","1","1","9","9","10","1","7","4","2","5","6","2","1","3","3","4","8","3","10","2","3","7","2","4","1","1","9","8","9","9","6","6","9","9","3","2","3","10","9","10","10","9","9","10","10","9","9","4","9","2","9","4","2","1","1","7","1","4","1","2","2","2","9","4","8","2","2","1","2","8","6","13","4","2","indo1319","Indic"
"600","Ea13","0","0","0","2","8","7","1","7","1","7","1","8","9","11","2","9","4","1","1","1","9","9","10","1","9","2","2","5","6","8","8","4","5","4","4","1","1","1","3","7","2","7","1","2","3","1","3","9","1","9","1","1","2","1","3","3","3","3","10","9","10","3","3","9","9","4","9","4","9","1","1","1","1","7","1","7","1","2","6","2","2","7","2","6","2","1","7","2","6","13","8","1","indo1319","Indic"
"601","Ea2","0","0","0","3","7","1","8","2","2","8","1","8","9","11","3","9","5","1","1","1","2","9","10","1","7","4","4","6","6","7","5","4","3","4","8","2","4","1","3","7","2","7","7","1","1","9","8","9","1","9","9","9","2","1","3","3","10","9","10","9","10","10","10","9","9","5","9","2","9","3","2","5","5","4","1","4","1","2","5","2","1","7","9","2","2","2","2","11","5","59","8","2","indo1319","Indic"
"602","Ea3","0","0","0","5","5","1","7","7","2","8","1","8","9","11","3","9","5","1","1","1","9","9","10","1","7","4","2","6","6","3","3","3","2","4","3","2","10","1","3","7","2","8","1","1","8","6","8","9","2","9","9","9","2","2","3","9","9","9","10","9","10","10","10","9","9","2","9","2","9","3","2","1","1","7","4","7","4","2","6","3","9","7","9","2","3","1","7","8","4","11","4","2","indo1319","Inner Asia"
"604","Ea5","0","1","0","3","6","1","8","7","5","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","6","6","6","7","5","3","2","3","1","3","10","1","3","7","2","7","1","1","1","1","1","9","1","6","1","9","1","5","3","3","9","9","10","3","9","9","10","9","9","2","9","2","9","4","3","1","1","7","1","7","1","6","6","2","9","7","9","2","2","11","4","7","4","11","7","2","indo1319","Indic"
"605","Ea6","0","1","0","8","1","1","2","2","2","8","1","8","2","6","1","9","5","1","1","1","9","9","10","1","7","4","2","2","6","1","5","2","2","4","8","2","3","1","1","3","2","4","1","1","6","8","9","9","4","6","1","9","2","2","3","9","9","10","10","9","9","9","10","9","9","2","9","2","9","1","1","1","1","1","9","7","1","2","5","2","6","7","6","5","2","6","8","6","2","13","1","2","indo1319","Greater Mesopotamia"
"606","Ea7","0","0","0","4","6","1","8","7","2","8","1","8","9","11","1","9","4","1","1","1","9","9","10","1","15","9","2","6","6","6","3","3","2","4","8","2","4","1","3","7","2","7","1","1","6","8","7","9","1","9","9","9","2","1","3","9","3","4","10","9","10","10","10","9","9","2","9","2","9","2","2","7","5","7","1","4","1","2","5","2","9","8","2","5","2","6","1","6","8","49","8","2","mong1329","Inner Asia"
"609","Eb1","0","1","0","8","1","1","7","7","6","8","1","8","9","11","6","1","5","4","1","1","9","9","7","8","15","9","6","2","6","2","2","3","4","4","8","2","5","2","1","4","2","4","1","1","6","8","9","9","6","9","1","9","2","4","3","9","9","10","10","9","10","9","10","9","9","4","9","1","9","4","2","1","5","1","9","7","3","3","2","2","6","2","6","6","2","9","7","9","6","13","6","2","turk1311","Inner Asia"
"610","Eb2","0","0","1","3","6","1","8","7","2","8","1","8","9","11","2","9","4","4","1","1","9","9","1","3","15","9","4","5","6","6","3","3","2","4","8","5","1","1","3","7","2","7","1","1","1","8","9","9","1","9","1","1","3","4","3","3","9","10","10","9","10","9","9","9","9","4","9","1","9","3","3","1","1","7","1","7","1","4","5","2","9","8","8","5","2","4","8","3","4","11","3","2","mong1329","Inner Asia"
"611","Eb3","0","1","0","8","1","1","7","6","1","8","1","8","2","6","3","9","4","3","1","1","2","9","7","8","15","9","6","2","6","2","1","3","4","4","6","2","1","1","3","7","2","4","7","1","9","1","9","9","2","9","1","9","3","1","3","10","9","10","10","9","10","9","10","9","9","4","9","1","9","4","2","1","1","7","1","7","1","4","2","2","6","4","6","2","2","1","4","3","5","11","8","2","mong1329","Inner Asia"
"617","Ec1","2","3","5","0","0","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","6","4","5","2","5","1","1","2","2","2","1","2","6","3","1","1","1","1","1","2","1","1","9","6","9","8","1","6","1","1","9","9","3","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","1","2","1","9","7","1","3","5","1","3","7","9","5","4","3","8","8","1","99","5","2","gily1242","N Coast Asia"
"618","Ec10","0","3","4","3","0","1","8","2","2","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","6","1","1","2","3","3","1","4","8","3","1","1","1","5","1","2","1","1","6","8","6","8","1","6","1","1","1","9","9","9","9","9","9","9","9","9","9","9","10","2","9","1","9","3","2","1","2","1","9","4","1","2","2","2","11","4","4","5","1","3","8","9","2","12","1","2","ural1272","Inner Asia"
"620","ec12","0","8","2","0","0","1","5","8","2","10","1","8","3","5","1","9","1","1","1","1","6","9","7","8","15","9","8","1","1","1","1","2","1","2","8","2","1","1","1","5","1","3","4","1","9","6","9","9","6","9","2","1","1","9","9","10","9","10","10","9","10","9","9","9","10","1","9","1","9","1","1","9","9","1","9","7","1","6","2","2","5","4","5","2","2","5","4","5","1","59","8","1","ural1272","Inner Asia"
"621","ec13","3","2","5","0","0","2","8","7","2","9","1","8","2","3","3","9","1","1","1","1","2","9","1","3","15","9","3","1","1","7","2","2","1","2","2","2","1","1","1","1","1","2","6","9","9","6","9","1","2","6","1","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","2","3","5","5","1","9","7","1","6","5","1","3","8","9","5","3","8","4","8","4","59","1","1","chuk1271","N Coast Asia"
"622","ec14","1","2","7","0","0","2","5","8","2","9","1","8","2","3","1","9","1","1","1","1","2","9","7","8","15","9","7","1","1","7","2","2","1","2","6","2","1","1","1","1","1","2","6","9","9","6","9","1","2","6","1","1","9","9","10","10","9","10","9","9","9","9","9","10","10","2","9","1","9","2","3","5","5","1","9","7","1","6","3","2","5","2","5","3","2","5","2","5","2","59","1","1","eski1264","N Coast Asia"
"623","ec15","2","3","5","0","0","1","8","1","1","10","1","10","9","11","4","9","6","6","1","1","1","9","7","8","15","9","8","1","1","3","2","3","1","2","6","2","1","1","1","5","1","2","7","1","9","6","9","1","1","6","1","1","1","9","9","10","9","10","9","9","9","9","9","9","10","1","9","1","9","1","1","5","5","1","9","7","1","3","5","2","3","8","3","2","2","4","4","4","2","59","7","2","ural1272","Inner Asia"
"624","ec16","2","5","2","1","0","1","5","1","1","10","1","10","9","11","6","1","4","4","1","1","9","9","1","3","2","2","8","1","1","1","1","3","1","2","6","2","1","1","1","5","2","3","1","1","9","6","9","1","6","6","1","2","5","9","9","10","9","10","9","9","9","9","9","9","10","1","9","1","9","1","1","9","9","1","9","7","1","6","2","2","5","4","5","2","2","4","4","4","3","99","7","2","tung1282","Inner Asia"
"625","ec17","2","3","5","0","0","1","5","2","2","10","1","10","9","11","6","1","4","4","1","1","9","9","1","3","2","2","8","1","1","2","2","3","1","2","6","2","1","1","1","5","2","2","1","1","9","6","9","1","2","6","1","2","5","9","9","10","9","10","9","9","9","9","9","9","10","2","9","1","9","1","1","9","9","1","9","7","4","4","5","1","3","8","4","5","2","3","8","4","1","59","5","2","tung1282","N Coast Asia"
"626","ec18","2","3","5","0","0","1","2","2","2","10","1","10","2","3","6","1","4","4","1","1","9","9","1","3","2","2","3","1","1","3","2","3","1","2","6","2","1","1","1","1","1","2","1","1","9","6","9","1","1","6","1","2","9","9","9","10","9","10","9","9","9","9","9","10","10","2","9","1","9","2","3","9","9","1","9","7","4","3","5","2","3","8","8","5","2","3","8","4","3","69","7","2","tung1282","N Coast Asia"
"627","ec19","2","3","5","0","0","1","2","2","2","10","1","10","3","5","6","1","4","4","1","1","9","9","1","3","2","2","8","1","1","2","2","3","1","2","6","2","1","1","1","5","2","2","1","9","9","6","9","1","2","6","1","2","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7","1","4","2","2","5","4","5","5","2","3","8","4","4","69","5","2","tung1282","N Coast Asia"
"628","Ec2","1","2","2","4","1","4","2","7","5","9","1","8","9","11","6","1","5","5","1","1","9","9","13","2","15","9","7","2","6","2","2","3","3","3","8","3","1","1","1","7","2","4","1","1","1","6","6","1","1","6","1","1","2","6","3","3","9","9","9","9","9","9","9","9","9","2","9","1","9","3","2","6","5","6","4","7","1","6","5","1","11","9","9","2","2","11","4","4","5","13","4","1","turk1311","Inner Asia"
"629","ec20","2","3","5","0","0","1","2","2","2","10","1","10","2","3","6","1","4","4","1","1","9","9","1","3","2","2","3","1","1","3","2","3","1","2","6","2","1","1","1","1","1","2","1","1","9","6","9","1","1","6","1","2","9","9","9","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7","1","6","5","1","3","8","4","5","2","3","8","4","2","99","5","2","tung1282","N Coast Asia"
"630","ec21","2","4","4","0","0","1","5","2","2","10","1","10","2","3","6","1","4","4","1","1","9","9","1","3","2","2","3","1","1","3","2","3","1","2","6","2","1","1","1","1","1","8","1","1","9","6","9","1","1","6","1","2","9","9","9","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7","4","4","5","1","3","8","9","5","2","3","8","4","1","99","5","2","tung1282","N Coast Asia"
"631","Ec3","0","2","3","5","0","2","8","6","5","9","2","12","3","9","3","9","1","1","1","1","1","9","10","1","15","9","3","1","1","1","1","3","1","3","5","2","1","1","1","5","1","4","6","1","9","6","8","8","3","6","1","1","2","9","3","10","9","9","9","9","9","9","9","9","10","2","9","1","9","2","2","5","5","1","9","7","1","6","2","2","5","4","5","2","2","11","4","8","2","59","1","1","chuk1271","N Coast Asia"
"632","Ec4","0","3","3","4","0","1","7","7","2","8","1","8","9","11","4","9","5","5","1","1","9","9","13","2","13","2","3","1","1","1","1","3","1","3","5","3","1","1","1","5","1","4","1","9","9","6","9","8","6","6","1","1","1","9","10","10","9","10","9","9","9","9","9","9","10","2","9","1","9","1","1","9","1","1","9","1","9","1","2","2","11","4","8","5","2","11","8","8","2","13","1","2","ural1272","Inner Asia"
"633","Ec5","1","1","5","3","0","2","8","8","2","9","2","12","3","9","3","9","1","1","1","1","1","9","12","5","15","9","3","1","1","3","3","3","1","3","2","3","1","1","1","5","1","2","6","1","9","6","8","1","2","6","1","2","1","9","3","10","9","9","9","9","9","9","9","9","10","2","9","1","9","2","2","4","5","7","1","7","1","2","4","1","3","7","9","2","1","11","4","3","2","59","4","1","chuk1271","N Coast Asia"
"634","Ec6","1","5","4","0","0","2","5","6","2","9","2","11","1","10","4","9","1","1","1","1","1","9","12","5","15","9","3","1","1","2","1","3","1","3","2","2","1","1","1","1","1","3","6","9","9","6","9","1","4","6","1","1","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","2","2","4","5","1","9","7","3","1","2","2","11","4","8","5","2","3","9","3","2","59","5","1","yuka1259","N Coast Asia"
"635","Ec7","2","3","4","0","1","6","8","2","2","12","2","12","3","9","1","9","1","1","3","3","9","9","13","2","15","9","2","3","6","3","1","3","2","1","2","3","1","1","1","1","1","2","3","9","6","4","9","1","3","6","1","3","9","5","10","9","9","10","9","9","9","9","9","10","9","1","9","1","9","1","1","1","1","1","9","7","1","6","5","2","8","8","8","5","2","7","9","8","8","13","6","2","ainu1252","N Coast Asia"
"638","Ed1","0","0","2","2","6","6","8","6","1","8","1","8","2","6","4","9","4","4","1","1","9","9","8","7","15","9","3","6","6","7","8","3","3","1","8","2","1","1","3","7","1","7","1","1","6","8","1","8","1","9","1","2","1","4","3","9","9","9","9","9","10","9","9","9","9","5","9","2","9","4","2","4","5","7","4","7","4","3","5","3","3","9","8","6","3","3","9","8","6","59","4","2","kore1284","N Coast Asia"
"643","Ed15b","0","0","1","1","8","7","8","1","1","6","2","6","1","8","3","9","4","4","1","1","9","9","1","3","3","3","4","6","6","7","8","3","5","1","5","2","1","1","1","3","1","7","1","1","6","9","8","8","1","9","9","1","8","2","3","4","10","9","3","3","10","10","3","1","9","5","9","1","9","1","1","7","5","7","1","7","1","1","5","2","3","8","11","2","2","6","2","8","8","49","4","2","sino1245","Southeast Asia"
"645","Ed2","0","1","0","3","6","1","8","2","2","7","1","8","9","11","6","1","5","5","1","1","9","9","1","3","2","2","2","5","6","7","3","3","1","1","8","2","1","1","3","7","1","7","1","1","8","8","9","9","1","9","1","9","4","4","3","9","9","10","10","9","10","9","10","9","9","4","9","1","9","4","3","1","1","7","1","7","1","6","5","2","3","8","3","5","3","8","8","8","2","11","6","1","sino1245","Southeast Asia"
"646","Ed3","0","0","1","2","7","1","5","8","1","8","1","8","9","11","6","1","4","4","1","1","9","9","1","3","15","9","5","5","6","7","2","4","3","2","6","2","1","1","3","7","1","7","1","1","8","8","8","8","1","6","9","6","2","2","3","9","9","9","9","9","9","10","9","9","9","2","9","1","9","2","2","6","5","7","3","7","3","6","5","2","9","8","3","2","2","3","8","4","8","49","4","2","tung1282","Inner Asia"
"647","Ed4","0","1","1","2","6","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","2","9","1","3","1","1","4","6","6","6","3","3","2","1","8","2","1","1","1","7","1","7","7","1","6","1","8","8","1","9","1","1","6","2","3","9","9","9","9","9","10","9","9","9","9","1","9","1","9","1","1","3","5","7","3","7","3","6","5","3","3","8","11","2","2","11","4","4","2","69","1","2","hmon1336","Southeast Asia"
"648","Ed5","0","0","0","1","9","4","8","6","1","10","1","10","2","6","4","9","1","1","1","1","1","9","13","2","15","9","3","6","6","8","8","2","5","2","8","2","1","1","3","7","2","7","6","7","6","8","7","9","1","9","9","1","1","1","4","9","9","4","10","3","10","10","9","9","9","5","9","2","9","1","1","6","5","7","4","7","4","2","5","2","3","9","8","5","3","3","9","8","6","49","6","2","japo1237","N Coast Asia"
"649","Ed6","0","0","1","2","7","1","8","7","2","8","1","8","9","11","1","9","4","3","1","1","9","9","3","3","15","9","4","6","6","7","8","3","5","1","5","2","1","1","3","7","1","7","1","1","8","8","8","9","1","9","9","1","5","1","3","9","9","9","10","9","10","10","9","9","9","5","9","1","9","2","2","3","5","7","1","7","1","3","5","4","7","8","8","5","2","9","7","9","6","69","3","2","sino1245","Southeast Asia"
"650","Ed7","0","0","2","2","6","3","7","6","1","8","1","8","2","6","3","9","4","1","1","1","2","9","12","5","15","9","3","5","5","7","8","3","3","1","5","2","1","1","3","7","1","7","7","1","5","9","2","1","2","9","9","1","3","4","3","9","10","9","3","9","10","10","9","9","9","4","5","1","9","1","1","6","5","7","4","7","4","3","5","3","3","9","8","5","3","3","9","11","4","99","4","2","japo1237","N Coast Asia"
"651","Ed8","0","0","1","2","7","1","8","7","2","8","1","8","9","11","1","9","3","1","1","1","9","9","10","1","15","9","2","6","6","7","5","4","2","1","5","3","1","1","3","7","2","7","1","1","6","8","9","1","1","9","9","1","1","4","3","9","9","10","9","3","10","10","9","9","9","2","9","1","9","1","1","6","5","7","1","7","1","2","6","3","1","8","11","5","2","1","8","8","8","49","2","2","sino1245","Southeast Asia"
"653","Ee1","0","2","2","2","4","1","2","2","2","10","1","10","2","6","3","9","6","4","1","1","9","9","6","4","15","9","6","3","6","7","3","3","1","1","2","3","1","5","1","7","1","6","1","1","6","9","8","9","1","5","1","4","2","2","3","9","10","9","10","9","9","9","9","9","9","2","9","1","9","4","3","9","9","7","3","7","1","6","5","4","3","8","8","2","2","2","4","8","2","49","6","2","sino1245","Indic"
"654","Ee2","0","0","0","4","6","3","7","7","2","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","4","6","6","7","4","4","2","4","6","6","10","1","3","7","2","7","1","1","1","8","8","9","2","9","9","9","1","4","3","3","9","9","10","9","10","10","10","9","9","5","9","2","9","1","1","1","1","1","2","6","2","2","5","2","6","6","9","2","2","2","4","7","5","11","1","2","buru1296","Indic"
"655","Ee3","0","1","0","3","6","1","8","7","2","8","1","8","9","11","4","9","4","4","1","1","9","9","7","8","15","9","4","5","6","5","3","3","2","3","2","1","1","1","3","7","2","7","1","9","6","8","9","9","1","6","1","9","4","4","10","9","9","10","10","9","9","9","10","9","9","2","9","1","9","4","2","1","1","7","1","7","1","6","5","2","7","8","8","5","4","7","8","8","8","11","4","2","sino1245","Indic"
"656","Ee4","0","0","0","4","6","7","1","6","7","8","1","8","9","11","3","9","4","4","1","1","9","9","13","2","15","9","3","6","6","7","7","3","5","1","8","3","1","5","3","7","2","7","1","1","1","8","6","8","1","9","1","1","3","4","3","3","9","9","9","3","10","9","3","9","9","5","9","1","9","3","3","6","5","7","2","7","2","2","5","2","1","7","9","2","2","11","4","8","6","39","4","2","sino1245","Inner Asia"
"657","Ee5","0","1","0","3","6","1","8","8","6","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","2","5","6","3","5","3","3","1","8","2","1","1","3","7","2","7","1","1","1","8","8","9","1","9","1","9","2","5","3","3","3","3","10","9","10","9","10","9","9","4","9","4","9","4","3","1","1","7","1","7","1","6","5","2","1","7","9","5","2","1","8","8","5","25","1","2","indo1319","Indic"
"658","Ee6","0","0","0","5","5","7","8","3","7","8","1","8","9","11","3","9","4","4","1","1","9","9","12","5","15","9","6","5","6","3","4","3","3","1","2","6","1","1","3","7","2","8","1","1","6","2","3","9","1","9","9","9","2","3","3","9","9","9","10","3","10","10","10","9","9","2","9","2","3","4","2","7","5","7","1","7","1","6","5","2","1","8","3","2","2","11","4","8","6","49","3","2","sino1245","Indic"
"660","Ee8","0","0","1","2","7","7","8","2","2","8","1","8","2","6","3","9","4","4","1","1","9","9","6","4","15","9","2","6","6","6","8","3","4","1","4","2","1","1","3","7","2","7","1","1","6","1","8","8","1","9","1","4","3","3","3","9","3","9","9","9","10","9","9","9","9","5","9","4","9","3","2","1","1","5","1","5","1","2","5","2","1","8","8","5","3","9","8","8","6","13","1","2","sino1245","Indic"
"661","Ef1","0","1","1","1","7","1","8","7","2","8","1","8","9","11","4","9","4","4","1","1","9","9","8","7","15","9","2","6","6","7","2","3","2","2","2","6","1","1","3","7","1","7","1","1","1","8","8","8","3","6","1","1","2","4","3","3","9","9","10","9","9","9","9","9","9","1","9","1","9","1","1","1","1","7","1","7","1","2","6","2","9","8","8","5","2","1","8","8","4","11","3","2","aust1305","Indic"
"663","Ef11","0","0","0","2","8","4","8","6","2","8","1","8","9","11","4","9","6","4","1","1","2","9","13","2","15","9","2","6","6","8","8","4","5","2","8","2","1","1","3","7","2","7","7","1","2","1","1","9","1","9","9","9","1","1","3","3","3","3","10","3","10","10","10","3","3","4","3","4","9","1","1","7","5","7","1","7","1","2","5","2","2","8","8","5","2","1","8","11","4","49","2","2","indo1319","Indic"
"664","Ef2","0","0","2","2","6","7","1","8","2","8","1","8","9","11","2","9","3","3","1","1","2","9","7","8","15","9","4","6","6","7","8","4","5","1","6","3","1","1","3","7","2","7","7","1","1","2","3","1","1","9","9","1","2","2","3","3","3","3","3","3","10","9","3","9","9","5","9","4","9","1","1","1","1","7","1","7","1","1","6","3","9","8","11","5","3","9","8","8","8","13","6","2","indo1319","Indic"
"667","Ef5","1","1","1","2","5","1","8","7","2","8","1","8","9","11","4","9","4","4","1","1","9","9","7","8","15","9","2","5","6","5","2","3","2","3","2","3","1","1","3","7","2","7","1","1","9","8","8","8","1","5","1","4","2","2","3","10","9","9","9","9","9","9","9","9","9","5","9","4","9","1","1","1","1","7","1","7","1","2","5","2","2","8","3","2","2","11","3","8","8","11","3","2","indo1319","Indic"
"669","Ef7","0","0","0","4","6","1","8","7","2","8","1","8","9","11","3","9","4","4","1","1","2","9","8","7","15","9","4","5","6","7","8","4","5","1","2","5","1","1","3","7","2","7","7","1","1","8","9","1","1","9","9","1","5","2","3","3","9","10","3","3","10","10","9","9","9","5","9","4","9","1","1","6","5","7","1","7","1","1","5","2","1","8","8","5","3","7","8","7","8","49","6","2","indo1319","Indic"
"670","Ef8","1","0","1","2","6","1","8","7","2","8","1","8","9","11","3","9","5","1","1","1","9","9","10","1","15","9","2","6","6","7","8","4","4","4","2","3","4","1","3","7","2","7","1","1","1","4","1","1","1","5","1","1","1","2","3","3","3","3","3","3","9","9","3","9","9","5","9","4","9","1","1","6","5","7","1","7","1","1","5","3","1","8","8","5","3","1","8","8","6","49","1","2","indo1319","Indic"
"672","Eg1","8","1","0","1","0","3","8","1","1","2","2","2","9","11","4","9","5","5","1","1","9","9","1","3","2","2","5","2","6","3","1","3","1","1","1","2","1","1","1","7","2","1","1","9","9","9","9","9","2","4","1","1","2","1","10","10","10","10","10","9","9","9","9","9","9","1","9","1","9","1","1","7","5","7","1","7","1","6","2","2","7","4","8","2","2","11","4","8","2","59","8","2","drav1251","Indic"
