l1,l2,local_alignment,comparison_count
no,lez,0.1795972950414954,550
kv,ca,0.1796167857829578,351
ja,ml,0.1796698594866162,696
ru,sah,0.17967282428616657,737
la,az,0.17968820078016842,937
bn,la,0.17968864881539873,666
hy,ga,0.17969423786027788,937
ga,ka,0.1796998619962393,943
udm,az,0.17988782884363666,484
la,ar,0.1799175032947255,1009
bn,cy,0.1800853779035556,668
bg,sah,0.1803254813071495,799
mhr,da,0.18037542296325285,145
mhr,fa,0.18041882432275488,165
ps,ml,0.18056877244626243,629
mrj,ro,0.18062118408988098,611
bn,zh,0.18066257921163362,648
la,ml,0.18079081482842235,767
sq,ja,0.18086820453602281,855
ga,ar,0.18092142411728515,975
br,kn,0.18105910801347588,598
is,ko,0.1811350178152125,761
cy,uz,0.18117999590245887,503
cy,br,0.18123768607709392,773
mrj,el,0.18129978064261437,532
fi,ce,0.18133452135095826,836
ja,ta,0.18135994757419968,659
hu,av,0.18146439383099278,482
lv,ps,0.18161218734375345,669
ps,ka,0.1817865775496196,753
et,mrj,0.18184888175241934,546
mrj,sk,0.1818915255173694,573
cv,ka,0.18198219687947656,331
ku,en,0.18201217808347683,657
cy,te,0.18218996521928685,673
pt,cv,0.18219589414377826,367
tt,mn,0.1822000648039622,1009
ca,cv,0.18240600921839986,320
sk,ce,0.18243426044630354,776
eu,lez,0.18247869626306282,605
hu,ce,0.1827828483456343,862
os,sv,0.18283292236645984,457
ps,kk,0.18292271916320557,818
mrj,lt,0.1829423965977907,579
os,av,0.1829918469827195,234
ro,cv,0.18319157461529453,383
ru,cv,0.18320372411683408,328
ko,ja,0.1832523283550533,706
eu,ce,0.18340237180783164,772
pt,av,0.1835994725656199,463
sq,mn,0.183649972316092,1037
fa,av,0.1837083469739659,429
os,de,0.18377760572072904,170
vep,kk,0.1838288416822549,463
hr,sah,0.18401973186233256,838
ku,da,0.1840279519611084,691
hy,la,0.1845276670416604,950
et,la,0.18453748517486718,986
sq,tt,0.18455033558539216,914
ps,en,0.1845743989891822,689
ca,av,0.18462962670448738,407
no,ga,0.1847195419660709,962
udm,hu,0.18481370072263414,567
udm,fr,0.1848711398662726,541
et,sah,0.18489560566575944,766
os,no,0.18491079266560048,435
lv,ga,0.18506281037014297,757
sah,eu,0.18506891517010252,803
mrj,ka,0.18520041951724966,539
udm,ml,0.1852638417655615,420
fr,ce,0.18527239715344895,824
ku,no,0.18531673739863572,715
hy,cv,0.18538814822713248,340
et,mhr,0.18540045792272208,154
da,ga,0.18560041672017172,928
tt,ta,0.1857139734323705,700
fi,mrj,0.18585972675579884,579
udm,sk,0.18589265769070207,546
ku,ar,0.18591524604695492,738
ga,ro,0.1860261052877977,1120
os,el,0.18620778310760025,419
vep,az,0.18622299676860932,411
ja,ar,0.18635267782941853,955
mrj,es,0.1863616382158762,561
mrj,hr,0.1863732902515865,588
ba,mn,0.18639873921613812,977
ca,lez,0.18641946048935681,526
mrj,de,0.18649384479369652,220
sv,la,0.18654680932626735,1033
sk,av,0.18657275603153198,458
ro,sah,0.18657816203552827,867
da,lez,0.18661782918558759,532
mhr,cy,0.18667429425875914,141
cy,ar,0.1867768218330547,1045
be,la,0.1868877644254142,921
br,ba,0.18695605486276248,681
et,ku,0.18701120051575676,715
it,ce,0.1870580509182772,782
es,ce,0.18729217404026582,814
pl,lez,0.18733425531662856,559
is,kn,0.18735941729448324,751
mrj,it,0.18737348903513992,559
ko,he,0.18766118865582615,771
tt,kn,0.1877414174956463,728
lt,ce,0.18786080597873184,832
mhr,bn,0.1879015492803182,135
ba,cv,0.1879250881365676,290
fi,sah,0.1879546219292475,830
fi,udm,0.18796457576061476,545
kk,ja,0.18798478146698133,951
no,la,0.1881838507244583,981
mrj,pl,0.18823698021398064,529
lt,av,0.1882397712201432,470
ps,no,0.1882400653716502,750
be,lez,0.1882825927298762,529
vep,sq,0.18843798564277578,428
ru,lez,0.18849662818539092,539
is,kk,0.18869185377385425,1045
br,mn,0.18872441756988723,813
tt,te,0.18875704366546558,661
sk,lez,0.18886109013636168,602
ja,zh,0.18894495400197148,852
te,he,0.18895678513242214,698
bg,cv,0.18896769713818123,344
mhr,uk,0.18902096329531565,145
fr,av,0.18906826308293626,467
kv,hy,0.18921080833607729,359
cs,ce,0.189417574736513,754
mhr,pt,0.18944112620418274,155
pt,lez,0.18947781149165352,594
ca,sah,0.1895824391423394,718
ps,ar,0.18960699877466916,776
et,lez,0.1897839335485803,568
ba,kn,0.18991685028528033,691
ps,da,0.18991911681042048,721
ps,be,0.1899932737491686,722
cs,cv,0.1899947646255773,347
udm,be,0.19000752317716993,493
ba,ta,0.19002788736178966,667
uz,ko,0.1900779837056877,449
hr,cv,0.1901416116721904,372
ku,ml,0.19015555272179951,588
udm,lt,0.19017304536277554,552
cy,ta,0.19024818357469886,717
udm,ru,0.19049898104199264,483
udm,el,0.19057624002921913,510
uk,cv,0.19066116679563125,323
os,ml,0.19071227945590166,365
mhr,lv,0.1907731918176349,163
it,cv,0.19085367431386152,343
fa,lez,0.1909609593444587,567
sq,ba,0.19131112732751054,857
udm,cs,0.1914883245645922,517
hi,ce,0.19152486234895194,888
mhr,kk,0.19156882707410672,163
ku,kk,0.1915789123035099,774
ps,eu,0.1915934633282515,807
cy,ml,0.19163056006648493,760
kv,la,0.1916865862198905,358
bn,ba,0.19173534972594108,638
vep,la,0.1917552707232443,419
ps,sv,0.19179387337973358,779
udm,pl,0.1918692375881555,499
mhr,la,0.19188766019450781,141
fi,av,0.19193208383136706,461
uk,sah,0.19195922068317747,749
az,av,0.19212247002664123,400
mhr,it,0.1921505991736143,156
mrj,uk,0.19221008905008888,522
mrj,fr,0.19248964391141984,568
nl,lez,0.19251229489758323,610
mrj,cs,0.1925169658325926,545
mrj,hu,0.19252850664608473,587
et,av,0.19259041822262937,425
da,la,0.19267805527423623,951
vep,en,0.19270971109457813,385
ga,az,0.19281379931922885,931
et,ps,0.19297824097718427,756
bn,tt,0.1930319123962438,671
en,la,0.19304447546337963,915
mhr,br,0.19310134653840869,114
ru,la,0.19316182113061725,954
kv,ru,0.193170524405073,355
ku,be,0.19317465834910943,674
mrj,be,0.19323715199379468,514
ka,av,0.19323810413454773,432
kk,zh,0.1933559097422427,1022
sq,is,0.19344792135009392,954
ja,ka,0.19351981209698876,854
ku,sk,0.19352334318125983,755
ku,ka,0.19352955211192452,705
el,av,0.19360771131903073,426
bg,ga,0.19366848297276548,999
cy,kk,0.19372622430960457,1050
ml,av,0.1938470339607479,370
udm,it,0.19390964548328438,525
br,te,0.1939576055473529,531
os,nl,0.19405444948842235,496
mhr,mn,0.19410327351164988,153
az,ja,0.1941081290349576,842
lv,ku,0.19414528991412516,628
uz,he,0.19414847714096656,507
ko,kn,0.19428381372507736,617
et,udm,0.1943184876961689,516
vep,ro,0.19434354723851133,505
be,av,0.19445235204746786,416
be,ga,0.19448162194043284,891
de,av,0.19452398590418177,183
lv,cv,0.1945376419570394,271
mhr,hu,0.1947204891995338,168
vep,lv,0.19474522089040056,395
os,ro,0.19478059505398157,500
pl,av,0.19479479950302098,429
et,ga,0.19483239610789296,950
fi,cv,0.1949786649950618,376
pl,cv,0.19504115273971975,344
lt,sah,0.19513065189072734,848
it,lez,0.1951319948816991,583
ru,av,0.1951792287568384,414
uk,av,0.19543272338866746,420
mhr,ga,0.19554981007712416,149
sv,ga,0.19562808898737769,1006
pt,sah,0.19568342917148893,828
mn,te,0.19575248458022443,745
mhr,ro,0.19585875564570704,171
ml,he,0.19586232683043836,770
hr,lez,0.19589585708460877,610
os,az,0.19603308725136348,407
fr,lez,0.19605356182338815,595
fa,cv,0.19613477764736403,339
fi,lez,0.19615030453947685,613
kv,hr,0.1961591782170238,407
ar,zh,0.1963187493650633,1026
mhr,ar,0.196647672242044,160
mhr,eu,0.19665285920327094,157
nl,sah,0.19669774188029981,833
vep,no,0.19670921986701953,424
la,ro,0.19683191955208532,1122
sk,ga,0.19689530589021217,1011
ku,eu,0.1968983546052825,748
fa,ce,0.19692943870733634,698
vep,ar,0.19696215924119898,441
pl,sah,0.19703745899537486,769
mn,kn,0.19708442736699466,839
kv,pt,0.19708886411487697,400
bn,is,0.19716897359749275,688
fa,os,0.19720895258620777,449
kn,he,0.1972167467360089,752
uk,lez,0.19728658942931016,552
ps,hy,0.19731314399728508,757
sk,sah,0.1973514632630575,808
ps,az,0.19753539367337072,735
el,ga,0.19763539095855204,923
is,ta,0.19767887298031625,733
is,ar,0.19780837199475512,1044
udm,es,0.19781570812651061,526
hy,av,0.1979285616674073,425
lv,ja,0.1979739035579295,750
vep,nl,0.19805323364500613,475
la,ka,0.198107959030693,936
be,cv,0.1982228314430509,319
vep,ml,0.19824077186047925,371
ku,ru,0.19824648512457518,695
az,zh,0.19824674116674487,898
nl,cv,0.19834539237403265,372
mn,ko,0.1983778308297998,824
ru,ga,0.19855865534065667,929
ps,ro,0.19861459459680267,883
la,tr,0.19870865776198413,1090
udm,uk,0.19873212163827442,496
mn,ml,0.1988330686692174,847
mhr,ca,0.19887138836350968,153
cs,sah,0.1988902976903454,780
fi,kv,0.19891611352481653,407
mn,ar,0.19899254026172103,1118
tr,sah,0.19900647392593412,861
el,la,0.19918149496385396,929
ps,el,0.19923306974332364,745
en,ga,0.1992377658777472,906
hu,sah,0.19926932498365238,870
ku,de,0.19935005486131782,301
os,eu,0.19942669552723036,460
fa,sah,0.19947753596169968,778
kv,az,0.19951641604279866,358
tr,cv,0.19959581433400853,375
mrj,tr,0.1996994026402398,598
sq,he,0.19970332358427934,970
sk,la,0.19984098987733856,1026
sv,cy,0.19987333975706895,1067
vep,da,0.19988772817454237,412
hy,ja,0.19995598417660732,876
bn,br,0.20003930610837642,538
os,bg,0.200266934162254,459
ku,ro,0.20029580637436062,819
la,eu,0.20030251990420478,1010
mhr,te,0.20036592210124846,130
os,pt,0.2004707047945108,475
ps,ru,0.20082115091721375,726
vep,sv,0.20082601756453658,439
hu,os,0.20086138007218815,477
ku,el,0.20096315946600182,697
ba,ar,0.20099571589658843,931
de,lez,0.20108709310180106,254
ku,az,0.20112890186990606,680
ku,hy,0.20123490632299762,707
es,av,0.20138387645520542,461
os,kk,0.20145509933225086,474
mhr,hr,0.2015092245179205,182
tr,lez,0.20164736830354665,618
cs,lez,0.20174250043502961,566
cs,av,0.20179670132096142,433
hr,ga,0.2018008430929177,1043
fi,ga,0.2018545254108926,1062
ga,eu,0.2019793957103969,1009
kv,el,0.20198296915005526,372
br,ml,0.20230985812050575,613
fr,cv,0.20245803594623868,354
ja,eu,0.20246560547630763,923
os,hy,0.20251156130526365,430
it,av,0.20254415186514968,453
hr,av,0.20257778980249402,474
de,ga,0.20262527186224205,409
mhr,el,0.20273132415426576,146
kv,cs,0.20291702245115056,382
ku,nl,0.20300224275398743,773
uk,la,0.20323162848641418,964
ba,te,0.20332569730966313,633
it,sah,0.2033260699771743,773
et,os,0.2033887040705355,443
kv,fr,0.20345768215251642,392
hy,zh,0.2034897154485103,946
sv,mn,0.2036056662682977,1152
hi,sah,0.20365674202402606,952
tt,ar,0.20367664171529554,981
ko,ta,0.20373314523404237,597
br,ar,0.20390388763165757,809
udm,tr,0.20402286840857586,568
ku,uk,0.20407538471073422,706
ku,hr,0.20407962671383567,773
ps,bg,0.20408555310743925,806
es,lez,0.20418403182229822,586
nl,ga,0.20432313418457043,1049
hr,la,0.2044203117673483,1055
de,la,0.20451557634602732,444
lv,zh,0.2045504531795684,844
be,cy,0.2045714880692208,914
kv,es,0.20472580649461988,386
tt,ml,0.20478294060352148,746
uk,ga,0.20493791743412187,935
lt,lez,0.20496126080588692,632
az,mn,0.20506282538873166,1054
kv,uk,0.20521301531869449,360
lt,cv,0.205245582079384,365
mn,ta,0.20536617654008069,798
hu,lez,0.20542279540806074,644
hy,cy,0.2054579091991044,970
ku,bg,0.20550607155899098,741
kv,be,0.205583953871796,360
is,az,0.20563717086791472,946
cy,az,0.20579975049674223,936
vep,eu,0.2058171467358977,454
hy,mn,0.2058192215418406,1062
vep,hy,0.2059088956018404,425
vep,ka,0.20591813161144676,436
kk,mn,0.20599684217846423,1164
kv,hi,0.20602099806175816,455
is,te,0.20604582912964226,701
mrj,hi,0.20618272892543782,645
de,mn,0.20639231723228646,502
ku,ca,0.20646086669342248,685
ga,tr,0.20646764688329713,1085
fi,la,0.20663319371856922,1084
ps,hr,0.20669314089727142,852
ka,zh,0.2067010576819569,907
udm,hi,0.20680632483180292,625
ps,pl,0.20708741521629648,768
sk,cv,0.20710999401494692,360
os,pl,0.20719740569774267,445
br,kk,0.20726288680899424,831
sq,br,0.20740810099257256,743
mhr,bg,0.20765336725266484,169
ba,ml,0.20780064737523377,711
nl,la,0.2078247085122274,1077
os,ka,0.2079209208556019,450
ga,ca,0.2079412512748245,945
uz,te,0.20805061634855107,402
et,cy,0.20820883681880106,996
hi,lez,0.20827852678977596,683
mhr,sah,0.20834364797406937,136
el,tt,0.2083678414665047,894
mhr,sk,0.20865016736206787,161
no,cy,0.20872219638279674,1022
sq,ko,0.2089145971843938,765
br,ta,0.20898178150982324,575
el,ba,0.20898591307135758,842
bn,mn,0.20902012470138323,753
ta,he,0.20911637909742503,736
cy,ro,0.20915407924817755,1168
kv,sk,0.2091980797070603,390
pl,la,0.209199211227595,981
ku,pl,0.20931523195333848,723
kv,it,0.20937052845429432,389
lv,cy,0.20937482506713703,766
mhr,fr,0.20963958902227553,167
pl,ga,0.20969070481172594,965
bg,la,0.2096983508803401,1000
os,sk,0.20977744325562195,454
sk,ja,0.2099072288498765,927
bn,uz,0.2099745800126358,425
fi,ps,0.210014764374679,835
fr,sah,0.21003137165297497,807
ru,cy,0.2101784690109674,991
ku,pt,0.2102772290374689,795
lt,la,0.21037387440924246,1106
fi,os,0.2104022260732328,482
fi,ku,0.21048964508742826,782
ga,pt,0.2105389624204089,1094
ps,uk,0.21055488707787826,733
tr,av,0.210648421828337,480
no,mn,0.2107140128582212,1092
da,cy,0.21073045681263108,976
ps,sk,0.21082352754208397,820
kv,pl,0.21090612179738147,369
ro,mn,0.21099146848437833,1248
os,hr,0.21122952271486478,494
mhr,ru,0.211252032398906,146
et,zh,0.2114093213569124,967
es,cv,0.21150072452018662,357
ku,lt,0.21174186992526062,794
mhr,is,0.21175922880865422,151
vep,pt,0.21176651222071705,464
vep,de,0.21192698754149425,177
cy,ka,0.21193638829344466,934
ps,ca,0.21203711197518102,735
hi,ga,0.2121110492745635,1186
kv,lt,0.21215527643311793,397
bn,he,0.21220538432890296,687
os,be,0.21229162157838488,421
ro,ja,0.2122916390977126,1038
ga,fr,0.21238232597055343,1065
el,cy,0.21258331552519655,935
os,ru,0.2126186204240489,418
es,sah,0.21266355854818672,807
be,zh,0.21268145622024212,896
is,ml,0.21269159857033093,773
sv,tt,0.21295213719035336,1001
kk,he,0.21298689852887592,1088
ps,nl,0.213084979869835,837
bn,ko,0.2131509020105273,568
be,ja,0.21315862206827102,831
kv,tr,0.21331740277811836,420
hu,ps,0.21334698617421266,849
de,cy,0.21335824863574915,476
hr,cy,0.21340948561956413,1066
ko,te,0.21362486272114764,561
la,ca,0.21369393587863794,941
vep,bg,0.21372997214739675,455
et,mn,0.2138444352160175,1090
hi,av,0.21398078280437038,532
da,mn,0.2140486084044012,1050
os,lt,0.21417587881254874,479
fi,mhr,0.21436029117330493,165
cv,eu,0.21457182493254612,350
sq,ta,0.2145900119051463,736
be,mn,0.21461086114748526,1025
cs,ga,0.21463945277420804,979
et,ja,0.21487892550655302,893
vep,fa,0.21487988368667774,447
sv,ja,0.21491083185896245,954
mhr,udm,0.21492432928670174,106
sq,te,0.21499975030614013,698
ps,pt,0.21504467448659353,841
bg,cy,0.2151234100192615,1011
is,eu,0.21512666745775597,1015
lt,ga,0.21513026650388906,1070
mhr,ps,0.21517179108034362,142
ku,cs,0.2151866806380393,734
eu,zh,0.21545835972833333,982
en,ba,0.21549349159717154,833
ps,de,0.2155278596052761,300
no,tt,0.2155860183101964,965
mhr,be,0.21576807793502878,151
en,tt,0.21578991311662538,879
da,tt,0.21582785358577716,934
fa,ga,0.21593136174301755,938
no,ba,0.21593357892014137,908
tt,ka,0.21600574513194895,923
hr,ja,0.21604849684790087,975
hu,la,0.2160532420923408,1116
ps,lt,0.21614747503615453,827
sq,kn,0.21615973013646286,755
sq,uz,0.21626020792127945,541
ps,tr,0.2162935687820887,859
sk,cy,0.21652963569992026,1029
ku,fr,0.2166857015966149,767
la,fr,0.2167545666110488,1063
hu,ku,0.21676441465017654,804
vep,hr,0.21680010681529865,484
el,mn,0.21683787888391404,1025
is,ka,0.21717509821107991,941
mn,ka,0.21745164503597086,1049
uz,mn,0.21773370229202438,577
ps,cs,0.21786472298393963,792
lv,uz,0.21805135716577723,544
mhr,pl,0.218128848416028,158
hu,cv,0.21818619238191855,380
mn,eu,0.21822954601136502,1128
uz,ba,0.21823977970611438,488
ro,ba,0.2184103246386685,1040
el,zh,0.21849037283091507,884
uk,cy,0.21857804731083005,1000
sq,kk,0.21863595047095988,1038
az,he,0.2186481664025087,956
la,pt,0.2191386670471689,1098
hy,is,0.2191461166376579,977
kk,ko,0.21924158228751192,841
lv,mn,0.21932692881974283,810
ro,tt,0.21934195325278874,1102
ku,tr,0.21936737779233456,805
is,en,0.21982723766171555,944
sv,ba,0.21985519894593256,944
fi,cy,0.21992285066125736,1125
ga,it,0.22001218290455235,1007
hi,la,0.22002308204326992,1142
cy,tr,0.22009294486735786,1107
hy,he,0.22014902894603897,1000
el,is,0.22021243480650773,925
hi,cv,0.22042824997371765,403
mhr,hy,0.22049179117058437,154
ro,zh,0.22072218880451763,1113
la,it,0.22093009492909582,1002
el,ja,0.22093141472068417,825
uz,ta,0.22095979181766054,433
is,ro,0.22105200682259052,1174
ku,it,0.22113416169616623,737
ru,mn,0.22116626190939578,1069
et,kv,0.22117416833046932,384
mhr,hi,0.22119053218388068,207
uz,tt,0.2212741107639226,508
os,ca,0.22134431665771384,410
hy,tt,0.221447278132969,917
sk,mn,0.22145218385384435,1136
ba,ka,0.22150519531791463,881
kn,ar,0.2215589078051077,794
ps,fr,0.22155900250106453,829
mhr,es,0.22159561989902676,155
lt,zh,0.22160037048657022,1098
tt,eu,0.2217191898235443,989
et,is,0.22179244301990136,1007
hu,ga,0.22189207663536784,1067
uz,ml,0.22192856557686047,459
vep,ru,0.22192925159543037,412
cy,eu,0.22217629877517345,1019
bg,ja,0.22220121695135833,894
cs,la,0.2222725262162281,985
mhr,lt,0.22238936699414028,162
br,ka,0.2229136444022519,743
et,tt,0.22298037961932107,956
mhr,tt,0.2231987429818271,148
br,az,0.2233595674729046,758
tr,ja,0.22338567257937544,1000
hi,sl,0.22346774862074884,107
hy,br,0.2235486987148913,765
ko,ar,0.2236061548603982,817
vep,ca,0.22368591721842043,406
da,ba,0.22383100315952414,878
de,ba,0.22384706845147362,411
ga,es,0.22393072064310485,1062
az,tt,0.2240152814279545,907
ps,fa,0.22431932106141336,803
ps,es,0.22433888365286012,814
sq,ml,0.22439964856001807,784
bg,mn,0.22441021636457315,1104
sv,zh,0.22448249865024222,1034
os,it,0.22471935453264708,457
en,mn,0.2247685478065384,1009
lv,la,0.22477861311596897,814
ku,es,0.22482823511761676,776
mhr,cs,0.22495861205571732,159
be,is,0.2249785854590371,929
sv,br,0.22506452503258215,819
be,tt,0.22507253016881235,905
hr,mn,0.22514142353868838,1174
eu,he,0.2251473947758925,1040
os,cs,0.22524505822840682,458
fi,mn,0.22529864193564503,1221
sk,zh,0.22539641922941075,1002
hi,cy,0.22543197784153843,1175
no,br,0.22550895691294306,787
hy,ba,0.2255163508255015,883
vep,pl,0.22556204523052834,436
hi,ps,0.22586461972522578,970
bg,ba,0.2259493833934,925
pl,cy,0.22609466167681683,1023
en,ja,0.22609754831489387,840
fa,la,0.22609812602298282,918
vep,el,0.22614548458434983,436
hr,zh,0.22632061068229545,1043
et,br,0.22636066850233127,789
en,cy,0.22649424883807862,953
ba,eu,0.22649774848402085,932
is,sv,0.22653763536902188,1100
hi,ja,0.22673944839984342,1076
mhr,tr,0.22676939497834975,173
ps,it,0.22682009839610945,782
mhr,ce,0.2268581181978664,118
lt,mn,0.2271467374995861,1225
nl,mn,0.22730608992703247,1210
vep,be,0.22738121785349952,418
nl,cy,0.22761500760523165,1105
is,tr,0.22764729684502732,1117
vep,hu,0.22779349380155053,485
os,uk,0.22811537923095918,425
no,ja,0.22821682580721472,916
hr,is,0.2285199346659272,1089
kk,kn,0.22860877508085423,832
lt,ja,0.22867298212108716,1010
uk,mn,0.2287041347511269,1084
lv,ba,0.22874931007469795,747
bn,sq,0.2288289170598962,692
da,ja,0.2290206153382398,880
vep,lt,0.22906922849747832,469
os,fr,0.22911971208606197,482
ro,he,0.2292012585161546,1178
et,ko,0.2292191852943985,805
vep,sk,0.22930170642107536,473
et,he,0.22931093088675011,1022
az,te,0.22931375166071796,681
sv,he,0.22936747086849382,1104
bn,kk,0.22941873588488848,756
fi,ja,0.22950297632048747,1007
ca,mn,0.22963605393979,1040
bg,tt,0.22965503786011315,971
cs,cy,0.2296723235187232,1031
be,br,0.22967620232140679,729
kk,ml,0.229757098422577,844
ka,he,0.2298250719318362,962
bg,br,0.23012168171513767,812
tr,zh,0.23028653609738028,1067
vep,fr,0.23033156036001012,468
hr,tt,0.2304522569069552,1022
vep,tr,0.23049427558777902,482
os,es,0.23072759722273847,470
fi,zh,0.23105812342585413,1090
be,he,0.23118148913698355,949
pl,mn,0.23124313153878193,1097
fa,cy,0.2312447707545471,916
hi,zh,0.23127716495107076,1110
is,pt,0.23136100992131428,1139
en,zh,0.2314601911884392,907
hr,br,0.23168405267212086,836
fr,mn,0.23174600788312938,1182
vep,es,0.23177167233082863,453
uz,ar,0.23179005364117708,533
pt,mn,0.23193858044174792,1225
pt,tt,0.23210618832995222,1051
fa,ku,0.23235894546391914,732
br,eu,0.23237218097505277,802
pl,ja,0.2326135963127081,917
hu,mn,0.23269325077922345,1263
vep,et,0.2328080182626971,435
sk,tt,0.2330321272011354,996
mhr,sq,0.23317391600289555,154
ru,is,0.23319254373730447,994
hr,ba,0.23335728226649163,988
ca,tt,0.23347150864979463,914
fi,is,0.2334855123729662,1134
be,ba,0.23369155400511082,860
lv,tt,0.23369667799282579,786
la,es,0.2337234997506283,1066
az,ko,0.2337457771669218,757
kv,de,0.23381873946960594,131
kk,ta,0.23387931753485913,800
uz,kn,0.2339710714368936,459
bg,is,0.23401452287272043,1034
lt,cy,0.23406144826487862,1146
bn,te,0.23407354531793284,527
os,tr,0.23411308564976585,470
is,ca,0.23417750370779952,988
pt,ba,0.23423753647480092,1013
lv,is,0.23444052684624414,792
it,mn,0.23456616094405833,1142
da,br,0.2346216233013807,761
is,no,0.234622073217071,1045
vep,hi,0.23470051463301872,537
pl,is,0.23479048809459097,1027
hu,cy,0.23488641581518224,1155
et,ba,0.23510373092305875,909
vep,uk,0.235162838370451,418
lt,is,0.23526206385529663,1157
no,he,0.23568759658446936,1047
sk,ba,0.23579312420733764,970
bg,zh,0.23585987555217,966
cy,fr,0.23598054696338658,1120
ko,ka,0.23600877385014404,782
ru,br,0.23605393720219242,767
ko,ml,0.23605417869389547,630
fi,ba,0.23605864009812016,1009
tr,mn,0.23606581274385469,1215
vep,it,0.236075777428795,443
vep,cs,0.2361306681991898,447
sq,ar,0.23620174412779069,1022
cy,ca,0.23620683594023253,985
kk,tt,0.23631357188194776,1039
kk,ba,0.2365173166087703,977
de,zh,0.23698955584168924,472
no,zh,0.23705729593048153,985
nl,ja,0.23706312637422677,1006
te,ar,0.23718406277573018,741
da,zh,0.23723727400682626,948
hy,ko,0.2372843161632571,772
uk,zh,0.23731244033855312,972
hi,mn,0.23770301407063388,1290
fi,tt,0.2377408956842883,1062
sk,br,0.23774264831565978,811
br,ro,0.23783214539303327,911
ca,ba,0.23800192033830136,868
cy,pt,0.2381508229757506,1161
hi,os,0.23824779798459078,555
hy,ta,0.23828485945076314,737
kk,te,0.23847989552756535,762
ro,ko,0.23850395451328602,910
el,br,0.23866122048083685,743
fi,vep,0.238667909982963,469
hr,he,0.23886887904062112,1108
hi,ku,0.2390134771578634,906
hu,ja,0.2390375536279821,1032
da,he,0.23932919246669965,1012
is,da,0.2394555387673191,1008
pl,tt,0.23949647969640916,963
ru,ba,0.23953159211634006,890
az,ba,0.2395761536746814,870
ar,he,0.23963458638991594,1094
uk,is,0.23971102200982405,1001
de,ja,0.23988322755981786,373
hr,ko,0.23993932916888033,873
en,br,0.23997395697522494,741
pl,ba,0.24014829569991467,912
sk,is,0.24027335198341584,1050
bn,ml,0.24033647783294865,598
is,fr,0.2405071836490528,1117
uk,ja,0.24052858701374405,899
lv,br,0.24074979207622835,658
ta,ar,0.24082458152721287,781
es,mn,0.2408883859390881,1201
de,tt,0.2409377095864681,421
cs,mn,0.24096008242885322,1107
hu,is,0.24097474961640825,1158
uz,eu,0.24103100519191725,578
is,de,0.24105910876369965,469
pl,zh,0.2410760558108281,984
ru,zh,0.2411146420682571,972
uk,br,0.24111477405960438,781
ru,tt,0.24116102843656334,938
kn,ka,0.24117728193176421,783
sq,az,0.2414260884753803,944
fa,ja,0.241430239428358,837
hu,ba,0.24159712090722416,1031
br,tr,0.24163882762330544,884
ml,ar,0.24182678764336796,813
nl,tt,0.2418641544690027,1042
hi,is,0.24189884240155846,1182
hu,zh,0.2419981927485024,1133
el,he,0.24200558071963812,934
et,sq,0.24208857542693324,989
fr,ba,0.24254244792962176,991
sq,sv,0.24266898701308812,1039
de,he,0.242689776002712,507
hy,kn,0.24289023841018442,760
fr,tt,0.24294269088779555,1033
lv,he,0.24324858504075628,841
fa,is,0.24329345803775398,942
lv,ko,0.2437696082779729,715
cy,it,0.24402956806698672,1057
lt,tt,0.2440543652998823,1076
nl,ba,0.24428743250355567,989
is,nl,0.24430507260307355,1123
ru,ja,0.24433401083017228,904
sv,ko,0.2445384010067281,838
be,ko,0.2445875349862498,745
hy,sq,0.24475877625473824,971
sv,uz,0.24480245986727897,562
ro,kn,0.24493870884604765,899
fi,br,0.2449653656619942,876
bn,kn,0.24501503295725022,596
az,ar,0.24502890811385977,1011
kk,ar,0.24509148724597743,1139
bn,az,0.245124618645486,688
hi,ba,0.24528439060045115,1088
uk,ba,0.24552405428693466,898
it,tt,0.2458741860126756,997
ro,ml,0.24588123001855205,917
fa,mn,0.24611099814774892,1038
ca,zh,0.24639392397488544,948
mhr,ba,0.2465746967634223,143
cy,es,0.24660043435445791,1137
en,ko,0.24667395461280775,738
cs,ba,0.24670070878477054,925
de,ko,0.24670377615936423,327
no,ko,0.24674406399966503,798
en,he,0.24678337172707235,970
hi,tt,0.24684719730521276,1143
et,uz,0.24686699154786956,550
hi,he,0.24693246749345296,1170
mhr,myv,0.2472280777257018,112
cs,ja,0.24723990720990294,931
ca,ja,0.24726459888891644,897
pt,ja,0.24732250297854436,1008
kn,ml,0.24735237600996934,647
ro,kk,0.24747214998776423,1265
be,kn,0.24748049567608987,738
az,kn,0.24753730615364258,759
tr,tt,0.24768057722223882,1066
mhr,lez,0.24771319427213703,111
lt,ba,0.24788804572736425,1032
hu,tt,0.24796285349724503,1092
hy,uz,0.24797426533178646,533
bg,he,0.24798335223592902,1031
cs,tt,0.2481225388012612,969
kk,ka,0.24825678871260695,1047
de,te,0.24841686655552628,273
ko,eu,0.24852817498615268,806
no,uz,0.2485850642895315,537
mhr,ka,0.24862874839154506,163
sk,he,0.24874558783212763,1060
fa,tt,0.24895687188284862,910
bn,ar,0.24906402737733008,711
sq,no,0.24949030591904103,996
sq,ka,0.24949864878469066,958
cs,is,0.24972806158299538,1049
uk,tt,0.24984460644811723,948
nl,br,0.2498596520708535,856
is,it,0.2498658244878176,1055
uz,ka,0.24995150028799273,555
