l1,l2,local_alignment,comparison_count
pt,tt,0.26576189287784746,1247
es,uz,0.26593115124471167,681
da,eu,0.26605875336671897,1120
uk,ba,0.2661259452119733,1012
et,hy,0.26613555569639713,1130
sk,kn,0.2661776523744834,1002
az,uz,0.2662262853455443,644
ru,he,0.2668398116259419,1058
be,ka,0.2671109730873112,1171
ba,tt,0.2672025818757709,1054
fi,kn,0.26730087569669836,1035
is,zh,0.26738341336992444,1049
lt,mn,0.26750904728921826,1472
bn,sq,0.26755210583810185,856
hr,eu,0.26807930389002677,1307
lv,ar,0.26822626716201925,996
hy,ro,0.268245678265642,1244
ca,ka,0.26846067040126503,1128
fa,he,0.2684674212857176,956
is,ml,0.26869743510689115,963
et,sq,0.26890437468241574,1175
ja,kn,0.2693449768237514,794
uk,kn,0.26948382954319433,923
pt,mn,0.26949167133573826,1404
pl,mn,0.2696300436311605,1237
ca,ta,0.2705328573863983,806
cs,ba,0.2709073563418192,1038
it,kk,0.2712776203947301,1248
is,tr,0.2720926030599633,1232
kn,ta,0.2725090300661915,744
tr,mn,0.2730882317600645,1362
cs,he,0.2736717814752593,1097
et,is,0.2737534306196021,1164
bn,ca,0.27404185148253385,792
sq,da,0.2740681143918073,1103
en,eu,0.2741643740266814,1056
et,az,0.27418467125547613,1096
sq,sv,0.2744470131190711,1196
be,da,0.27488820831248617,1066
sq,en,0.2749177256037132,1043
be,sv,0.27494845575250293,1154
hi,mn,0.27508745981607535,1508
ro,az,0.2752097718795554,1210
fa,tt,0.27526639643330153,1011
uk,mn,0.275499696286246,1229
bg,eu,0.27598291808833125,1265
lv,zh,0.27614103730530887,1028
bg,is,0.27618347326992204,1227
fi,tt,0.2766727753834512,1246
no,ka,0.2767837124555222,1165
be,ro,0.2770135118586606,1237
be,tr,0.27740083614118977,1202
sk,tt,0.2774904036517443,1189
hi,tt,0.27869606774877986,1367
no,ar,0.27871015656496667,1128
hu,eu,0.2788160979397659,1361
sq,tr,0.27886584395132546,1259
lv,ka,0.27889212464550817,1037
en,az,0.2790748400031525,981
lv,no,0.27937932800408244,1002
sq,ro,0.27946711797777046,1306
lv,fa,0.2798837429091547,999
pl,tt,0.2799850126702561,1125
ar,zh,0.28010795826491103,1076
hi,sq,0.2806364013833566,1397
hi,te,0.2808189892963849,1080
uk,tt,0.2810095313499294,1108
fa,mn,0.2811434612769696,1126
ka,zh,0.28140476402780396,1093
es,mn,0.28144261611236976,1342
tt,ja,0.2816776953788332,934
mn,ja,0.2817441517464688,1024
tr,uz,0.28200209782707253,722
hr,ca,0.28205893503493684,1201
ml,ka,0.28211430362774337,1014
ca,zh,0.2823248610031304,1013
ru,mn,0.28235756295889514,1200
lv,ca,0.2829725342208121,954
hr,no,0.2833069097246801,1228
bn,no,0.2833521022324819,813
is,pt,0.2835929685395342,1271
be,nl,0.2836129452853179,1211
az,ja,0.28379214898234306,887
hi,is,0.2840642448298419,1401
pt,az,0.28421226707147623,1200
fi,hy,0.284301443216748,1211
lv,da,0.28452026434415945,993
be,ja,0.28462647103649835,917
sq,pt,0.2847257651986044,1286
sq,nl,0.28481781292589187,1244
bn,hr,0.28504890103192393,933
hy,sk,0.28554578265671804,1174
bn,ka,0.2855508227941272,879
is,no,0.2857104303722649,1144
be,it,0.2857976329288102,1140
cs,mn,0.2860986767200067,1255
es,kn,0.2865833604359179,1007
lt,is,0.28668947952495133,1347
ml,ar,0.28690750698010986,970
is,en,0.28711346154911754,1036
fi,eu,0.2871513451008893,1291
be,pt,0.2881699471579892,1228
lv,ml,0.28869722089844,945
is,nl,0.28873266026460565,1226
lv,it,0.2888289349219908,940
hi,uz,0.2891946231921238,849
bn,ar,0.2897305263573545,837
fi,sq,0.2899380031316659,1253
cs,tt,0.2901126578298604,1127
da,ar,0.29011960122025476,1094
pl,eu,0.29084159905737345,1165
et,ca,0.29132177444535945,1109
fa,eu,0.29150109883033654,1090
fa,is,0.2917346349061552,1026
is,sv,0.291882247867567,1214
is,it,0.29194671139333483,1160
lv,en,0.2924776891841262,977
et,be,0.29259843084395243,1142
fi,is,0.29265762237677523,1253
is,da,0.29269125720301253,1110
bn,ro,0.2935739408299012,939
ja,eu,0.29361165232071473,977
et,bn,0.2939059686274876,845
bn,zh,0.29462546922818816,765
bn,sv,0.294940722462254,850
uk,is,0.29509001172050886,1113
sk,is,0.29512671585958244,1212
hr,sv,0.29513087119424525,1293
fi,az,0.29522827848363226,1184
bg,ka,0.2952582145802592,1267
no,ro,0.29561738744700955,1249
pt,ka,0.29628790276265266,1299
it,ka,0.29670684811244746,1196
bn,da,0.29711636794298313,791
fa,sq,0.29716513733882427,1057
nl,ka,0.2973124163362864,1271
sq,sk,0.29738293056897097,1231
en,ar,0.2976234398720173,1034
lv,lt,0.29905305623945955,1032
cs,eu,0.29914269183215697,1190
uk,az,0.2991944182422715,1046
hr,tr,0.299594702098375,1345
sv,ca,0.29971054702072086,1140
et,ml,0.2998917951834401,981
hy,uk,0.2999191096913969,1085
ca,ro,0.3001446292549079,1243
hr,ml,0.3002181019075837,1063
pl,az,0.3005928277915521,1065
hy,cs,0.3008213309392948,1110
pl,is,0.3016143539244042,1134
bn,ta,0.30170527138867276,669
sq,cs,0.30178524076777036,1168
et,no,0.3019019782519391,1138
bn,lt,0.30211081392980144,925
fa,be,0.3022530769709066,987
lv,nl,0.3024535682151908,1041
bg,be,0.30372610408312284,1196
hi,ka,0.30376091300846225,1414
hr,be,0.3037670273799652,1238
fi,ar,0.3052644622468092,1267
hr,ja,0.30567137208890105,1028
cs,az,0.3061595685472561,1082
da,ml,0.30642527617780413,912
hi,no,0.306894491800353,1334
cs,is,0.3076691321332228,1158
hi,ro,0.30780260862651915,1547
sq,ru,0.3082252326149047,1116
lv,sk,0.3094687004921759,1015
sk,ka,0.3094840288359034,1259
bn,fa,0.3096058555510257,838
et,hr,0.30967611936572,1262
da,ro,0.30973110703741047,1215
sv,ro,0.30980168425438276,1317
bn,sk,0.3103861071268342,885
bn,nl,0.3108745985745809,886
et,hi,0.31124841413219073,1375
bn,it,0.3112677717540507,840
et,lv,0.3119266230243145,1034
ca,ja,0.3123012775858515,912
fi,ca,0.31248479051793393,1190
lt,ta,0.3128027644401947,983
bn,pt,0.3129976760585723,895
lv,ja,0.313106590139227,870
be,lt,0.31384131658504927,1316
hu,no,0.3142986883046623,1268
bn,en,0.3144426108526765,745
nl,ml,0.3158922072492822,1026
fi,bn,0.3160197480111829,903
nl,ro,0.3163369758982938,1383
bg,zh,0.316469507210877,1106
fi,lv,0.3169003332013181,1049
it,ta,0.31708807712955855,868
bn,uk,0.31959038454241256,808
bn,ru,0.3201294838503232,796
en,ro,0.3209718840653902,1146
hi,sk,0.3214129081884022,1436
no,pt,0.3214370622311697,1228
hi,it,0.3214688999267363,1383
ja,ar,0.3219961465097679,961
lv,uk,0.3223712731239722,1018
lt,en,0.3232866456302451,1198
pt,zh,0.3236289690996463,1161
uk,ta,0.3237622384806839,831
uk,zh,0.32384740837544274,1027
en,ml,0.3239831523804347,862
fa,ro,0.3241063947900446,1156
bn,ja,0.3252546530231439,706
uk,ca,0.32560577394241014,1058
sk,zh,0.3259395559295092,1098
fi,ml,0.3262206445541481,1041
hi,zh,0.3264477601495834,1254
bn,cs,0.32668411248522206,849
pt,tr,0.3268636335861472,1356
bn,hi,0.3270349320455697,1101
hi,nl,0.3276652029414779,1444
bg,da,0.3282347567671332,1158
cs,ar,0.3284033981466957,1152
no,en,0.3285524150836237,1015
uk,no,0.32876612933583504,1082
bg,en,0.32926885027025754,1093
fi,ro,0.3294624602919385,1386
lv,cs,0.329891823851696,1025
fi,zh,0.330501868673618,1146
uk,ka,0.3305734959241968,1162
no,ja,0.3317223310132902,909
lt,nl,0.3319753622887858,1448
fa,sv,0.3322196946448718,1026
no,nl,0.3324602533433934,1205
en,ta,0.33289877508084803,774
et,fa,0.33315012008044326,1011
hi,uk,0.333221765926907,1318
sk,be,0.3334458803658372,1172
bg,it,0.3346735490791602,1216
bg,pt,0.33517652982742663,1339
pl,no,0.33632016134910286,1105
hr,sk,0.33634774527199457,1368
fa,da,0.33656242385431645,944
fa,ml,0.33658182356789945,879
sv,it,0.33718543485715424,1202
fa,lt,0.3377737516732874,1137
hi,ja,0.3385142885293957,1159
hi,pl,0.33861730717320776,1356
sk,tr,0.33963604240986456,1305
ja,ta,0.3399418942190741,713
en,zh,0.34051029213600026,940
fa,bg,0.34100748574886386,1093
et,ja,0.34118429978456233,939
hi,cs,0.34133478146359997,1374
sk,en,0.3430108323704798,1081
cs,be,0.3440396190150423,1119
fi,pt,0.34431705496010284,1378
fa,sk,0.3448158459151682,1089
tr,az,0.34487039642600664,1199
fi,nl,0.3455425466811042,1333
ml,ta,0.34558502620647963,752
cs,ro,0.3457658290354272,1311
ca,it,0.3464934091594449,1137
ja,ml,0.34689976070517126,792
sv,en,0.3470076511021954,1066
cs,no,0.3476969055610715,1128
en,fr,0.34880953696060996,1096
el,ja,0.3504900743297872,948
sk,it,0.35088635004335345,1210
sk,pt,0.3510862135102954,1332
fa,pt,0.3514609926271002,1096
bg,ja,0.3523611545449231,974
pt,ja,0.3556960628181516,1032
it,ja,0.3559597545435861,945
fa,en,0.3561048815962593,889
nl,ja,0.3561388250748495,996
fi,lt,0.3572276312274917,1469
uk,it,0.359014256303314,1116
hr,ru,0.359955234306936,1192
ru,da,0.3622350008832197,1035
cs,sv,0.36379426240853274,1179
en,ja,0.36437186508913344,830
cs,da,0.3648770002112002,1097
nl,en,0.36583738779524605,1100
fi,sk,0.36615175806066974,1307
ja,zh,0.36926553466138307,869
pl,ja,0.3760434098533615,926
fa,ja,0.376242034455496,833
fi,pl,0.3786596942054327,1225
ru,it,0.37877324381768573,1102
uk,ja,0.3804178721152749,901
be,ru,0.3821532455080673,1093
no,sv,0.3974856833805772,1221
uk,be,0.40227410611185627,1114
cs,uk,0.43763784947984535,1111
cs,pl,0.4465966600474592,1164
cs,ru,0.4581088595343824,1089
uk,ru,0.546048034402143,1071
