l1,l2,local_alignment
hu,en,0.3323779051116455
hu,es,0.360107795145379
hu,eu,0.3048411421531285
hu,fa,0.33583483261313435
hu,fr,0.34090206569936415
hu,ga,0.22189207663536784
hu,he,0.268755389573683
hu,hi,0.3058546816920777
hu,hr,0.3130133345542324
hu,hy,0.30303838750003176
hu,is,0.24097474961640825
hu,it,0.34868767916616067
hu,ja,0.2390375536279821
hu,ka,0.3072568302339286
hu,kk,0.2773597814598095
hu,kn,0.2842126639072855
hu,ko,0.25792325535439836
hu,ku,0.21676441465017654
hu,la,0.2160532420923408
hu,lbe,0.11138248911739405
hu,lez,0.20542279540806074
hu,lt,0.3235455594721615
hu,ml,0.27726886724922944
hu,mn,0.23269325077922345
hu,nl,0.33664863814483553
hu,no,0.3272776321316376
hu,os,0.20086138007218815
hu,pl,0.3527407815571735
hu,ps,0.21334698617421266
hu,pt,0.33489633317138284
hu,ro,0.3081312762862013
hu,ru,0.35223150956479904
hu,sah,0.19926932498365238
hu,sk,0.32575846150982884
hu,sq,0.2763194668382163
hu,sv,0.3131283441909364
hu,ta,0.2942670981752737
hu,te,0.27690512969213105
hu,tr,0.3238524313843376
hu,tt,0.24796285349724503
hu,uk,0.3494809973242065
hu,uz,0.2888141937097633
hu,xal,0.10129450317602585
hu,zh,0.2419981927485024
hy,ab,0.12826808410836033
hy,ar,0.25671717741931177
hy,av,0.1979285616674073
hy,az,0.275629490220635
hy,ba,0.2255163508255015
hy,be,0.29923723657397966
hy,bg,0.2899256887185721
hy,br,0.2235486987148913
hy,ca,0.30326646987422756
hy,ce,0.16069428700239366
hy,cs,0.3149182232209402
hy,cv,0.18538814822713248
hy,cy,0.2054579091991044
hy,da,0.28223725655558723
hy,de,0.298551140156535
hy,el,0.27759300389870073
hy,en,0.28873195081867237
hy,es,0.3151613447014397
hy,eu,0.2720261363522565
hy,fr,0.30133598545611845
hy,ga,0.17969423786027788
hy,he,0.22014902894603897
hy,hr,0.2820053142318448
hy,is,0.2191461166376579
hy,it,0.3161950212345922
hy,ja,0.19995598417660732
hy,ka,0.27853109753670174
hy,kk,0.2516439001332668
hy,kn,0.24289023841018442
hy,ko,0.2372843161632571
hy,la,0.1845276670416604
hy,lbe,0.10336075239929841
hy,lez,0.1690217387922824
hy,lt,0.29976204339155504
hy,ml,0.2630210494364941
hy,mn,0.2058192215418406
hy,nl,0.29185372413359617
hy,no,0.27672509735153195
hy,pl,0.31375193984513294
hy,pt,0.2938572915793735
hy,ro,0.273096578540479
hy,ru,0.3134809045692194
hy,sah,0.1707230051882251
hy,sk,0.2897561953582108
hy,sq,0.24475877625473824
hy,sv,0.2722303607431695
hy,ta,0.23828485945076314
hy,te,0.2539372804001469
hy,tr,0.293280547858583
hy,tt,0.221447278132969
hy,uk,0.3157885861906207
hy,uz,0.24797426533178646
hy,xal,0.06840652577799203
hy,zh,0.2034897154485103
is,ab,0.10492762233349426
is,ar,0.19780837199475512
is,av,0.1604321186986329
is,az,0.20563717086791472
is,ba,0.17876566816830752
is,br,0.1742589653618539
is,ca,0.23417750370779952
is,ce,0.12467815618552454
is,cv,0.17671080722389979
is,cy,0.1611432738147493
is,da,0.2394555387673191
is,de,0.24105910876369965
is,en,0.21982723766171555
is,es,0.2573826693325843
is,eu,0.21512666745775597
is,fr,0.2405071836490528
is,ga,0.1424764201802414
is,he,0.170762709304444
is,it,0.2498658244878176
is,ja,0.15605576443396885
is,ka,0.21717509821107991
is,kk,0.18869185377385425
is,kn,0.18735941729448324
is,ko,0.1811350178152125
is,la,0.15338530451599736
is,lbe,0.08377926752205292
is,lez,0.15949913674595365
is,ml,0.21269159857033093
is,mn,0.16550426571517343
is,nl,0.24430507260307355
is,no,0.234622073217071
is,pt,0.23136100992131428
is,ro,0.22105200682259052
is,sah,0.12356282474623084
is,sv,0.22653763536902188
is,ta,0.19767887298031625
is,te,0.20604582912964226
is,tr,0.22764729684502732
is,tt,0.16893484475127207
is,uz,0.17379233828672525
is,xal,0.04985327449405017
is,zh,0.15292162563531156
it,ab,0.101518878395227
it,ar,0.30106783530453396
it,av,0.20254415186514968
it,az,0.2961000671207212
it,ba,0.2517260468285709
it,ce,0.1870580509182772
it,cv,0.19085367431386152
it,eu,0.3103352328173609
it,he,0.26448453507739444
it,ja,0.25998302491477493
it,ka,0.3117702463898806
it,kk,0.28309364773615764
it,kn,0.28531026157164313
it,ko,0.277051508989919
it,lbe,0.10775561021654861
it,lez,0.1951319948816991
it,ml,0.29264907857130446
it,mn,0.23456616094405833
it,ro,0.3156085883347625
it,sah,0.2033260699771743
it,ta,0.29927899953670334
it,te,0.2981322454173392
it,tr,0.32925237102249
it,tt,0.2458741860126756
it,uz,0.2733083104916215
it,xal,0.094636529798588
it,zh,0.2681027038253042
ja,ab,0.019304135629248244
ja,ar,0.18635267782941853
ja,av,0.10230914074354303
ja,ce,0.09372401710580006
ja,eu,0.20246560547630763
ja,he,0.17296954309055326
ja,ka,0.19351981209698876
ja,kn,0.14687469504564765
ja,lbe,0.015331234458971558
ja,lez,0.10299025038165635
ja,ml,0.1796698594866162
ja,ta,0.18135994757419968
ja,te,0.16095150037192968
ja,zh,0.18894495400197148
ka,ab,0.09272465170993247
ka,ar,0.25371476649890246
ka,av,0.19323810413454773
ka,ce,0.1566189882076928
ka,eu,0.2733458059328272
ka,he,0.2298250719318362
ka,lbe,0.10535702176172064
ka,lez,0.17959729038399205
ka,zh,0.2067010576819569
kk,ab,0.10411868461171953
kk,ar,0.24509148724597743
kk,av,0.17535470007053497
kk,ba,0.2365173166087703
kk,ce,0.16810609798438264
kk,cv,0.16787616560600177
kk,eu,0.2504365907276731
kk,he,0.21298689852887592
kk,ja,0.18798478146698133
kk,ka,0.24825678871260695
kk,kn,0.22860877508085423
kk,ko,0.21924158228751192
kk,lbe,0.1018690764136421
kk,lez,0.17395396892981171
kk,ml,0.229757098422577
kk,mn,0.20599684217846423
kk,sah,0.17315939656312493
kk,ta,0.23387931753485913
kk,te,0.23847989552756535
kk,tt,0.23631357188194776
kk,xal,0.0785022642644731
kk,zh,0.1933559097422427
kn,ab,-0.00709589170353952
kn,ar,0.2215589078051077
kn,av,0.10520483646793637
kn,ce,0.11360688458322553
kn,eu,0.2570538495338091
kn,he,0.1972167467360089
kn,ka,0.24117728193176421
kn,lbe,0.02911320211833696
kn,lez,0.12057805417012656
kn,ml,0.24735237600996934
kn,ta,0.26643095434784403
kn,te,0.25716604398202486
kn,zh,0.15884421137066063
ko,ab,0.047304075015703696
ko,ar,0.2236061548603982
ko,av,0.14270299991999996
ko,ce,0.12535420521277713
ko,eu,0.24852817498615268
ko,he,0.18766118865582615
ko,ja,0.1832523283550533
ko,ka,0.23600877385014404
ko,kn,0.19428381372507736
ko,lbe,0.05840751618960015
ko,lez,0.13277979943058832
ko,ml,0.23605417869389547
ko,ta,0.20373314523404237
ko,te,0.21362486272114764
ko,zh,0.16723081146244154
ku,ab,0.08707815971239236
ku,ar,0.18591524604695492
ku,av,0.14195205569523903
ku,az,0.20112890186990606
ku,ba,0.17226447772832415
ku,be,0.19317465834910943
ku,bg,0.20550607155899098
ku,br,0.15281007272694344
ku,ca,0.20646086669342248
ku,ce,0.11956713631064002
ku,cs,0.2151866806380393
ku,cv,0.12280354421417188
ku,cy,0.14418617090068656
ku,da,0.1840279519611084
ku,de,0.19935005486131782
ku,el,0.20096315946600182
ku,en,0.18201217808347683
ku,es,0.22482823511761676
ku,eu,0.1968983546052825
ku,fr,0.2166857015966149
ku,ga,0.12545793592371815
ku,he,0.13935479691703093
ku,hr,0.20407962671383567
ku,hy,0.20123490632299762
ku,is,0.161986284940334
ku,it,0.22113416169616623
ku,ja,0.12022395947234527
ku,ka,0.19352955211192452
ku,kk,0.1915789123035099
ku,kn,0.14547464886056788
ku,ko,0.14436503208156184
ku,la,0.14376994114549796
ku,lbe,0.08935734025606612
ku,lez,0.13484791636770063
ku,lt,0.21174186992526062
ku,ml,0.19015555272179951
ku,mn,0.15980709835696963
ku,nl,0.20300224275398743
ku,no,0.18531673739863572
ku,os,0.1479421215723194
ku,pl,0.20931523195333848
ku,pt,0.2102772290374689
ku,ro,0.20029580637436062
ku,ru,0.19824648512457518
ku,sah,0.10745796039754622
ku,sk,0.19352334318125983
ku,sq,0.17410561590406087
ku,sv,0.17946163767269172
ku,ta,0.1585981459438608
ku,te,0.15347417710962982
ku,tr,0.21936737779233456
ku,tt,0.15332787250790111
ku,uk,0.20407538471073422
ku,uz,0.15570845525705293
ku,xal,0.015494843632378512
ku,zh,0.11036429182535647
kv,ar,0.15254499673686708
kv,av,0.12542414056620255
kv,az,0.19951641604279866
kv,ba,0.14565972314358666
kv,be,0.205583953871796
kv,bg,0.17758808185762906
kv,bn,0.10681980976168387
kv,br,0.1389747654375523
kv,ca,0.1796167857829578
kv,ce,0.1029248366778843
kv,cs,0.20291702245115056
kv,cv,0.0904283075854901
kv,cy,0.12775346563816165
kv,da,0.15844464712917364
kv,de,0.23381873946960594
kv,el,0.20198296915005526
kv,en,0.15036040295861977
kv,es,0.20472580649461988
kv,eu,0.1701169166479233
kv,fa,0.1781501528931253
kv,fr,0.20345768215251642
kv,ga,0.10491977001788241
kv,he,0.12603551700458318
kv,hi,0.20602099806175816
kv,hr,0.1961591782170238
kv,hu,0.17092151508091674
kv,hy,0.18921080833607729
kv,is,0.13417262031545468
kv,it,0.20937052845429432
kv,ja,0.07006309056417304
kv,ka,0.17789860641825944
kv,kk,0.17028410529694643
kv,kn,0.10727827042945016
kv,ko,0.13389993702960576
kv,ku,0.13634457155740037
kv,la,0.1916865862198905
kv,lez,0.0935521015229589
kv,lt,0.21215527643311793
kv,lv,0.15907326115522405
kv,ml,0.1740598999685173
kv,mn,0.1550383474786982
kv,nl,0.1764405186905022
kv,no,0.15803553289554165
kv,os,0.15024200441940155
kv,pl,0.21090612179738147
kv,ps,0.10280334954385621
kv,pt,0.19708886411487697
kv,ro,0.16728103038185513
kv,ru,0.193170524405073
kv,sah,0.0861038253001846
kv,sk,0.2091980797070603
kv,sq,0.14878745173020005
kv,sv,0.1634090560486224
kv,ta,0.10348381571207459
kv,te,0.11312491045292691
kv,tr,0.21331740277811836
kv,tt,0.1294479880724058
kv,uk,0.20521301531869449
kv,uz,0.08839849211213233
kv,xal,0.0061502397975057976
kv,zh,0.05309648211937555
la,ab,0.15121260728056285
la,ar,0.1799175032947255
la,av,0.1656572354375509
la,az,0.17968820078016842
la,ba,0.14886459762843596
la,ca,0.21369393587863794
la,ce,0.11441960925026953
la,cv,0.12284210394136721
la,es,0.2337234997506283
la,eu,0.20030251990420478
la,fr,0.2167545666110488
la,he,0.14931451633910078
la,it,0.22093009492909582
la,ja,0.14445383565589218
la,ka,0.198107959030693
la,kk,0.17238465187149124
la,kn,0.16616032817845158
la,ko,0.14879051422257172
la,lbe,0.09166385691641145
la,lez,0.1494032071725226
la,ml,0.18079081482842235
la,mn,0.15191049046853375
la,pt,0.2191386670471689
la,ro,0.19683191955208532
la,sah,0.12695652451326592
la,ta,0.17529343066841285
la,te,0.17136773248792067
la,tr,0.19870865776198413
la,tt,0.153949145739858
la,uz,0.17088613439879127
la,xal,0.05707081088240444
la,zh,0.13210562235755577
lbe,ar,0.10758359941761206
lbe,ce,0.05629428104054263
lbe,he,0.06698246633577117
lbe,lez,0.09359676990591287
lbe,zh,0.018157628720473024
lez,ar,0.16790602321430356
lez,ce,0.12161444170791555
lez,he,0.1404920462910274
lez,zh,0.08606682739140162
lt,ab,0.1418752436260609
lt,ar,0.2789787033674248
lt,av,0.1882397712201432
lt,az,0.2951482757215827
lt,ba,0.24788804572736425
lt,br,0.25169784248290267
lt,ca,0.33357207804506567
lt,ce,0.18786080597873184
lt,cv,0.205245582079384
lt,cy,0.23406144826487862
lt,da,0.3116012181160886
lt,de,0.32096662370271145
lt,en,0.307456840542055
lt,es,0.3401731123453526
lt,eu,0.2857075461056274
lt,fr,0.32205426623923994
lt,ga,0.21513026650388906
lt,he,0.2539448892545762
lt,is,0.23526206385529663
lt,it,0.33140558488329075
lt,ja,0.22867298212108716
lt,ka,0.2931845278864804
lt,kk,0.2731630907330159
lt,kn,0.27557590801603854
lt,ko,0.2653068440181106
lt,la,0.21037387440924246
lt,lbe,0.10923833519804253
lt,lez,0.20496126080588692
lt,ml,0.279253363439312
lt,mn,0.2271467374995861
lt,nl,0.31843330844369827
lt,no,0.29971985178394955
lt,pt,0.3204638503873632
lt,ro,0.29401168990947363
lt,sah,0.19513065189072734
lt,sv,0.294422376191315
lt,ta,0.2888261566789223
lt,te,0.27957244842143564
lt,tr,0.3063761980917593
lt,tt,0.2440543652998823
lt,uz,0.2640874403143168
lt,xal,0.0775585299843582
lt,zh,0.22160037048657022
lv,ab,0.09917112185403257
lv,ar,0.2829211036978209
lv,av,0.15892588005025887
lv,az,0.2770090276689478
lv,ba,0.22874931007469795
lv,be,0.33412626827786335
lv,bg,0.30828315756956964
lv,bn,0.25760156949271984
lv,br,0.24074979207622835
lv,ca,0.33023505516062174
lv,ce,0.16801790986426474
lv,cs,0.349896030258271
lv,cv,0.1945376419570394
lv,cy,0.20937482506713703
lv,da,0.31144339524108566
lv,de,0.35897311455993963
lv,el,0.29583390599311377
lv,en,0.30915466503337496
lv,es,0.3489141044074773
lv,eu,0.2770006792087423
lv,fa,0.3018569422415518
lv,fr,0.31741040548354577
lv,ga,0.18506281037014297
lv,he,0.24324858504075628
lv,hi,0.2762486598168195
lv,hr,0.29716991854324015
lv,hu,0.33324508708886974
lv,hy,0.29492454645674937
lv,is,0.23444052684624414
lv,it,0.32975151458014884
lv,ja,0.1979739035579295
lv,ka,0.2840449526094513
lv,kk,0.25871577621831093
lv,kn,0.2525906122995405
lv,ko,0.2437696082779729
lv,ku,0.19414528991412516
lv,la,0.22477861311596897
lv,lbe,0.07034651602994124
lv,lez,0.17846441393656254
lv,lt,0.3303219963288571
lv,ml,0.28219745102353944
lv,mn,0.21932692881974283
lv,nl,0.3236342052003888
lv,no,0.3019662831482158
lv,os,0.16452198987817288
lv,pl,0.3496185408560262
lv,ps,0.18161218734375345
lv,pt,0.3126765412813422
lv,ro,0.27283270546232186
lv,ru,0.3413667507905732
lv,sah,0.16619217547798953
lv,sk,0.3196950019437927
lv,sq,0.2545835490195067
lv,sv,0.2982235244769012
lv,ta,0.2656368491262148
lv,te,0.25932494418707686
lv,tr,0.3049383204458803
lv,tt,0.23369667799282579
lv,uk,0.35931068824561335
lv,uz,0.21805135716577723
lv,xal,0.07572382632788117
lv,zh,0.2045504531795684
mdf,ar,0.12761688987726566
mdf,av,0.12035569476704358
mdf,az,0.08818504231087759
mdf,ba,0.10203384724590575
mdf,be,0.12762737531485124
mdf,bg,0.10570115033805183
mdf,bn,0.07820559024591786
mdf,br,0.06977617769025328
mdf,ca,0.14151282046609984
mdf,ce,0.08393770517560852
mdf,cs,0.13019925864168727
mdf,cv,0.1105951523829503
mdf,cy,0.08482804263432193
mdf,da,0.09837094678323557
mdf,de,0.09091186173160641
mdf,el,0.1040746910104216
mdf,en,0.076864062543572
mdf,es,0.1263152487190822
mdf,eu,0.12505047482110462
mdf,fa,0.11761281187196986
mdf,fr,0.13292319954034287
mdf,ga,0.06184613595251723
mdf,he,0.09054801755692243
mdf,hi,0.1330781568002531
mdf,hr,0.12757452545245077
mdf,hu,0.12467362216090329
mdf,hy,0.11098601704173397
mdf,is,0.09799028074206524
mdf,it,0.13297948981070998
mdf,ja,0.07144240539479645
mdf,ka,0.11251474347515666
mdf,kk,0.11167143336317338
mdf,kn,0.05195931450265201
mdf,ko,0.0926646668344919
mdf,ku,0.09817967202249439
mdf,kv,0.1132121118946352
mdf,la,0.08025364682810306
mdf,lez,0.08113191661614319
mdf,lt,0.12296347273936753
mdf,lv,0.11180518603428045
mdf,ml,0.10655441139031768
mdf,mn,0.09677485583821624
mdf,myv,0.11242509975507926
mdf,nl,0.10875624692002775
mdf,no,0.10095182836819772
mdf,os,0.1442290345282891
mdf,pl,0.13661512578239465
mdf,ps,0.09257707498594708
mdf,pt,0.11217711596169107
mdf,ro,0.11379306706943468
mdf,ru,0.11624723864558026
mdf,sah,0.07959349709200896
mdf,sk,0.12628952339943356
mdf,sq,0.09641154443866427
mdf,sv,0.1165782442115103
mdf,ta,0.045576211564572505
mdf,te,0.09598029401746282
mdf,tr,0.14311400536447666
mdf,tt,0.09143363626310017
mdf,udm,0.09938694124813743
mdf,uk,0.12359640170904809
mdf,uz,0.0754271154840932
mdf,xal,0.07754000410938562
mdf,zh,0.0672289746099263
mhr,ar,0.196647672242044
mhr,az,0.15518247106622052
mhr,ba,0.2465746967634223
mhr,be,0.21576807793502878
mhr,bg,0.20765336725266484
mhr,bn,0.1879015492803182
mhr,br,0.19310134653840869
mhr,ca,0.19887138836350968
mhr,ce,0.2268581181978664
mhr,cs,0.22495861205571732
mhr,cy,0.18667429425875914
mhr,da,0.18037542296325285
mhr,de,0.0679252606305449
mhr,el,0.20273132415426576
mhr,en,0.14752980414978575
mhr,es,0.22159561989902676
mhr,eu,0.19665285920327094
mhr,fa,0.18041882432275488
mhr,fr,0.20963958902227553
mhr,ga,0.19554981007712416
mhr,he,0.16621874996817665
mhr,hi,0.22119053218388068
mhr,hr,0.2015092245179205
mhr,hu,0.1947204891995338
mhr,hy,0.22049179117058437
mhr,is,0.21175922880865422
mhr,it,0.1921505991736143
mhr,ja,0.12109836483040648
mhr,ka,0.24862874839154506
mhr,kk,0.19156882707410672
mhr,kn,0.1737552959449752
mhr,ko,0.157379831481077
mhr,ku,0.1598474625666902
mhr,la,0.19188766019450781
mhr,lez,0.24771319427213703
mhr,lt,0.22238936699414028
mhr,lv,0.1907731918176349
mhr,ml,0.27634138333156
mhr,mn,0.19410327351164988
mhr,myv,0.2472280777257018
mhr,nl,0.17912683642488594
mhr,no,0.1658269772480056
mhr,pl,0.218128848416028
mhr,ps,0.21517179108034362
mhr,pt,0.18944112620418274
mhr,ro,0.19585875564570704
mhr,ru,0.211252032398906
mhr,sah,0.20834364797406937
mhr,sk,0.20865016736206787
mhr,sq,0.23317391600289555
mhr,sv,0.16725752635186264
mhr,ta,0.16902328709130673
mhr,te,0.20036592210124846
mhr,tr,0.22676939497834975
mhr,tt,0.2231987429818271
mhr,udm,0.21492432928670174
mhr,uk,0.18902096329531565
mhr,uz,0.17360538996157032
mhr,zh,0.1017103261910081
ml,ab,0.10422148580931198
ml,ar,0.24182678764336796
ml,av,0.1938470339607479
ml,ce,0.14841834823765535
ml,eu,0.2647557464532363
ml,he,0.19586232683043836
ml,ka,0.26291148350665794
ml,lbe,0.09198845888239807
ml,lez,0.17282504158880677
ml,ta,0.27319618024598363
ml,te,0.2582740165142067
ml,zh,0.15599589532785257
mn,ab,0.08811906169279764
mn,ar,0.19899254026172103
mn,av,0.14339206522049971
mn,ce,0.13071096673713786
mn,eu,0.21822954601136502
mn,he,0.1682881479167356
mn,ja,0.16107797048262454
mn,ka,0.21745164503597086
mn,kn,0.19708442736699466
mn,ko,0.1983778308297998
mn,lbe,0.09047870486950985
mn,lez,0.15268940228635444
mn,ml,0.1988330686692174
mn,ta,0.20536617654008069
mn,te,0.19575248458022443
mn,xal,0.07373105171514786
mn,zh,0.1535175134194084
mrj,ab,0.11563779172248248
mrj,ar,0.15965218432526332
mrj,av,0.11279376347772518
mrj,az,0.1777138682121387
mrj,ba,0.16276861556589453
mrj,be,0.19323715199379468
mrj,bg,0.17762706047911725
mrj,bn,0.10640191273950361
mrj,br,0.13571625882513774
mrj,ca,0.17881844034738514
mrj,ce,0.1063775214927389
mrj,cs,0.1925169658325926
mrj,cv,0.09391711270867949
mrj,cy,0.1223443929500855
mrj,da,0.15179554617023067
mrj,de,0.18649384479369652
mrj,el,0.18129978064261437
mrj,en,0.14080286936579
mrj,es,0.1863616382158762
mrj,eu,0.16752830425495668
mrj,fa,0.17818283471590626
mrj,fr,0.19248964391141984
mrj,ga,0.11708740341617774
mrj,he,0.1298140457500988
mrj,hi,0.20618272892543782
mrj,hr,0.1863732902515865
mrj,hu,0.19252850664608473
mrj,hy,0.1709954444895539
mrj,is,0.1391751742922238
mrj,it,0.18737348903513992
mrj,ja,0.10453485331411261
mrj,ka,0.18520041951724966
mrj,kk,0.1739187101626828
mrj,kn,0.11184660741875065
mrj,ko,0.12973395366612392
mrj,ku,0.12309043457770066
mrj,kv,0.10381384190112848
mrj,la,0.143378216297266
mrj,lbe,0.05779412251762436
mrj,lez,0.10084409802412511
mrj,lt,0.1829423965977907
mrj,lv,0.15648373449544126
mrj,mdf,0.09559803163921
mrj,mhr,0.34546970188814163
mrj,ml,0.171477252023825
mrj,mn,0.15705915442553148
mrj,myv,0.0951243533757125
mrj,nl,0.1638332341013253
mrj,no,0.147282339001779
mrj,os,0.15270651004136965
mrj,pl,0.18823698021398064
mrj,ps,0.12295744480602791
mrj,pt,0.16230819164423987
mrj,ro,0.18062118408988098
mrj,ru,0.17408444287303027
mrj,sah,0.11792973287563266
mrj,sk,0.1818915255173694
mrj,sq,0.16110428026028017
mrj,sv,0.14363081878344783
mrj,ta,0.1203468872038849
mrj,te,0.13464979033518187
mrj,tr,0.1996994026402398
mrj,tt,0.15009960445074846
mrj,udm,0.09731849802505146
mrj,uk,0.19221008905008888
mrj,uz,0.11764961845821946
mrj,xal,0.05197362376911968
mrj,zh,0.11346128975680124
myv,ar,0.12906002640903233
myv,av,0.09785755887098858
myv,az,0.13391937303171525
myv,ba,0.11623903723505077
myv,be,0.15304429045395052
myv,bg,0.14890012956761944
myv,bn,0.09338553877307205
myv,br,0.10712524259348691
myv,ca,0.15073456386612616
myv,ce,0.08465912608977774
myv,cs,0.1678216569377604
myv,cv,0.08085921493253201
myv,cy,0.10472340403162626
myv,da,0.12895579132548277
myv,de,0.15567980647419533
myv,el,0.160244729648204
myv,en,0.13105517968313493
myv,es,0.16830040327876022
myv,eu,0.14047840686471982
myv,fa,0.14808183788517848
myv,fr,0.16814492118839303
myv,ga,0.10354796527393682
myv,he,0.10034364889538686
myv,hi,0.16708485707250864
myv,hr,0.1542095926544703
myv,hu,0.1638010243747622
myv,hy,0.15013188217399512
myv,is,0.11546378251076113
myv,it,0.15845850349375282
myv,ja,0.05098233195894059
myv,ka,0.14357297281311357
myv,kk,0.14288033930728225
myv,kn,0.08976401007361284
myv,ko,0.09132405232392274
myv,ku,0.10549232588782785
myv,kv,0.12347405287320229
myv,la,0.1251924286444146
myv,lbe,0.04488773480615995
myv,lez,0.0649382185344712
myv,lt,0.16575298400725302
myv,lv,0.12737474966468743
myv,ml,0.13095655471136025
myv,mn,0.1280815626824718
myv,nl,0.14086718809510412
myv,no,0.12827852746465795
myv,os,0.09023838559748884
myv,pl,0.16592434298814063
myv,ps,0.08369640897238302
myv,pt,0.15574795451306234
myv,ro,0.14153562720727578
myv,ru,0.1467791990239635
myv,sah,0.085097722858784
myv,sk,0.1605362747125568
myv,sq,0.127754404585377
myv,sv,0.12355523281565045
myv,ta,0.09414220421666984
myv,te,0.11013276977427187
myv,tr,0.17424788060303184
myv,tt,0.10862321493091079
myv,udm,0.07389512644063934
myv,uk,0.16090035492215196
myv,uz,0.08192184283980403
myv,xal,0.0406510729915018
myv,zh,0.07607090343383703
nl,ab,0.10872452215321879
nl,ar,0.27710790250298584
nl,av,0.17137473498601935
nl,az,0.2805961464672978
nl,ba,0.24428743250355567
nl,br,0.2498596520708535
nl,ca,0.340115063068784
nl,ce,0.1778827001126022
nl,cv,0.19834539237403265
nl,cy,0.22761500760523165
nl,en,0.3544214928359736
nl,es,0.3593931382656933
nl,eu,0.2977076531674658
nl,fr,0.34077258932320614
nl,ga,0.20432313418457043
nl,he,0.25523921406872563
nl,it,0.3500883935820248
nl,ja,0.23706312637422677
nl,ka,0.29482946304318014
nl,kk,0.2729065998062739
nl,kn,0.26890083609259446
nl,ko,0.2562859275649804
nl,la,0.2078247085122274
nl,lbe,0.09682908390825878
nl,lez,0.19251229489758323
nl,ml,0.27521100062204107
nl,mn,0.22730608992703247
nl,pt,0.33052333573657117
nl,ro,0.3027996123589552
nl,sah,0.19669774188029981
nl,ta,0.28953544281229215
nl,te,0.27853758733610506
nl,tr,0.3085481578439364
nl,tt,0.2418641544690027
nl,uz,0.26819938588305203
nl,xal,0.09257509508547991
nl,zh,0.25115032959999345
no,ab,0.08872991881324334
no,ar,0.2681407080089867
no,av,0.16394339611409217
no,az,0.27120482730470513
no,ba,0.21593357892014137
no,br,0.22550895691294306
no,ca,0.32232167084918817
no,ce,0.15517732612256757
no,cv,0.1772273016537948
no,cy,0.20872219638279674
no,da,0.43443114654059417
no,de,0.35726218701813584
no,en,0.33290558090046446
no,es,0.34030314804956163
no,eu,0.28492525979255384
no,fr,0.3190867325711147
no,ga,0.1847195419660709
no,he,0.23568759658446936
no,it,0.33730322508898636
no,ja,0.22821682580721472
no,ka,0.28529684202262146
no,kk,0.25026392026663763
no,kn,0.25192017140228157
no,ko,0.24674406399966503
no,la,0.1881838507244583
no,lbe,0.0942718279282943
no,lez,0.1795972950414954
no,ml,0.2541697940890388
no,mn,0.2107140128582212
no,nl,0.3358195068097816
no,pt,0.318202731956544
no,ro,0.2833359687133871
no,sah,0.16683262800824897
no,sv,0.359747153498828
no,ta,0.2715954721685099
no,te,0.25772438187604063
no,tr,0.29656682388830147
no,tt,0.2155860183101964
no,uz,0.2485850642895315
no,xal,0.06734562005379408
no,zh,0.23705729593048153
os,ar,0.17659300966531188
os,av,0.1829918469827195
os,az,0.19603308725136348
os,ba,0.17924392545861106
os,be,0.21229162157838488
os,bg,0.200266934162254
os,br,0.15906482493646143
os,ca,0.22134431665771384
os,ce,0.10661291768396725
os,cs,0.22524505822840682
os,cv,0.16948478291344038
os,cy,0.13468406391565452
os,da,0.1760726084681326
os,de,0.18377760572072904
os,el,0.18620778310760025
os,en,0.1606315887756593
os,es,0.23072759722273847
os,eu,0.19942669552723036
os,fr,0.22911971208606197
os,ga,0.1453730082167312
os,he,0.13804469148220272
os,hr,0.21122952271486478
os,hy,0.20251156130526365
os,is,0.17392391121477963
os,it,0.22471935453264708
os,ja,0.12508759977031667
os,ka,0.2079209208556019
os,kk,0.20145509933225086
os,kn,0.13490509366645084
os,ko,0.1470064672161979
os,la,0.16950412731461995
os,lez,0.14973831983423894
os,lt,0.21417587881254874
os,ml,0.19071227945590166
os,mn,0.1732228354474374
os,nl,0.19405444948842235
os,no,0.18491079266560048
os,pl,0.20719740569774267
os,pt,0.2004707047945108
os,ro,0.19478059505398157
os,ru,0.2126186204240489
os,sah,0.14659647655125954
os,sk,0.20977744325562195
os,sq,0.1669121320477133
os,sv,0.18283292236645984
os,ta,0.138021782770863
os,te,0.1699598659891242
os,tr,0.23411308564976585
os,tt,0.14805549506569524
os,uk,0.22811537923095918
os,uz,0.16112825632955002
os,xal,0.06266149404833697
os,zh,0.11430625029715698
pl,ab,0.1415174042055873
pl,ar,0.2934190846871174
pl,av,0.19479479950302098
pl,az,0.29340581955751155
pl,ba,0.24014829569991467
pl,be,0.37153592941901775
pl,br,0.25738705655356425
pl,ca,0.3520194932358015
pl,ce,0.16949581294034122
pl,cv,0.19504115273971975
pl,cy,0.22609466167681683
pl,da,0.33760395669831494
pl,de,0.36291055796431254
pl,en,0.34053389698782854
pl,es,0.372213502558183
pl,eu,0.3039185239165361
pl,fr,0.35575285259731054
pl,ga,0.20969070481172594
pl,he,0.2538279011996123
pl,is,0.23479048809459097
pl,it,0.3571167668998072
pl,ja,0.2326135963127081
pl,ka,0.3121723877931262
pl,kk,0.2693549199492014
pl,kn,0.2738064603448671
pl,ko,0.2682396292223258
pl,la,0.209199211227595
pl,lbe,0.10332046687070594
pl,lez,0.18733425531662856
pl,lt,0.34745905379483527
pl,ml,0.28303640908749156
