,l1,l2,local_alignment,comparison_count
1461,kk,kn,0.2257012540832613,803
1462,bg,br,0.22577232661068358,790
1463,fi,is,0.22584848595826082,1100
1464,uz,ar,0.22603383180902825,505
1465,bn,sq,0.2260671762540565,659
1466,is,no,0.2260759574746008,1013
1467,uz,kn,0.2261508531362215,433
1468,hi,sl,0.22619590314019236,105
1469,vep,be,0.2262488462678775,398
1470,lv,is,0.22634190989448671,757
1471,et,he,0.2263465859893993,989
1472,lv,ba,0.2266130229004549,719
1473,os,es,0.22667702456656777,450
1474,pl,ja,0.22668703656256037,879
1475,vep,lt,0.22671482711748064,445
1476,be,br,0.22672575096617928,710
1477,hu,mn,0.22683721160524883,1226
1478,bn,te,0.2269739628254777,503
1479,ro,he,0.22699186356941412,1138
1480,hr,br,0.22706086820597068,809
1481,kk,ml,0.22714330200424462,812
1482,sv,he,0.22716375667144176,1076
1483,hr,tt,0.2272194842674685,989
1484,hi,zh,0.2272672157054047,1071
1485,pt,mn,0.2273487661616887,1193
1486,lt,cy,0.2273819643087626,1110
1487,ka,he,0.22759753869252441,929
1488,tr,zh,0.2276613078106294,1036
1489,cy,fr,0.2278258880523544,1086
1490,az,ko,0.22786770567016626,731
1491,vep,sk,0.2279371764797115,449
1492,mhr,cs,0.22800818547610274,153
1493,mhr,ce,0.22809687324322048,113
1494,hu,cy,0.22827127765953906,1118
1495,lt,is,0.22830345540459404,1120
1496,mhr,tr,0.22838171422422313,167
1497,br,eu,0.22843906196188432,779
1498,be,he,0.22858491991289528,920
1499,bg,tt,0.22871972627917597,945
1500,vep,hi,0.2290440353693369,506
1501,cy,ca,0.22914905416379663,953
1502,hr,ba,0.22921381619754608,953
1503,it,mn,0.22947909784306544,1114
1504,bg,zh,0.2295854943958213,938
1505,vep,et,0.22970765105766291,412
1506,da,br,0.22973336831325775,742
1507,ko,ka,0.2297430556073496,755
1508,ko,ml,0.2301910041271574,601
1509,te,ar,0.2304370583823318,714
1510,pt,tt,0.23058599963794732,1020
1511,ru,br,0.23066392706290048,747
1512,kk,ta,0.23066648326152822,772
1513,lv,tt,0.23089751912403156,758
1514,vep,es,0.23096174316134419,430
1515,no,zh,0.23098578596109334,958
1516,is,fr,0.23121597450758402,1081
1517,be,ba,0.23126709971761558,836
1518,is,da,0.23135395333549974,980
1519,da,zh,0.23147395499854487,924
1520,cy,pt,0.23172508661098648,1124
1521,pt,ba,0.23175705903541022,982
1522,hi,mn,0.23180263192570952,1242
1523,hy,ta,0.23198265480869046,709
1524,ca,tt,0.23201162653419802,886
1525,sk,tt,0.23202146305016055,966
1526,vep,tr,0.2320591694538728,460
1527,hr,ko,0.23210169540198616,841
1528,sq,ar,0.23216976424690347,985
1529,et,ba,0.23221796415072968,882
1530,fa,ku,0.23224278036825452,703
1531,nl,ja,0.23239219202472033,965
1532,no,he,0.23245589813582881,1016
1533,uk,is,0.23249470235905176,969
1534,vep,cs,0.23266540558116997,421
1535,hi,os,0.23268303638864718,526
1536,fi,ba,0.23283536287718898,981
1537,kn,ka,0.23284961995113507,752
1538,bn,ml,0.23295412478425678,566
1539,sk,is,0.23317322355992268,1011
1540,os,tr,0.23324658100566165,448
1541,vep,it,0.23329376821938155,421
1542,ro,ko,0.23361919511142748,879
1543,sk,ba,0.23378401026681941,939
1544,uk,zh,0.2338231637503506,945
1545,tr,mn,0.23383050811819586,1183
1546,uz,eu,0.2339338597741907,549
1547,hr,he,0.233952171015632,1068
1548,sk,br,0.234107586684835,785
1549,hu,is,0.23430206669439438,1119
1550,ta,ar,0.23430922739597773,750
1551,hy,ko,0.2343163759897849,745
1552,vep,uk,0.23448525300966053,396
1553,ml,ar,0.2346062021065903,778
1554,fi,vep,0.23472661520761115,446
1555,br,ro,0.23475144224535924,883
1556,pl,zh,0.2347827537905159,956
1557,el,br,0.23479636727832548,722
1558,is,nl,0.23499380053501473,1085
1559,ca,ba,0.23509581484435713,841
1560,hu,ja,0.23513469000868462,986
1561,kv,de,0.23517566562239187,129
1562,kk,tt,0.235399410943026,1011
1563,en,br,0.23541356025131577,721
1564,fa,is,0.23544919631357247,904
1565,fi,tt,0.2356034166884825,1035
1566,cs,mn,0.23566886846666923,1076
1567,da,he,0.23567756089769026,984
1568,ru,zh,0.2357450864597403,946
1569,kk,ba,0.23589779436351943,950
1570,hy,kn,0.23605078443363725,729
1571,es,mn,0.23626320353623173,1171
1572,lv,br,0.23642558075580092,634
1573,fa,ja,0.23647435890533716,796
1574,ar,he,0.23658067436020166,1059
1575,hi,ku,0.2365865642485715,864
1576,bn,kn,0.23673168823567803,568
1577,hi,is,0.23683585544626184,1135
1578,de,zh,0.2369247379559637,466
1579,mhr,sq,0.2369788285261225,148
1580,pl,ba,0.23713485553354854,885
1581,kk,te,0.2371506964238894,739
1582,ru,ba,0.2372749603766397,865
1583,cy,it,0.2375714502009476,1026
1584,uk,ja,0.23772159669276544,861
1585,az,ba,0.23781503147643107,843
1586,hu,zh,0.23795937647450008,1101
1587,uk,br,0.2379881830797231,760
1588,be,ko,0.2380474378505003,722
1589,pl,tt,0.2381077640854118,937
1590,bn,az,0.23814802241018368,658
1591,hu,ba,0.23827814162478927,1000
1592,sq,az,0.2382848422266691,909
1593,et,sq,0.2383197202248101,953
1594,fr,ba,0.23848937023090036,961
1595,nl,tt,0.23857911079961336,1011
1596,sv,uz,0.23867183086399799,538
1597,kn,ml,0.23876694673081778,612
1598,en,ko,0.23884183668158393,714
1599,lv,ko,0.23886413559344746,690
1600,ro,kn,0.23891840255352823,864
1601,no,ko,0.239076519849648,773
1602,de,ja,0.23907713548634807,369
1603,be,kn,0.23935462488177353,712
1604,az,ar,0.23950961247161873,978
1605,el,he,0.2395292883170665,901
1606,fr,tt,0.23954491128612143,1004
1607,lv,he,0.23963739246423546,808
1608,sv,ko,0.2397108282079179,815
1609,ru,tt,0.23972713346407185,913
1610,fa,mn,0.23976048930834645,1008
1611,fi,br,0.23991330270294028,853
1612,ru,ja,0.24009845121340348,868
1613,no,uz,0.24013145760705745,512
1614,cs,is,0.24016237397119838,1014
1615,cy,es,0.24034259435457422,1103
1616,sq,sv,0.24043827086117567,1009
1617,nl,ba,0.24043944491269614,958
1618,az,kn,0.2405718232847158,729
1619,ca,zh,0.24079682839625402,920
1620,et,uz,0.2410358375402727,526
1621,br,tr,0.24130179216357953,861
1622,lt,tt,0.24134797367516533,1047
1623,ro,ml,0.24140525729595183,875
1624,de,tt,0.24146397734583339,415
1625,ko,eu,0.24165874542221621,777
1626,is,de,0.24166195397693777,462
1627,en,uz,0.24191462648363093,468
1628,cs,ja,0.2419512436766355,888
1629,hy,uz,0.24225316198116742,507
1630,te,eu,0.24240496819880625,722
1631,is,it,0.24243011790139263,1023
1632,mhr,ba,0.24248092658907786,137
1633,no,kn,0.24254700939413476,750
1634,mhr,lez,0.2425539158225471,104
1635,de,he,0.24272145100037937,500
1636,hi,ba,0.24295627180958038,1048
1637,el,uz,0.24297375038155541,516
1638,cs,zh,0.24299754482565133,966
1639,pt,ja,0.24308232305040617,967
1640,ca,ja,0.24314555575603244,859
1641,kk,ar,0.24317553393703784,1107
1642,bn,ar,0.2432044310426729,680
1643,ta,te,0.2434974742557183,529
1644,hy,sq,0.24351730980177488,934
1645,ro,te,0.24373943963273315,793
1646,uk,ba,0.24374982378036322,872
1647,az,ml,0.2438664081379628,732
1648,lt,ba,0.24401381380480325,1002
1649,cs,ba,0.24403754636049363,896
1650,hi,tt,0.2440375762052296,1103
1651,en,he,0.24407094214139358,939
1652,da,uz,0.24415573471204052,495
1653,uz,ka,0.2442725125998372,527
1654,hi,he,0.24454437297747206,1123
1655,mhr,myv,0.24480864494666307,107
1656,it,tt,0.24486050239408838,971
1657,bn,ta,0.24490612521451427,525
1658,nl,zh,0.24500268447415346,1047
1659,lv,kn,0.2450575437535531,711
1660,ro,kk,0.24505861452642747,1229
1661,no,ml,0.24508732795498508,769
1662,bg,he,0.24508928226339788,999
1663,et,ml,0.2454420211884357,785
1664,nl,br,0.24550926079712057,831
1665,kn,te,0.24551368591775635,548
1666,fr,ja,0.2455381033033229,958
1667,sq,no,0.24562161143628605,963
1668,hu,tt,0.24566901256618834,1061
1669,cs,tt,0.24580492478036503,940
1670,kk,ka,0.24580810823440002,1016
1671,da,ko,0.24620795047095287,751
1672,fr,zh,0.2462210628179411,1041
1673,cs,br,0.2462237910015167,769
1674,ro,ta,0.24625595994684488,831
1675,sv,te,0.24632033062738964,731
1676,sq,ka,0.24676589073120853,922
1677,sk,he,0.2470124622659805,1022
1678,no,kk,0.24708158016076637,1086
1679,sv,ml,0.24712304685009925,801
1680,ro,uz,0.2471484910907144,593
1681,et,kn,0.24718068587529882,756
1682,fa,tt,0.2472077396493548,881
1683,ka,ar,0.24726935536782862,986
1684,sq,en,0.24762731930186335,874
1685,ta,ka,0.24765332669555937,703
1686,lt,br,0.24771101243567162,855
1687,pt,zh,0.2477963062101629,1058
1688,hy,te,0.2480192976383641,677
1689,no,te,0.24803121509061268,698
1690,tr,tt,0.24806313286357345,1036
1691,kk,eu,0.24813405551705076,1110
1692,bn,ka,0.2482040657439523,690
1693,kn,eu,0.24832450701361294,781
1694,hr,kn,0.2484092701794777,820
1695,el,ko,0.2486113568548738,734
1696,de,ko,0.24865362200622101,321
1697,sq,eu,0.24869194040718412,992
1698,br,ca,0.2486952684063472,742
1699,nl,ko,0.2487035566303682,836
1700,be,te,0.24877739618330733,654
1701,sk,kn,0.24880223434276627,803
1702,be,uz,0.2488105910416631,488
1703,az,ta,0.24895372148616915,697
1704,sq,be,0.24897290083812745,899
1705,fa,ba,0.2490290544017743,834
1706,el,kn,0.24904477809675055,730
1707,el,kk,0.24908868522312397,986
1708,uk,tt,0.24913785297672916,922
1709,sv,kk,0.24919264926646542,1135
1710,bn,hy,0.2492112979739824,667
1711,fi,he,0.24935269160804513,1121
1712,sv,az,0.24941283096667152,1000
1713,hy,kk,0.24963171587909586,1048
1714,te,ka,0.24965834790458635,675
1715,is,es,0.24966174430959748,1092
1716,tr,he,0.2496954722811787,1107
1717,hi,br,0.24969671255590786,908
1718,pl,he,0.2497122893174503,1009
1719,sv,kn,0.24971659092539691,795
1720,it,ba,0.24988739679751248,925
1721,sq,da,0.24988889519390906,935
1722,eu,ar,0.2500087271983263,1059
1723,da,kn,0.25009628453739974,736
1724,lv,sq,0.250162718099403,770
1725,et,te,0.25016782848002816,685
1726,da,kk,0.25018619410857884,1059
1727,fi,ko,0.25041692059545106,854
1728,sk,ko,0.25054223984270224,803
1729,fa,zh,0.2507239963152694,852
1730,lt,he,0.2508455774162039,1149
1731,sq,ro,0.25099684042635206,1107
1732,uz,kk,0.2510532545818043,548
1733,hu,ko,0.2510682351371329,878
1734,ta,eu,0.25112824217213764,759
1735,de,te,0.2513180646251841,267
1736,nl,he,0.2514363487631482,1117
1737,mhr,ka,0.2515714313276846,157
1738,es,ba,0.251611769160869,979
1739,lv,bn,0.2516174192097129,662
1740,pl,br,0.25162548762371906,776
1741,ru,ko,0.2516870787606713,752
1742,ml,te,0.2517173812597817,565
1743,hy,ar,0.2517472141952984,1023
1744,et,kk,0.25177298957093874,1070
1745,bn,ro,0.251788657695097,778
1746,et,ar,0.25183947375302485,1051
1747,bg,kn,0.2519052056266953,779
1748,bg,ko,0.25216051392917044,781
1749,sv,ta,0.2522944186358839,768
1750,pt,he,0.25234620018397547,1123
1751,lv,te,0.25248066258184043,629
1752,sv,ar,0.2532993920334373,1135
1753,sk,kk,0.25382428301452314,1115
1754,az,kk,0.25409134251097254,1014
1755,uk,he,0.25411938724001754,1001
1756,tr,ba,0.25437190647372426,979
1757,lv,kk,0.25446482151793354,794
1758,ca,ko,0.25505020775532933,736
1759,be,kk,0.25508857473665486,1008
1760,fi,sq,0.25521350219582983,1052
1761,da,te,0.2553071106123163,674
1762,bn,sv,0.2556001928969579,711
1763,hr,kk,0.2557360780350442,1166
1764,hr,ml,0.2559337037752123,853
1765,lt,uz,0.2559790494533952,554
1766,en,te,0.256044553868622,627
1767,it,ja,0.2561096305575871,911
1768,ml,ka,0.2562997293173464,755
1769,br,pt,0.25640219580856527,865
1770,fi,uz,0.2564645532856051,559
1771,fr,he,0.2564801748668135,1097
1772,ca,he,0.25662903287178096,970
1773,pt,ko,0.2566768093470749,838
1774,sq,nl,0.25679501871435995,1049
1775,bg,ml,0.2568031208647226,814
1776,ru,kn,0.2568236359592248,737
1777,ca,uz,0.25696641237835527,478
1778,pt,uz,0.2570527529294571,550
1779,hy,ml,0.2571091334657523,757
1780,bn,no,0.2572612320084577,682
1781,be,ta,0.2572764240109583,686
1782,fa,br,0.2574092935180749,712
1783,hi,sq,0.257464634314922,1115
1784,el,te,0.2575522438583493,659
1785,es,tt,0.2575894455543624,1026
1786,sk,te,0.257637119071885,733
1787,el,ml,0.2576774907661975,730
1788,ml,eu,0.2579584325447786,799
1789,ru,he,0.2579728448439912,1003
1790,de,kk,0.25807939740754554,503
1791,et,bn,0.25837060340328505,696
1792,hr,te,0.2583994208156624,768
1793,sq,tr,0.2586895922649508,1071
1794,uk,ko,0.2587345805572909,757
1795,lv,ta,0.25876048186957107,671
1796,ca,kn,0.25876797311148836,729
1797,da,ml,0.25881068833734705,744
1798,kn,ta,0.259066551528836,583
1799,de,br,0.25911886365019915,347
1800,nl,uz,0.2593486818362835,559
1801,ro,ar,0.2594180818117789,1214
1802,nl,kn,0.259536788129747,826
1803,bn,sk,0.2596042993733471,725
1804,lt,ko,0.25964819766366803,865
1805,fi,kn,0.2600499460344815,836
1806,fr,ko,0.2603294053002964,838
1807,hi,ko,0.26050625762472757,925
1808,hi,kk,0.2607341294598888,1264
1809,hr,uz,0.26081570969278156,576
1810,bg,kk,0.2608307906697807,1089
1811,sk,uz,0.2608584283192167,554
1812,sq,pt,0.26088158937800193,1064
1813,bn,lt,0.26098419701732745,741
1814,en,kk,0.26101309887713003,991
1815,hu,br,0.2611163831284559,878
1816,pl,ko,0.2612397185781722,778
1817,hr,ar,0.2614515002280771,1136
1818,ro,az,0.26153305908393765,1084
1819,az,uz,0.2616247038350457,510
1820,el,sq,0.26185402510082467,912
1821,it,he,0.26191141000934604,1055
1822,fi,kk,0.26192714407862117,1214
1823,sq,sk,0.2620508508346905,1011
1824,no,ar,0.26205434126930066,1071
1825,et,ta,0.2620764418046895,732
1826,sq,hr,0.2621723978381581,1048
1827,ru,uz,0.2622443404391731,490
1828,no,ta,0.2624658500576131,736
1829,de,ar,0.2625096588293832,530
1830,az,eu,0.2626628177988916,984
1831,et,az,0.26267227628959045,960
1832,bn,be,0.26281710671179137,649
1833,az,ka,0.2629626863049506,919
1834,hr,ta,0.26311286905673015,790
1835,bg,uz,0.26318999153639866,562
1836,de,ml,0.2632619365805944,313
1837,bn,bg,0.263363162863325,722
1838,it,zh,0.2635284694533828,996
1839,be,az,0.2636648471901863,902
1840,hr,az,0.2637786184832252,1021
1841,sq,ru,0.2641350915511553,936
1842,en,ml,0.2642053527927722,710
1843,de,kn,0.26438171861719745,306
1844,no,az,0.26442046114861584,949
1845,pl,kn,0.26452709153840914,769
1846,pt,ml,0.2646255411077635,842
1847,cs,he,0.26478381963179615,1026
1848,sk,ml,0.2652973398145282,808
1849,sq,lt,0.2653278953318268,1081
1850,da,az,0.26536459556252123,917
1851,pl,uz,0.2655550587275538,522
1852,bg,ta,0.26556410220122784,759
1853,hu,he,0.26562019685529,1162
1854,pt,te,0.2659122767493416,754
1855,ka,eu,0.26599192486740386,1004
1856,pl,kk,0.2659960142602621,1098
1857,hi,ro,0.26629935852882386,1361
1858,be,ar,0.26646039291144974,972
1859,bn,eu,0.2664629326427775,713
1860,lv,ro,0.2665217637984068,847
1861,tr,ml,0.26653139268023024,857
1862,ml,ta,0.2666860427383628,599
1863,nl,ml,0.2666911305547696,836
1864,bn,hr,0.26679914616087363,751
1865,lv,hi,0.2670888482232964,835
1866,it,uz,0.2672499164557487,523
1867,tr,te,0.2672538675204552,777
1868,hy,eu,0.2672815635874728,1009
1869,sv,ka,0.26740737290868205,1013
1870,es,zh,0.2674521988248036,1060
1871,lt,kn,0.2674545449966306,817
1872,et,hy,0.2675224056611273,994
1873,da,ar,0.26770465936606913,1036
1874,hi,ar,0.26810627334753057,1209
1875,hy,sv,0.26815065921544295,1045
1876,sq,ca,0.26819646202436603,930
1877,uk,uz,0.26826066498615864,503
1878,bn,en,0.26835261972313806,625
1879,fa,uz,0.26845038288638934,558
1880,hr,sv,0.26855350526577215,1182
1881,bn,el,0.2685599979072322,651
1882,sq,bg,0.26863003318914697,1001
1883,fr,kk,0.2686978038833815,1169
1884,el,eu,0.2688117288839733,963
1885,hy,ro,0.2688657563195974,1124
1886,bn,da,0.2689157971408548,665
1887,fa,ko,0.26896214230969673,745
1888,nl,kk,0.268986012285889,1181
1889,br,fr,0.2690186306596071,853
1890,nl,te,0.26909485626902413,759
1891,fa,he,0.2691400637268732,903
1892,el,ar,0.2692497801159543,960
1893,br,it,0.26925719164778306,806
1894,lt,kk,0.26934673553615335,1210
1895,ca,te,0.26936885846024444,670
1896,hr,ro,0.2694008311353389,1282
1897,fi,ml,0.2697087251392437,844
1898,de,uz,0.26982509108208164,150
1899,lv,eu,0.27001840991175774,800
1900,hu,ml,0.27004380376755094,862
1901,be,ml,0.2701111817212438,730
1902,tr,ko,0.2701427411213492,864
1903,sk,ar,0.2701840951097938,1083
1904,tr,kk,0.2702427902539615,1200
1905,en,kn,0.27028608962881584,702
1906,hu,te,0.2703975308708822,781
1907,bg,te,0.2704467703143851,715
1908,nl,ar,0.27046615283225856,1175
1909,et,ro,0.27050917410464975,1164
1910,fi,ar,0.2705552134135423,1189
1911,da,ta,0.2706440196464264,708
1912,hi,kn,0.2706631150968232,936
1913,ca,ml,0.2707977623176785,740
1914,lv,az,0.27082983786020864,775
1915,lt,te,0.27088388565714977,767
1916,sv,eu,0.27095071911659097,1100
1917,en,ar,0.2709940433781537,982
1918,hy,no,0.2710454846318516,1001
1919,es,he,0.27113594377321015,1123
1920,hy,az,0.2711403939267081,934
1921,sk,az,0.27131746101647486,1001
1922,pt,kk,0.27148986484672194,1179
1923,bn,fa,0.2715145415015421,706
1924,ru,te,0.27164955082428155,679
1925,ro,eu,0.27173635792755363,1183
1926,cs,ko,0.2717653803573372,787
1927,it,ko,0.272085917160839,796
1928,fa,sq,0.27214412067670146,930
1929,et,el,0.272370700033264,956
1930,hy,el,0.27245997429020996,906
1931,fa,te,0.2725860641470082,665
1932,hu,sq,0.27258841573913006,1086
1933,sv,ro,0.2726126189774928,1249
1934,sq,pl,0.2726155484929253,973
1935,lt,ml,0.27262118214096537,853
1936,fr,kn,0.2727251773271731,821
1937,pt,kn,0.2729450574924963,839
1938,sk,ta,0.2731934870129798,762
1939,et,eu,0.27321119537422245,1037
1940,et,sv,0.27342783960874134,1091
1941,et,ka,0.2735104414049796,987
1942,lt,ar,0.27356871264681787,1199
1943,es,ja,0.27360147822014125,973
1944,hu,kk,0.27366400249661726,1233
1945,hy,ka,0.27370787156687004,943
1946,de,ta,0.2737303712780028,300
1947,ca,ta,0.2738651352124046,698
1948,el,ka,0.27386695873219724,922
1949,fr,ml,0.2739153955244808,832
1950,uk,kn,0.2740175241380292,744
1951,tr,kn,0.274196924842497,847
1952,fr,uz,0.2742041054655276,554
1953,nl,az,0.2742080624590147,1049
1954,sq,uk,0.2742701494003374,935
1955,es,ko,0.27453150281987965,843
1956,bn,pt,0.2745562284416583,736
1957,sq,de,0.2747802216114129,420
1958,lv,ml,0.27508301692826803,708
1959,hr,eu,0.2751046204174573,1130
1960,fi,te,0.27540398545312156,757
1961,pl,ml,0.27544133987158204,777
1962,ca,kk,0.2756391756147374,1039
1963,ro,ka,0.27569939054382525,1092
1964,el,ta,0.275789917407375,702
1965,sq,fr,0.27588719614852036,1042
1966,cs,kn,0.27602860232863874,779
1967,sq,cs,0.27612987655932725,992
1968,hy,hr,0.2763885819825492,1072
1969,no,eu,0.2764224378541764,1049
1970,hy,da,0.276484259058136,966
1971,be,eu,0.2768911859169624,981
1972,fa,kn,0.2769155968405873,757
1973,en,az,0.27716617528792614,890
1974,lv,ar,0.2771988571465763,803
1975,hi,te,0.27726431698713416,840
1976,hu,kn,0.27731678919652697,855
1977,el,az,0.2775874363011302,909
1978,no,ro,0.2776206627034189,1187
1979,it,kn,0.27787172293526907,794
1980,cs,kk,0.2778816097101945,1097
1981,lv,ka,0.27807984005484604,822
1982,mhr,ml,0.27809040999824897,127
1983,hi,ta,0.27809671044211765,885
1984,no,ka,0.2781432681397775,973
1985,uk,ml,0.2782531137506464,755
1986,lt,eu,0.27825945958689274,1182
1987,cs,te,0.2782870286139253,709
1988,hi,hr,0.27838567697834304,1275
1989,tr,ar,0.2784922349367413,1173
1990,ru,ta,0.27854280041738383,716
1991,hi,ml,0.27887864877917995,934
1992,fi,bn,0.2788912220495622,758
1993,ru,ml,0.2790770961276398,750
1994,be,ro,0.2791492128838056,1069
1995,bn,ca,0.2792151635136786,656
1996,et,no,0.2792536393092858,1037
1997,ro,tr,0.2793041838930623,1298
1998,sq,it,0.27945333831177727,991
1999,hr,ka,0.279464521036621,1059
2000,be,sv,0.2794645506371823,994
2001,hi,sv,0.27965663283421616,1234
2002,hr,en,0.2797055809167419,1010
2003,pl,te,0.2798811380563753,707
2004,it,kk,0.27996938696093454,1113
2005,bg,ar,0.2800391851600132,1048
2006,hi,eu,0.28032535243836815,1220
2007,hi,uz,0.2803650480054427,678
2008,br,es,0.28045598966956947,848
2009,fr,ta,0.2805036846160424,790
2010,tr,ta,0.2805106965189848,811
2011,pt,ar,0.28067662392732684,1191
2012,ca,ar,0.2808838480429576,1041
2013,hu,uz,0.28093290912790475,568
2014,bn,fr,0.28102369130364957,742
2015,el,ro,0.2810445036278368,1074
2016,bg,eu,0.2810771844162677,1072
2017,de,eu,0.2812275794438279,465
2018,hi,sk,0.2812369397329081,1227
2019,be,no,0.28124275968334067,952
2020,sk,eu,0.28136668970823697,1090
2021,fi,az,0.2814089423751856,1066
2022,ru,kk,0.2815966397132712,1066
2023,lt,ta,0.28163500308088124,812
2024,nl,ta,0.28177484108247286,793
2025,hi,az,0.28194676362608895,1122
2026,hr,no,0.28210539725611766,1118
2027,ru,ar,0.28227789780889223,1064
2028,uk,kk,0.2823169481820722,1071
2029,fi,hy,0.2824026580397949,1102
2030,fi,ro,0.2825551652423475,1309
2031,sk,ro,0.28259830387387236,1236
2032,uk,ar,0.28263447342077,1064
2033,uk,te,0.2826383758754057,683
2034,hi,be,0.28278251385237396,1102
2035,pl,ta,0.28288440008980736,741
2036,hy,en,0.28309075696197017,917
2037,en,ka,0.28313645545366317,886
2038,el,sv,0.2832391704135317,984
2039,fr,te,0.28343241882720976,757
2040,bn,nl,0.2834596869601065,739
2041,hi,no,0.283666712532923,1181
2042,ca,az,0.2836696519075415,912
2043,fr,ar,0.28398266051877163,1176
2044,bn,ru,0.284057133668569,664
2045,hr,da,0.2841046937157197,1083
2046,fi,ta,0.2841955305616143,816
2047,hi,el,0.284199211747679,1130
2048,et,hr,0.28425453700433306,1108
2049,da,ro,0.28447100480508986,1150
2050,hu,ar,0.2847136016965647,1234
2051,pt,ka,0.28476343851234953,1039
2052,hi,hy,0.28481231503682786,1150
2053,uk,ta,0.2849220021501317,718
2054,hi,ka,0.2849996436543802,1148
2055,hy,bg,0.28509487352846724,1021
2056,fa,ta,0.28509855808013246,708
2057,et,en,0.2853793118906329,947
2058,en,ta,0.28555109394847117,680
2059,et,hi,0.28591578844394167,1183
2060,en,eu,0.2859160802387631,957
2061,sq,es,0.28599923445554876,1053
2062,hy,nl,0.2861283433981163,1088
2063,pl,ar,0.2863467794131875,1075
2064,hy,sk,0.28641441827423575,1034
2065,hu,bn,0.2864938241473627,763
2066,es,uz,0.28654423065996365,539
2067,lt,ka,0.2866768258231544,1067
2068,it,ml,0.28671288661718963,799
2069,el,be,0.2867883560704267,884
2070,pl,az,0.2868519246172999,957
2071,bg,az,0.28699740817615105,977
2072,da,eu,0.28763116361058105,1016
2073,fa,kk,0.28770581384369026,1001
2074,bn,tr,0.28773501156331655,764
2075,nl,ka,0.2878598686833012,1062
2076,lt,sv,0.2878676087369426,1250
2077,lv,el,0.2880254734534702,781
2078,pt,eu,0.2880464424181547,1169
2079,sv,tr,0.288199005459227,1197
2080,sk,sv,0.28822404344603525,1124
2081,da,ka,0.2882483266734352,951
2082,ba,tt,0.28837399931957736,847
2083,hu,az,0.28840238881003116,1086
2084,lv,hr,0.28840555148171376,838
2085,es,kn,0.2884125278754755,820
2086,lt,ro,0.2885529068011669,1321
2087,hy,pt,0.2885891580818084,1094
2088,sk,ka,0.28865368961958415,1030
2089,pt,ta,0.2886645976076048,811
2090,hi,pt,0.28870913484353966,1312
2091,bg,ro,0.28879195371010014,1214
2092,hu,ta,0.2889221891559981,821
2093,hr,tr,0.2889853680076462,1223
2094,ru,az,0.2889875299136914,931
2095,bg,sv,0.28900985655292455,1098
2096,fr,az,0.28933487468565255,1035
2097,fi,eu,0.289388262314565,1153
2098,lt,az,0.28943888879738894,1072
2099,hi,lt,0.2894744542173343,1290
2100,lv,hy,0.2895240172871567,780
2101,cs,uz,0.2895998347480889,536
2102,cs,ta,0.2897923560592183,746
2103,bn,pl,0.28981047664498133,696
2104,ru,eu,0.2899550165328038,1023
2105,nl,eu,0.2903458700583682,1150
2106,it,te,0.2904862436469913,714
2107,it,az,0.2912823425815357,994
2108,cs,ar,0.29129634042240066,1078
2109,et,be,0.29129711026240557,961
2110,et,tr,0.2914390156760788,1133
2111,es,kk,0.2915447284671264,1179
2112,lv,sv,0.2916989256187155,838
2113,hi,da,0.29174708914736514,1137
2114,hr,pt,0.2918035433614456,1222
2115,lt,no,0.29191077012155825,1180
2116,it,ta,0.2920060615561718,765
2117,el,sk,0.2922214079991823,1003
2118,bn,hi,0.29227825424200676,870
2119,el,no,0.2925617885627486,933
2120,et,da,0.29258779244557814,1011
2121,es,ml,0.2926196767356321,834
2122,en,ro,0.2926600593314129,1090
2123,hi,bg,0.2927020988000557,1222
2124,el,da,0.2928261381657013,905
2125,hy,tr,0.2928761275669675,1109
2126,cs,ml,0.2929199224982896,792
2127,sv,pt,0.29300496636786105,1231
2128,no,tr,0.29305621962785827,1141
2129,tr,eu,0.29338153630644026,1157
2130,bn,uk,0.29339650249467925,673
2131,bg,ka,0.293513954343101,1012
2132,hr,nl,0.29379712987014084,1227
2133,pt,az,0.2938630805891711,1073
2134,tr,uz,0.2939092386952496,585
2135,be,da,0.293978199462937,925
2136,lv,no,0.29413339199424415,821
2137,fr,eu,0.29416237207627893,1140
2138,fr,ka,0.29428091233608406,1039
2139,et,pt,0.2943016521666053,1119
2140,hy,fr,0.29432319798341755,1084
2141,tr,ka,0.2943635690323056,1064
2142,bn,cs,0.2944484233351889,705
2143,de,ka,0.29447451983139766,419
2144,hy,be,0.29454984828192304,924
2145,hr,lt,0.29466428763692,1256
2146,hi,en,0.29476835729897227,1076
2147,hy,lt,0.2949527608105859,1123
2148,el,hr,0.2951455964054907,1010
2149,fa,eu,0.2955297707027891,989
2150,lv,fa,0.29556041855872783,837
2151,it,ar,0.29560549681598597,1128
2152,de,az,0.29563022556834434,422
2153,pl,eu,0.2958074284111526,1044
2154,fa,ml,0.2959506591797536,760
2155,fi,hi,0.2959773810093882,1305
2156,hi,fr,0.2960786579320744,1300
2157,be,tr,0.29634959449807163,1051
2158,et,sk,0.29637643097068,1072
2159,fi,ka,0.2966027413300642,1070
2160,be,en,0.2968495864289723,866
2161,et,nl,0.296910097527051,1136
2162,nl,ro,0.29699967075290523,1310
2163,hi,nl,0.29703863430453403,1273
2164,be,ka,0.2972679043047363,914
2165,bg,no,0.297370263864376,1055
2166,be,pt,0.2975642568198165,1031
