,Unnamed: 0,l1,l2,numColexified,numMatchingColexified,n_overlapConcepts,n_overlapConceptPairs,l1_iso2,l2_iso2
531,531,hung1274,veps1250,27,451543,951,451725,hu,vep
532,532,hung1274,west2392,30,447727,947,447931,hu,mrj
533,533,hung1274,moks1248,31,450568,950,450775,hu,mdf
534,534,hung1274,nort2641,17,451510,951,451725,hu,ku
535,535,hung1274,nucl1235,9,450618,950,450775,hu,hy
536,536,hung1274,croa1245,20,450629,950,450775,hu,hr
537,537,hung1274,slov1268,5,450633,950,450775,hu,sl
538,538,hung1274,slov1269,23,451583,951,451725,hu,sk
539,539,hung1274,ukra1253,12,451601,951,451725,hu,uk
540,540,hung1274,bela1254,15,451605,951,451725,hu,be
541,541,hung1274,icel1247,9,451553,951,451725,hu,is
542,542,hung1274,norw1258,8,450603,950,450775,hu,no
543,543,hung1274,nucl1301,28,451533,951,451725,hu,tr
544,544,hung1274,kaza1248,20,451554,951,451725,hu,kk
545,545,hung1274,bash1264,26,451518,951,451725,hu,ba
546,546,hung1274,tata1255,22,451517,951,451725,hu,tt
547,547,hung1274,chuv1255,17,450520,950,450775,hu,cv
548,548,hung1274,yaku1245,25,451459,951,451725,hu,sah
549,549,hung1274,kalm1243,17,450585,950,450775,hu,xal
550,550,hung1274,kore1280,12,442119,941,442270,hu,ko
551,551,hung1274,nucl1643,20,451521,951,451725,hu,ja
552,552,hung1274,nucl1305,7,451557,951,451725,hu,kn
553,553,hung1274,mala1464,12,451576,951,451725,hu,ml
554,554,hung1274,nucl1302,10,451576,951,451725,hu,ka
555,555,hung1274,abkh1244,14,432678,931,432915,hu,ab
556,556,hung1274,hebr1245,10,451554,951,451725,hu,he
557,557,hung1274,mand1415,12,446782,946,446985,hu,zh
558,558,lakk1252,nort2671,23,429906,928,430128,lbe,se
559,559,lakk1252,lezg1247,55,423399,921,423660,lbe,lez
560,560,lakk1252,east2328,25,430800,929,431056,lbe,mhr
561,561,lakk1252,udmu1245,45,430794,929,431056,lbe,udm
562,562,lakk1252,mode1248,30,430811,929,431056,lbe,el
563,563,lakk1252,ital1282,25,430819,929,431056,lbe,it
564,564,lakk1252,stan1290,27,430790,929,431056,lbe,fr
565,565,lakk1252,stan1288,21,430818,929,431056,lbe,es
566,566,lakk1252,stan1289,23,430839,929,431056,lbe,ca
567,567,lakk1252,port1283,28,430822,929,431056,lbe,pt
568,568,lakk1252,roma1327,42,430837,929,431056,lbe,ro
569,569,lakk1252,iris1253,34,428870,927,429201,lbe,ga
570,570,lakk1252,wels1247,24,430790,929,431056,lbe,cy
571,571,lakk1252,bret1244,21,418800,916,419070,lbe,br
572,572,lakk1252,dani1285,19,429906,928,430128,lbe,da
573,573,lakk1252,swed1254,13,430834,929,431056,lbe,sv
574,574,lakk1252,stan1293,7,430811,929,431056,lbe,en
575,575,lakk1252,dutc1256,19,430828,929,431056,lbe,nl
576,576,lakk1252,stan1295,16,430864,929,431056,lbe,de
577,577,lakk1252,lith1251,35,430847,929,431056,lbe,lt
578,578,lakk1252,latv1249,20,430854,929,431056,lbe,lv
579,579,lakk1252,bulg1262,33,428984,927,429201,lbe,bg
580,580,lakk1252,czec1258,19,430854,929,431056,lbe,cs
581,581,lakk1252,poli1260,22,430842,929,431056,lbe,pl
582,582,lakk1252,russ1263,15,430864,929,431056,lbe,ru
583,583,lakk1252,west2369,32,430820,929,431056,lbe,fa
584,584,lakk1252,basq1248,21,430783,929,431056,lbe,eu
585,585,lakk1252,beng1280,16,430810,929,431056,lbe,bn
586,586,lakk1252,tami1289,16,430845,929,431056,lbe,ta
587,587,lakk1252,telu1262,23,430757,929,431056,lbe,te
588,588,lakk1252,veps1250,27,430826,929,431056,lbe,vep
589,589,lakk1252,west2392,31,427101,925,427350,lbe,mrj
590,590,lakk1252,moks1248,40,429896,928,430128,lbe,mdf
591,591,lakk1252,nort2641,18,430791,929,431056,lbe,ku
592,592,lakk1252,nucl1235,13,429928,928,430128,lbe,hy
593,593,lakk1252,croa1245,15,429921,928,430128,lbe,hr
594,594,lakk1252,slov1268,7,429934,928,430128,lbe,sl
595,595,lakk1252,slov1269,19,430856,929,431056,lbe,sk
596,596,lakk1252,ukra1253,11,430875,929,431056,lbe,uk
597,597,lakk1252,bela1254,11,430876,929,431056,lbe,be
598,598,lakk1252,icel1247,9,430833,929,431056,lbe,is
599,599,lakk1252,norw1258,14,429922,928,430128,lbe,no
600,600,lakk1252,nucl1301,28,430820,929,431056,lbe,tr
601,601,lakk1252,kaza1248,26,430844,929,431056,lbe,kk
602,602,lakk1252,bash1264,36,430824,929,431056,lbe,ba
603,603,lakk1252,tata1255,34,430822,929,431056,lbe,tt
604,604,lakk1252,chuv1255,28,429849,928,430128,lbe,cv
605,605,lakk1252,yaku1245,42,430774,929,431056,lbe,sah
606,606,lakk1252,kalm1243,24,429902,928,430128,lbe,xal
607,607,lakk1252,kore1280,11,421622,919,421821,lbe,ko
608,608,lakk1252,nucl1643,22,430802,929,431056,lbe,ja
609,609,lakk1252,nucl1305,8,430836,929,431056,lbe,kn
610,610,lakk1252,mala1464,11,430851,929,431056,lbe,ml
611,611,lakk1252,nucl1302,15,430862,929,431056,lbe,ka
612,612,lakk1252,abkh1244,23,415143,912,415416,lbe,ab
613,613,lakk1252,hebr1245,24,430861,929,431056,lbe,he
614,614,lakk1252,mand1415,14,428022,926,428275,lbe,zh
615,615,nort2671,lezg1247,23,438258,937,438516,se,lez
616,616,nort2671,east2328,17,450567,950,450775,se,mhr
617,617,nort2671,udmu1245,33,450551,950,450775,se,udm
618,618,nort2671,mode1248,23,450580,950,450775,se,el
619,619,nort2671,ital1282,21,450593,950,450775,se,it
620,620,nort2671,stan1290,15,450546,950,450775,se,fr
621,621,nort2671,stan1288,25,450609,950,450775,se,es
622,622,nort2671,stan1289,18,450610,950,450775,se,ca
623,623,nort2671,port1283,21,450592,950,450775,se,pt
624,624,nort2671,roma1327,22,450578,950,450775,se,ro
625,625,nort2671,iris1253,19,448582,948,448878,se,ga
626,626,nort2671,wels1247,23,450577,950,450775,se,cy
627,627,nort2671,bret1244,20,437376,936,437580,se,br
628,628,nort2671,dani1285,15,449662,949,449826,se,da
629,629,nort2671,swed1254,12,450615,950,450775,se,sv
630,630,nort2671,stan1293,12,450608,950,450775,se,en
631,631,nort2671,dutc1256,13,450602,950,450775,se,nl
632,632,nort2671,stan1295,6,450634,950,450775,se,de
633,633,nort2671,lith1251,27,450616,950,450775,se,lt
634,634,nort2671,latv1249,22,450643,950,450775,se,lv
635,635,nort2671,bulg1262,26,448713,948,448878,se,bg
636,636,nort2671,czec1258,14,450631,950,450775,se,cs
637,637,nort2671,poli1260,15,450612,950,450775,se,pl
638,638,nort2671,russ1263,12,450646,950,450775,se,ru
639,639,nort2671,west2369,18,450576,950,450775,se,fa
640,640,nort2671,basq1248,16,450558,950,450775,se,eu
641,641,nort2671,beng1280,15,450598,950,450775,se,bn
642,642,nort2671,tami1289,15,450630,950,450775,se,ta
643,643,nort2671,telu1262,21,450538,950,450775,se,te
644,644,nort2671,veps1250,34,450624,950,450775,se,vep
645,645,nort2671,west2392,27,446791,946,446985,se,mrj
646,646,nort2671,moks1248,39,449651,949,449826,se,mdf
647,647,nort2671,nort2641,13,450568,950,450775,se,ku
648,648,nort2671,nucl1235,11,449689,949,449826,se,hy
649,649,nort2671,croa1245,15,449686,949,449826,se,hr
650,650,nort2671,slov1268,9,449707,949,449826,se,sl
651,651,nort2671,slov1269,16,450635,950,450775,se,sk
652,652,nort2671,ukra1253,6,450655,950,450775,se,uk
653,653,nort2671,bela1254,9,450659,950,450775,se,be
654,654,nort2671,icel1247,13,450627,950,450775,se,is
655,655,nort2671,norw1258,11,449677,949,449826,se,no
656,656,nort2671,nucl1301,26,450596,950,450775,se,tr
657,657,nort2671,kaza1248,16,450612,950,450775,se,kk
658,658,nort2671,bash1264,21,450574,950,450775,se,ba
659,659,nort2671,tata1255,23,450585,950,450775,se,tt
660,660,nort2671,chuv1255,17,449588,949,449826,se,cv
661,661,nort2671,yaku1245,27,450529,950,450775,se,sah
662,662,nort2671,kalm1243,17,449652,949,449826,se,xal
663,663,nort2671,kore1280,9,441194,940,441330,se,ko
664,664,nort2671,nucl1643,17,450581,950,450775,se,ja
665,665,nort2671,nucl1305,11,450631,950,450775,se,kn
666,666,nort2671,mala1464,15,450649,950,450775,se,ml
667,667,nort2671,nucl1302,13,450649,950,450775,se,ka
668,668,nort2671,abkh1244,13,431771,930,431985,se,ab
669,669,nort2671,hebr1245,10,450620,950,450775,se,he
670,670,nort2671,mand1415,13,445855,945,446040,se,zh
671,671,lezg1247,east2328,35,439183,938,439453,lez,mhr
672,672,lezg1247,udmu1245,41,439152,938,439453,lez,udm
673,673,lezg1247,mode1248,35,439185,938,439453,lez,el
674,674,lezg1247,ital1282,28,439190,938,439453,lez,it
675,675,lezg1247,stan1290,26,439153,938,439453,lez,fr
676,676,lezg1247,stan1288,31,439204,938,439453,lez,es
677,677,lezg1247,stan1289,28,439215,938,439453,lez,ca
678,678,lezg1247,port1283,34,439201,938,439453,lez,pt
679,679,lezg1247,roma1327,41,439198,938,439453,lez,ro
680,680,lezg1247,iris1253,33,437214,936,437580,lez,ga
681,681,lezg1247,wels1247,30,439169,938,439453,lez,cy
682,682,lezg1247,bret1244,21,426127,924,426426,lez,br
683,683,lezg1247,dani1285,22,438270,937,438516,lez,da
684,684,lezg1247,swed1254,18,439208,938,439453,lez,sv
685,685,lezg1247,stan1293,9,439185,938,439453,lez,en
686,686,lezg1247,dutc1256,18,439196,938,439453,lez,nl
687,687,lezg1247,stan1295,15,439232,938,439453,lez,de
688,688,lezg1247,lith1251,32,439207,938,439453,lez,lt
689,689,lezg1247,latv1249,22,439224,938,439453,lez,lv
690,690,lezg1247,bulg1262,36,438274,937,438516,lez,bg
691,691,lezg1247,czec1258,20,439226,938,439453,lez,cs
692,692,lezg1247,poli1260,26,439216,938,439453,lez,pl
693,693,lezg1247,russ1263,17,439236,938,439453,lez,ru
694,694,lezg1247,west2369,41,439206,938,439453,lez,fa
695,695,lezg1247,basq1248,29,439166,938,439453,lez,eu
696,696,lezg1247,beng1280,19,439184,938,439453,lez,bn
697,697,lezg1247,tami1289,14,439209,938,439453,lez,ta
698,698,lezg1247,telu1262,28,439137,938,439453,lez,te
699,699,lezg1247,veps1250,30,439197,938,439453,lez,vep
700,700,lezg1247,west2392,38,435447,934,435711,lez,mrj
701,701,lezg1247,moks1248,26,438221,937,438516,lez,mdf
702,702,lezg1247,nort2641,24,439178,938,439453,lez,ku
703,703,lezg1247,nucl1235,22,438309,937,438516,lez,hy
704,704,lezg1247,croa1245,19,438291,937,438516,lez,hr
705,705,lezg1247,slov1268,7,438295,937,438516,lez,sl
706,706,lezg1247,slov1269,22,439230,938,439453,lez,sk
707,707,lezg1247,ukra1253,11,439246,938,439453,lez,uk
708,708,lezg1247,bela1254,11,439244,938,439453,lez,be
709,709,lezg1247,icel1247,15,439214,938,439453,lez,is
710,710,lezg1247,norw1258,14,438276,937,438516,lez,no
711,711,lezg1247,nucl1301,35,439197,938,439453,lez,tr
712,712,lezg1247,kaza1248,26,439215,938,439453,lez,kk
713,713,lezg1247,bash1264,40,439196,938,439453,lez,ba
714,714,lezg1247,tata1255,34,439191,938,439453,lez,tt
715,715,lezg1247,chuv1255,31,438209,937,438516,lez,cv
716,716,lezg1247,yaku1245,37,439135,938,439453,lez,sah
717,717,lezg1247,kalm1243,26,438265,937,438516,lez,xal
718,718,lezg1247,kore1280,13,429898,928,430128,lez,ko
719,719,lezg1247,nucl1643,24,439177,938,439453,lez,ja
720,720,lezg1247,nucl1305,15,439220,938,439453,lez,kn
721,721,lezg1247,mala1464,13,439224,938,439453,lez,ml
722,722,lezg1247,nucl1302,19,439241,938,439453,lez,ka
723,723,lezg1247,abkh1244,27,423377,921,423660,lez,ab
724,724,lezg1247,hebr1245,17,439217,938,439453,lez,he
725,725,lezg1247,mand1415,15,435433,934,435711,lez,zh
726,726,east2328,udmu1245,49,451501,951,451725,mhr,udm
727,727,east2328,mode1248,16,451483,951,451725,mhr,el
728,728,east2328,ital1282,16,451500,951,451725,mhr,it
729,729,east2328,stan1290,14,451461,951,451725,mhr,fr
730,730,east2328,stan1288,16,451509,951,451725,mhr,es
731,731,east2328,stan1289,12,451516,951,451725,mhr,ca
732,732,east2328,port1283,16,451500,951,451725,mhr,pt
733,733,east2328,roma1327,22,451496,951,451725,mhr,ro
734,734,east2328,iris1253,22,449502,949,449826,mhr,ga
735,735,east2328,wels1247,18,451482,951,451725,mhr,cy
736,736,east2328,bret1244,17,438277,937,438516,mhr,br
737,737,east2328,dani1285,8,450565,950,450775,mhr,da
738,738,east2328,swed1254,9,451527,951,451725,mhr,sv
739,739,east2328,stan1293,7,451515,951,451725,mhr,en
740,740,east2328,dutc1256,18,451530,951,451725,mhr,nl
741,741,east2328,stan1295,10,451560,951,451725,mhr,de
742,742,east2328,lith1251,25,451530,951,451725,mhr,lt
743,743,east2328,latv1249,16,451549,951,451725,mhr,lv
744,744,east2328,bulg1262,26,449629,949,449826,mhr,bg
745,745,east2328,czec1258,16,451553,951,451725,mhr,cs
746,746,east2328,poli1260,9,451518,951,451725,mhr,pl
747,747,east2328,russ1263,19,451578,951,451725,mhr,ru
748,748,east2328,west2369,22,451502,951,451725,mhr,fa
749,749,east2328,basq1248,18,451480,951,451725,mhr,eu
750,750,east2328,beng1280,13,451510,951,451725,mhr,bn
751,751,east2328,tami1289,11,451540,951,451725,mhr,ta
752,752,east2328,telu1262,15,451444,951,451725,mhr,te
753,753,east2328,veps1250,29,451531,951,451725,mhr,vep
754,754,east2328,west2392,46,447745,947,447931,mhr,mrj
755,755,east2328,moks1248,35,450560,950,450775,mhr,mdf
756,756,east2328,nort2641,16,451492,951,451725,mhr,ku
757,757,east2328,nucl1235,19,450622,950,450775,mhr,hy
758,758,east2328,croa1245,11,450595,950,450775,mhr,hr
759,759,east2328,slov1268,7,450620,950,450775,mhr,sl
760,760,east2328,slov1269,14,451549,951,451725,mhr,sk
761,761,east2328,ukra1253,8,451577,951,451725,mhr,uk
762,762,east2328,bela1254,8,451575,951,451725,mhr,be
763,763,east2328,icel1247,4,451527,951,451725,mhr,is
764,764,east2328,norw1258,6,450583,950,450775,mhr,no
765,765,east2328,nucl1301,25,451511,951,451725,mhr,tr
766,766,east2328,kaza1248,25,451548,951,451725,mhr,kk
767,767,east2328,bash1264,28,451506,951,451725,mhr,ba
768,768,east2328,tata1255,26,451509,951,451725,mhr,tt
769,769,east2328,chuv1255,29,450528,950,450775,mhr,cv
770,770,east2328,yaku1245,33,451459,951,451725,mhr,sah
771,771,east2328,kalm1243,19,450573,950,450775,mhr,xal
772,772,east2328,kore1280,6,442093,941,442270,mhr,ko
773,773,east2328,nucl1643,10,451485,951,451725,mhr,ja
774,774,east2328,nucl1305,10,451547,951,451725,mhr,kn
775,775,east2328,mala1464,10,451556,951,451725,mhr,ml
776,776,east2328,nucl1302,11,451562,951,451725,mhr,ka
777,777,east2328,abkh1244,18,432677,931,432915,mhr,ab
778,778,east2328,hebr1245,8,451534,951,451725,mhr,he
779,779,east2328,mand1415,10,446761,946,446985,mhr,zh
780,780,udmu1245,mode1248,32,451467,951,451725,udm,el
781,781,udmu1245,ital1282,29,451478,951,451725,udm,it
782,782,udmu1245,stan1290,26,451437,951,451725,udm,fr
783,783,udmu1245,stan1288,27,451483,951,451725,udm,es
784,784,udmu1245,stan1289,23,451490,951,451725,udm,ca
785,785,udmu1245,port1283,26,451472,951,451725,udm,pt
786,786,udmu1245,roma1327,43,451490,951,451725,udm,ro
787,787,udmu1245,iris1253,36,449481,949,449826,udm,ga
788,788,udmu1245,wels1247,29,451456,951,451725,udm,cy
789,789,udmu1245,bret1244,26,438250,937,438516,udm,br
790,790,udmu1245,dani1285,15,450531,950,450775,udm,da
791,791,udmu1245,swed1254,19,451499,951,451725,udm,sv
792,792,udmu1245,stan1293,7,451467,951,451725,udm,en
793,793,udmu1245,dutc1256,24,451494,951,451725,udm,nl
794,794,udmu1245,stan1295,11,451514,951,451725,udm,de
795,795,udmu1245,lith1251,35,451502,951,451725,udm,lt
796,796,udmu1245,latv1249,24,451517,951,451725,udm,lv
797,797,udmu1245,bulg1262,41,449611,949,449826,udm,bg
798,798,udmu1245,czec1258,22,451517,951,451725,udm,cs
799,799,udmu1245,poli1260,27,451506,951,451725,udm,pl
800,800,udmu1245,russ1263,25,451542,951,451725,udm,ru
801,801,udmu1245,west2369,34,451478,951,451725,udm,fa
802,802,udmu1245,basq1248,24,451444,951,451725,udm,eu
803,803,udmu1245,beng1280,24,451484,951,451725,udm,bn
804,804,udmu1245,tami1289,18,451506,951,451725,udm,ta
805,805,udmu1245,telu1262,24,451414,951,451725,udm,te
806,806,udmu1245,veps1250,41,451507,951,451725,udm,vep
807,807,udmu1245,west2392,47,447698,947,447931,udm,mrj
808,808,udmu1245,moks1248,53,450548,950,450775,udm,mdf
809,809,udmu1245,nort2641,19,451450,951,451725,udm,ku
810,810,udmu1245,nucl1235,17,450570,950,450775,udm,hy
811,811,udmu1245,croa1245,20,450565,950,450775,udm,hr
812,812,udmu1245,slov1268,8,450574,950,450775,udm,sl
813,813,udmu1245,slov1269,20,451513,951,451725,udm,sk
814,814,udmu1245,ukra1253,12,451537,951,451725,udm,uk
815,815,udmu1245,bela1254,19,451549,951,451725,udm,be
816,816,udmu1245,icel1247,11,451493,951,451725,udm,is
817,817,udmu1245,norw1258,12,450547,950,450775,udm,no
818,818,udmu1245,nucl1301,35,451483,951,451725,udm,tr
819,819,udmu1245,kaza1248,36,451522,951,451725,udm,kk
820,820,udmu1245,bash1264,40,451482,951,451725,udm,ba
821,821,udmu1245,tata1255,47,451503,951,451725,udm,tt
822,822,udmu1245,chuv1255,41,450504,950,450775,udm,cv
823,823,udmu1245,yaku1245,56,451457,951,451725,udm,sah
824,824,udmu1245,kalm1243,29,450545,950,450775,udm,xal
825,825,udmu1245,kore1280,13,442062,941,442270,udm,ko
826,826,udmu1245,nucl1643,26,451469,951,451725,udm,ja
827,827,udmu1245,nucl1305,10,451499,951,451725,udm,kn
828,828,udmu1245,mala1464,16,451520,951,451725,udm,ml
829,829,udmu1245,nucl1302,15,451522,951,451725,udm,ka
830,830,udmu1245,abkh1244,26,432650,931,432915,udm,ab
831,831,udmu1245,hebr1245,16,451502,951,451725,udm,he
832,832,udmu1245,mand1415,17,446727,946,446985,udm,zh
833,833,mode1248,ital1282,43,451554,951,451725,el,it
834,834,mode1248,stan1290,42,451517,951,451725,el,fr
835,835,mode1248,stan1288,35,451547,951,451725,el,es
836,836,mode1248,stan1289,31,451554,951,451725,el,ca
837,837,mode1248,port1283,42,451552,951,451725,el,pt
838,838,mode1248,roma1327,39,451530,951,451725,el,ro
839,839,mode1248,iris1253,41,449539,949,449826,el,ga
840,840,mode1248,wels1247,37,451520,951,451725,el,cy
841,841,mode1248,bret1244,32,438306,937,438516,el,br
842,842,mode1248,dani1285,19,450586,950,450775,el,da
843,843,mode1248,swed1254,17,451543,951,451725,el,sv
844,844,mode1248,stan1293,9,451519,951,451725,el,en
845,845,mode1248,dutc1256,21,451536,951,451725,el,nl
846,846,mode1248,stan1295,12,451564,951,451725,el,de
847,847,mode1248,lith1251,27,451534,951,451725,el,lt
848,848,mode1248,latv1249,21,451559,951,451725,el,lv
849,849,mode1248,bulg1262,35,449647,949,449826,el,bg
850,850,mode1248,czec1258,22,451565,951,451725,el,cs
851,851,mode1248,poli1260,28,451556,951,451725,el,pl
852,852,mode1248,russ1263,14,451568,951,451725,el,ru
853,853,mode1248,west2369,33,451524,951,451725,el,fa
854,854,mode1248,basq1248,31,451506,951,451725,el,eu
855,855,mode1248,beng1280,22,451528,951,451725,el,bn
856,856,mode1248,tami1289,15,451548,951,451725,el,ta
857,857,mode1248,telu1262,29,451472,951,451725,el,te
858,858,mode1248,veps1250,27,451527,951,451725,el,vep
859,859,mode1248,west2392,26,447704,947,447931,el,mrj
860,860,mode1248,moks1248,32,450554,950,450775,el,mdf
861,861,mode1248,nort2641,24,451508,951,451725,el,ku
862,862,mode1248,nucl1235,14,450612,950,450775,el,hy
863,863,mode1248,croa1245,13,450599,950,450775,el,hr
864,864,mode1248,slov1268,11,450628,950,450775,el,sl
865,865,mode1248,slov1269,19,451559,951,451725,el,sk
866,866,mode1248,ukra1253,12,451585,951,451725,el,uk
867,867,mode1248,bela1254,9,451577,951,451725,el,be
868,868,mode1248,icel1247,14,451547,951,451725,el,is
869,869,mode1248,norw1258,13,450599,950,450775,el,no
870,870,mode1248,nucl1301,28,451517,951,451725,el,tr
871,871,mode1248,kaza1248,18,451534,951,451725,el,kk
872,872,mode1248,bash1264,25,451500,951,451725,el,ba
873,873,mode1248,tata1255,27,451511,951,451725,el,tt
874,874,mode1248,chuv1255,23,450516,950,450775,el,cv
875,875,mode1248,yaku1245,27,451447,951,451725,el,sah
876,876,mode1248,kalm1243,15,450565,950,450775,el,xal
877,877,mode1248,kore1280,16,442112,941,442270,el,ko
878,878,mode1248,nucl1643,26,451517,951,451725,el,ja
879,879,mode1248,nucl1305,13,451553,951,451725,el,kn
880,880,mode1248,mala1464,22,451580,951,451725,el,ml
881,881,mode1248,nucl1302,12,451564,951,451725,el,ka
882,882,mode1248,abkh1244,23,432682,931,432915,el,ab
883,883,mode1248,hebr1245,20,451558,951,451725,el,he
884,884,mode1248,mand1415,16,446775,946,446985,el,zh
885,885,ital1282,stan1290,56,451562,951,451725,it,fr
886,886,ital1282,stan1288,47,451588,951,451725,it,es
887,887,ital1282,stan1289,46,451601,951,451725,it,ca
888,888,ital1282,port1283,55,451595,951,451725,it,pt
889,889,ital1282,roma1327,45,451559,951,451725,it,ro
890,890,ital1282,iris1253,30,449534,949,449826,it,ga
891,891,ital1282,wels1247,36,451535,951,451725,it,cy
892,892,ital1282,bret1244,33,438325,937,438516,it,br
893,893,ital1282,dani1285,20,450606,950,450775,it,da
894,894,ital1282,swed1254,15,451556,951,451725,it,sv
895,895,ital1282,stan1293,14,451546,951,451725,it,en
896,896,ital1282,dutc1256,24,451559,951,451725,it,nl
897,897,ital1282,stan1295,13,451583,951,451725,it,de
898,898,ital1282,lith1251,27,451551,951,451725,it,lt
899,899,ital1282,latv1249,23,451580,951,451725,it,lv
900,900,ital1282,bulg1262,26,449646,949,449826,it,bg
901,901,ital1282,czec1258,19,451576,951,451725,it,cs
902,902,ital1282,poli1260,29,451575,951,451725,it,pl
903,903,ital1282,russ1263,14,451585,951,451725,it,ru
904,904,ital1282,west2369,29,451533,951,451725,it,fa
905,905,ital1282,basq1248,32,451525,951,451725,it,eu
906,906,ital1282,beng1280,19,451539,951,451725,it,bn
907,907,ital1282,tami1289,15,451565,951,451725,it,ta
908,908,ital1282,telu1262,21,451473,951,451725,it,te
909,909,ital1282,veps1250,30,451550,951,451725,it,vep
910,910,ital1282,west2392,32,447732,947,447931,it,mrj
911,911,ital1282,moks1248,32,450571,950,450775,it,mdf
912,912,ital1282,nort2641,19,451515,951,451725,it,ku
913,913,ital1282,nucl1235,13,450626,950,450775,it,hy
914,914,ital1282,croa1245,13,450616,950,450775,it,hr
915,915,ital1282,slov1268,10,450644,950,450775,it,sl
916,916,ital1282,slov1269,24,451586,951,451725,it,sk
917,917,ital1282,ukra1253,6,451590,951,451725,it,uk
918,918,ital1282,bela1254,9,451594,951,451725,it,be
919,919,ital1282,icel1247,12,451560,951,451725,it,is
920,920,ital1282,norw1258,10,450609,950,450775,it,no
921,921,ital1282,nucl1301,24,451526,951,451725,it,tr
922,922,ital1282,kaza1248,11,451537,951,451725,it,kk
923,923,ital1282,bash1264,29,451525,951,451725,it,ba
924,924,ital1282,tata1255,24,451522,951,451725,it,tt
925,925,ital1282,chuv1255,22,450531,950,450775,it,cv
926,926,ital1282,yaku1245,24,451458,951,451725,it,sah
927,927,ital1282,kalm1243,17,450586,950,450775,it,xal
928,928,ital1282,kore1280,16,442128,941,442270,it,ko
929,929,ital1282,nucl1643,22,451526,951,451725,it,ja
930,930,ital1282,nucl1305,11,451566,951,451725,it,kn
931,931,ital1282,mala1464,21,451595,951,451725,it,ml
932,932,ital1282,nucl1302,14,451585,951,451725,it,ka
