"","Herero","Zulu","Tswana","Ndonga","Swati","Tsonga","Venda","Kongo","Kikuyu","Luganda","Kinyarwanda","Kirundi","Igbo","Bambara","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Bulgarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Turkish","Hebrew","Eastern Punjabi","Kazakh","Sakha","Korean","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Telugu","Tamil","Malayalam","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Chamorro","Samoan","Tongan","Maori","Hawaiian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Kinyarwanda",0.500833333333333,0.291666666666666,0.438333333333333,0.375,0.379166666666667,0.25,0.458333333333333,0.305833333333333,0.458333333333333,0.333333333333333,0,0.291666666666666,0.541666666666667,0.458333333333333,0.400833333333333,0.398333333333333,0.416666666666667,0.616666666666667,0.420833333333333,0.541666666666667,0.5,0.625,0.588333333333333,0.75,0.389166666666666,0.563333333333333,0.666666666666667,0.8025,0.583333333333333,0.708333333333333,0.5,0.416666666666667,0.625,0.541666666666667,0.458333333333333,0.708333333333333,0.5,0.540833333333333,0.55,0.503333333333333,0.541666666666667,0.541666666666667,0.75,0.541666666666667,0.628333333333333,0.666666666666667,0.333333333333333,0.458333333333333,0.650833333333334,0.718333333333333,0.571666666666667,0.708333333333333,0.569166666666667,0.550833333333333,0.625833333333333,0.568333333333333,0.480833333333333,0.539166666666667,0.479166666666667,0.358333333333333,0.421666666666667,0.45,0.625,0.476666666666667,0.525833333333333,0.666666666666667,0.551666666666667,0.625,0.5975,0.583333333333333,0.528333333333334,0.441666666666667,0.5,0.428333333333333,0.416666666666667,0.699166666666667,0.458333333333333,0.543333333333334
"Kirundi",0.618333333333333,0.416666666666667,0.445833333333333,0.583333333333333,0.563333333333333,0.458333333333333,0.5,0.494166666666667,0.458333333333333,0.333333333333333,0.291666666666666,0,0.541666666666667,0.5,0.456666666666667,0.5225,0.541666666666667,0.560833333333333,0.583333333333333,0.5,0.5,0.583333333333333,0.598333333333333,0.708333333333333,0.4,0.534166666666667,0.5,0.736666666666667,0.666666666666667,0.75,0.583333333333333,0.541666666666667,0.458333333333333,0.625,0.583333333333333,0.625,0.416666666666667,0.554166666666667,0.635,0.646666666666666,0.541666666666667,0.583333333333333,0.708333333333333,0.5,0.528333333333334,0.5,0.5,0.375,0.525833333333333,0.686666666666667,0.449166666666667,0.583333333333333,0.610833333333333,0.509166666666667,0.584166666666667,0.519166666666667,0.406666666666667,0.526666666666667,0.526666666666667,0.385,0.494166666666667,0.525,0.625,0.5375,0.4425,0.625,0.57,0.708333333333333,0.6525,0.583333333333333,0.653333333333334,0.64,0.708333333333333,0.62,0.625,0.654166666666666,0.458333333333333,0.739166666666667
"Igbo",0.521666666666667,0.375,0.271666666666667,0.541666666666667,0.448333333333333,0.458333333333333,0.458333333333333,0.551666666666667,0.291666666666666,0.416666666666667,0.541666666666667,0.541666666666667,0,0.666666666666667,0.556666666666667,0.564166666666667,0.5,0.575,0.545833333333334,0.666666666666667,0.625,0.666666666666667,0.725833333333334,0.625,0.504166666666667,0.563333333333333,0.583333333333333,0.4975,0.875,0.875,0.833333333333334,0.75,0.541666666666667,0.625,0.666666666666667,0.625,0.666666666666667,0.728333333333333,0.521666666666667,0.525833333333333,0.583333333333333,0.625,0.333333333333333,0.583333333333333,0.578333333333333,0.5,0.708333333333333,0.583333333333333,0.439166666666667,0.571666666666666,0.63,0.625,0.695,0.64,0.503333333333333,0.643333333333333,0.584166666666667,0.6375,0.65,0.689166666666667,0.654166666666667,0.635833333333333,0.333333333333333,0.600833333333333,0.4425,0.541666666666667,0.516666666666666,0.75,0.5275,0.833333333333334,0.559166666666667,0.699166666666666,0.791666666666667,0.75,0.541666666666667,0.490833333333333,0.708333333333333,0.685833333333333
"Bambara",0.561666666666667,0.541666666666667,0.570833333333333,0.416666666666667,0.575,0.5,0.458333333333333,0.380833333333333,0.583333333333333,0.416666666666667,0.458333333333333,0.5,0.666666666666667,0,0.2675,0.38,0.25,0.519166666666667,0.540833333333333,0.541666666666667,0.5,0.708333333333333,0.538333333333333,0.791666666666667,0.401666666666667,0.543333333333333,0.625,0.760833333333333,0.583333333333333,0.583333333333333,0.541666666666667,0.416666666666667,0.625,0.458333333333333,0.375,0.708333333333333,0.583333333333333,0.614166666666667,0.585,0.543333333333333,0.625,0.458333333333333,0.791666666666667,0.5,0.69,0.583333333333333,0.416666666666667,0.458333333333333,0.609166666666667,0.805833333333333,0.570833333333333,0.583333333333333,0.439166666666667,0.509166666666667,0.563333333333333,0.561666666666667,0.511666666666667,0.425,0.4675,0.460833333333333,0.440833333333333,0.4125,0.708333333333333,0.455,0.7075,0.791666666666667,0.626666666666667,0.541666666666667,0.634166666666667,0.583333333333333,0.695,0.653333333333334,0.541666666666667,0.600833333333333,0.458333333333333,0.529166666666667,0.541666666666667,0.526666666666667
"Amharic",0.598333333333333,0.54,0.536666666666667,0.4925,0.631666666666667,0.518333333333333,0.575833333333333,0.495,0.556666666666667,0.330833333333333,0.400833333333333,0.456666666666667,0.556666666666667,0.2675,0,0.424166666666667,0.200833333333333,0.384166666666667,0.499166666666667,0.54,0.434166666666667,0.6225,0.504166666666667,0.661666666666667,0.4,0.519166666666667,0.6425,0.715,0.643333333333333,0.6425,0.559166666666667,0.435,0.598333333333333,0.3925,0.433333333333333,0.684166666666667,0.559166666666667,0.5825,0.629166666666667,0.564166666666667,0.473333333333333,0.5425,0.723333333333333,0.3725,0.455,0.598333333333333,0.393333333333333,0.5175,0.601666666666667,0.695833333333333,0.480833333333333,0.455833333333333,0.414166666666667,0.304166666666667,0.423333333333333,0.459166666666667,0.426666666666667,0.445,0.560833333333334,0.4975,0.470833333333333,0.545833333333333,0.728333333333333,0.450833333333333,0.6225,0.748333333333333,0.6725,0.690833333333333,0.651666666666667,0.768333333333334,0.735,0.683333333333333,0.685,0.6525,0.493333333333333,0.488333333333333,0.54,0.566666666666667
"Kanuri",0.453333333333333,0.446666666666667,0.499166666666667,0.380833333333333,0.439166666666667,0.415,0.52,0.429166666666667,0.506666666666667,0.4925,0.398333333333333,0.5225,0.564166666666667,0.38,0.424166666666667,0,0.4125,0.658333333333333,0.435,0.528333333333333,0.545,0.68,0.551666666666667,0.769166666666667,0.3675,0.528333333333333,0.5725,0.743333333333333,0.540833333333333,0.669166666666667,0.525,0.399166666666667,0.648333333333333,0.571666666666667,0.545,0.639166666666667,0.436666666666667,0.530833333333333,0.460833333333333,0.4275,0.4975,0.495,0.731666666666666,0.533333333333333,0.66,0.516666666666667,0.385,0.416666666666667,0.455,0.725833333333333,0.420833333333333,0.698333333333333,0.615833333333333,0.583333333333333,0.669166666666667,0.561666666666667,0.655,0.619166666666667,0.455,0.415833333333333,0.464166666666667,0.413333333333333,0.625,0.465833333333333,0.624166666666667,0.775,0.6975,0.635833333333333,0.691666666666667,0.614166666666667,0.533333333333333,0.514166666666667,0.525833333333333,0.511666666666667,0.396666666666667,0.695833333333333,0.4325,0.446666666666667
"Wolof",0.48,0.541666666666667,0.438333333333333,0.333333333333333,0.49,0.458333333333333,0.375,0.443333333333333,0.458333333333333,0.333333333333333,0.416666666666667,0.541666666666667,0.5,0.25,0.200833333333333,0.4125,0,0.45,0.504166666666667,0.625,0.416666666666667,0.625,0.540833333333333,0.708333333333333,0.401666666666667,0.505833333333333,0.666666666666667,0.7,0.666666666666667,0.625,0.541666666666667,0.458333333333333,0.541666666666667,0.458333333333333,0.375,0.708333333333333,0.583333333333333,0.58,0.510833333333333,0.505833333333333,0.416666666666667,0.375,0.666666666666667,0.5,0.481666666666666,0.541666666666667,0.375,0.5,0.564166666666667,0.639166666666667,0.546666666666667,0.5,0.314166666666667,0.431666666666666,0.420833333333333,0.496666666666667,0.511666666666667,0.458333333333333,0.535,0.5025,0.4675,0.539166666666666,0.666666666666667,0.465,0.6925,0.833333333333334,0.668333333333333,0.666666666666667,0.675,0.75,0.600833333333333,0.646666666666667,0.666666666666667,0.634166666666667,0.375,0.574166666666667,0.583333333333333,0.443333333333333
"Egyptian Arabic",0.768333333333333,0.616666666666667,0.628333333333333,0.7,0.756666666666667,0.7,0.728333333333333,0.693333333333333,0.645,0.45,0.616666666666667,0.560833333333333,0.575,0.519166666666667,0.384166666666667,0.658333333333333,0.45,0,0.44,0.658333333333334,0.45,0.61,0.574166666666667,0.443333333333333,0.544166666666667,0.5125,0.526666666666667,0.601666666666667,0.776666666666667,0.776666666666667,0.7,0.616666666666667,0.560833333333333,0.366666666666667,0.491666666666667,0.61,0.575,0.540833333333333,0.736666666666667,0.675,0.526666666666667,0.7325,0.61,0.443333333333333,0.473333333333333,0.649166666666667,0.491666666666667,0.533333333333334,0.6825,0.624166666666667,0.406666666666667,0.318333333333333,0.428333333333334,0.373333333333333,0.261666666666667,0.405,0.33,0.4225,0.616666666666667,0.576666666666667,0.588333333333333,0.676666666666667,0.644166666666667,0.470833333333333,0.521666666666667,0.651666666666667,0.675,0.825,0.73,0.894166666666666,0.8875,0.7975,0.866666666666667,0.8275,0.658333333333334,0.410833333333333,0.616666666666667,0.774166666666667
"Kabyle",0.505833333333333,0.4625,0.564166666666667,0.526666666666667,0.465,0.545833333333334,0.4975,0.5525,0.580833333333333,0.670833333333333,0.420833333333333,0.583333333333333,0.545833333333334,0.540833333333333,0.499166666666667,0.435,0.504166666666667,0.44,0,0.67,0.629166666666667,0.790833333333333,0.663333333333333,0.696666666666667,0.601666666666667,0.609166666666667,0.546666666666667,0.628333333333333,0.706666666666667,0.796666666666667,0.635,0.545,0.660833333333334,0.503333333333333,0.635,0.586666666666666,0.551666666666667,0.575833333333334,0.494166666666667,0.451666666666667,0.613333333333333,0.665,0.624166666666667,0.738333333333333,0.705,0.5725,0.368333333333333,0.504166666666667,0.575833333333333,0.759166666666667,0.4875,0.655,0.651666666666667,0.678333333333333,0.556666666666667,0.623333333333333,0.688333333333333,0.600833333333333,0.505,0.468333333333333,0.6075,0.526666666666667,0.530833333333333,0.495,0.625833333333333,0.755,0.7075,0.755,0.688333333333334,0.754166666666666,0.571666666666666,0.6,0.63,0.644166666666667,0.343333333333333,0.584166666666667,0.593333333333333,0.616666666666667
"Neapolitan",0.703333333333333,0.375,0.48,0.625,0.565,0.458333333333333,0.666666666666667,0.561666666666667,0.5,0.5,0.541666666666667,0.5,0.666666666666667,0.541666666666667,0.54,0.528333333333333,0.625,0.658333333333334,0.67,0,0.25,0.333333333333333,0.2675,0.458333333333333,0.423333333333333,0.395833333333333,0.458333333333333,0.673333333333333,0.5,0.625,0.583333333333333,0.333333333333333,0.625,0.583333333333333,0.583333333333333,0.333333333333333,0.375,0.395,0.641666666666667,0.48,0.458333333333333,0.625,0.625,0.583333333333333,0.574166666666666,0.583333333333333,0.5,0.458333333333333,0.525833333333333,0.568333333333333,0.473333333333333,0.5,0.615,0.4675,0.565,0.448333333333333,0.576666666666666,0.559166666666667,0.555833333333333,0.484166666666667,0.3875,0.4125,0.625,0.570833333333333,0.499166666666667,0.5,0.56,0.666666666666667,0.736666666666667,0.583333333333333,0.653333333333334,0.575833333333333,0.541666666666667,0.566666666666667,0.625,0.699166666666667,0.375,0.55
"Spanish",0.703333333333333,0.375,0.438333333333333,0.625,0.5275,0.416666666666667,0.666666666666667,0.58,0.458333333333333,0.375,0.5,0.5,0.625,0.5,0.434166666666667,0.545,0.416666666666667,0.45,0.629166666666667,0.25,0,0.291666666666666,0.184166666666667,0.375,0.350833333333333,0.344166666666667,0.458333333333333,0.628333333333334,0.583333333333333,0.583333333333333,0.583333333333333,0.333333333333333,0.541666666666667,0.5,0.5,0.291666666666666,0.333333333333333,0.311666666666667,0.683333333333333,0.475,0.416666666666667,0.583333333333333,0.583333333333333,0.5,0.481666666666666,0.625,0.541666666666667,0.416666666666667,0.565833333333333,0.4725,0.473333333333333,0.458333333333333,0.49,0.346666666666667,0.391666666666667,0.38,0.47,0.5275,0.579166666666666,0.501666666666667,0.346666666666667,0.456666666666667,0.666666666666667,0.456666666666667,0.484166666666667,0.625,0.518333333333333,0.666666666666667,0.7775,0.666666666666667,0.655,0.556666666666667,0.625,0.594166666666667,0.583333333333333,0.615833333333333,0.375,0.55
"English",0.78,0.458333333333333,0.521666666666667,0.75,0.6175,0.5,0.708333333333333,0.684166666666667,0.541666666666667,0.458333333333333,0.625,0.583333333333333,0.666666666666667,0.708333333333333,0.6225,0.68,0.625,0.61,0.790833333333333,0.333333333333333,0.291666666666666,0,0.265833333333333,0.25,0.5,0.480833333333333,0.5,0.734166666666667,0.541666666666667,0.583333333333333,0.625,0.5,0.666666666666667,0.541666666666667,0.5,0.25,0.5,0.403333333333333,0.683333333333333,0.533333333333333,0.458333333333333,0.708333333333333,0.5,0.458333333333333,0.5,0.666666666666667,0.625,0.583333333333333,0.62,0.438333333333333,0.538333333333334,0.375,0.406666666666667,0.471666666666667,0.47,0.399166666666667,0.458333333333333,0.5975,0.6875,0.593333333333333,0.490833333333333,0.538333333333333,0.708333333333333,0.665,0.484166666666667,0.625,0.643333333333333,0.791666666666667,0.735833333333333,0.75,0.7025,0.7225,0.708333333333333,0.68,0.708333333333333,0.6575,0.5,0.716666666666667
"French",0.7375,0.5175,0.579166666666667,0.665833333333333,0.604166666666667,0.453333333333333,0.705,0.6075,0.598333333333333,0.559166666666667,0.588333333333333,0.598333333333333,0.725833333333334,0.538333333333333,0.504166666666667,0.551666666666667,0.540833333333333,0.574166666666667,0.663333333333333,0.2675,0.184166666666667,0.265833333333333,0,0.3075,0.475833333333333,0.423333333333334,0.474166666666667,0.708333333333334,0.493333333333333,0.576666666666667,0.578333333333333,0.328333333333333,0.64,0.536666666666667,0.5825,0.224166666666667,0.3925,0.309166666666667,0.676666666666667,0.543333333333333,0.4325,0.6275,0.640833333333333,0.599166666666667,0.600833333333333,0.6825,0.536666666666667,0.5175,0.625,0.5375,0.475833333333333,0.515833333333333,0.529166666666667,0.404166666666667,0.5325,0.449166666666667,0.5575,0.545,0.5975,0.528333333333333,0.388333333333333,0.483333333333333,0.686666666666667,0.471666666666667,0.515,0.640833333333333,0.6025,0.671666666666667,0.789166666666667,0.659166666666667,0.69,0.559166666666667,0.62,0.5925,0.62,0.738333333333333,0.475833333333333,0.595
"Dutch",0.863333333333333,0.625,0.646666666666667,0.791666666666667,0.75,0.666666666666667,0.833333333333334,0.8125,0.666666666666667,0.666666666666667,0.75,0.708333333333333,0.625,0.791666666666667,0.661666666666667,0.769166666666667,0.708333333333333,0.443333333333333,0.696666666666667,0.458333333333333,0.375,0.25,0.3075,0,0.625,0.495,0.583333333333333,0.5675,0.708333333333333,0.708333333333333,0.75,0.583333333333333,0.583333333333333,0.5,0.666666666666667,0.333333333333333,0.583333333333333,0.445,0.766666666666667,0.664166666666666,0.458333333333333,0.791666666666667,0.5,0.583333333333333,0.541666666666667,0.708333333333333,0.708333333333333,0.708333333333333,0.708333333333333,0.438333333333333,0.621666666666667,0.375,0.573333333333333,0.5,0.419166666666667,0.440833333333333,0.541666666666667,0.6325,0.754166666666666,0.676666666666666,0.574166666666666,0.650833333333333,0.583333333333333,0.6125,0.453333333333333,0.583333333333333,0.641666666666667,0.875,0.78,0.875,0.833333333333334,0.805833333333333,0.833333333333334,0.805,0.75,0.615833333333333,0.625,0.758333333333333
