society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,Slope,0.57077003,,,,
B35,Paraujano,xd1330,para1316,Paraujano,Arawakan,Slope,0.571082681,,,,
B374,Caribou Inuit,xd1038,cari1277,Kivalliq,Eskimo-Aleut,Slope,0.573095984,,,,
Ag5,Birifor,xd288,sout2790,Southern Birifor,Atlantic-Congo,Slope,0.574097033,,,,
SCCS36,Somali,xd426,nort3051,Northern Somali,Afro-Asiatic,Slope,0.574249035,,,,
Af15,Kpelle,xd192,libe1247,Liberia Kpelle,Mande,Slope,0.575418535,,,,
Nf3,Omaha,xd1237,omah1248,Omaha,Siouan,Slope,0.576919643,,,,
Eh9,Antaisaka,xd695,tesa1236,Tesaka Malagasy,Austronesian,Slope,0.578226153,,,,
Ag27,Diula,xd263,dyul1238,Dyula,Mande,Slope,0.579324643,,,,
B99,Mulluk,xd948,mull1237,Mullukmulluk,Northern Daly,Slope,0.580059681,,,,
B120,Pitjandjara,xd967,pitj1243,Pitjantjatjara,Pama-Nyungan,Slope,0.58159234,,,,
Ah15,Reshe,xd304,resh1242,Reshe,Atlantic-Congo,Slope,0.582648924,,,,
Sa6,Yucatec Maya,xd1322,yuca1254,Yucatec Maya,Mayan,Slope,0.583032217,,,,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,Slope,0.586248082,,,,
Ad28,Zigula,xd96,zigu1242,Zigula,Atlantic-Congo,Slope,0.588326098,,,,
Na16,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,Slope,0.588474415,,,,
Cb11,Midobi,xd460,mido1240,Midob,Nubian,Slope,0.588601254,,,,
Ch9,Lithuanians,xd573,lith1251,Lithuanian,Indo-European,Slope,0.593668381,,,,
ch23,Lithuanian Tatar,xd561,west2405,Western Tatar,Turkic,Slope,0.593668381,,,,
B340,Waswanipi Cree,xd1005,sout2978,Southern East Cree,Algic,Slope,0.594872726,,,,
Cd12,Algerians,xd510,algi1247,Algiers,Afro-Asiatic,Slope,0.595320079,,,,
SCCS97,Lesu,xd856,nots1237,Notsi,Austronesian,Slope,0.597341233,,,,
B299,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,Slope,0.599225963,,,,
Na37,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,Slope,0.599611265,,,,
Ec2,Yakut,xd628,yaku1245,Sakha,Turkic,Slope,0.599697199,,,,
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,Slope,0.599734853,,,,
Ae31,Budu,xd151,budu1250,Budu,Atlantic-Congo,Slope,0.599734853,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,Slope,0.599957604,,,,
Ah14,Kamuku,xd303,cind1241,Yara,Atlantic-Congo,Slope,0.599986233,,,,
SCCS91,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,Slope,0.601501577,,,,
B342,Montagnais,xd1048,mont1268,Montagnais,Algic,Slope,0.602179638,,,,
B243,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,Slope,0.602359225,,,,
Ai26,Ngbandi,xd355,nort2774,Northern Ngbandi,Atlantic-Congo,Slope,0.602368753,,,,
Cb26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,Slope,0.602504261,,,,
Se12,Tucano,xd1365,tuca1252,Tucano,Tucanoan,Slope,0.603232339,,,,
Ai42,Tullishi,xd373,tuli1249,Tulishi,Kadugli-Krongo,Slope,0.603487777,,,,
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,Slope,0.603487777,,,,
Ac5,Lamba,xd71,lamb1271,Lamba,Atlantic-Congo,Slope,0.609924334,,,,
B352,Hare,xd1009,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,Slope,0.611725081,,,,
SCCS12,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,Slope,0.612848357,,,,
SCCS53,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,Slope,0.613311269,,,,
Ae41,Kota,xd162,ndas1238,Ndasa,Atlantic-Congo,Slope,0.614060339,,,,
Na35,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,Slope,0.614522508,,,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,Slope,0.617757989,,,,
Ai32,Lugbara,xd362,lugb1240,Lugbara,Central Sudanic,Slope,0.624281291,,,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,Slope,0.624281291,,,,
Aa3,Nama,xd3,nama1265,Nama,Khoe-Kwadi,Slope,0.624378304,,,,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,Slope,0.62477038,,,,
SCCS26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,Slope,0.628368259,,,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,Slope,0.629422006,,,,
Ag34,Dorosie,xd271,dogo1295,Dogosé,Atlantic-Congo,Slope,0.633620124,,,,
Cd1,Barabra,xd507,kenu1236,Kenuzi-Dongola,Nubian,Slope,0.634287474,,,,
Af6,Oyo Yoruba,xd240,ilaa1245,Ila (Yoruba),Atlantic-Congo,Slope,0.634904376,,,,
Si6,Guató,xd1403,guat1253,Guató,,Slope,0.63713481,,,,
B259,Kainai,xd1212,bloo1239,Blood,Algic,Slope,0.64057425,,,,
Ef9,Gujarati,xd671,guja1252,Gujarati,Indo-European,Slope,0.641946414,,,,
Ac12,Chokwe,xd36,chok1245,Chokwe,Atlantic-Congo,Slope,0.643110853,,,,
Ad46,Soga,xd116,soga1242,Soga,Atlantic-Congo,Slope,0.64350785,,,,
Ai30,Lese,xd360,lese1243,Lese,Central Sudanic,Slope,0.64818978,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,Slope,0.648985893,,,,
SCCS145,Muscogee,xd1252,cree1270,Creek,Muskogean,Slope,0.6508976,,,,
Id5,Kariyarra,xd780,kari1304,Kariyarra,Pama-Nyungan,Slope,0.653304729,,,,
Ag41,Kusasi,xd279,kusa1250,Kusaal,Atlantic-Congo,Slope,0.654681598,,,,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,Slope,0.656195248,,,,
Aj24,Toposa,xd400,topo1242,Toposa,Nilotic,Slope,0.657528322,,,,
Ag31,Minianka,xd268,mama1271,Mamara Senoufo,Atlantic-Congo,Slope,0.66002629,,,,
Cd2,Egyptians,xd518,egyp1253,Egyptian Arabic,Afro-Asiatic,Slope,0.660649048,,,,
SCCS43,Egyptians,xd518,egyp1253,Egyptian Arabic,Afro-Asiatic,Slope,0.660649048,,,,
Ec1,Nivkh,xd617,gily1242,Nivkh,,Slope,0.661789423,,,,
SCCS119,Nivkh,xd617,gily1242,Nivkh,,Slope,0.661789423,,,,
Ag22,Serer,xd258,sere1260,Sereer,Atlantic-Congo,Slope,0.663020753,,,,
B252,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,Slope,0.665087884,,,,
Ai12,Fali,xd340,sout2782,South Fali,Atlantic-Congo,Slope,0.665247179,,,,
Ai15,Mundang,xd343,mund1325,Mundang,Atlantic-Congo,Slope,0.665247179,,,,
Ai17,Gisiga,xd345,sout3051,South Giziga,Afro-Asiatic,Slope,0.665247179,,,,
Af34,Ife,xd213,ifee1241,Ifè,Atlantic-Congo,Slope,0.667608792,,,,
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,Slope,0.668759648,,,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,Slope,0.670234056,,,,
Cd6,Ancient Egyptians,xd524,egyp1246,Egyptian (Ancient),Afro-Asiatic,Slope,0.670346914,,,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,Slope,0.672275713,,,,
Ag11,Lobi,xd246,lobi1245,Lobi,Atlantic-Congo,Slope,0.672599821,,,,
Af8,Nupe,xd242,nupe1254,Nupe-Nupe-Tako,Atlantic-Congo,Slope,0.673220666,,,,
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,Slope,0.67417382,,,,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,Slope,0.676292828,,,,
Af9,Baule,xd243,baou1238,Baoulé,Atlantic-Congo,Slope,0.677247138,,,,
Ca34,Ababda,xd442,abab1239,Ababda,Afro-Asiatic,Slope,0.678352791,,,,
Cc8,Aulliminden,xd505,ioul1238,Ioullemmeden,Afro-Asiatic,Slope,0.678514685,,,,
Nf12,Ponca,xd1232,ponc1241,Ponca,Siouan,Slope,0.679618606,,,,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,Slope,0.684117066,,,,
B124,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,Slope,0.685076286,,,,
B255,Piegan,xd1217,pieg1239,Piegan,Algic,Slope,0.686731569,,,,
Ng4,Penobscot,xd1253,peno1243,Penobscot,Algic,Slope,0.686747968,,,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,Slope,0.688237095,,,,
SCCS30,Otoro,xd338,otor1240,Otoro,Heibanic,Slope,0.689150316,,,,
Ab14,Lovedu,xd15,lobe1242,Lobedu,Atlantic-Congo,Slope,0.692927842,,,,
ch27,Veps,xd565,veps1250,Veps,Uralic,Slope,0.693348014,,,,
Nh20,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,Slope,0.693512499,,,,
ch13,Besermyan,xd550,nort2676,North Udmurt,Uralic,Slope,0.696224573,,,,
Na30,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,Slope,0.70353173,,,,
Sc6,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,Slope,0.705458467,,,,
Af10,Igbo,xd187,nucl1417,Igbo,Atlantic-Congo,Slope,0.706095839,,,,
Si10,Kuikuru,xd1398,kuik1246,Kuikúro-Kalapálo,Cariban,Slope,0.707070427,,,,
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,Slope,0.711683225,,,,
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,Slope,0.713366378,,,,
Ab7,Nyaneka,xd30,nyan1305,Nyaneka,Atlantic-Congo,Slope,0.719187885,,,,
B361,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,Slope,0.720675311,,,,
Sd1,Munduruku,xd1353,mund1330,Mundurukú,Tupian,Slope,0.721987713,,,,
Af38,Abron,xd217,abro1238,Abron,Atlantic-Congo,Slope,0.722089857,,,,
Nf15,Kickapoo,xd1235,kick1244,Kickapoo,Algic,Slope,0.723747729,,,,
Ai13,Laka,xd341,laka1254,Laka (Chad),Central Sudanic,Slope,0.737034674,,,,
Ne15,Hidatsa,xd1214,hida1246,Hidatsa,Siouan,Slope,0.740246596,,,,
Ne6,Mandan,xd1225,mand1446,Mandan,Siouan,Slope,0.740246596,,,,
SCCS141,Hidatsa,xd1214,hida1246,Hidatsa,Siouan,Slope,0.740246596,,,,
B100,Worrorra,xd949,worr1237,Worrorra,Worrorran,Slope,0.740440983,,,,
Ch10,Romanians,xd547,baya1255,Bayash-Rudar,Indo-European,Slope,0.741855834,,,,
SCCS13,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,Slope,0.743140259,,,,
Se5,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,Slope,0.744861757,,,,
Ag44,Dagomba,xd282,dagb1246,Dagbani,Atlantic-Congo,Slope,0.746422279,,,,
Ac3,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,Slope,0.749168635,,,,
Ad47,Sumbwa,xd117,sumb1240,Sumbwa,Atlantic-Congo,Slope,0.750476594,,,,
SCCS16,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,Slope,0.751722712,,,,
B371,Kotzebue Sound Inuit,xd1016,kotz1238,Kotzebue Sound Inupiatun,Eskimo-Aleut,Slope,0.752748876,,,,
Ag3,Dogon,xd266,bank1259,Bankan Tey Dogon,Dogon,Slope,0.753187229,,,,
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,Slope,0.753492499,,,,
SCCS174,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,Slope,0.756615702,,,,
SCCS71,Burmese,xd709,nucl1310,Burmese,Sino-Tibetan,Slope,0.756784137,,,,
Ih11,Epi,xd864,lame1260,Lamenu,Austronesian,Slope,0.757352096,,,,
Sj7,Apinaye,xd1415,apin1244,Apinayé,Nuclear-Macro-Je,Slope,0.75823064,,,,
ch15,Erzya Mordvins,xd552,erzy1239,Erzya,Uralic,Slope,0.75906439,,,,
Af3,Ashanti,xd208,asan1239,Asante,Atlantic-Congo,Slope,0.763070267,,,,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,Slope,0.765968369,,,,
Ne8,Teton,xd1227,lako1247,Lakota,Siouan,Slope,0.766502092,,,,
Ca5,Bisharin,xd453,bish1251,Bisharin,Afro-Asiatic,Slope,0.769701539,,,,
Ad30,Digo,xd99,digo1243,Digo,Atlantic-Congo,Slope,0.771572256,,,,
Ad31,Duruma,xd100,duru1249,Duruma,Atlantic-Congo,Slope,0.771572256,,,,
Ad37,Teita,xd106,tait1250,Taita,Atlantic-Congo,Slope,0.771572256,,,,
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,Slope,0.773386442,,,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,Slope,0.774236735,,,,
Sh4,Kadiwéu,xd1391,kadi1248,Kadiwéu,Guaicuruan,Slope,0.774727502,,,,
Cb7,Bolewa,xd484,nucl1695,Bole,Afro-Asiatic,Slope,0.776563475,,,,
Ab13,Tswana,xd14,tswa1253,Tswana,Atlantic-Congo,Slope,0.778277307,,,,
Ag48,Basari,xd286,ntch1242,Ntcham,Atlantic-Congo,Slope,0.778846095,,,,
ch19,Karelians,xd556,livv1243,Livvi,Uralic,Slope,0.780475051,,,,
Na29,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,Slope,0.781926763,,,,
B253,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,Slope,0.783157066,,,,
Af42,Fante,xd222,fant1241,Fante,Atlantic-Congo,Slope,0.783288937,,,,
Ca20,Galab,xd427,daas1238,Daasanach,Afro-Asiatic,Slope,0.784071005,,,,
Ca21,Hamar,xd428,hame1242,Hamer-Banna,South Omotic,Slope,0.784071005,,,,
Si7,Paresi,xd1404,pare1272,Parecís,Arawakan,Slope,0.785977577,,,,
Ab9,Ndebele,xd32,nort2795,Zimbabwean Ndebele,Atlantic-Congo,Slope,0.786084848,,,,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,Slope,0.786260264,,,,
Eb4,Dagur,xd612,daur1238,Dagur,Mongolic,Slope,0.786352321,,,,
Cd7,Beraber,xd525,cent2194,Central Moroccan Berber,Afro-Asiatic,Slope,0.786518127,,,,
Cj2,Rwala,xd588,east2690,Eastern Egyptian Bedawi Arabic,Afro-Asiatic,Slope,0.787451159,,,,
B132,Mirniny,xd976,ngad1258,Ngadjunmaya,Pama-Nyungan,Slope,0.792644259,,,,
Af30,Igala,xd209,igal1242,Igala,Atlantic-Congo,Slope,0.793014478,,,,
Sb8,Taíno,xd1333,tain1254,Taino,Arawakan,Slope,0.794280017,,,,
Ef10,Bihari,xd662,mait1250,Maithili,Indo-European,Slope,0.795766212,,,,
Cb6,Tera,xd483,tera1251,Tera,Afro-Asiatic,Slope,0.797884785,,,,
SCCS165,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,Slope,0.798132244,,,,
B148,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,Slope,0.798408272,,,,
Nc24,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,Slope,0.798408272,,,,
Nc3,Northern Foothill Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,Slope,0.798408272,,,,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,Slope,0.798551284,,,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,Slope,0.800077327,,,,
Ag35,Kulango,xd272,boun1243,Bouna Kulango,Atlantic-Congo,Slope,0.803110047,,,,
Ne10,Arikara,xd1209,arik1262,Arikara,Caddoan,Slope,0.805047029,,,,
Nb25,Quinault,xd1085,quin1251,Quinault,Salishan,Slope,0.812829381,,,,
WNAI24,Quinault,xd1085,quin1251,Quinault,Salishan,Slope,0.812829381,,,,
Ad14,Luguru,xd81,lugu1238,Luguru,Atlantic-Congo,Slope,0.81863415,,,,
Ag50,Moba,xd289,moba1244,Moba,Atlantic-Congo,Slope,0.821490269,,,,
Ag51,Somba,xd290,dita1238,Ditammari,Atlantic-Congo,Slope,0.821490269,,,,
Ag52,Tem,xd291,temm1241,Tem,Atlantic-Congo,Slope,0.821490269,,,,
B380,Inupiat,xd1021,nort2944,North Slope Inupiatun,Eskimo-Aleut,Slope,0.822228531,,,,
B47,Aché,xd920,ache1246,Aché,Tupian,Slope,0.82310624,,,,
Sc5,Wapishana,xd1348,wapi1253,Wapishana,Arawakan,Slope,0.825074659,,,,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,Slope,0.827823508,,,,
Ad7,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,Slope,0.830143126,,,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,Slope,0.838095277,,,,
Ia7,Tagbanua,xd747,tagb1258,Tagbanwa,Austronesian,Slope,0.838834868,,,,
SCCS104,Māori,xd891,maor1246,Maori,Austronesian,Slope,0.839874049,,,,
SCCS166,Munduruku,xd1353,mund1330,Mundurukú,Tupian,Slope,0.839878286,,,,
Ie29,Manam,xd806,mana1295,Manam,Austronesian,Slope,0.840711739,,,,
Ae40,Dzem,xd161,njye1238,Njyem,Atlantic-Congo,Slope,0.842673215,,,,
B355,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,Slope,0.844233061,,,,
Ad45,Nyankole,xd115,nyan1307,Nyankole,Atlantic-Congo,Slope,0.844652202,,,,
WNAI91,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,Slope,0.845005779,,,,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,Slope,0.846424849,,,,
Si3,Bacairi,xd1400,baka1277,Bakairí,Cariban,Slope,0.850350997,,,,
B298,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,Slope,0.851174636,,,,
SCCS123,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,Slope,0.851174636,,,,
Nb15,Lummi,xd1074,lumm1243,Lummi,Salishan,Slope,0.851465186,,,,
Ae37,Budja,xd157,budz1238,Budza,Atlantic-Congo,Slope,0.855567987,,,,
Cd14,Hamyan,xd512,oran1236,Oran,Afro-Asiatic,Slope,0.857817662,,,,
SCCS116,Koreans,xd638,kore1280,Korean,Koreanic,Slope,0.861711446,,,,
Ae58,Tikar,xd180,tige1238,Tige,Atlantic-Congo,Slope,0.864748195,,,,
Ah8,Bafute,xd335,vute1244,Vute,Atlantic-Congo,Slope,0.864748195,,,,
Ag40,Isala,xd278,tumu1242,Tumulung Sisaala,Atlantic-Congo,Slope,0.868794864,,,,
Ad51,Ngulu,xd122,ngul1246,Ngulu,Atlantic-Congo,Slope,0.868929756,,,,
B65,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,Slope,0.870351107,,,,
Cd16,Moroccans,xd514,sout3117,Southern Morocco Arabic,Afro-Asiatic,Slope,0.873926787,,,,
Ca43,Hadendowa,xd452,hade1248,Hadendoa,Afro-Asiatic,Slope,0.876092739,,,,
Sg2,Mapuche,xd1384,mapu1245,Mapudungun,Araucanian,Slope,0.877474816,,,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,Slope,0.880410528,,,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,Slope,0.880682854,,,,
Aj1,Teso,xd384,teso1249,Teso,Nilotic,Slope,0.882325537,,,,
Aj30,Karamojong,xd407,nucl1430,Nuclear Karamojong,Nilotic,Slope,0.882325537,,,,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,Slope,0.885818545,,,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,Slope,0.892948375,,,,
B383,Aivilingmiut Inuit,xd1024,cari1277,Kivalliq,Eskimo-Aleut,Slope,0.895097683,,,,
Ag8,Coniagui,xd296,wame1240,Wamey,Atlantic-Congo,Slope,0.89637054,,,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,Slope,0.900445946,,,,
Ei3,Burmese,xd709,nucl1310,Burmese,Sino-Tibetan,Slope,0.903689432,,,,
Ab1,Herero,xd10,here1253,Herero,Atlantic-Congo,Slope,0.904398513,,,,
Aj8,Bari,xd413,ligo1238,Ligo,Nilotic,Slope,0.904756829,,,,
Cc16,Chaambra,xd494,algi1247,Algiers,Afro-Asiatic,Slope,0.906957054,,,,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,Slope,0.908082397,,,,
Ac30,Plateau Tonga,xd56,tong1318,Tonga (Zambia),Atlantic-Congo,Slope,0.91411854,,,,
Af18,Ekoi,xd195,ejag1239,Ejagham,Atlantic-Congo,Slope,0.917856638,,,,
Af23,Afikpo,xd201,afik1238,Afikpo,Atlantic-Congo,Slope,0.917856638,,,,
Af4,Yako,xd219,loka1252,Lokaa,Atlantic-Congo,Slope,0.917856638,,,,
B286,Makah,xd1084,maka1318,Makah,Wakashan,Slope,0.920454845,,,,
Nb24,Makah,xd1084,maka1318,Makah,Wakashan,Slope,0.920454845,,,,
WNAI13,Makah,xd1084,maka1318,Makah,Wakashan,Slope,0.920454845,,,,
Ad5,Mbugwe,xd120,mbug1242,Mbugwe,Atlantic-Congo,Slope,0.921552859,,,,
Ca9,Goroa,xd457,goro1270,Gorowa,Afro-Asiatic,Slope,0.921552859,,,,
SCCS125,Montagnais,xd1048,mont1268,Montagnais,Algic,Slope,0.921754808,,,,
Af28,Gbagyi,xd206,gbar1246,Gbari,Atlantic-Congo,Slope,0.92410763,,,,
Ah18,Burmawa,xd307,bogh1241,Boghom,Afro-Asiatic,Slope,0.92410763,,,,
Ae6,Luba,xd182,luba1250,Luba-Katanga,Atlantic-Congo,Slope,0.927436729,,,,
Ac42,Makua,xd69,makh1264,Makhuwa,Atlantic-Congo,Slope,0.931933144,,,,
B20,Cholanaikkan,xd913,jenn1240,Jennu Kurumba,Dravidian,Slope,0.935082122,,,,
B49,Héta,xd921,xeta1241,Xetá,Tupian,Slope,0.936682473,,,,
SCCS181,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,Slope,0.937030773,,,,
Cj6,Jordanians,xd592,sout3123,South Levantine Arabic,Afro-Asiatic,Slope,0.937197748,,,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,Slope,0.938924827,,,,
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,Slope,0.938940983,,,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,Slope,0.938940983,,,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,Slope,0.938940983,,,,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,Slope,0.938972083,,,,
SCCS101,Bunlap,xd869,saaa1241,Sa,Austronesian,Slope,0.938972083,,,,
WNAI89,Kumeyaay (Western Diegueno),xd1137,kumi1248,Tipai,Cochimi-Yuman,Slope,0.94176807,,,,
Ac35,Shila,xd61,luba1250,Luba-Katanga,Atlantic-Congo,Slope,0.942570806,,,,
Ea6,Basseri,xd605,bass1257,Basseri,Indo-European,Slope,0.943815907,,,,
B61,Bayaka,xd924,beka1240,Beka,Atlantic-Congo,Slope,0.94524991,,,,
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,Slope,0.946790069,,,,
SCCS185,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,Slope,0.950443614,,,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,Slope,0.95122378,,,,
Aj21,Jie,xd397,jiee1239,Jie,Nilotic,Slope,0.952108637,,,,
Aj22,Labwor,xd398,labw1238,Labwor,Nilotic,Slope,0.952108637,,,,
Ag43,Vagala,xd281,vagl1239,Vagla,Atlantic-Congo,Slope,0.952132056,,,,
Ac29,Luwa,xd54,sond1250,Sonde,Atlantic-Congo,Slope,0.953222505,,,,
B358,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,Slope,0.954315539,,,,
Na8,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,Slope,0.956633421,,,,
Nh22,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,Slope,0.957270553,,,,
Ai4,Ingassana,xd370,gaam1241,Gaam,Eastern Jebel,Slope,0.959509729,,,,
Ah5,Margi,xd332,marg1265,Marghi Central,Afro-Asiatic,Slope,0.965305847,,,,
Ae53,Koko,xd175,bako1249,Bakoko,Atlantic-Congo,Slope,0.966405537,,,,
SCCS5,Mbundu,xd28,umbu1257,Umbundu,Atlantic-Congo,Slope,0.971032547,,,,
SCCS51,Irish,xd543,iris1253,Irish,Indo-European,Slope,0.971480397,,,,
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,Slope,0.974058395,,,,
B249,Teton,xd1227,lako1247,Lakota,Siouan,Slope,0.978551949,,,,
Ig15,Bakovi,xd847,bola1250,Bola,Austronesian,Slope,0.980009923,,,,
ch14,Chuvash,xd551,chuv1255,Chuvash,Turkic,Slope,0.981397903,,,,
ch26,Udmurt,xd564,sout2681,South Udmurt,Uralic,Slope,0.981397903,,,,
Ab18,Shona,xd19,shon1251,Shona,Atlantic-Congo,Slope,0.985418629,,,,
Ad34,Kamba,xd103,kamb1297,Kamba (Kenya),Atlantic-Congo,Slope,0.991707395,,,,
Ae36,Bombesa,xd156,mbes1238,Mbesa,Atlantic-Congo,Slope,0.995790435,,,,
Ai31,Logo,xd361,logo1259,Logo,Central Sudanic,Slope,0.996398674,,,,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,Slope,1.001179168,,,,
Aj31,Pari,xd408,pari1256,Päri,Nilotic,Slope,1.00150504,,,,
B344,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,Slope,1.002493232,,,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,Slope,1.003353737,,,,
B382,Utkuhikhalingmiut,xd1023,nets1241,Natsilingmiutut,Eskimo-Aleut,Slope,1.003976413,,,,
Af26,Kukuruku,xd204,yekh1238,Yekhee,Atlantic-Congo,Slope,1.00880316,,,,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,Slope,1.009410154,,,,
B364,Holikachuk,xd1013,holi1241,Holikachuk,Athabaskan-Eyak-Tlingit,Slope,1.016331363,,,,
B45,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,Slope,1.022301418,,,,
Aj13,Pojulu,xd388,poju1239,Pöjulu,Nilotic,Slope,1.02237524,,,,
Aj14,Kakwa,xd389,kakw1240,Kakwa,Nilotic,Slope,1.02237524,,,,
WNAI101,Sinkiuse-Columbia,xd1419,colu1250,Columbia,Salishan,Slope,1.026648205,,,,
Cd17,Nail,xd515,cons1245,Constantine,Afro-Asiatic,Slope,1.02874984,,,,
B25,Nivkh,xd617,gily1242,Nivkh,,Slope,1.032162045,,,,
