l1,l2,wordform_l1,wordform_l2,local_alignment,global_alignment,freq_l1,freq_l2,neighbour_overlap,global_density_l1,global_density_l2,local_density_l1,local_density_l2,editdistance,k,n,Number
es,bg,treinta,тридесет,0.9141841347129698,0.947332298088736,4.48,4.13,49.0,0.1845310541809342,0.14936262391473884,206.85931173682724,167.43550140842225,8,100,1121,thirty
es,bg,cuarenta,четиридесет,0.9203032783669618,0.9571073533092296,4.3,3.87,45.0,0.1990524639879304,0.1695859613353536,223.13781213047,190.10586265693138,11,100,1121,forty
es,bg,sesenta,шестдесет,0.9253463862184276,0.9460633035210486,4.16,3.48,49.0,0.18529253399705345,0.1511338229577956,207.7129306106969,169.42101553568887,9,100,1121,sixty
es,bg,cincuenta,петдесет,0.9308268312880512,0.9498195262276122,4.34,4.24,50.0,0.19192730291597448,0.15142324358106016,215.15050656880737,169.74545605436845,9,100,1121,fifty
es,bg,setenta,седемдесет,0.931310674721254,0.9489400547691738,4.11,3.68,49.0,0.1835725923214935,0.15709049883178594,205.78487599239415,176.09844919043206,10,100,1121,seventy
es,bg,cinco,пет,0.9323431166919308,0.96079607483763,5.3,5.41,56.0,0.18305625240150086,0.16336649116703972,205.20605894208256,183.13383659825152,5,100,1121,five
es,bg,ochenta,осемдесет,0.934217323999884,0.9461554159244228,4.13,3.67,43.0,0.17953344188944834,0.15058917213434458,201.2569883580716,168.8104619626003,9,100,1121,eighty
es,bg,nueve,девет,0.9350887452749168,0.9576638245621546,4.73,4.83,55.0,0.1766930342593746,0.16015889576194758,198.0728914047589,179.53812214914325,5,100,1121,nine
es,bg,seis,шест,0.9358271869149758,0.9596432287629008,5.15,5.25,62.0,0.1794647819075834,0.1708678044984792,201.180020518401,191.54280884279518,4,100,1121,six
es,bg,ocho,осем,0.936754329067516,0.9568629751308576,4.92,5.03,56.0,0.1859196854448352,0.16136437859240127,208.41596738366025,180.88946840208183,4,100,1121,eight
es,bg,doce,дванадесет,0.9368437925058236,0.9511939564240612,4.51,4.03,54.0,0.18017055219061934,0.15866084435657832,201.97118900568427,177.85880652372433,10,100,1121,twelve
es,bg,cuatro,четири,0.9368465744712992,0.9592100627811476,5.4,5.45,53.0,0.18243238556992689,0.16346195977682088,204.50670422388802,183.24085690981624,6,100,1121,four
es,bg,diez,десет,0.9500774340162159,0.9635283858349422,5.06,4.98,50.0,0.19535414142390256,0.17377360679518578,218.9919925361948,194.8002132174033,5,100,1121,ten
cs,no,jeden,en,0.30074574280078403,0.9301217785084788,5.84,7.28,32.0,0.1626414151487201,0.2246272989421932,179.39348090903823,247.76391073323902,3,100,1103,one
cs,no,jeden,ett,0.4342780498966696,0.9109531758558772,5.84,5.77,39.0,0.1626414151487201,0.15345403719630218,179.39348090903823,169.25980302752131,4,100,1103,one
cs,no,dva,to,0.704155868253378,0.9320243078037808,5.89,6.14,46.0,0.15197854949412248,0.17116170504941547,167.6323400920171,188.7913606695052,3,100,1103,two
cs,no,tisíc,tusen,0.7160490833074198,0.9313320433645348,5.18,5.32,37.0,0.16010557213308382,0.1846341023297956,176.59644606279147,203.6514148697645,3,100,1103,thousand
cs,no,tři,tre,0.7335891006020805,0.9364664964652908,5.8,5.82,56.0,0.15292096793618942,0.1894785634930472,168.67182763361694,208.99485553283105,2,100,1103,three
cs,no,sto,hundre,0.8094000979689862,0.9416446129198928,4.87,4.9,49.0,0.1699673859271042,0.1896532729155516,187.47402667759602,209.18756002585326,6,100,1103,hundred
cs,no,čtyři,fire,0.8175564476060333,0.9354585736903576,5.47,5.46,54.0,0.14745393437418222,0.16548378773282893,162.641689614723,182.5286178693103,5,100,1103,four
cs,no,osm,åtte,0.8549168438627042,0.9384530485676802,5.02,5.0,50.0,0.15448479747579233,0.16043895019134027,170.3967316157989,176.9641620610483,4,100,1103,eight
cs,no,sedm,sju,0.8617473891732996,0.9315225175184668,5.05,4.77,38.0,0.1572206558902368,0.1451681687156514,173.4143834469311,160.12049009336354,3,100,1103,seven
cs,no,jedenáct,elleve,0.8653854451765746,0.9331432590833756,4.27,4.28,50.0,0.1474383088882974,0.15400384569456127,162.62445470379203,169.8662418011011,7,100,1103,eleven
cs,no,šest,seks,0.8703636187531356,0.93508675165775,5.24,5.2,48.0,0.1497395685396417,0.15863352364213468,165.16274409922482,174.97277657727452,3,100,1103,six
cs,no,devět,ni,0.8758196425436009,0.9394062534525452,4.83,5.06,48.0,0.1543156908669375,0.14832398114313144,170.2102070262321,163.60135120087398,5,100,1103,nine
cs,no,deset,ti,0.8837018096906535,0.9491931672482352,5.16,5.29,47.0,0.17333163588330736,0.16559964355001905,191.18479437928798,182.65640683567105,5,100,1103,ten
cs,no,devadesát,nitti,0.9018478423021179,0.9307644718879886,3.7,3.24,38.0,0.1633247691654536,0.15254816570582586,180.14722038949532,168.2606267735259,9,100,1103,ninety
cs,no,dvanáct,tolv,0.9022131808690678,0.9371721303704807,4.52,4.62,37.0,0.15051529508656306,0.17158197260527547,166.01837048047898,189.25491578361888,7,100,1103,twelve
cs,no,dvacet,tjue,0.9091556165013966,0.9376708750080842,4.79,4.1,50.0,0.16331637643968885,0.16644752612457486,180.13796321297679,183.59162131540612,5,100,1103,twenty
cs,no,osmdesát,åtti,0.9142553994156276,0.9341194905157564,3.79,3.07,40.0,0.15855587621579814,0.14724277149375828,174.88713146602538,162.40877695761537,8,100,1103,eighty
cs,no,čtyřicet,førti,0.9150363950624312,0.9346880319965816,4.21,3.65,40.0,0.1577663630396747,0.1690545894866524,174.0162984327612,186.4672122037776,7,100,1103,forty
cs,no,šedesát,seksti,0.9169629528381572,0.9378143232991158,3.96,3.31,44.0,0.15837270139959686,0.1750334558155717,174.6850896437553,193.06190176457557,5,100,1103,sixty
cs,no,sedmdesát,sytti,0.9184815722455776,0.938067512345404,3.74,,40.0,0.16496114908414078,0.15665768735925498,181.95214743980728,172.79342915725826,8,100,1103,seventy
cs,no,třicet,tretti,0.9258983518677812,0.9393929428835179,4.51,3.74,44.0,0.1517912413672597,0.17168643885600135,167.4257392280874,189.37014205816948,5,100,1103,thirty
hu,da,hét,uge,0.19578606648891772,0.8899183991047241,5.39,5.31,35.0,0.17301646007493182,0.1688827375969766,205.19752164886918,200.29492679001427,3,100,1186,seven
hu,da,negyven,fyrretyve,0.5479765009653235,0.8861043520547534,4.23,,26.0,0.16644761358117066,0.1998477738938328,197.4068697072684,237.0194598380856,6,100,1186,forty
hu,da,egy,én,0.5601310404273295,0.9439764480394698,7.12,5.55,40.0,0.243929865429357,0.16776314736487852,289.3008203992174,198.96709277474602,3,100,1186,one
hu,da,kilencven,halvfems,0.574710391449228,0.8932045594615476,3.37,,22.0,0.16132827307568864,0.1911751708107632,191.3353318677668,226.73375258156517,8,100,1186,ninety
hu,da,ezer,tusind,0.585278907249843,0.9138490558757492,5.25,4.46,28.0,0.1611282880421194,0.17026530390985378,191.0981496179536,201.9346504370866,6,100,1186,thousand
hu,da,hetven,halvfjerds,0.5957570032344293,0.8964264280804617,3.65,,28.0,0.1575795191341397,0.16983458456454356,186.88930969308967,201.4238172935487,7,100,1186,seventy
hu,da,nyolcvan,firs,0.7012146336260041,0.8826696579848191,3.88,3.28,29.0,0.1548334630588957,0.14421295622305205,183.6324871878503,171.03656608053973,8,100,1186,eighty
hu,da,száz,hundrede,0.7166496040140353,0.9274023703142108,4.94,4.85,43.0,0.16866160791619253,0.18797599879730686,200.0326669886044,222.93953457360598,8,100,1186,hundred
hu,da,hatvan,tres,0.719722328058652,0.8774259699907897,4.11,3.85,31.0,0.14829455181690224,0.12284465902255565,175.87733845484604,145.69376560075105,5,100,1186,sixty
hu,da,negyven,fyrre,0.7208847190405591,0.9083132077281948,4.23,3.84,36.0,0.16644761358117066,0.16868376071172092,197.4068697072684,200.05894020410102,6,100,1186,forty
hu,da,hét,syv,0.7779149501396436,0.9252623427082042,5.39,5.35,41.0,0.17301646007493182,0.1480575982909453,205.19752164886918,175.59631157306114,3,100,1186,seven
hu,da,tizenegy,elleve,0.7887862986340606,0.9191610107385092,4.13,4.21,48.0,0.14478132525397844,0.14932876740645085,171.71065175121842,177.10391814405068,6,100,1186,eleven
hu,da,ötven,halvtreds,0.7995442097877583,0.9198696196339008,4.32,3.68,40.0,0.16027244273288682,0.1785951066106946,190.08311708120377,211.81379644028385,7,100,1186,fifty
hu,da,harminc,tredive,0.8028809240270092,0.9177871904711039,4.41,3.9,39.0,0.15977728661698806,0.16611268447875727,189.49586192774785,197.0096437918061,6,100,1186,thirty
hu,da,kilenc,ni,0.8106326545685318,0.9287913408308018,4.77,5.17,43.0,0.15881006466912898,0.14371610731997514,188.34873669758701,170.44730328149055,5,100,1186,nine
hu,da,három,tre,0.8192758550248141,0.9453838385225398,5.82,6.06,54.0,0.18182476155561292,0.16693096446004285,215.644167204957,197.98012384961086,4,100,1186,three
hu,da,tíz,ti,0.8211891879696369,0.930497728270476,5.21,5.23,48.0,0.17122908779739013,0.15252063891307732,203.0776981277047,180.8894777509097,2,100,1186,ten
hu,da,nyolc,otte,0.8253190878416363,0.9295524960563722,4.98,5.3,47.0,0.15812013883246964,0.14417627686405216,187.53048465530895,170.99306436076589,5,100,1186,eight
hu,da,húsz,tyve,0.8292357868686109,0.9268311890873724,4.71,4.47,42.0,0.17160551067755242,0.1703757795330305,203.5241356635772,202.06567452617418,4,100,1186,twenty
hu,da,hat,seks,0.8456301242795377,0.930435556108415,5.39,5.54,42.0,0.16181132596034456,0.148845880062046,191.90823258896862,176.53121375358654,4,100,1186,six
hu,da,öt,fem,0.8476302588484391,0.9364450466879564,5.45,5.68,47.0,0.16767794851757267,0.14448139648158145,198.8660469418412,171.35493622715558,3,100,1186,five
hu,da,négy,fire,0.8665674922246835,0.9385824357862788,5.49,5.71,45.0,0.16475052490924733,0.15662280211581592,195.3941225423673,185.75464330935768,4,100,1186,four
de,sv,tausend,tusen,0.7049888477553861,0.96115569584289,4.52,4.93,40.0,0.2020904360952714,0.25189676723983245,218.66185185508363,272.5523021534987,2,100,1082,thousand
de,sv,hundert,hundra,0.7490996273812595,0.9559774458649306,4.59,4.68,53.0,0.1978590396844676,0.2875631005949568,214.08348093859402,311.1432748437432,2,100,1082,hundred
de,sv,zwei,två,0.7525184788733608,0.9489098029831432,5.97,6.11,45.0,0.19282230364590186,0.18581311875614606,208.63373254486572,201.04979449415,4,100,1082,two
de,sv,fünfzig,femtio,0.8717127680748762,0.9513188782301956,3.83,3.81,46.0,0.18203899612910004,0.255197138300237,196.96619381168625,276.1233036408564,5,100,1082,fifty
de,sv,vierzig,fyrtio,0.8746543475449791,0.9506666466638464,3.77,3.54,49.0,0.19186685702352865,0.2333207758138483,207.59993929945801,252.45307943058384,5,100,1082,forty
de,sv,siebzig,sjuttio,0.8831995937885391,0.9447346591933452,3.18,,52.0,0.17294538803544698,0.2356231074203337,187.12690985435364,254.94420222880103,5,100,1082,seventy
de,sv,neunzig,nittio,0.8849683390860643,0.949477834145733,2.85,,45.0,0.191512723936572,0.23882900232938026,207.21676729937087,258.41298052038945,5,100,1082,ninety
de,sv,achtzig,åttio,0.8872204583689468,0.9456471630558264,3.18,3.06,39.0,0.1875428398303165,0.22059448725301856,202.92135269640247,238.68323520776607,5,100,1082,eighty
de,sv,dreißig,trettio,0.8894513237782643,0.9581344131430488,3.95,3.71,51.0,0.19741340415317424,0.26820836005197,213.6013032937345,290.20144557623155,4,100,1082,thirty
de,sv,zwanzig,tjugo,0.8930600837924498,0.9588508067578324,4.26,4.06,49.0,0.20458971734712755,0.25622425422740114,221.36607416959203,277.23464307404805,7,100,1082,twenty
de,sv,drei,tre,0.8997301439783122,0.9545456173067476,5.75,5.58,50.0,0.1904342072323928,0.2585836246378985,206.049812225449,279.78748185820615,2,100,1082,three
de,sv,sechzig,sextio,0.9062138971798988,0.9435747246017848,3.43,3.17,41.0,0.1805703057449854,0.2478272361839867,195.3770708160742,268.1490695510736,4,100,1082,sixty
de,sv,zehn,tio,0.9198324409011932,0.950482769506686,5.14,5.02,52.0,0.17715680272122086,0.25677454565272395,191.68366054436098,277.83005839624735,4,100,1082,ten
de,sv,vier,fyra,0.9254980928306225,0.9507513506913712,5.47,5.29,45.0,0.1764159796283333,0.24341225474816466,190.88208995785664,263.37205963751416,4,100,1082,four
de,sv,acht,åtta,0.9332993861971456,0.9465274300156872,5.02,4.78,46.0,0.17260748182822375,0.2453304903836194,186.76129533813813,265.4475905950762,4,100,1082,eight
de,sv,neun,nio,0.9342259347819136,0.9436604581782486,4.77,4.65,49.0,0.16437690827278822,0.2312969058565825,177.85581475115688,250.26325213682236,3,100,1082,nine
de,sv,sechs,sex,0.9349472093725594,0.9470059056798892,5.17,5.25,49.0,0.17333595676292274,0.23320321911078035,187.54950521748242,252.3258830778644,3,100,1082,six
de,sv,fünf,fem,0.9361584948981876,0.9502231705613852,5.33,5.15,52.0,0.17565060126306084,0.2417259763872319,190.05395056663184,261.54750645098494,3,100,1082,five
de,sv,zwölf,tolv,0.9393390862978414,0.9420204418964342,4.67,4.42,43.0,0.16270673763252694,0.2325223888809013,176.0486901183942,251.58922476913517,4,100,1082,twelve
de,sv,elf,elva,0.9394557599515684,0.943907229197982,4.53,4.38,43.0,0.1615392695075461,0.21616307039798952,174.78548960716492,233.8884421706246,2,100,1082,eleven
it,fr,uno,un,0.20527083763304232,0.967857748638013,6.14,7.12,47.0,0.1889251296115709,0.23306968108074635,230.2997329965049,284.1119412374298,1,100,1219,one
it,fr,mille,mille,0.6029331506794855,0.946747783975144,4.97,4.8,35.0,0.16996248047346055,0.18452530224056146,207.1842636971484,224.93634343124438,0,100,1219,thousand
it,fr,sessanta,soixante,0.7145490733661937,0.9341976206151787,4.13,4.28,43.0,0.17253493669216954,0.1721754573257023,210.32008782775472,209.8818824800311,4,100,1219,sixty
it,fr,cinquanta,cinquante,0.7765364340718139,0.9452367604575344,4.37,4.36,44.0,0.17385346240061553,0.18177255838652576,211.9273706663504,221.58074867317487,1,100,1219,fifty
it,fr,trenta,trente,0.8269057408483276,0.9462579833319892,4.39,4.67,52.0,0.17457980604289972,0.16871168775235704,212.81278356629474,205.65954737012316,1,100,1219,thirty
it,fr,nove,neuf,0.8426992070663029,0.9520162003118372,4.69,4.89,54.0,0.1697436639131356,0.17869028204300424,206.9175263101123,217.82345381042217,3,100,1219,nine
it,fr,quaranta,quarante,0.8435535787694592,0.9515734775155459,4.11,4.36,51.0,0.17369397577366408,0.18137828045860835,211.73295646809646,221.10012387904357,1,100,1219,forty
it,fr,due,deux,0.8457520473961977,0.9705364220879392,6.18,6.2,60.0,0.1933167787369972,0.20308669782411307,235.65315328039955,247.56268464759384,2,100,1219,two
it,fr,sei,six,0.8460871357823121,0.945931938924408,5.92,5.17,51.0,0.1680606268268823,0.16924859782335455,204.8659041019696,206.3140407466692,2,100,1219,six
it,fr,cento,cent,0.8536551529703733,0.9523553921455332,4.91,4.81,43.0,0.1784835196556228,0.1742541717836761,217.57141046020425,212.4158354043012,1,100,1219,hundred
it,fr,dodici,douze,0.8657610113975298,0.9545819352255148,4.47,4.58,58.0,0.16975904168059025,0.17200154227050102,206.9362718086396,209.66988002774073,4,100,1219,twelve
it,fr,venti,vingt,0.8664824084582363,0.9384718947792308,4.7,4.91,39.0,0.18069939645729105,0.1782609705606014,220.2725642814377,217.3001231133731,3,100,1219,twenty
it,fr,dieci,dix,0.8718867085410182,0.9622890178976348,5.13,5.2,61.0,0.1896828941039669,0.18734313235147074,231.22344791273568,228.37127833644283,3,100,1219,ten
it,fr,tre,trois,0.8724027058869481,0.9675422073056136,5.74,5.75,57.0,0.18693600110431954,0.1902743563477475,227.87498534616557,231.94444038790425,3,100,1219,three
it,fr,cinque,cinq,0.8724596766386791,0.9597914057650722,5.28,5.31,55.0,0.1730277864279841,0.1760059276951546,210.92087165571263,214.55122586039346,2,100,1219,five
it,fr,sette,sept,0.8752564430154519,0.9566730352356486,4.98,5.01,56.0,0.16712403236279985,0.16570469320496106,203.72419545025303,201.99402101684746,2,100,1219,seven
it,fr,quattro,quatre,0.8829736975759772,0.9610114958832072,5.38,5.44,52.0,0.16627736064573426,0.1782270197459619,202.69210262715004,217.2587370703276,2,100,1219,four
it,fr,otto,huit,0.8876120031026069,0.9498390051784752,4.91,4.97,52.0,0.14176611599475336,0.17405806881566968,172.81289539760434,212.1767858863013,4,100,1219,eight
pt,fi,mil,tuhat,0.8130793409148005,0.9409464153138508,5.55,4.67,44.0,0.16939501586973071,0.17436545990042984,221.06049570999852,227.5469251700609,5,100,1305,thousand
pt,fi,dois,kaksi,0.8232048994555551,0.9297248953851148,5.97,6.06,47.0,0.20574337468447154,0.16542480789476885,268.4951039632353,215.8793743026733,4,100,1305,two
pt,fi,cem,sata,0.8666306995253061,0.945045479072804,4.52,4.87,40.0,0.19037860671749046,0.16671078204017434,248.44408176632504,217.5575705624276,4,100,1305,hundred
pt,fi,três,kolme,0.8977614946807728,0.9376643622352668,5.75,5.82,47.0,0.19879285568518087,0.1594078469758105,259.42467666916104,208.0272403034327,5,100,1305,three
pt,fi,seis,kuusi,0.8993989400868776,0.9290217572829714,5.29,5.28,47.0,0.1829889938055963,0.1460437213219224,238.80063691630318,190.5870563251088,4,100,1305,six
pt,fi,quatro,neljä,0.9008494602099736,0.9401511135994884,5.46,5.54,49.0,0.18166789585512053,0.15400904504397436,237.0766040909324,200.98180378238646,6,100,1305,four
pt,fi,dez,kymmenen,0.9068008356608412,0.9468965563459314,5.14,5.34,56.0,0.17133291186137972,0.15426714737465,223.58944997910046,201.31862732391826,7,100,1305,ten
pt,fi,onze,yksitoista,0.9070980738025248,0.9275769467930052,4.25,3.93,49.0,0.16062252185967565,0.13426429115014446,209.61239102687668,175.2148999509385,9,100,1305,eleven
pt,fi,oitenta,kahdeksankymmentä,0.9077359930476804,0.9377260925861354,4.04,2.58,44.0,0.17999804691871893,0.1565975829633906,234.8974512289282,204.35984576722473,14,100,1305,eighty
pt,fi,oito,kahdeksan,0.908803810007681,0.9396320324331968,4.99,5.12,50.0,0.18294737173334544,0.14719437885586467,238.74632011201572,192.08866440690343,9,100,1305,eight
pt,fi,cinco,viisi,0.9088147316301436,0.9384824773364734,5.44,5.45,51.0,0.1818336841381656,0.15036403921575306,237.29295780030608,196.2250711765577,4,100,1305,five
pt,fi,vinte,kaksikymmentä,0.9090205526920396,0.9420500906882882,4.72,3.97,55.0,0.1852007157825805,0.15155701942290378,241.68693409626758,197.78191034688942,10,100,1305,twenty
pt,fi,noventa,yhdeksänkymmentä,0.9132032625625706,0.9392228152953008,3.93,2.52,47.0,0.16953767027350322,0.17589896268044147,221.2466597069217,229.5481462979761,12,100,1305,ninety
pt,fi,nove,yhdeksän,0.9179617045286199,0.94097802910302,4.83,4.94,48.0,0.17409415809863665,0.1493130021959474,227.1928763187209,194.85346786571137,7,100,1305,nine
pt,fi,sessenta,kuusikymmentä,0.918928510401262,0.948459870699156,4.12,3.03,43.0,0.18628121760823885,0.1728026787149895,243.09698897875168,225.50749572306128,9,100,1305,sixty
pt,fi,trinta,kolmekymmentä,0.9192120757161988,0.9399653354325108,4.61,3.69,49.0,0.1878661879268704,0.1470521636756455,245.16537524456584,191.90307359671738,11,100,1305,thirty
pt,fi,quarenta,neljäkymmentä,0.9206110752999628,0.9468301227117284,4.35,3.39,44.0,0.184144437242882,0.15873698779910222,240.30849060196098,207.15176907782842,10,100,1305,forty
pt,fi,cinquenta,viisikymmentä,0.9207061122580648,0.9405550628878312,4.17,3.51,44.0,0.18688597205191826,0.16653722778460867,243.8861935277533,217.3310822589143,9,100,1305,fifty
pt,fi,setenta,seitsemänkymmentä,0.9227477602604354,0.9469566066021501,4.06,2.64,46.0,0.17119308067399788,0.16734544976534946,223.40697027956725,218.38581194378102,11,100,1305,seventy
pt,fi,doze,kaksitoista,0.9265722301492892,0.938697222206016,4.44,3.95,40.0,0.17253853189193374,0.14755854831659304,225.16278411897358,192.56390555315392,10,100,1305,twelve
pt,da,setenta,halvfjerds,0.4729846646480569,0.9085927749916686,4.06,,41.0,0.1737585177113137,0.1690714731057684,198.9535027794542,193.5868367061048,9,100,1145,seventy
pt,da,mil,tusind,0.5712168996231384,0.9229318012047432,5.55,4.46,38.0,0.17197150410850146,0.17129413413659114,196.9073722042341,196.13178358639686,5,100,1145,thousand
pt,da,quarenta,fyrretyve,0.5730761601021872,0.8877659006678658,4.35,,23.0,0.18721995335328773,0.19914728210318786,214.36684658951447,228.0236380081501,7,100,1145,forty
pt,da,noventa,halvfems,0.5995469652107104,0.9066984417418604,3.93,,26.0,0.17209626759128505,0.1900799015604165,197.05022639202141,217.64148728667683,7,100,1145,ninety
pt,da,cem,hundrede,0.6308472472308443,0.9437485553158956,4.52,4.85,43.0,0.19224550281984693,0.1875686014911664,220.12110072872474,214.76604870738544,7,100,1145,hundred
pt,da,sessenta,tres,0.7068639278984097,0.9002850230328988,4.12,3.85,42.0,0.18902375456263096,0.1215499598324394,216.43219897421247,139.17470400814312,7,100,1145,sixty
pt,da,oitenta,firs,0.7310326784920569,0.8970662218428472,4.04,3.28,36.0,0.18173575565090985,0.14485935377221834,208.0874402202917,165.86396006919003,6,100,1145,eighty
pt,da,quarenta,fyrre,0.7314401242732527,0.9233472498638128,4.35,3.84,37.0,0.18721995335328773,0.1676585301269133,214.36684658951447,191.9690169953157,6,100,1145,forty
pt,da,cinquenta,halvtreds,0.8019099272358532,0.9403353623790032,4.17,3.68,49.0,0.18903125277501176,0.17727067902382904,216.44078442738842,202.97492748228427,9,100,1145,fifty
pt,da,dois,to,0.8076869373675679,0.9526150913108232,5.97,6.38,52.0,0.20675024928281185,0.1587412269908792,236.72903542881957,181.75870490455668,3,100,1145,two
pt,da,trinta,tredive,0.8106542450406956,0.9327845580185352,4.61,3.9,45.0,0.18996108942828804,0.16489976612191162,217.50544739538987,188.8102322095888,5,100,1145,thirty
pt,da,onze,elleve,0.8244400711760216,0.9294554657756858,4.25,4.21,53.0,0.163472361257218,0.14868784539862745,187.17585363951463,170.24758298142842,5,100,1145,eleven
pt,da,nove,ni,0.8249039440326996,0.938831383981427,4.83,5.17,50.0,0.17694528652098065,0.143656709684991,202.60235306652282,164.48693258931468,3,100,1145,nine
pt,da,seis,seks,0.8264759055431172,0.9450727213486798,5.29,5.54,55.0,0.18563904444110307,0.14821225301925325,212.55670588506302,169.70302970704498,1,100,1145,six
pt,da,dez,ti,0.8355162534639027,0.9449611445912958,5.14,5.23,57.0,0.17368853893034847,0.15201065296998112,198.87337707524898,174.0521976506284,3,100,1145,ten
pt,da,cinco,fem,0.8355457020135071,0.9467756557225512,5.44,5.68,55.0,0.18455151242955847,0.14393302888066106,211.31148173184445,164.80331806835687,5,100,1145,five
pt,da,oito,otte,0.8433769826902755,0.9436281146044802,4.99,5.3,50.0,0.1858815103665311,0.1432291435856708,212.83432936967807,163.99736940559302,2,100,1145,eight
pt,da,vinte,tyve,0.8443652256428464,0.9381148049804384,4.72,4.47,49.0,0.18809660370553435,0.16950898493422112,215.3706112428368,194.0877877496832,4,100,1145,twenty
pt,da,três,tre,0.8461881993186188,0.9570986875031028,5.75,6.06,57.0,0.2008244171517448,0.16630902663706115,229.94395763874766,190.42383549943506,2,100,1145,three
pt,da,doze,tolv,0.8481092578262429,0.9323502472161624,4.44,4.55,44.0,0.17581496073554956,0.13543113020181524,201.30813004220425,155.06864408107845,3,100,1145,twelve
pt,da,quatro,fire,0.8680117926945612,0.950586434786593,5.46,5.71,48.0,0.18430906416458107,0.15542426447594868,211.03387846844532,177.96078282496126,5,100,1145,four
es,pt,uno,um,0.3131943235977899,0.9592295416753416,5.97,7.11,33.0,0.19052434477062768,0.23071231060958994,253.96895157924664,307.5395100425834,2,100,1333,one
es,pt,cien,cento,0.7855515856738434,0.9419712775746532,4.56,4.6,47.0,0.18531581635816607,0.16741476915485193,247.02598320543538,223.16388728341758,3,100,1333,hundred
es,pt,cien,cem,0.8495948205091617,0.965190665880828,4.56,4.52,56.0,0.18531581635816607,0.1888426484083816,247.02598320543538,251.7272503283726,2,100,1333,hundred
es,pt,mil,mil,0.8543451315918189,0.9640155917258008,5.29,5.55,55.0,0.17319282332070446,0.16833860476282014,230.86603348649902,224.3953601488393,0,100,1333,thousand
es,pt,noventa,noventa,0.8948372467440526,0.955732997187942,4.05,3.93,55.0,0.1804024787397291,0.16857180926435025,240.47650416005885,224.7062217493789,0,100,1333,ninety
es,pt,dos,dois,0.9028447672329252,0.9759198079177142,6.1,5.97,63.0,0.19312269196373666,0.2022694922686132,257.43254838766103,269.62523319406137,1,100,1333,two
es,pt,sesenta,sessenta,0.922085833088722,0.9644233786672224,4.16,4.12,51.0,0.1807677014831292,0.1851031795585696,240.9633460770113,246.7425383515733,1,100,1333,sixty
es,pt,ochenta,oitenta,0.9247568427763307,0.9624750713331028,4.13,4.04,53.0,0.17532585893556976,0.17848039010931718,233.7093699611145,237.9143600157198,2,100,1333,eighty
es,pt,setenta,setenta,0.9254051336700878,0.9623666379645296,4.11,4.06,54.0,0.17871110407757915,0.1700487632692912,238.22190173541298,226.6750014379652,0,100,1333,seventy
es,pt,once,onze,0.9371830490740352,0.9579032904106004,4.34,4.25,55.0,0.15008668380637724,0.15911700522713196,200.06554951390086,212.10296796776692,1,100,1333,eleven
es,pt,cincuenta,cinquenta,0.9413971158275708,0.9710784262415648,4.34,4.17,58.0,0.18803003038183025,0.18513613030264334,250.64403049897967,246.78646169342358,1,100,1333,fifty
es,pt,treinta,trinta,0.9419793189292708,0.9704269594589188,4.48,4.61,55.0,0.18031111828431576,0.1861412238546709,240.3547206729929,248.1262513982764,1,100,1333,thirty
es,pt,veinte,vinte,0.9465308663860196,0.9736160625986356,4.55,4.72,65.0,0.195061259688092,0.18376564283509905,260.01665916422655,244.95960189918705,1,100,1333,twenty
es,pt,cuarenta,quarenta,0.9468389541064036,0.9716215229436376,4.3,4.35,55.0,0.1943681804283736,0.18317597965950205,259.09278451102193,244.17358088611616,1,100,1333,forty
es,pt,diez,dez,0.9521377377804592,0.973365889148042,5.06,5.14,59.0,0.19029826081523504,0.16931145732802586,253.6675816667083,225.69217261825844,1,100,1333,ten
es,pt,seis,seis,0.9530097354715216,0.9770961041479336,5.15,5.29,64.0,0.17482075915498968,0.1807953742258468,233.03607195360127,241.0002338430537,0,100,1333,six
es,pt,cuatro,quatro,0.9541307477179979,0.9763365323092732,5.4,5.46,59.0,0.17720747615771865,0.17995261830017548,236.21756571823886,239.8768401941339,1,100,1333,four
es,pt,cinco,cinco,0.9553097518229732,0.9772725257063204,5.3,5.44,62.0,0.17839575929510704,0.17990363254985334,237.8015471403777,239.81154218895446,0,100,1333,five
es,pt,doce,doze,0.9553988454354574,0.9712466086450534,4.51,4.44,55.0,0.17538261983109382,0.17149095199281286,233.7850322348481,228.59743900641948,1,100,1333,twelve
es,pt,nueve,nove,0.9575396321364452,0.9747339274685292,4.73,4.83,60.0,0.17142819337232398,0.172392697029926,228.51378176530795,229.7994651408913,2,100,1333,nine
es,pt,ocho,oito,0.9585390670649934,0.9765675480351562,4.92,4.99,59.0,0.18063523515020768,0.18133560236380086,240.78676845522682,241.72035795094658,2,100,1333,eight
it,de,uno,eins,0.4569562868678157,0.9431606113664228,6.14,4.96,30.0,0.18925686234848046,0.18015687841247446,200.23376036469242,190.605977360398,3,100,1058,one
it,de,mille,tausend,0.4995882604345173,0.94424385335775,4.97,4.52,39.0,0.1722490119008712,0.20294875391503348,182.23945459112167,214.71978164210546,6,100,1058,thousand
it,de,novanta,neunzig,0.7261930335245127,0.9275269507999038,3.98,2.85,34.0,0.16324931826309075,0.1927569869488996,172.71777872235,203.93689219193573,6,100,1058,ninety
