language,word,meaning,corpus,size,genre,word.count,freq.type,states,mean.roc,sd.roc,fpm,lfpm,clfpm,c.rate,word.type
Spanish,hermano,B,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,517052,word,9,1.26705793349218,0.00462901893746714,54.4414139106829,3.99712514935421,1.75458652783803,-1.70274231870229,kin.term
Spanish,hermano,B,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,1515056,lemma,9,1.26705793349218,0.00462901893746714,159.523202296604,5.07218938058954,2.82965075907336,-1.70274231870229,kin.term
Spanish,hermano,B,CoE,100000000,spoken,366,word,9,1.26705793349218,0.00462901893746714,3.66,1.29746314741327,-0.945075474102903,-1.70274231870229,kin.term
Spanish,hermano,B,CoE,100000000,written,1323,word,9,1.26705793349218,0.00462901893746714,13.23,2.58248697812686,0.339948356610686,-1.70274231870229,kin.term
German,Bruder,B,CELEX,5400000,spoken,13,word,9,1.26705793349218,0.00462901893746714,2.40740740740741,0.878550403891308,-1.36398821762487,-1.70274231870229,kin.term
German,Bruder,B,German Web 2013 (deTenTen13),16534176369,web,1207834,lemma,9,1.26705793349218,0.00462901893746714,73.0507509442426,4.2911544180103,2.04861579649412,-1.70274231870229,kin.term
Italian,fratello,B,Italian Web 2010 (itTenTen),2588873046,web,135501,word,9,1.26705793349218,0.00462901893746714,52.339762356968,3.95775635672043,1.71521773520425,-1.70274231870229,kin.term
Swedish,bror,B,Swedish Web 2014 (svTenTen14),3411216955,web,135115,lemma,9,1.26705793349218,0.00462901893746714,39.6090315516153,3.67905716174178,1.4365185402256,-1.70274231870229,kin.term
Italian,fratello,B,CORIS,130000000,written,17505,lemma,9,1.26705793349218,0.00462901893746714,134.653846153846,4.90270738293318,2.66016876141701,-1.70274231870229,kin.term
Italian,fratello,B,Italian Web 2010 (itTenTen),2588873046,web,248715,lemma,9,1.26705793349218,0.00462901893746714,96.0707595856363,4.56508499897555,2.32254637745937,-1.70274231870229,kin.term
Icelandic,bróðir,B,textasafn,65000000,written,250,lemma,9,1.26705793349218,0.00462901893746714,3.84615384615385,1.34707364796661,-0.895464973549569,-1.70274231870229,kin.term
Icelandic,bróðir,B,textasafn,65000000,spoken,55,lemma,9,1.26705793349218,0.00462901893746714,0.846153846153846,-0.167054084663166,-2.40959270617934,-1.70274231870229,kin.term
English,brother,B,CELEX,17400000,spoken,63,word,9,1.26705793349218,0.00462901893746714,3.62068965517241,1.28666452017105,-0.955874101345129,-1.70274231870229,kin.term
English,brother,B,CELEX,17400000,written,2415,word,9,1.26705793349218,0.00462901893746714,138.793103448276,4.93298435986619,2.69044573835001,-1.70274231870229,kin.term
English,brother,B,pukWaC (ukWaC parsed with MaltParser),39502648,web,1626,word,9,1.26705793349218,0.00462901893746714,41.1617975584827,3.71751058247294,1.47497196095676,-1.70274231870229,kin.term
Romanian,frate,B,ROMBAC,41000000,written,2554,lemma,9,1.26705793349218,0.00462901893746714,62.2926829268293,4.13184396988818,1.889305348372,-1.70274231870229,kin.term
Romanian,frate,B,Romanian Web (roWaC),44729032,web,10995,lemma,9,1.26705793349218,0.00462901893746714,245.813502067293,5.50457312673513,3.26203450521895,-1.70274231870229,kin.term
Romanian,frate,B,Romanian Web (roWaC),44729032,web,2203,word,9,1.26705793349218,0.00462901893746714,49.2521277902907,3.89695257054861,1.65441394903243,-1.70274231870229,kin.term
Croatian,brat,B,hrWaC,1210000000,web,44013,lemma,9,1.26705793349218,0.00462901893746714,36.3743801652893,3.59386468521697,1.35132606370079,-1.70274231870229,kin.term
Bulgarian,брат,B,Bulgarian Web 2012 (bgTenTen12),704955109,web,31437,word,9,1.26705793349218,0.00462901893746714,44.5943289135025,3.79760669653544,1.55506807501926,-1.70274231870229,kin.term
Italian,fratello,B,CORIS,130000000,spoken,3,word,9,1.26705793349218,0.00462901893746714,0.0230769230769231,-3.76892216178747,-6.01146078330365,-1.70274231870229,kin.term
French,frère,B,lexique corpus,15000000,spoken,311.45,word,9,1.26705793349218,0.00462901893746714,20.7633333333333,3.03318861059794,0.790649989081766,-1.70274231870229,kin.term
French,frère,B,French Web 2012 (frTenTen12),9889689889,web,1330024,lemma,9,1.26705793349218,0.00462901893746714,134.485915628087,4.90145947703894,2.65892085552276,-1.70274231870229,kin.term
French,frère,B,French Web 2012 (frTenTen12),9889689889,web,816281,word,9,1.26705793349218,0.00462901893746714,82.538584036687,4.41326586930313,2.17072724778695,-1.70274231870229,kin.term
Dutch,dochter,D,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,spoken,33252,lemma,10,2.73187049748366,0.00819676789974682,784.245283018868,6.66472183241307,4.42218321089689,-0.0683223187022901,kin.term
Czech,dcera,D,Czech Web 2012 (czTenTen12 v8),4175089440,web,469214,lemma,10,2.73187049748366,0.00819676789974682,112.384179247667,4.72192317352849,2.47938455201232,-0.0683223187022901,kin.term
Romanian,fiică,D,ROMBAC,41000000,written,1518,lemma,10,2.73187049748366,0.00819676789974682,37.0243902439024,3.61157689125127,1.36903826973509,-0.0683223187022901,kin.term
Portuguese,filha,D,CoP,45000000,spoken,221,word,10,2.73187049748366,0.00819676789974682,4.91111111111111,1.59150021174743,-0.651038409768745,-0.0683223187022901,kin.term
Icelandic,dóttir,D,textasafn,65000000,spoken,18,lemma,10,2.73187049748366,0.00819676789974682,0.276923076923077,-1.28401551199947,-3.52655413351565,-0.0683223187022901,kin.term
Danish,datter,D,Danish Web 2014 (daTenTen14),2042601251,web,200472,lemma,10,2.73187049748366,0.00819676789974682,98.1454407226347,4.58645046750533,2.34391184598915,-0.0683223187022901,kin.term
Bulgarian,дъщеря,D,Bulgarian Web 2012 (bgTenTen12),704955109,web,38835,word,10,2.73187049748366,0.00819676789974682,55.0886141602529,4.00894305524613,1.76640443372996,-0.0683223187022901,kin.term
Bulgarian,дъщеря,D,Bulgarian NC,1950000000,written,57694,word,10,2.73187049748366,0.00819676789974682,29.5866666666667,3.38732380939628,1.14478518788011,-0.0683223187022901,kin.term
Dutch,dochter,D,Dutch Web 2014 (nlTenTen14),2576596803,web,199286,lemma,10,2.73187049748366,0.00819676789974682,77.3446585697716,4.34827151929879,2.10573289778261,-0.0683223187022901,kin.term
Danish,datter,D,Danish Web 2014 (daTenTen14),2042601251,web,135523,word,10,2.73187049748366,0.00819676789974682,66.348240966587,4.19491724899629,1.95237862748011,-0.0683223187022901,kin.term
Spanish,hija,D,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,11807,lemma,10,2.73187049748366,0.00819676789974682,1.24318206687806,0.217674275557817,-2.02486434595836,-0.0683223187022901,kin.term
Albanian,vajzë,D,Albanian NC,16700000,written,4453,lemma,10,2.73187049748366,0.00819676789974682,266.646706586826,5.58592458589899,3.34338596438281,-0.0683223187022901,kin.term
Portuguese,filha,D,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,6235,lemma,10,2.73187049748366,0.00819676789974682,1.59851256157716,0.469073547839814,-1.77346507367636,-0.0683223187022901,kin.term
English,daughter,D,pukWaC (ukWaC parsed with MaltParser),39502648,web,2830,lemma,10,2.73187049748366,0.00819676789974682,71.6407669683308,4.27166428300247,2.02912566148629,-0.0683223187022901,kin.term
Czech,dcera,D,Czech Web 2012 (czTenTen12 v8),4175089440,web,150186,word,10,2.73187049748366,0.00819676789974682,35.9719239930822,3.58273874510336,1.34020012358718,-0.0683223187022901,kin.term
Italian,figlia,D,CORIS,130000000,spoken,13,word,10,2.73187049748366,0.00819676789974682,0.1,-2.30258509299405,-4.54512371451022,-0.0683223187022901,kin.term
Albanian,vajzë,D,Albanian NC,16700000,spoken,1371,lemma,10,2.73187049748366,0.00819676789974682,82.0958083832335,4.4078869601396,2.16534833862343,-0.0683223187022901,kin.term
French,fille,D,lexique corpus,15000000,spoken,627.59,word,10,2.73187049748366,0.00819676789974682,41.8393333333333,3.73383688591398,1.4912982643978001,-0.0683223187022901,kin.term
Italian,figlia,D,CORIS,130000000,written,12955,lemma,10,2.73187049748366,0.00819676789974682,99.6538461538462,4.60170264254063,2.35916402102445,-0.0683223187022901,kin.term
Russian,дочь,D,Russian Web 2011 (ruTenTen11),14553856113,web,589758,word,10,2.73187049748366,0.00819676789974682,40.5224564143662,3.70185629981268,1.4593176782965,-0.0683223187022901,kin.term
Catalan,filla,D,Catalan Web 2014 (caTenTen14),4189954719,web,8635,lemma,10,2.73187049748366,0.00819676789974682,2.06088146032778,0.723133784644232,-1.51940483687195,-0.0683223187022901,kin.term
Czech,dcera,D,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,written,15980,lemma,10,2.73187049748366,0.00819676789974682,9400,9.14846496825809,6.90592634674192,-0.0683223187022901,kin.term
Catalan,filla,D,Catalan Web 2014 (caTenTen14),4189954719,web,8259,word,10,2.73187049748366,0.00819676789974682,1.97114302036446,0.67861358787417,-1.56392503364201,-0.0683223187022901,kin.term
Spanish,hija,D,CoE,100000000,spoken,555,word,10,2.73187049748366,0.00819676789974682,5.55,1.71379792775834,-0.528740693757835,-0.0683223187022901,kin.term
Portuguese,filha,D,CoP,45000000,written,10095,word,10,2.73187049748366,0.00819676789974682,224.333333333333,5.41313304097662,3.17059441946044,-0.0683223187022901,kin.term
Czech,dcera,D,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,spoken,67,word,10,2.73187049748366,0.00819676789974682,39.4117647058824,3.6740643683288,1.43152574681262,-0.0683223187022901,kin.term
Portuguese,filha,D,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,259130,word,10,2.73187049748366,0.00819676789974682,66.4350537420192,4.1962248349843,1.95368621346813,-0.0683223187022901,kin.term
English,daughter,D,pukWaC (ukWaC parsed with MaltParser),39502648,web,2321,word,10,2.73187049748366,0.00819676789974682,58.7555548174897,4.07338569863962,1.83084707712344,-0.0683223187022901,kin.term
French,fille,D,French Web 2012 (frTenTen12),9889689889,web,3268754,lemma,10,2.73187049748366,0.00819676789974682,330.521385067467,5.80067136239502,3.55813274087884,-0.0683223187022901,kin.term
Italian,figlia,D,Italian Web 2010 (itTenTen),2588873046,web,197941,lemma,10,2.73187049748366,0.00819676789974682,76.4583648880865,4.33674634284586,2.09420772132968,-0.0683223187022901,kin.term
Russian,дочь,D,Russian NC via Leeds,8200000,spoken,113.27,word,10,2.73187049748366,0.00819676789974682,13.8134146341463,2.62564019494241,0.383101573426237,-0.0683223187022901,kin.term
Dutch,dochter,D,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,written,338,lemma,10,2.73187049748366,0.00819676789974682,7.97169811320755,2.07589753324511,-0.166641088271072,-0.0683223187022901,kin.term
Polish,córka,D,Polish Web 2012 (plTenTen12),7796796565,web,188243,word,10,2.73187049748366,0.00819676789974682,24.1436336616794,3.18402072885204,0.941482107335859,-0.0683223187022901,kin.term
French,fille,D,French Web 2012 (frTenTen12),9889689889,web,2114917,word,10,2.73187049748366,0.00819676789974682,213.850689327717,5.36527805808468,3.1227394365685,-0.0683223187022901,kin.term
Greek,κόρη,D,Greek Web 2014 (elTenTen14),1958348129,web,76119,word,10,2.73187049748366,0.00819676789974682,38.8689829314816,3.66019657862218,1.417657957106,-0.0683223187022901,kin.term
Polish,córka,D,Polish NC written PELCRA spoken,300000000,written,9255,word,10,2.73187049748366,0.00819676789974682,30.85,3.4291367503514,1.18659812883522,-0.0683223187022901,kin.term
Polish,córka,D,Polish NC written PELCRA spoken,300000000,spoken,95,word,10,2.73187049748366,0.00819676789974682,0.316666666666667,-1.14990558305566,-3.39244420457184,-0.0683223187022901,kin.term
Norwegian,datter,D,Norwegian Web 2015 (noTenTen15) Bokmal and Nynorsk,1698481187,web,193833,lemma,10,2.73187049748366,0.00819676789974682,114.121370011972,4.73726253128526,2.49472390976908,-0.0683223187022901,kin.term
Romanian,fiică,D,Romanian Web (roWaC),44729032,web,759,word,10,2.73187049748366,0.00819676789974682,16.968844753895,2.83137900114189,0.588840379625716,-0.0683223187022901,kin.term
German,Tochter,D,CELEX,5400000,spoken,41,word,10,2.73187049748366,0.00819676789974682,7.59259259259259,2.02717311313408,-0.215365508382099,-0.0683223187022901,kin.term
English,daughter,D,CELEX,17400000,written,2239,word,10,2.73187049748366,0.00819676789974682,128.67816091954,4.85731441037827,2.61477578886209,-0.0683223187022901,kin.term
Serbian,ćerka,D,scWaC,554000000,web,6418,lemma,10,2.73187049748366,0.00819676789974682,11.5848375451264,2.44969713492252,0.20715851340634,-0.0683223187022901,kin.term
Romanian,fiică,D,Romanian Web (roWaC),44729032,web,3891,lemma,10,2.73187049748366,0.00819676789974682,86.9904808134457,4.46579869673082,2.22326007521464,-0.0683223187022901,kin.term
Icelandic,dóttir,D,textasafn,65000000,written,169,lemma,10,2.73187049748366,0.00819676789974682,2.6,0.955511445027436,-1.28702717648874,-0.0683223187022901,kin.term
French,fille,D,lexique corpus,15000000,written,417.03,word,10,2.73187049748366,0.00819676789974682,27.802,3.3251079605549,1.08256933903872,-0.0683223187022901,kin.term
Norwegian,datter,D,Norwegian Web 2015 (noTenTen15) Bokmal and Nynorsk,1698481187,web,102994,word,10,2.73187049748366,0.00819676789974682,60.6388818364934,4.1049363017923,1.86239768027612,-0.0683223187022901,kin.term
Italian,figlia,D,Italian Web 2010 (itTenTen),2588873046,web,163136,word,10,2.73187049748366,0.00819676789974682,63.0142911998165,4.14336154510776,1.90082292359158,-0.0683223187022901,kin.term
Russian,дочь,D,Russian NC via Leeds,8200000,written,11923.73,word,10,2.73187049748366,0.00819676789974682,1454.11341463415,7.28215165686314,5.03961303534696,-0.0683223187022901,kin.term
German,Tochter,D,CELEX,5400000,written,535,word,10,2.73187049748366,0.00819676789974682,99.0740740740741,4.59586779332578,2.3533291718096,-0.0683223187022901,kin.term
Russian,дочь,D,Russian Web 2011 (ruTenTen11),14553856113,web,1237503,lemma,10,2.73187049748366,0.00819676789974682,85.0292177132781,4.44299493522928,2.20045631371311,-0.0683223187022901,kin.term
Spanish,hija,D,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,561791,word,10,2.73187049748366,0.00819676789974682,59.1520705118565,4.08011159423875,1.83757297272257,-0.0683223187022901,kin.term
Croatian,kći,D,hrWaC,1210000000,web,87067,lemma,10,2.73187049748366,0.00819676789974682,71.9561983471074,4.27605757760211,2.03351895608593,-0.0683223187022901,kin.term
Swedish,dotter,D,Swedish Web 2014 (svTenTen14),3411216955,web,363522,lemma,10,2.73187049748366,0.00819676789974682,106.566660753479,4.66877071190953,2.42623209039335,-0.0683223187022901,kin.term
German,Tochter,D,German Web 2013 (deTenTen13),16534176369,web,1355971,lemma,10,2.73187049748366,0.00819676789974682,82.0101932952836,4.40684354801766,2.16430492650148,-0.0683223187022901,kin.term
Dutch,dochter,D,Dutch Web 2014 (nlTenTen14),2576596803,web,156280,word,10,2.73187049748366,0.00819676789974682,60.653649735977,4.10517981059478,1.8626411890786,-0.0683223187022901,kin.term
Swedish,dotter,D,Swedish Web 2014 (svTenTen14),3411216955,web,226697,word,10,2.73187049748366,0.00819676789974682,66.4563418247902,4.19654521814925,1.95400659663307,-0.0683223187022901,kin.term
German,Tochter,D,German Web 2013 (deTenTen13),16534176369,web,1181168,word,10,2.73187049748366,0.00819676789974682,71.4379702768005,4.26882952458569,2.02629090306951,-0.0683223187022901,kin.term
Spanish,hija,D,CoE,100000000,written,1435,word,10,2.73187049748366,0.00819676789974682,14.35,2.66374994220563,0.421211320689452,-0.0683223187022901,kin.term
Swedish,dotter,D,SUC,1000000,written,116,word,10,2.73187049748366,0.00819676789974682,116,4.75359019110636,2.51105156959019,-0.0683223187022901,kin.term
English,daughter,D,CELEX,17400000,spoken,66,word,10,2.73187049748366,0.00819676789974682,3.79310344827586,1.33318453580594,-0.909354085710236,-0.0683223187022901,kin.term
Polish,córka,D,Polish Web 2012 (plTenTen12),7796796565,web,1237777,lemma,10,2.73187049748366,0.00819676789974682,158.754558962896,5.06735935523696,2.82482073372078,-0.0683223187022901,kin.term
Albanian,babë,F,Albanian NC,16700000,written,444,lemma,7,2.58093634467001,0.00769609330977789,26.5868263473054,3.28041584300952,1.03787722149334,-0.20131231870229,kin.term
Albanian,babë,F,Albanian NC,16700000,spoken,94,lemma,7,2.58093634467001,0.00769609330977789,5.62874251497006,1.72788606284729,-0.514652558668884,-0.20131231870229,kin.term
Dutch,vader,F,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,written,24408,lemma,7,2.58093634467001,0.00769609330977789,575.660377358491,6.35551786415859,4.11297924264242,-0.20131231870229,kin.term
German,Vater,F,CELEX,5400000,written,1344,word,7,2.58093634467001,0.00769609330977789,248.888888888889,5.51700656751287,3.27446794599669,-0.20131231870229,kin.term
Swedish,far,F,SUC,1000000,written,370,word,7,2.58093634467001,0.00769609330977789,370,5.91350300563827,3.67096438412209,-0.20131231870229,kin.term
Swedish,far,F,Swedish Web 2014 (svTenTen14),3411216955,web,31147,lemma,7,2.58093634467001,0.00769609330977789,9.1307590255572,2.2116488264807,-0.0308897950354754,-0.20131231870229,kin.term
Swedish,far,F,Swedish Web 2014 (svTenTen14),3411216955,web,264264,word,7,2.58093634467001,0.00769609330977789,77.4691271432192,4.34987949755077,2.10734087603459,-0.20131231870229,kin.term
Bulgarian,баща,F,Bulgarian NC,1950000000,written,139647,word,7,2.58093634467001,0.00769609330977789,71.6138461538462,4.27128843730766,2.02874981579148,-0.20131231870229,kin.term
Czech,otec,F,Czech Web 2012 (czTenTen12 v8),4175089440,web,260720,word,7,2.58093634467001,0.00769609330977789,62.4465664141557,4.13431125370146,1.89177263218528,-0.20131231870229,kin.term
Czech,otec,F,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,spoken,133,word,7,2.58093634467001,0.00769609330977789,78.2352941176471,4.35972087715958,2.11718225564341,-0.20131231870229,kin.term
Czech,otec,F,UCNK:SYN2015 (written) ORAL2013 (spoken),1700000,written,38211,lemma,7,2.58093634467001,0.00769609330977789,22477.0588235294,10.0202504601957,7.77771183867952,-0.20131231870229,kin.term
Czech,otec,F,Czech Web 2012 (czTenTen12 v8),4175089440,web,723528,lemma,7,2.58093634467001,0.00769609330977789,173.296407274092,5.15500346525503,2.91246484373885,-0.20131231870229,kin.term
Greek,πατέρας,F,Greek Web 2014 (elTenTen14),1958348129,web,95044,word,7,2.58093634467001,0.00769609330977789,48.5327397067715,3.88223861570315,1.63969999418697,-0.20131231870229,kin.term
Romanian,tată,F,ROMBAC,41000000,written,3741,lemma,7,2.58093634467001,0.00769609330977789,91.2439024390244,4.51353616764384,2.27099754612766,-0.20131231870229,kin.term
Romanian,tată,F,Romanian Web (roWaC),44729032,web,2918,word,7,2.58093634467001,0.00769609330977789,65.2372713990323,4.178030952829,1.93549233131282,-0.20131231870229,kin.term
Russian,отец,F,Russian NC via Leeds,8200000,written,37192.44,word,7,2.58093634467001,0.00769609330977789,4535.66341463415,8.41972663953142,6.17718801801524,-0.20131231870229,kin.term
Russian,отец,F,Russian Web 2011 (ruTenTen11),14553856113,web,3018176,lemma,7,2.58093634467001,0.00769609330977789,207.379815807308,5.33455197094046,3.09201334942428,-0.20131231870229,kin.term
Russian,отец,F,Russian NC via Leeds,8200000,spoken,478.56,word,7,2.58093634467001,0.00769609330977789,58.3609756097561,4.06664744061143,1.82410881909525,-0.20131231870229,kin.term
Russian,отец,F,Russian Web 2011 (ruTenTen11),14553856113,web,960736,word,7,2.58093634467001,0.00769609330977789,66.0124706840985,4.18984367393674,1.94730505242056,-0.20131231870229,kin.term
Icelandic,faðir,F,textasafn,65000000,spoken,7,lemma,7,2.58093634467001,0.00769609330977789,0.107692307692308,-2.22847712084032,-4.4710157423565,-0.20131231870229,kin.term
Serbian,otac,F,scWaC,554000000,web,33524,lemma,7,2.58093634467001,0.00769609330977789,60.5126353790614,4.10285219247151,1.86031357095533,-0.20131231870229,kin.term
Bulgarian,баща,F,Bulgarian Web 2012 (bgTenTen12),704955109,web,66750,word,7,2.58093634467001,0.00769609330977789,94.6868802677193,4.55057545065488,2.3080368291387,-0.20131231870229,kin.term
Spanish,padre,F,CoE,100000000,written,5321,word,7,2.58093634467001,0.00769609330977789,53.21,3.97424634860828,1.7317077270921,-0.20131231870229,kin.term
Spanish,padre,F,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,2700891,lemma,7,2.58093634467001,0.00769609330977789,284.382083153412,5.65031869718724,3.40778007567106,-0.20131231870229,kin.term
Polish,ojciec,F,Polish NC written PELCRA spoken,300000000,spoken,197,word,7,2.58093634467001,0.00769609330977789,0.656666666666667,-0.420578745918212,-2.66311736743439,-0.20131231870229,kin.term
Croatian,otac,F,hrWaC,1210000000,web,89894,lemma,7,2.58093634467001,0.00769609330977789,74.2925619834711,4.30801083881852,2.06547221730234,-0.20131231870229,kin.term
Dutch,vader,F,Dutch Web 2014 (nlTenTen14),2576596803,web,338758,lemma,7,2.58093634467001,0.00769609330977789,131.474974899284,4.87881652855912,2.63627790704294,-0.20131231870229,kin.term
Dutch,vader,F,Dutch Instituut voor Nederlandse Lexicologie text corpora (written) (mysterious) Corpus Gesproken Nederlands (spoken),42400000,spoken,65424,lemma,7,2.58093634467001,0.00769609330977789,1543.01886792453,7.34149608036651,5.09895745885033,-0.20131231870229,kin.term
Dutch,vader,F,Dutch Web 2014 (nlTenTen14),2576596803,web,265279,word,7,2.58093634467001,0.00769609330977789,102.95712534112,4.6343126427458,2.39177402122963,-0.20131231870229,kin.term
German,Vater,F,German Web 2013 (deTenTen13),16534176369,web,1901338,word,7,2.58093634467001,0.00769609330977789,114.9944186857,4.74488359401766,2.50234497250148,-0.20131231870229,kin.term
German,Vater,F,CELEX,5400000,spoken,62,word,7,2.58093634467001,0.00769609330977789,11.4814814814815,2.44073543147486,0.198196809958684,-0.20131231870229,kin.term
English,father,F,pukWaC (ukWaC parsed with MaltParser),39502648,web,3771,lemma,7,2.58093634467001,0.00769609330977789,95.461954854267,4.55872778962354,2.31618916810736,-0.20131231870229,kin.term
English,father,F,CELEX,17400000,spoken,146,word,7,2.58093634467001,0.00769609330977789,8.39080459770115,2.12713641548785,-0.115402206028325,-0.20131231870229,kin.term
Italian,padre,F,Italian Web 2010 (itTenTen),2588873046,web,377817,word,7,2.58093634467001,0.00769609330977789,145.938790078469,4.98318728776226,2.74064866624608,-0.20131231870229,kin.term
English,father,F,pukWaC (ukWaC parsed with MaltParser),39502648,web,3173,word,7,2.58093634467001,0.00769609330977789,80.3237291839271,4.38606508394838,2.1435264624322,-0.20131231870229,kin.term
Portuguese,pai,F,CoP,45000000,written,15710,word,7,2.58093634467001,0.00769609330977789,349.111111111111,5.85539024147935,3.61285161996317,-0.20131231870229,kin.term
Portuguese,pai,F,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,554342,word,7,2.58093634467001,0.00769609330977789,142.120713778638,4.95667679350609,2.71413817198991,-0.20131231870229,kin.term
French,père,F,French Web 2012 (frTenTen12),9889689889,web,1709147,word,7,2.58093634467001,0.00769609330977789,172.821091377297,5.15225690550324,2.90971828398706,-0.20131231870229,kin.term
Polish,ojciec,F,Polish Web 2012 (plTenTen12),7796796565,web,393031,word,7,2.58093634467001,0.00769609330977789,50.4092926785246,3.92017553662384,1.67763691510766,-0.20131231870229,kin.term
Romanian,tată,F,Romanian Web (roWaC),44729032,web,19883,lemma,7,2.58093634467001,0.00769609330977789,444.521133388266,6.09699759800435,3.85445897648817,-0.20131231870229,kin.term
Danish,far,F,Danish Web 2014 (daTenTen14),2042601251,web,394014,lemma,7,2.58093634467001,0.00769609330977789,192.898148773336,5.26216232304519,3.01962370152901,-0.20131231870229,kin.term
Icelandic,faðir,F,textasafn,65000000,written,212,lemma,7,2.58093634467001,0.00769609330977789,3.26153846153846,1.18219900477638,-1.0603396167398,-0.20131231870229,kin.term
German,Vater,F,German Web 2013 (deTenTen13),16534176369,web,2470267,lemma,7,2.58093634467001,0.00769609330977789,149.40369238056,5.00665198712263,2.76411336560645,-0.20131231870229,kin.term
Catalan,pare,F,Catalan Web 2014 (caTenTen14),4189954719,web,4874,lemma,7,2.58093634467001,0.00769609330977789,1.16325839463088,0.151225028248604,-2.09131359326757,-0.20131231870229,kin.term
Catalan,pare,F,Catalan Web 2014 (caTenTen14),4189954719,web,34785,word,7,2.58093634467001,0.00769609330977789,8.30199902692552,2.11649633242119,-0.126042289094984,-0.20131231870229,kin.term
Portuguese,pai,F,CoP,45000000,spoken,802,word,7,2.58093634467001,0.00769609330977789,17.8222222222222,2.8804461180961898,0.637907496580016,-0.20131231870229,kin.term
Italian,padre,F,Italian Web 2010 (itTenTen),2588873046,web,442085,lemma,7,2.58093634467001,0.00769609330977789,170.763491351209,5.14027950763536,2.89774088611918,-0.20131231870229,kin.term
Spanish,padre,F,CoE,100000000,spoken,1215,word,7,2.58093634467001,0.00769609330977789,12.15,2.49732916978656,0.254790548270379,-0.20131231870229,kin.term
Spanish,padre,F,"Spanish Web 2011 (esTenTen11, Eu + Am, Freeling v4)",9497402122,web,1107300,word,7,2.58093634467001,0.00769609330977789,116.589777475571,4.75866159833691,2.51612297682073,-0.20131231870229,kin.term
Norwegian,far,F,Norwegian Web 2015 (noTenTen15) Bokmal and Nynorsk,1698481187,web,152857,word,7,2.58093634467001,0.00769609330977789,89.9962867825394,4.49976841150735,2.25722978999117,-0.20131231870229,kin.term
French,père,F,French Web 2012 (frTenTen12),9889689889,web,2068530,lemma,7,2.58093634467001,0.00769609330977789,209.160249028715,5.3431006999327,3.10056207841652,-0.20131231870229,kin.term
French,père,F,lexique corpus,15000000,written,708.11,word,7,2.58093634467001,0.00769609330977789,47.2073333333333,3.85454924775491,1.61201062623873,-0.20131231870229,kin.term
Danish,far,F,Danish Web 2014 (daTenTen14),2042601251,web,293569,word,7,2.58093634467001,0.00769609330977789,143.723107902865,4.96788858671833,2.72534996520215,-0.20131231870229,kin.term
Portuguese,pai,F,"Portuguese Web 2011 (ptTenTen11, Freeling v3)",3900501097,web,1276533,lemma,7,2.58093634467001,0.00769609330977789,327.274103571416,5.79079805699409,3.54825943547791,-0.20131231870229,kin.term
Italian,padre,F,CORIS,130000000,written,37898,lemma,7,2.58093634467001,0.00769609330977789,291.523076923077,5.67511916877398,3.4325805472578,-0.20131231870229,kin.term
Polish,ojciec,F,Polish Web 2012 (plTenTen12),7796796565,web,2456770,lemma,7,2.58093634467001,0.00769609330977789,315.099923349097,5.75288980550422,3.51035118398804,-0.20131231870229,kin.term
Polish,ojciec,F,Polish NC written PELCRA spoken,300000000,written,31671,word,7,2.58093634467001,0.00769609330977789,105.57,4.6593742400016,2.41683561848542,-0.20131231870229,kin.term
Norwegian,far,F,Norwegian Web 2015 (noTenTen15) Bokmal and Nynorsk,1698481187,web,270189,lemma,7,2.58093634467001,0.00769609330977789,159.076828208636,5.06938728179923,2.82684866028305,-0.20131231870229,kin.term
Italian,padre,F,CORIS,130000000,spoken,7,word,7,2.58093634467001,0.00769609330977789,0.0538461538461538,-2.92162430140027,-5.16416292291645,-0.20131231870229,kin.term
English,father,F,CELEX,17400000,written,5240,word,7,2.58093634467001,0.00769609330977789,301.149425287356,5.7076065710946,3.46506794957843,-0.20131231870229,kin.term
French,père,F,lexique corpus,15000000,spoken,879.31,word,7,2.58093634467001,0.00769609330977789,58.6206666666667,4.07108730790089,1.82854868638472,-0.20131231870229,kin.term
Dutch,moeder,M,Dutch Web 2014 (nlTenTen14),2576596803,web,378456,lemma,5,2.99457870208105,0.00961165025479344,146.882119685685,4.9896303581793,2.74709173666313,0.13665768129771,kin.term
